func_module_number	lst
1	GO:0141193;GO:0030518;GO:0043401
2	GO:0022614;GO:0090066;GO:2000643;GO:0045198;GO:0008360
3	GO:0090522;GO:0099022;GO:0006904;GO:0090148;GO:0048278;GO:0140029;GO:0006903;GO:0140056
4	GO:0060071;GO:0016055
5	GO:1904507;GO:0060382;GO:0006325;GO:1904505;GO:0006338;GO:0043247;GO:0022616;GO:0045739
6	GO:0099022;GO:0006901;GO:0006888;GO:0006903;GO:0006900
7	GO:0007229;GO:0033627;GO:0007160;GO:0031589;GO:0048333
8	GO:0032922;GO:0007623;GO:0048511;GO:2000323;GO:0042752;GO:2000322;GO:0042921;GO:0031958
9	GO:0030217;GO:0030098;GO:1903131
10	GO:0006457
11	GO:1904431;GO:1904429;GO:0006281;GO:0032205;GO:0006310;GO:0006302;GO:0090656;GO:0000712;GO:0001325;GO:0090737;GO:0006974;GO:2001251;GO:0072429;GO:0032204
12	GO:0034727;GO:1903059;GO:0050746;GO:0016237;GO:0044804;GO:0000045
13	GO:0000045;GO:1905037;GO:0016236;GO:0007033;GO:0061919;GO:0006914
15	GO:0010498;GO:0051603;GO:0043161;GO:0006511
17	GO:0030888;GO:0042100;GO:0050864
18	GO:0032543
19	GO:0006906;GO:0090174;GO:0006887;GO:0048284;GO:0140029;GO:0061025;GO:0140056;GO:0022406;GO:0051640;GO:0032940;GO:0140352;GO:0046903;GO:0016050;GO:0043299;GO:0045055;GO:0002275
20	GO:1900262;GO:1900264;GO:0006275;GO:0006260;GO:0090329;GO:2000573
21	GO:0007188;GO:0007212;GO:0007186;GO:1903351;GO:1903350;GO:0007191
22	GO:0000377;GO:0000398
23	GO:0030970;GO:1903513;GO:0032527;GO:0036503;GO:0034976
24	GO:0051917;GO:0042730;GO:0033627;GO:0007160;GO:0014909;GO:0051918;GO:0030195;GO:1900047;GO:0050819;GO:0014812;GO:0030193;GO:0010755;GO:1900046;GO:0031589
25	GO:0033209;GO:0071356;GO:0097191;GO:0034612;GO:0043068;GO:0043123;GO:0097190;GO:0043122;GO:0070266;GO:0007249
26	GO:0097745;GO:0000964;GO:0090646;GO:0099116;GO:0000963
27	GO:0030150;GO:0044743;GO:0170036
28	GO:0016567;GO:0032446;GO:0070647
29	GO:0007411;GO:0097485;GO:0007409;GO:0061564
30	GO:0032968;GO:0032786;GO:0034243;GO:0032784
31	GO:0042776;GO:0015986;GO:0006120;GO:0006754;GO:0009145;GO:0009206;GO:0009201;GO:0009142;GO:0006119;GO:0009152;GO:0009260;GO:0046390
32	GO:0006383;GO:0032728;GO:0032648;GO:0032608
33	GO:0032543
