func_module_number	lst
1	GO:0007018;GO:0000226;GO:0097435;GO:0031109;GO:0120031;GO:0060271;GO:0010970;GO:0030031;GO:0051261;GO:1902850;GO:0044782;GO:0070286;GO:0099111;GO:0030705;GO:0051493;GO:0036158;GO:1902903;GO:0051258;GO:0051656;GO:0001578;GO:0035082;GO:0007019
2	GO:0019882;GO:0019884;GO:0002501;GO:0002396;GO:0048002;GO:0050778;GO:0050776;GO:0046649;GO:0001912;GO:0001909;GO:0002708;GO:0031343;GO:0001910;GO:0045321;GO:0042110;GO:0031341;GO:0002705;GO:0002449;GO:0002699;GO:0019883;GO:0002706;GO:0002399;GO:0002503;GO:0001906;GO:0002443;GO:0001914;GO:0002478;GO:0001913;GO:0051249;GO:0002250;GO:0002703;GO:0002697;GO:0002694;GO:0001916;GO:0002252;GO:0050865;GO:0002456;GO:0019886;GO:0002709;GO:0002475
3	GO:0032543
4	GO:0006897;GO:0098657;GO:0048488;GO:0140238;GO:0036465;GO:0099003;GO:0072583;GO:0099504;GO:0006898;GO:0048268;GO:1903232;GO:0060155;GO:0048753;GO:0032438
5	GO:0016236;GO:0000045;GO:1905037;GO:0061919;GO:0006914;GO:0007033;GO:0044804;GO:0007214;GO:0006995;GO:0043562;GO:1902476;GO:0010506;GO:0098656;GO:0051932;GO:0016237
6	GO:0097006;GO:0071827;GO:0071825;GO:0030301;GO:0015918;GO:0034369;GO:0034368;GO:0034367;GO:0033344;GO:0043691;GO:0034381;GO:0015850;GO:0006869;GO:0010876;GO:0042632;GO:0034375;GO:0055092;GO:1905952;GO:0055088;GO:0033700;GO:0034377;GO:0015914;GO:0065005;GO:0032371;GO:0032374;GO:0034370;GO:0034372;GO:0006641;GO:0034384;GO:0032368;GO:0015748;GO:0006638;GO:0006639;GO:0070328;GO:0055090;GO:0046486;GO:1905954
7	GO:0007035;GO:0051452;GO:1902600;GO:0051453;GO:0030641;GO:0006885;GO:0015986;GO:0006754;GO:0009145;GO:0009206;GO:0009201;GO:0009142;GO:0009152;GO:0009260;GO:0046390;GO:0007042;GO:0010506;GO:0046034;GO:0016241;GO:0006164;GO:0009205
8	GO:0006626;GO:0007006;GO:0072655;GO:0070585;GO:0006839;GO:0007007;GO:0007005;GO:0006605
9	GO:0006936;GO:0003012;GO:0030029;GO:0030036;GO:0033275;GO:0030049;GO:0031032;GO:0030239;GO:0030048;GO:0097435;GO:0032989;GO:0010927;GO:0055002;GO:0061061;GO:0006941
10	GO:0007266;GO:0030029;GO:0007264;GO:0030036;GO:0007015;GO:0097435;GO:0030865;GO:0051056;GO:0032956;GO:0030866;GO:0032970;GO:0110053;GO:0031032;GO:0051493;GO:0008154;GO:1902903;GO:0000910;GO:0051492;GO:0000281;GO:0110020;GO:0032231;GO:0043149;GO:0030038
11	GO:0008637;GO:0001836;GO:0007005;GO:0010821;GO:0090199;GO:0090200;GO:0097190;GO:0097193;GO:0006839;GO:0046902;GO:0007006;GO:0090559;GO:2001242;GO:2001244;GO:0008630;GO:0043065;GO:2001233;GO:0043068
