func_module_number	go_slim_pir
1	GO:0032501;GO:0050789;GO:0050896;GO:0032502
2	GO:0006629;GO:0016192;GO:0065003;GO:0006869;GO:0032501;GO:0050789;GO:0006066
3	GO:0036211;GO:0044419;GO:0001775;GO:0006793;GO:0050789;GO:0002376;GO:0008283;GO:0050896;GO:0032502
4	GO:0022607;GO:0007155;GO:0032502
5	GO:0065003;GO:0050789;GO:0006354
6	GO:0006396;GO:0006281;GO:0000280;GO:0022414
7	GO:0015031;GO:0007005;GO:0061024
8	GO:0065003;GO:0051641;GO:0051276
9	GO:0051179;GO:0006793;GO:0006082;GO:0006629
10	GO:0006412
11	GO:0016043;GO:0050789
12	GO:0065003;GO:0050789;GO:0006354
13	GO:0051604;GO:0065003;GO:0051641;GO:0006457;GO:0051234;GO:0050789;GO:0031647;GO:0050896;GO:0006914
14	GO:0016043;GO:0050789;GO:0032502
15	GO:0009057;GO:0006508;GO:0044419;GO:0061024;GO:0016192;GO:0007032;GO:0022607;GO:0015031;GO:0016032;GO:0006914
16	GO:0022900;GO:0065003;GO:0009117;GO:0045333;GO:0007005
17	GO:0050789
18	GO:0006082;GO:0006629;GO:0007031;GO:0051641;GO:0006810
19	GO:0006520;GO:0006082;GO:0006139;GO:0006793;GO:0043603;GO:0045333;GO:0006790
20	GO:0006996;GO:0051258;GO:0050789
21	GO:0005975;GO:0006091;GO:0006082;GO:0009117
22	GO:0006412;GO:0044085
23	GO:0009057;GO:0006508;GO:0015031;GO:0050789;GO:0050896
24	GO:0048753;GO:0065003;GO:0016192
25	GO:0006281;GO:0032392;GO:0006260;GO:0050789
26	GO:0022411;GO:0007033;GO:0022607;GO:0050896;GO:0006914
27	GO:0044419;GO:0016192;GO:0050789;GO:0002376;GO:0008037;GO:0050896
28	GO:0009057;GO:0007059;GO:0036211;GO:0006508;GO:0050789;GO:0022414;GO:0007049
29	GO:0042445;GO:0006082;GO:0006629;GO:0006805;GO:0050896
30	GO:0006811
31	GO:0016043;GO:0050789;GO:0016049;GO:0032502
32	GO:0065003
