func_module_number	lst
1	GO:0048193;GO:0006888;GO:0006890;GO:0006886;GO:0007030
2	GO:0007186;GO:0007218;GO:0007187;GO:0007188;GO:0007610;GO:0007631;GO:0030252;GO:0046879;GO:0009914;GO:0032940;GO:0023061;GO:0060124;GO:0140352;GO:0046903;GO:0040018;GO:0060123
3	GO:0006457;GO:0070286
4	GO:0042445;GO:0008202;GO:0032787;GO:0010817;GO:0052695;GO:0006063;GO:0019585;GO:0006082;GO:0019752;GO:0043436;GO:0001523;GO:0016101;GO:0006721;GO:0006720;GO:0006805;GO:0008210;GO:0071466;GO:1901615;GO:0009410;GO:0120254;GO:0006631;GO:0008610;GO:0016053;GO:0072330
5	GO:0045216;GO:0007043;GO:0044331;GO:0016339;GO:0034332;GO:0098609;GO:0034329;GO:0034330;GO:0098742;GO:0000902
6	GO:0050817;GO:0007596
7	GO:0071526;GO:0022603;GO:0050770;GO:0097485;GO:0007411;GO:0030334;GO:0048846;GO:1902284;GO:0048841;GO:0048843;GO:0010975;GO:0050767;GO:0007409;GO:0090497;GO:0001755;GO:0061564;GO:0051960;GO:0030517;GO:0050920;GO:0048667;GO:0030335;GO:0050922;GO:0014032;GO:0120035;GO:2000147;GO:0048864;GO:0006935;GO:0042330;GO:0040017;GO:0031344;GO:0050771;GO:0048812;GO:0014033;GO:0030516;GO:0120039;GO:0048858;GO:0048675;GO:0061387;GO:0048666;GO:0000902;GO:0048640
8	GO:0015698
9	GO:0006694;GO:0008202;GO:1901617;GO:0008610;GO:0016125;GO:1901615;GO:0016126
10	GO:0070647;GO:0043687;GO:0016567;GO:0032446
11	GO:0006730;GO:1903479;GO:2000689;GO:1902407;GO:1903475
12	GO:0006099;GO:0019752;GO:0043436;GO:0006082;GO:0009060;GO:0045333;GO:0015980;GO:0006086;GO:0006085;GO:0006637;GO:0035383;GO:0006091;GO:0072350
13	GO:0007605;GO:0050954;GO:0007600;GO:0001895;GO:0050957;GO:0045494;GO:0050877;GO:1904970
14	GO:0090522;GO:0006887;GO:0006904;GO:0140352;GO:0140056;GO:0099022;GO:0022406;GO:0048278;GO:0140029
