go-basic.obo: fmt(1.2) rel(2024-10-27) 44,017 Terms
goslim_pir.obo: fmt(1.2) rel(go/2024-11-03/subsets/goslim_pir.owl) 626 Terms
HMS:0:00:00.006395   2,596 annotations READ: go_slim_results_K1_string_0.7.txt 
328 IDs in all associations
func_module_number	
69	GO:0005976;GO:0006793;GO:0006112;GO:0036211;GO:0009059;GO:0050789
70	GO:0050789;GO:0016070;GO:0000375
71	GO:0032502;GO:0006281;GO:0002376;GO:0009059;GO:0006266
72	GO:0016043;GO:0050789
73	GO:0006996;GO:0065003
74	GO:0050896;GO:0050789
75	GO:0006260;GO:0006281;GO:0065009;GO:0009059;GO:0050789
76	GO:0006508;GO:0009057
77	GO:0032502;GO:0043062;GO:0045229;GO:0007155;GO:0050789
78	GO:0032502;GO:0050896;GO:0040011;GO:0050789
79	GO:0006508;GO:0009057
80	GO:0016043;GO:0050789
81	GO:0006508;GO:0009057
82	GO:0032502;GO:0044419;GO:0050896;GO:0008283;GO:0006793;GO:0036211;GO:0002376;GO:0001775;GO:0050789
83	GO:0050896;GO:0009117;GO:0050789
84	GO:0050896;GO:0006936;GO:0006811;GO:0008015;GO:0050789
85	GO:0006996;GO:0051258;GO:0050789
86	GO:0045229;GO:0043062
87	GO:0032502;GO:0050896;GO:0050817;GO:0007155;GO:0002376;GO:0050878;GO:0050789
88	GO:0050896;GO:0001816;GO:0050789
89	GO:0006351;GO:0050896;GO:0050789
90	GO:0032502;GO:0032501;GO:0050789
91	GO:0032502;GO:0032501;GO:0016043;GO:0050789
92	GO:0032502;GO:0050896;GO:0006351;GO:0048511;GO:0050789
93	GO:0045229;GO:0043062
94	GO:0006811
95	GO:0008037;GO:0050789
96	GO:0006811
97	GO:0050877
98	GO:0006396;GO:0016070
99	GO:0009117
101	GO:0006996
102	GO:0009117
103	GO:0036211;GO:0006281;GO:0016043;GO:0050789
104	GO:0065008;GO:0006811
105	GO:0002376;GO:0050789
107	GO:0036211
108	GO:0050896;GO:0065003;GO:0002376;GO:0001816;GO:0050789
109	GO:0032502;GO:0016043;GO:0050789
110	GO:0050789
111	GO:0016043
112	GO:0015031
113	GO:0043412;GO:0016070
114	GO:0007059;GO:0051234;GO:0051276;GO:0051640
115	GO:0016070;GO:0000375
116	GO:0006351
117	GO:0006810
118	GO:0007155;GO:0022607
120	GO:0006996
121	GO:0065008;GO:0007155;GO:0016043;GO:0050789
122	GO:0050789
123	GO:0008152;GO:0050789
125	GO:0036211;GO:0050789
126	GO:0065009;GO:0006811;GO:0050789
127	GO:0006996;GO:0007155
128	GO:0051641;GO:0051234
129	GO:0042254;GO:0006412
130	GO:0046903;GO:0016043;GO:0016192;GO:0051640;GO:0022406
131	GO:0000280;GO:0022414;GO:0006281;GO:0007049
132	GO:0051641;GO:0065003
133	GO:0065003
134	GO:0006412;GO:0016070;GO:0065008;GO:0009057;GO:0050789
135	GO:0016070;GO:0065003;GO:0044085;GO:0006396;GO:0050789
136	GO:0006811
137	GO:0007154;GO:0065008;GO:0050877;GO:0051641;GO:0061024;GO:0006996;GO:0022607;GO:0050789
138	GO:0006508;GO:0050896;GO:0009057;GO:0015031
139	GO:0044419;GO:0050896;GO:0065009;GO:0002376;GO:0001816;GO:0050789
140	GO:0050896;GO:0065009;GO:0050789
141	GO:0007049;GO:0050789
142	GO:0065008;GO:0006811;GO:0050789
143	GO:0006066;GO:0006629
144	GO:0006066;GO:0006790
145	GO:0007059;GO:0022414;GO:0022607;GO:0051276
146	GO:0006629
147	GO:0006082;GO:0006520
148	GO:0015849;GO:0043603;GO:0006869;GO:0006139;GO:0006793;GO:0006629;GO:0006790
149	GO:0006629
150	GO:0006996
151	GO:0006508;GO:0009057
152	GO:0050877;GO:0050789
153	GO:0015849;GO:0006865
155	GO:0006869
156	GO:0051604;GO:0050896;GO:0006457;GO:0050789
157	GO:0050896;GO:0006457;GO:0009057;GO:0006508;GO:0015031
158	GO:0022411;GO:0050896;GO:0007005;GO:0022607;GO:0007033;GO:0006914;GO:0050789
159	GO:0002376;GO:0050789
160	GO:0044419;GO:0050896;GO:0065008;GO:0040011;GO:0002376;GO:0050789
161	GO:0046903;GO:0015833;GO:0065009;GO:0009914;GO:0050789
162	GO:0050896;GO:0065009;GO:0006811;GO:0050789
163	GO:0002376;GO:0050896;GO:0040011;GO:0050789
164	GO:0051641;GO:0007049;GO:0051276;GO:0007059;GO:0006810;GO:0051640;GO:0000280
165	GO:0050896;GO:0016070;GO:0048511;GO:0006396;GO:0050789
166	GO:0032502;GO:0050789
168	GO:0022411;GO:0050789
169	GO:0032502;GO:0050896;GO:0050789
170	GO:0032502
171	GO:0050896;GO:0050789
172	GO:0032502;GO:0016049;GO:0016043;GO:0050789
173	GO:0032501
174	GO:0006996;GO:0050789
175	GO:0016192;GO:0046903
176	GO:0006260;GO:0051276;GO:0006281;GO:0022607;GO:0009059;GO:0050789
178	GO:0036211
179	GO:0006508;GO:0009057;GO:0036211
180	GO:0032502;GO:0016043;GO:0050789
181	GO:0016043;GO:0050789
182	GO:0050896;GO:0050789
183	GO:0051641;GO:0016192
184	GO:0016043
185	GO:0022414
186	GO:0032502;GO:0022414;GO:0032196;GO:0016043;GO:0006396;GO:0050789
187	GO:0006082;GO:0005975;GO:0009117;GO:0006091
188	GO:0006351
189	GO:0006811
190	GO:0006805;GO:0006790;GO:0043603
191	GO:0006936;GO:0050877;GO:0050879;GO:0050789
192	GO:0006805;GO:0006082;GO:0050896;GO:0006629
193	GO:0015849;GO:0006082;GO:0006869;GO:0007031;GO:0051641;GO:0006629
194	GO:0007005;GO:0065003
195	GO:0044419;GO:0050896;GO:0002376;GO:0050789
196	GO:0009308;GO:0031647;GO:0036211;GO:0006914;GO:0050789
197	GO:0051604;GO:0050896;GO:0006457
199	GO:0006793;GO:0036211;GO:0050789
200	GO:0006836;GO:0046903;GO:0007154;GO:0016043;GO:0016192;GO:0050789
201	GO:0050789
202	GO:0051641;GO:0061024;GO:0006810;GO:0006997;GO:0051640
203	GO:0007049;GO:0051276;GO:0007059;GO:0000280;GO:0050789
206	GO:0051641;GO:0006793;GO:0016192;GO:0006629;GO:0006914
207	GO:0050896;GO:0061024;GO:0050789
208	GO:0046903;GO:0051641;GO:0016192;GO:0016050;GO:0050789
209	GO:0051641;GO:0061024;GO:0006810;GO:0048284;GO:0016050
210	GO:0050896;GO:0050789
211	GO:0051641;GO:0006869
213	GO:0065009;GO:0050789
214	GO:0042445;GO:0006082;GO:0006629;GO:0006066
215	GO:0006811
216	GO:0006412
217	GO:0006082;GO:0044238;GO:0006066
218	GO:0022411
219	GO:0051276;GO:0007059;GO:0051234;GO:0051640;GO:0000280
220	GO:0032502;GO:0050877;GO:0016043;GO:0051641
221	GO:0032502;GO:0032501
222	GO:0002376;GO:0001775;GO:0050789
223	GO:0032502;GO:0050896;GO:0006793;GO:0036211;GO:0050789
224	GO:0006793;GO:0006629
225	GO:0065009
226	GO:0065009;GO:0050789
227	GO:0032502;GO:0016049;GO:0008037;GO:0022414;GO:0048511;GO:0040011;GO:0016043;GO:0050789
228	GO:0022607
229	GO:0050896;GO:0065009;GO:0050789
230	GO:0016070;GO:0050789
231	GO:0006082;GO:0006629
233	GO:0006914;GO:0036211;GO:0050789
235	GO:0006396;GO:0016070;GO:0050789
237	GO:0043412;GO:0006396;GO:0016070
238	GO:0050789
239	GO:0051641;GO:0051234;GO:0006412
240	GO:0044419;GO:0050896;GO:0002376;GO:0001816;GO:0050789
241	GO:0006793;GO:0065009;GO:0036211;GO:0050789
242	GO:0050789
244	GO:0050789
245	GO:0006082;GO:0006629
246	GO:0006793;GO:0036211;GO:0050789
247	GO:0007155;GO:0050789
249	GO:0050896;GO:0032501;GO:0050789
250	GO:0006793;GO:0006629
251	GO:0050789
252	GO:0007155
253	GO:0050896;GO:0050789
254	GO:0032502;GO:0022414
255	GO:0032502;GO:0050789
256	GO:0065008;GO:0050896;GO:0016043
257	GO:0019538;GO:0043603
258	GO:0050789
259	GO:0007049;GO:0031647;GO:0036211;GO:0050789
260	GO:0036211
261	GO:0050896;GO:0050817;GO:0007155;GO:0050878;GO:0050789
262	GO:0002376;GO:0007155;GO:0050789
263	GO:0006811
265	GO:0006996;GO:0022607
266	GO:0051261;GO:0065008;GO:0050789
267	GO:0009117;GO:0050789
268	GO:0008152;GO:0050896;GO:0065009;GO:0050789
269	GO:0051604;GO:0022607
270	GO:0044419;GO:0008037;GO:0050896;GO:0002376;GO:0050789
271	GO:0022607;GO:0050789
272	GO:0006457
273	GO:0032502
274	GO:0051641;GO:0065009;GO:0022607;GO:0050789
275	GO:0007155;GO:0022607
276	GO:0006082;GO:0006520;GO:0050789;GO:0009308
279	GO:0044238;GO:0022900;GO:0045333;GO:0007005;GO:0065003
280	GO:0006281
281	GO:0051641;GO:0016192
282	GO:0050789
283	GO:0050789
285	GO:0008150
286	GO:0006996;GO:0050789
287	GO:0006996;GO:0032502;GO:0065008;GO:0050789
289	GO:0050789
290	GO:0050896;GO:0050789
291	GO:0006082
292	GO:0065008;GO:0006811;GO:0050789
294	GO:0006112;GO:0005976
295	GO:0065009;GO:0006811;GO:0050789
296	GO:0051641;GO:0016192;GO:0007030
297	GO:0036211;GO:0050789
298	GO:0032502;GO:0050789
302	GO:0006996;GO:0022607
303	GO:0051640;GO:0051234;GO:0022414;GO:0051276
304	GO:0065008;GO:0009057;GO:0016070;GO:0050789
308	GO:0009308
309	GO:0008152
312	GO:0006996;GO:0022607;GO:0031023
315	GO:0016043
316	GO:0022607
317	GO:0050877
318	GO:0043412;GO:0006396;GO:0016070
321	GO:0009117
323	GO:0050789
324	GO:0006811
326	GO:0032501;GO:0006811;GO:0050789
328	GO:0050817;GO:0050878;GO:0045229;GO:0043062
330	GO:0050789;GO:0006793;GO:0006629
332	GO:0042044
333	GO:0007155;GO:0050789
334	GO:0036211
339	GO:0032502;GO:0016049;GO:0016043;GO:0050789
340	GO:0050789
342	GO:0042044
343	GO:0002376;GO:0050896;GO:0016192;GO:0050789
344	GO:0051276;GO:0050789
345	GO:0022607
346	GO:0051180
347	GO:0043412;GO:0006396;GO:0016070
348	GO:0044085
355	GO:0015849;GO:0006865
358	GO:0006790
361	GO:0050789
362	GO:0065008;GO:0050789
364	GO:0006259;GO:0022414
365	GO:0044419;GO:0050896;GO:0040011;GO:0002376
366	GO:0006996;GO:0022607
367	GO:0032501;GO:0050789
368	GO:0050896;GO:0050789
369	GO:0007033;GO:0006914;GO:0022607
372	GO:0050789
373	GO:0009057;GO:0016070
374	GO:0006811
376	GO:0006066;GO:0006793;GO:0006629
378	GO:0065009;GO:0006811;GO:0050789
380	GO:0002376;GO:0040011
382	GO:0040011
384	GO:0050789
388	GO:0006082;GO:0043603;GO:0006793;GO:0006139;GO:0006629;GO:0006790
393	GO:0000280;GO:0022414
396	GO:0006520;GO:0016070
398	GO:0007005;GO:0015931
404	GO:0006811
405	GO:0006629;GO:0006066;GO:0009404
