func_module_number	lst
1	GO:0097006;GO:0030301;GO:0015918;GO:0006869;GO:0071825;GO:0010876;GO:0071827;GO:0034381;GO:0034368;GO:0034369;GO:0034367;GO:0015850;GO:1905952;GO:0033344;GO:0042632;GO:0055092;GO:0043691;GO:0032371;GO:0032374;GO:0055088;GO:0034375;GO:0032368;GO:0033700;GO:0006641;GO:0015914;GO:0065005;GO:0034372;GO:0034370;GO:0034377;GO:0006639;GO:0006638;GO:0034384;GO:0015748;GO:0006897;GO:1905954;GO:0046470;GO:0070328;GO:0055090;GO:0046486
2	GO:0032543
3	GO:0098609;GO:0016339;GO:0044331;GO:0045216;GO:0007043;GO:0034332;GO:0034329;GO:0098742;GO:0034330;GO:0007605;GO:0050954;GO:0000902;GO:0001895;GO:0086073;GO:0086042;GO:0050957
4	GO:0007389;GO:0003002;GO:0009952;GO:0009790;GO:0009887;GO:0048568;GO:0048598;GO:0048706;GO:0048704;GO:0048705;GO:0001501;GO:0043009;GO:0009792
5	GO:0019221;GO:0007259;GO:0097696;GO:0071345;GO:1901652;GO:0034097;GO:0140888;GO:0098586;GO:0009615;GO:0046425;GO:0002286;GO:1904892;GO:0002285;GO:0033141;GO:0033139;GO:0060337;GO:0071357;GO:0042501;GO:0002366;GO:0002263;GO:0034340;GO:0002250;GO:0030098;GO:1903131;GO:0030101;GO:0042509;GO:0046651;GO:0007260;GO:0032943;GO:0045321;GO:0042110;GO:0001934;GO:0070661;GO:0046649;GO:0042327;GO:0002521;GO:0018193;GO:0033138;GO:0042531;GO:0045087;GO:0045937;GO:0010562;GO:0001932;GO:0002252;GO:0002323;GO:0042325;GO:0031401;GO:0033135;GO:0030097;GO:0030183;GO:0043330;GO:0043331;GO:0042100;GO:0071358;GO:0038196;GO:0050730;GO:0050731;GO:0034342;GO:0018108;GO:0018212;GO:0018105;GO:0018209;GO:0042113
6	GO:0006897;GO:0098657;GO:0140238;GO:0048488;GO:0072583;GO:0036465;GO:0006898;GO:0099003;GO:0099504;GO:1903232;GO:0060155;GO:0048268;GO:0048489;GO:0048753;GO:0032438
7	GO:0016236;GO:0006914;GO:0061919;GO:0000045;GO:1905037;GO:0007033;GO:0044804;GO:0016237;GO:0010506;GO:0097352
8	GO:0006821;GO:0006820;GO:0015698;GO:1902476;GO:0098656;GO:0098661;GO:0007214;GO:0034220;GO:0099536
9	GO:0016567;GO:0032446;GO:0070647;GO:0043687;GO:0051603;GO:0006511;GO:0019941;GO:0043632;GO:0010498;GO:0043161
10	GO:0042254;GO:0006364;GO:0016072;GO:0022613;GO:0042274;GO:0030490;GO:0000462;GO:0034475;GO:0071027;GO:0000460;GO:0071025;GO:0031126;GO:0043144
11	GO:0046486;GO:0006639;GO:0006638;GO:0008610;GO:0046473;GO:0006654;GO:0045017;GO:0006644;GO:0006650;GO:0090407;GO:0046474;GO:0008654;GO:0046339;GO:0006641;GO:0046463;GO:0046460;GO:0019432;GO:0046834;GO:0030258;GO:0006631
12	GO:0034728;GO:0006334;GO:0071824;GO:0065004;GO:0006325;GO:0006338;GO:0061644;GO:0032200
13	GO:0035329;GO:0035330;GO:0046620
14	GO:0018149;GO:0008544
15	GO:0036258;GO:0036257;GO:0043162;GO:0045324;GO:0032509;GO:0071985;GO:0007032;GO:0090148;GO:0032511;GO:0046755;GO:0039702;GO:0007034;GO:0019068;GO:0043328;GO:0016050;GO:0016197;GO:0061952;GO:0010256;GO:0016236;GO:0006511;GO:0019941;GO:0043632;GO:1902410;GO:0051603;GO:0035891;GO:0019076;GO:0032510;GO:0046761;GO:0061024;GO:0072666;GO:0046753;GO:0032506;GO:0061919;GO:0006914;GO:0019058
16	GO:0002181;GO:0006412;GO:0022613;GO:0006413;GO:0002183;GO:0042274;GO:0042254;GO:0001732;GO:0022618
17	GO:0051603;GO:0010498;GO:0019941;GO:0043632
18	GO:0006520;GO:0019752;GO:0043436;GO:0006082;GO:1901605;GO:0055086;GO:0009063;GO:0170039;GO:0044282;GO:0170033;GO:1901606;GO:0006081;GO:0072521
19	GO:0051169;GO:0006913;GO:0006606;GO:0051170;GO:0006607
20	GO:0000226;GO:0031023;GO:0007098;GO:0007051;GO:0098534;GO:0007099;GO:0051298;GO:0140694;GO:0007020;GO:0000278;GO:0046785;GO:0071539;GO:0031109;GO:1905508;GO:0031122
21	GO:0002181;GO:0006412;GO:0045047;GO:0006613;GO:0006614;GO:0072599;GO:0070972
22	GO:0000122
23	GO:0031145;GO:0007346;GO:0051445;GO:0070979;GO:0033045;GO:0044772;GO:0007091;GO:0044784;GO:0000278;GO:0051983;GO:0044770;GO:0043687;GO:0010965;GO:0070647;GO:0051306;GO:2000241;GO:0007088;GO:1901990;GO:0051321;GO:1905818;GO:0051783;GO:0033044;GO:0010564;GO:1901987;GO:0098813;GO:0051304;GO:1903047;GO:0016567
24	GO:0032446;GO:0045116;GO:0043687;GO:0070647;GO:2000434;GO:0000338;GO:0006511;GO:0019941
25	GO:0006457;GO:0051604;GO:0031647;GO:0061077;GO:0009408;GO:0042026;GO:0050821;GO:0009266;GO:0006986;GO:0034605;GO:0035966;GO:0051131;GO:0051085;GO:0051084
26	GO:0006956;GO:0006959;GO:0002253;GO:0002252;GO:0050778;GO:0050776;GO:0008228;GO:0006910;GO:1903027;GO:0001867;GO:0030449;GO:0002697;GO:0006957;GO:0045916;GO:0006909;GO:0050766;GO:1903028;GO:0002921;GO:0045087;GO:0002920;GO:0006958
27	GO:0046488;GO:0006650;GO:0046486;GO:0006661;GO:0006644;GO:0046474;GO:0045017;GO:0008654;GO:0090407;GO:0008610;GO:0046854;GO:0046856;GO:0046839;GO:0048015;GO:0030258;GO:0016311
28	GO:0006281;GO:0006310;GO:0006974;GO:0006302;GO:0000724;GO:0000725;GO:0036297;GO:0140527;GO:0007131;GO:0035825;GO:0007127;GO:0061982;GO:0051321;GO:0140013;GO:1903046;GO:0031297;GO:0045005
29	GO:0071526;GO:0097485;GO:0007411;GO:0050770;GO:0010975;GO:0048846;GO:1902284;GO:0048841;GO:0048843;GO:0007409;GO:0048667;GO:0061564;GO:0050767;GO:0048812;GO:0048666;GO:0120039;GO:0090497;GO:0001755;GO:0048858;GO:0120035;GO:0031344;GO:0030517;GO:0051960;GO:0031175;GO:0022603;GO:0048675;GO:0014032;GO:0048864;GO:0000902;GO:0010977;GO:0050771;GO:0031345;GO:0014033
30	GO:0000377;GO:0000398;GO:0000375;GO:0006397;GO:0008380;GO:0016071
31	GO:0007219;GO:0008593;GO:0045197;GO:0035088;GO:0061245
32	GO:0051276;GO:0006325;GO:0006334;GO:2001252;GO:0034728;GO:0007062;GO:0006338;GO:0033044;GO:0065004;GO:0034085;GO:0071824;GO:0034087;GO:1905821;GO:0000280
33	GO:0042445;GO:0008202;GO:0010817;GO:0032787;GO:0052695;GO:0043436;GO:0019585;GO:0006063;GO:0006082;GO:0019752;GO:0008210;GO:0006805;GO:0071466;GO:0009410;GO:0006720;GO:0006721;GO:0001523;GO:0016101;GO:0042573;GO:1901615;GO:0008209;GO:0006631
