func_module_number	lst
1	GO:0022613;GO:0042254;GO:0006364;GO:0016072;GO:0022618;GO:0071826
2	GO:0015980;GO:0009060;GO:0019395
3	GO:0006281;GO:0006974;GO:0051276;GO:0007059;GO:0006302;GO:0036297
4	GO:0016071;GO:0000398;GO:0000377
6	GO:0006119;GO:0009060;GO:0045333;GO:0015980;GO:0006091;GO:0019646;GO:0022904;GO:0042775;GO:0042773;GO:0022900;GO:0015986;GO:0042776
8	GO:0006954;GO:0034097;GO:1901652;GO:0050727;GO:0071345;GO:0031347;GO:0002237;GO:0071219;GO:0032103;GO:0071216;GO:0050900;GO:0019221;GO:0031349;GO:0007249;GO:0071356;GO:0034612;GO:0032496;GO:0071347;GO:0045087;GO:0071222;GO:0030595;GO:0001817;GO:0001816;GO:0050776
10	GO:0002181;GO:0006412;GO:0042254;GO:0022613;GO:0042274;GO:0006364;GO:0016072;GO:0042255
11	GO:0016126;GO:0008610;GO:0006695;GO:1902653;GO:0008203
12	GO:0019752;GO:0043436
13	GO:0009615;GO:0051607;GO:0045087;GO:1903900;GO:0048525;GO:0050792;GO:0045071;GO:0002831;GO:0045069;GO:0019058;GO:0019079;GO:0016032;GO:0045088;GO:1901652;GO:0034097;GO:0031347;GO:0140374;GO:0034340
15	GO:0045333;GO:0009060;GO:0015980;GO:0006091;GO:0006119;GO:0022900;GO:0022904;GO:0042773;GO:0042775;GO:0042776;GO:0015986;GO:0072522;GO:0019646
17	GO:0006954;GO:0034097;GO:1901652;GO:0071222;GO:0071347;GO:0071219;GO:0070555;GO:0070498;GO:0071216;GO:0032496;GO:0007249
18	GO:0051668;GO:0043085;GO:0030036;GO:0007015;GO:0016197
19	GO:0006974;GO:0006281;GO:0006260;GO:0006261;GO:0051276;GO:0006284;GO:0006268
21	GO:0002227;GO:0002385;GO:0002251;GO:0019731;GO:0061844
25	GO:0045087;GO:0050776;GO:0050778;GO:0002253;GO:0002757;GO:0002764;GO:0045088;GO:0002831;GO:0045321;GO:0001817;GO:0001816;GO:0031347;GO:0006954;GO:0006909;GO:0070663;GO:0002218
26	GO:1905337;GO:1905335
28	GO:0030098;GO:0045321;GO:0030217;GO:0050852;GO:1903131;GO:0046649;GO:0042110;GO:0002521
31	GO:0000122;GO:0034605;GO:0018076
34	GO:0046496;GO:0019362;GO:0006090;GO:0072524;GO:0006096;GO:0046032;GO:0006006;GO:0046031;GO:0009137;GO:0009181;GO:0019364;GO:0009179;GO:0016052;GO:0009191;GO:0009135;GO:0072526;GO:0072521;GO:0005975;GO:0009134;GO:0006091
37	GO:0045321;GO:0071345;GO:0050776;GO:0034097;GO:1901652;GO:0019221;GO:0046649;GO:0002521;GO:1903039;GO:0050865;GO:0022409;GO:0006954;GO:0007159;GO:0042110;GO:1903037;GO:0050867;GO:0030097;GO:0002694;GO:0051251;GO:0051249;GO:0002696;GO:1902107;GO:1903708;GO:0098609;GO:1903131
40	GO:0034375;GO:0034369;GO:0034368;GO:0034367;GO:0071827;GO:0071825
41	GO:0042254;GO:0006364
42	GO:0009611;GO:0007492;GO:0030155;GO:0110011
43	GO:0045737;GO:1904031
44	GO:0006418;GO:0043038;GO:0043039;GO:0006520;GO:0006399
45	GO:0006457;GO:0051604
46	GO:0006413;GO:0002183;GO:0001732
48	GO:0007031
51	GO:0035278;GO:0006402;GO:0035195;GO:0006401
52	GO:0006337;GO:0032986;GO:2000819;GO:0070316;GO:0045023;GO:0006397;GO:0045663;GO:0016071;GO:0000375;GO:2000045;GO:1902806;GO:0045661
55	GO:0043434
56	GO:0007173;GO:0007169;GO:0038127
58	GO:1901699;GO:0097191
59	GO:0008380
61	GO:0001836;GO:0008637;GO:0090199;GO:0070059;GO:0008630;GO:0097193;GO:0090200;GO:2001233;GO:0010821;GO:2001242;GO:0007005;GO:0097192
62	GO:0007035;GO:0051452;GO:0080171;GO:0007040
63	GO:0140053;GO:0032543;GO:0015986;GO:0006754;GO:0009145;GO:0009206;GO:0009201;GO:0009142;GO:0009060;GO:0009152;GO:0042776;GO:0009260;GO:0007005;GO:0045333
64	GO:0000122;GO:0071376;GO:0043435
65	GO:0071675
68	GO:0022613
69	GO:0042254;GO:0022613
70	GO:0036503;GO:0010498;GO:0006511
72	GO:0048207;GO:0048208
73	GO:0007220;GO:0034205;GO:0006509
74	GO:0030036
78	GO:0045087;GO:0048002;GO:0050778;GO:0050776;GO:0002474;GO:0009615;GO:0019882;GO:0051607;GO:0002483;GO:0031347;GO:0048525;GO:0002831;GO:0019883;GO:0050792;GO:0019885;GO:0002253;GO:0002476;GO:0002428;GO:0034341;GO:0035456;GO:1901652;GO:0034097;GO:0002475;GO:0002764;GO:0001817;GO:0045088;GO:0001816;GO:0016032;GO:0002832;GO:0045824;GO:0002757;GO:1903900;GO:0002484;GO:0002486
79	GO:0006995;GO:0043562;GO:0016236;GO:0009267
81	GO:0045321;GO:0050778;GO:0046649;GO:0050776;GO:0006909;GO:0006911;GO:0099024
82	GO:0048024
83	GO:0071453;GO:0070482
84	GO:0048193;GO:0006888;GO:0006886;GO:0016050;GO:0048200;GO:0048205;GO:0035964;GO:0061024
87	GO:0097435;GO:0007015
88	GO:0072717
89	GO:0032543;GO:0140053;GO:0006412
91	GO:0010498;GO:0043161
