func_module_number	go_slim_pir
1	GO:0006793;GO:0036211;GO:0050896;GO:0032502;GO:0050789;GO:0001775;GO:0002376;GO:0007155
2	GO:0022607;GO:0050896;GO:0050789;GO:0006914;GO:0007033
3	GO:0015031
4	GO:0006520;GO:0006082;GO:0009117;GO:0005975
5	GO:0006412;GO:0050789;GO:0016070
6	GO:0050896;GO:0050789;GO:0044419;GO:0001816;GO:0002376
8	GO:0006351;GO:0050896;GO:0050789
9	GO:0032501;GO:0032502
10	GO:0042254;GO:0006412
11	GO:0022900;GO:0009117;GO:0006119
12	GO:0050896;GO:0050789
13	GO:0050878;GO:0050896;GO:0050789;GO:0050817
14	GO:0006508;GO:0050789;GO:0009057
15	GO:0000375;GO:0065003;GO:0016070
16	GO:0051261;GO:0006996;GO:0065008;GO:0050789
17	GO:0022607;GO:0032501
18	GO:0022607;GO:0043473;GO:0051640;GO:0048753;GO:0006810;GO:0051641
19	GO:0022414;GO:0006281;GO:0007059
20	GO:0050789;GO:0007154;GO:0006811
21	GO:0022607;GO:0006996;GO:0031023;GO:0050789
22	GO:0002376;GO:0050789
23	GO:0016043;GO:0065008;GO:0016049;GO:0032502;GO:0050789
24	GO:0042254;GO:0006396;GO:0016070
25	GO:0022607;GO:0016070;GO:0006396;GO:0042254;GO:0006996;GO:0006412
26	GO:0006810;GO:0061024;GO:0051641;GO:0007005
27	GO:0036211;GO:0048511;GO:0006351;GO:0032502;GO:0050896;GO:0050789
28	GO:0050896;GO:0050789
29	GO:0022406;GO:0016043;GO:0051640;GO:0016192
30	GO:0032501;GO:0050896;GO:0032502;GO:0050789
31	GO:0007049;GO:0051276;GO:0007059;GO:0050789
32	GO:0007031;GO:0006082;GO:0015031;GO:0006629
34	GO:0050789
35	GO:0022406;GO:0048284;GO:0061024;GO:0051640;GO:0016192;GO:0016050;GO:0046903;GO:0051641
36	GO:0050789;GO:0065008;GO:0016070;GO:0009057
37	GO:0061024;GO:0016050;GO:0051641;GO:0016192
40	GO:0000375;GO:0050789;GO:0016070
41	GO:0006412
42	GO:0065003;GO:0016192
43	GO:0046903
44	GO:0009914;GO:0050789;GO:0032501;GO:0015833;GO:0046903
46	GO:0050896;GO:0050789
47	GO:0036211
48	GO:0050789
49	GO:0065009;GO:0065008;GO:0006811;GO:0050789
50	GO:0032501;GO:0042908
51	GO:0006508;GO:0050896;GO:0015031;GO:0009057
52	GO:0006281;GO:0051276;GO:0050789
53	GO:0016043
54	GO:0050896;GO:0050789;GO:0044419;GO:0040011;GO:0002376
57	GO:0050789
58	GO:0042254;GO:0006396;GO:0016070;GO:0009057
59	GO:0043603;GO:0009117;GO:0006629
60	GO:0006281
61	GO:0050896;GO:0050789;GO:0044419;GO:0002376;GO:0006457
62	GO:0050789
63	GO:0032501;GO:0006996;GO:0032502
64	GO:0019538;GO:0009059
65	GO:0016043;GO:0065008;GO:0006811;GO:0015931
66	GO:0006351
67	GO:0006914;GO:0065008;GO:1902600;GO:0050789
68	GO:0022607;GO:0050789
69	GO:0016043;GO:0032502;GO:0050789
70	GO:0043062;GO:0032502;GO:0050789;GO:0045229
72	GO:0006508;GO:0050896;GO:0015031;GO:0009057
73	GO:0050896;GO:0050789
74	GO:0008152;GO:0050896;GO:0045229;GO:0043062;GO:0022411
75	GO:0001816;GO:0050896;GO:0050789
76	GO:0048511;GO:0050789
77	GO:0043603;GO:0042445;GO:0006508;GO:0050886;GO:0050789;GO:0051604
78	GO:0016043;GO:0032502
79	GO:0050896;GO:0065009;GO:0032502;GO:0050789
80	GO:0006836;GO:0016192;GO:0050789;GO:0046903
81	GO:0050789
83	GO:0007155
85	GO:0043062;GO:0045229
88	GO:0006810;GO:0016043
89	GO:0050896;GO:0007005;GO:0050789
91	GO:0050896;GO:0050789;GO:0044419;GO:0001816;GO:0002376
93	GO:0006793;GO:0050896;GO:0050789;GO:0036211
95	GO:0007032;GO:0051641;GO:0016192
96	GO:0065008;GO:0007154;GO:0006811;GO:0050789
97	GO:0006793;GO:0050789;GO:0036211;GO:0007155
98	GO:0043062;GO:0045229
99	GO:0065008;GO:0050789
100	GO:0006508;GO:0036211;GO:0009057
101	GO:0065003;GO:0050789
102	GO:0050789;GO:0051179
103	GO:0022607;GO:0032501;GO:0006996;GO:0032502
104	GO:0006810;GO:0051641
105	GO:0051179;GO:0032502;GO:0050789;GO:0045229;GO:0043062
106	GO:0050789
107	GO:0036211
108	GO:0032502;GO:0036211
110	GO:0006810;GO:0051640;GO:0048753;GO:0051641
111	GO:0006869;GO:0016043;GO:0050789;GO:0032501
112	GO:0050789;GO:0007155
114	GO:0006260;GO:0006281;GO:0051276;GO:0050789
115	GO:0015031;GO:0015931
116	GO:0006810;GO:0051641
117	GO:0006810;GO:0050896;GO:0007154;GO:0050789
118	GO:0044419;GO:0050896;GO:0002376
119	GO:0008037;GO:0050896;GO:0050789;GO:0044419;GO:0002376
121	GO:0022607;GO:0061024;GO:0007032;GO:0044085;GO:0016192;GO:0044419;GO:0016032;GO:0022411;GO:0051641
122	GO:0032502;GO:0002376;GO:0050789;GO:0001775
124	GO:0042440
125	GO:0006508;GO:0050789;GO:0036211
127	GO:0006281;GO:0050789;GO:0036211
128	GO:0050896;GO:0002376;GO:0050789
131	GO:0051641;GO:0016192
132	GO:0022414;GO:0032501
133	GO:0032502
134	GO:0000375;GO:0050789;GO:0016070
135	GO:0050896;GO:0006082;GO:0009117;GO:0050789
136	GO:0006396;GO:0016070;GO:0015931
137	GO:0050896;GO:0050789
138	GO:0006811
139	GO:0050896;GO:0050789
141	GO:0043412;GO:0006396;GO:0016070
142	GO:0016032;GO:0036211
143	GO:0007049;GO:0050789
144	GO:0022607;GO:0006996;GO:0050789
145	GO:0006351
146	GO:0050789;GO:0007154;GO:0006811
147	GO:0061024;GO:0016050
148	GO:0006520;GO:0016070
149	GO:0042180;GO:0009117;GO:0006119
150	GO:0043603;GO:0006790;GO:0006805
151	GO:0006260
152	GO:0006351;GO:0050789
153	GO:0008152
154	GO:0022607
155	GO:0006996;GO:0051258;GO:0032502;GO:0050789
156	GO:0022900;GO:0009117;GO:0006119
157	GO:0006354
158	GO:0006281;GO:0009059
161	GO:0050877
162	GO:0016043;GO:0007155
164	GO:0050789
165	GO:0032501;GO:0032502;GO:0050789
167	GO:0022607;GO:0050877;GO:0032502
168	GO:0008152
169	GO:0050896
170	GO:0006914;GO:0061024;GO:0051641;GO:0016192
172	GO:0050877;GO:0050896
173	GO:0006396;GO:0016070
174	GO:0006281;GO:0050789
175	GO:0015031;GO:0016192
176	GO:0006281;GO:0006266
177	GO:0032502
178	GO:0065009;GO:0050789
180	GO:0006810;GO:0051641
181	GO:0036211
182	GO:0051234;GO:0051641;GO:0050789
184	GO:0050896;GO:0065009;GO:0050789
185	GO:0008150
186	GO:0050789;GO:0046903
189	GO:0009059;GO:0036211
190	GO:0006810;GO:0051640;GO:0051641
192	GO:0050789;GO:0006811
196	GO:0006811
198	GO:0009308;GO:0006810;GO:0050789
199	GO:0006112;GO:0005976
200	GO:0022607;GO:0016070;GO:0050789;GO:0009057;GO:0006996;GO:0006412
201	GO:0051641;GO:0050789
202	GO:0043412;GO:0006396;GO:0016070
205	GO:0051276;GO:0050896;GO:0006259;GO:0050789
206	GO:0008283;GO:0002376;GO:0001775
207	GO:0006066;GO:0006629
210	GO:0006790
211	GO:0008150
212	GO:0016043;GO:0032502;GO:0050789
213	GO:0050896;GO:0050789
214	GO:0065003;GO:0006412
215	GO:0048308;GO:0007030
221	GO:0050789;GO:0007155
222	GO:0006811
224	GO:0006793;GO:0006766;GO:0006081
225	GO:0050789;GO:0006811
