func_module_number	go_slim_pir
1	GO:0015931;GO:0006997;GO:0015031
2	GO:0009057;GO:0006508;GO:0022607;GO:0036211;GO:0050789
3	GO:0006412
4	GO:0006119;GO:0065003;GO:0022900;GO:0007005
5	GO:0007059;GO:0007049;GO:0022414;GO:0048511;GO:0000280;GO:0051276;GO:0051234;GO:0006281;GO:0050789;GO:0051640
6	GO:0006793;GO:0036211;GO:0050789
7	GO:0016043;GO:0050877;GO:0007154;GO:0006811;GO:0065008;GO:0050789
8	GO:0032501;GO:0050896;GO:0015031;GO:0006629;GO:0006869;GO:0007031;GO:0050789
9	GO:0016050;GO:0016192;GO:0048284;GO:0046903;GO:0006836;GO:0022406;GO:0061024;GO:0051640
10	GO:0051641;GO:0016192;GO:0051301;GO:0016043;GO:0046903;GO:0022406;GO:0051640
11	GO:0008152;GO:0022607;GO:0006996;GO:0050789
12	GO:0016050;GO:0051641;GO:0016192;GO:0061024
13	GO:0065009;GO:0006936;GO:0008015;GO:0007154;GO:0006811;GO:0065008;GO:0050789
14	GO:0009057;GO:0006508;GO:0036211
15	GO:0022607;GO:0051604;GO:0050896;GO:0031647;GO:0006457;GO:0050789
16	GO:0006810;GO:0051258;GO:0006996;GO:0051641;GO:0065008;GO:0050789;GO:0051640
17	GO:0009057;GO:0006508
18	GO:0044085;GO:0006412
19	GO:0022607;GO:0009059;GO:0006266;GO:0051276;GO:0002376;GO:0006281;GO:0050789
20	GO:0050896;GO:0002376;GO:0044419;GO:0050789;GO:0040011
21	GO:0022607;GO:0032502;GO:0032989;GO:0006996;GO:0051641;GO:0050877
22	GO:0022607;GO:0007033;GO:0050896;GO:0007154;GO:0006914;GO:0006811;GO:0050789
23	GO:0042254;GO:0065003;GO:0006412
24	GO:0006914;GO:0007005;GO:0050896;GO:0050789
25	GO:0050896;GO:0050789
26	GO:0051641;GO:0016192
27	GO:0022607;GO:0015031
28	GO:0006396;GO:0065003;GO:0050789;GO:0016070
29	GO:0050896;GO:0050789;GO:0044419;GO:0002376
30	GO:0009117;GO:0065008;GO:1902600
31	GO:0032502;GO:0016049;GO:0016043;GO:0050789;GO:0040011
32	GO:0050877;GO:0050879;GO:0006936;GO:0050789
33	GO:0006811;GO:0050896;GO:0006457
34	GO:0009057;GO:0050789;GO:0006412;GO:0016070
35	GO:0016043;GO:0032502;GO:0050896;GO:0050789
36	GO:0015931;GO:0006396;GO:0051641;GO:0016070
37	GO:0065009;GO:0050896;GO:0002376;GO:0065008;GO:0050789;GO:0040011
38	GO:0042254;GO:0006396;GO:0016070
39	GO:0000375;GO:0016070
40	GO:0050789;GO:0006354
41	GO:0050789
42	GO:0016043;GO:0050789
43	GO:0006793;GO:0036211;GO:0050896;GO:0001775;GO:0002376;GO:0050789
44	GO:0001816;GO:0065009;GO:0050896;GO:0002376;GO:0044419;GO:0050789
45	GO:0009057;GO:0006508;GO:0036211
46	GO:0016043
47	GO:0032502;GO:0032501;GO:0050896;GO:0050789
48	GO:0009057;GO:0006508;GO:0022607;GO:0007032;GO:0015031;GO:0016192;GO:0016032;GO:0006914;GO:0044419;GO:0061024
49	GO:0050896;GO:0050789
50	GO:0001816;GO:0006793;GO:0032502;GO:0036211;GO:0050896;GO:0001775;GO:0007155;GO:0002376;GO:0044419;GO:0050789
51	GO:0032502;GO:0032501;GO:0022411;GO:0006281;GO:0050789
52	GO:0032502;GO:0050896;GO:0050789
53	GO:0007155;GO:0050789
54	GO:0050896;GO:0001775;GO:0065003;GO:0002376;GO:0001906;GO:0050789
55	GO:0043473;GO:0022607;GO:0016192;GO:0048753
56	GO:0006281;GO:0050789;GO:0006260
57	GO:0050789
58	GO:0009057;GO:0006508;GO:0050896;GO:0015031;GO:0050789
59	GO:0051276;GO:0006281;GO:0050789
60	GO:0006810;GO:0051258;GO:0006996;GO:0051641;GO:0065008;GO:0051640
61	GO:0001816;GO:0050896;GO:0065003;GO:0002376;GO:0050789
62	GO:0007059;GO:0006508;GO:0009057;GO:0007049;GO:0036211;GO:0022414;GO:0000280;GO:0050789
63	GO:0048511;GO:0050896;GO:0006351;GO:0051179;GO:0050789
64	GO:0050789
65	GO:0032502;GO:0006793;GO:0036211;GO:0016043;GO:0050789
66	GO:0050789;GO:0007155;GO:0045229;GO:0043062
67	GO:0009059;GO:0065003;GO:0050789;GO:0016070
68	GO:0050789
69	GO:0000375;GO:0065003;GO:0016070
70	GO:0007059;GO:0000280;GO:0050789;GO:0051276
71	GO:0022607;GO:0006996
72	GO:0032392;GO:0006281;GO:0006260
73	GO:0065009;GO:0032501;GO:0050878;GO:0050789
74	GO:0006914;GO:0050896;GO:0050789
75	GO:0000375;GO:0016070
76	GO:0065003;GO:0051276
77	GO:0009059;GO:0006281;GO:0006260
78	GO:0050789
79	GO:0022607;GO:0051641;GO:0007155;GO:0007154;GO:0065008
80	GO:0050896;GO:0006351;GO:0050789
81	GO:0009057;GO:0006508;GO:0036211;GO:0050789
82	GO:0042254;GO:0006396;GO:0016070
83	GO:0009057;GO:0006396;GO:0050789;GO:0016070
84	GO:0050789
85	GO:0032501;GO:0050789
86	GO:0032502;GO:0050896;GO:0050789
87	GO:0001816;GO:0050896;GO:0002376;GO:0044419;GO:0050789
88	GO:0000375;GO:0016070
89	GO:0006810;GO:0051641
90	GO:0006793;GO:0036211;GO:0050896;GO:0001775;GO:0002376;GO:0044419;GO:0050789
91	GO:0006836;GO:0016192;GO:0050789;GO:0046903
92	GO:0001816;GO:0032502;GO:0001775;GO:0002376;GO:0050789
