go-basic.obo: fmt(1.2) rel(2024-10-27) 44,017 Terms
goslim_pir.obo: fmt(1.2) rel(go/2024-11-03/subsets/goslim_pir.owl) 626 Terms
HMS:0:00:00.006541   2,604 annotations READ: go_slim_results_R1_string_0.4.txt 
345 IDs in all associations
func_module_number	
104	GO:0006281;GO:0032392;GO:0006260
105	GO:0006997;GO:0015931;GO:0051641
106	GO:0016043
107	GO:0009057;GO:0006508;GO:0036211
109	GO:0006914;GO:0007033;GO:0022607
110	GO:0022414;GO:0007049;GO:0006281;GO:0000280
111	GO:0065008;GO:0009117;GO:1902600
112	GO:0009057;GO:0006508
113	GO:0050789;GO:0065009
114	GO:0050789;GO:0036211
115	GO:0050789;GO:0001775;GO:0036211;GO:0006793;GO:0002376;GO:0032502;GO:0001816;GO:0050896;GO:0008283
116	GO:0001775;GO:0050789;GO:0036211;GO:0044419;GO:0006793;GO:0002376;GO:0050896;GO:0008283
117	GO:0050789;GO:0065008;GO:0051261;GO:0051258
118	GO:0050789;GO:0006351;GO:0006793;GO:0006629
119	GO:0006996;GO:0022607;GO:0016192;GO:0051641
120	GO:0006281;GO:0007059;GO:0051276
121	GO:0006396;GO:0016070;GO:0043412;GO:0022607
122	GO:0061024;GO:0007005;GO:0015031
123	GO:0006396;GO:0016070
124	GO:0050789;GO:0001906;GO:0006811;GO:0002376;GO:0050896
125	GO:0050789;GO:0065008;GO:0007005;GO:0061024;GO:0050896
126	GO:0050789;GO:0036211;GO:0051604
127	GO:0006936;GO:0032502
128	GO:0044085;GO:0006412;GO:0015031;GO:0065003
129	GO:0050789;GO:0050896
130	GO:0050789;GO:0001775;GO:0002376;GO:0001816;GO:0050896
131	GO:0036211
133	GO:0050789
134	GO:0050789;GO:0050896
135	GO:0006396;GO:0016070
136	GO:0016043
137	GO:0016043
138	GO:0051641;GO:0006810;GO:0043473;GO:0048753;GO:0022607;GO:0051640
139	GO:0006281;GO:0006260;GO:0009059
140	GO:0006457;GO:0051604
141	GO:0006066;GO:0043603;GO:0006629
142	GO:0006996
143	GO:0050789;GO:0006811;GO:0002376;GO:0050878;GO:0050896
144	GO:0006281;GO:0006260
145	GO:0050789;GO:0032501;GO:0032502
146	GO:0050789;GO:0006996
147	GO:0050789;GO:0032502
148	GO:0032502
149	GO:0007049;GO:0006996;GO:0051641;GO:0006810;GO:0051261;GO:0051640
150	GO:0006805;GO:0042445;GO:0006629
151	GO:0050789;GO:0050896;GO:0008643;GO:0006629
152	GO:0050789;GO:0022414;GO:0050886;GO:0046903;GO:0015833;GO:0009914
153	GO:0009057;GO:0006508;GO:0007032;GO:0044419;GO:0016032;GO:0016192;GO:0022607;GO:0015031;GO:0061024;GO:0006914
154	GO:0051234;GO:0051641
155	GO:0051604
156	GO:0050789;GO:0050896;GO:0006066;GO:0006629
157	GO:0050789
158	GO:0015931;GO:0051641
159	GO:0050789;GO:0050877
160	GO:0036211;GO:0006281;GO:0051276
161	GO:0050789;GO:0006869;GO:0015849;GO:0006082;GO:0006629;GO:0015031;GO:0007031
162	GO:0006457
163	GO:0022411;GO:0015849;GO:0008152;GO:0050896;GO:0045229;GO:0043062
164	GO:0050789;GO:0006811
165	GO:0050789;GO:0006936;GO:0007154;GO:0032502
166	GO:0050789;GO:0040011;GO:0002376
167	GO:0008150
168	GO:0050789
169	GO:0050789
170	GO:0050789;GO:0016043
171	GO:0050789;GO:0001816;GO:0002376;GO:0050896
172	GO:0051641;GO:0065003
173	GO:0051641;GO:0006810;GO:0065008;GO:0016043;GO:0051640
174	GO:0051180
175	GO:0050789;GO:0065008;GO:0000375;GO:0016070
176	GO:0050789;GO:0065009;GO:0050896;GO:0002376
177	GO:0050789;GO:0050896;GO:0032501;GO:0032502
178	GO:0050789;GO:0006508;GO:0050878;GO:0050896;GO:0051604
179	GO:0051234;GO:0051641
180	GO:0006996
181	GO:0022607;GO:0006996
182	GO:0050789;GO:0006396;GO:0016070;GO:0009057
183	GO:0008150
184	GO:0006281
185	GO:0050789;GO:0044085;GO:0016070;GO:0006259;GO:0051641;GO:0043412;GO:0009059;GO:0006396;GO:0051276
186	GO:0050789;GO:0050896;GO:0002376
187	GO:0050789
188	GO:0050789;GO:0006836;GO:0016049;GO:0016192;GO:0046903
190	GO:0050789;GO:0050896
191	GO:0050789;GO:0006508;GO:0009057
192	GO:0032502
193	GO:0050789;GO:0001775;GO:0032502;GO:0050896;GO:0051604
194	GO:0050789;GO:0001816;GO:0002376;GO:0050896
196	GO:0050789;GO:0006351;GO:0065003
197	GO:0009057;GO:0006508
198	GO:0050789;GO:0006281
199	GO:0050789;GO:0065008;GO:0006811
200	GO:0050789;GO:0050896
201	GO:0006811
202	GO:0050789;GO:0065008;GO:0006996
203	GO:0050789
204	GO:0006412
205	GO:0050789;GO:0050877;GO:0065009
206	GO:0050789;GO:0050896;GO:0040011;GO:0002376
207	GO:0045229;GO:0043062
208	GO:0036211;GO:0015031
209	GO:0050789;GO:0050877;GO:0051606
210	GO:0045229;GO:0043062;GO:0032502
211	GO:0050789;GO:0044419;GO:0040011;GO:0002376;GO:0050896
213	GO:0050789;GO:0022411;GO:0006793;GO:0006629;GO:0007033;GO:0022607;GO:0015031;GO:0050896;GO:0006914
214	GO:0050789;GO:0001816;GO:0002376
215	GO:0050789;GO:0007049;GO:0065009
216	GO:0050789;GO:0050896
217	GO:0051179
218	GO:0022607;GO:0032501;GO:0032502;GO:0007155
219	GO:0050789
220	GO:0032502
221	GO:0022414;GO:0050789;GO:0032502
222	GO:0050789;GO:0051641;GO:0006810;GO:0032502;GO:0051640
223	GO:0050789;GO:0065008;GO:0016070;GO:0009057
224	GO:0050789
225	GO:0016192;GO:0051641
226	GO:0050789;GO:0002376
227	GO:0050789
228	GO:0006793;GO:0006629
229	GO:0061024;GO:0065008;GO:0006869
230	GO:0045229;GO:0043062
231	GO:0008150
232	GO:0006281
233	GO:0009057;GO:0006508
235	GO:0006936;GO:0050877;GO:0050879;GO:0006996
236	GO:0006811;GO:0065003
237	GO:0050789;GO:0001775;GO:0044419;GO:0040011;GO:0002376;GO:0022607;GO:0050896
238	GO:0050789;GO:0050896
239	GO:0005976;GO:0006112;GO:0009059
240	GO:0050789;GO:0007154
241	GO:0007030;GO:0016192;GO:0051641;GO:0065003
242	GO:0006457;GO:0050896;GO:0051604
243	GO:0050789;GO:0032502;GO:0016043
244	GO:0050789;GO:0006351;GO:0022607
245	GO:0050789;GO:0007154;GO:0016043
246	GO:0032501
247	GO:0050789;GO:0001906;GO:0044419;GO:0002376;GO:0050896;GO:0007155
248	GO:0061024;GO:0016050;GO:0016192;GO:0051641
249	GO:0051234;GO:0006996;GO:0051640
250	GO:0050896;GO:0007031;GO:0015031
251	GO:0036211;GO:0022607
252	GO:0050789;GO:0040007;GO:0032501;GO:0046903;GO:0015833;GO:0050896;GO:0009914
253	GO:0006805;GO:0006790;GO:0043603
254	GO:0016043;GO:0007155
255	GO:0050789;GO:0044419;GO:0002376;GO:0008037;GO:0016192;GO:0050896
256	GO:0050789
257	GO:0050789;GO:0044419;GO:0002376;GO:0001816;GO:0050896
258	GO:0036211;GO:0016192;GO:0015031
259	GO:0022607;GO:0006996
260	GO:0019538;GO:0006790;GO:0009059
261	GO:0050789
262	GO:0050789;GO:0006996
263	GO:0050789;GO:0036211
264	GO:0050789;GO:0051179;GO:0006629
265	GO:0050789;GO:0050896;GO:0002376;GO:0001906
266	GO:0050789;GO:0006396;GO:0032196;GO:0016043
267	GO:0050789;GO:0044419;GO:0002376;GO:0016192;GO:0050896
268	GO:0036211
269	GO:0007155
270	GO:0006457;GO:0002376;GO:0065003
271	GO:0050789;GO:0006396;GO:0006354
272	GO:0006914
273	GO:0050789;GO:0009117;GO:0050896
274	GO:0007155
275	GO:0040011
276	GO:0061024;GO:0016192;GO:0016050;GO:0051641
277	GO:0050789;GO:0036211
278	GO:0006811
280	GO:0050789;GO:0065009;GO:0016192;GO:0051641
281	GO:0065009
283	GO:0006996;GO:0016192;GO:0051641
284	GO:0050789;GO:0009117
285	GO:0006811
286	GO:0050789;GO:0007154
287	GO:0050789;GO:0006936;GO:0065009;GO:0006811;GO:0007154
288	GO:0006396;GO:0016070;GO:0042254
289	GO:0065003;GO:0022900;GO:0007005;GO:0045333;GO:0051604
290	GO:0050789;GO:0022607;GO:0007155
291	GO:0050789;GO:0006457;GO:0022607
292	GO:0036211;GO:0006281;GO:0006508
293	GO:0006066;GO:0006629
294	GO:0042180
295	GO:0036211
296	GO:0050789;GO:0006936
297	GO:0036211;GO:0006793
298	GO:0006811
299	GO:0006396;GO:0016070;GO:0043412
300	GO:0050789;GO:0016070;GO:0009057;GO:0036211;GO:0006508;GO:0006793;GO:0006629
301	GO:0050789;GO:0016049;GO:0032502;GO:0016043
304	GO:0050896
306	GO:0015931;GO:0006811
307	GO:0032502;GO:0022607;GO:0032989;GO:0006996
308	GO:0050789;GO:0050896
309	GO:0050789;GO:0044085;GO:0006996;GO:0051641;GO:0065009;GO:0032501;GO:0022607;GO:0061024;GO:0050896;GO:0007155
310	GO:0050789;GO:0051301
311	GO:0050789;GO:0022414;GO:0048511;GO:0032502;GO:0016043;GO:0008037
313	GO:0043412
315	GO:0050789;GO:0007049;GO:0007059;GO:0000280;GO:0051234;GO:0051276;GO:0051640
316	GO:0050789;GO:0050896;GO:0032501;GO:0007154
317	GO:0006996;GO:0009057;GO:0006508;GO:0006281;GO:0022411;GO:0009059
318	GO:0050789;GO:0006914;GO:0007033;GO:0022607
319	GO:0050789;GO:0050896
320	GO:0006082
321	GO:0050789
323	GO:0050789;GO:0051179;GO:0016070;GO:0009057
324	GO:0050789;GO:0006836;GO:0046903
325	GO:0050789;GO:0001775;GO:0006949;GO:0002376;GO:0008283
327	GO:0006508;GO:0051604
328	GO:0050789;GO:0050896
329	GO:0006520;GO:0016070
330	GO:0050789;GO:0065008;GO:0051261
332	GO:0050789;GO:0009117;GO:0065008
333	GO:0006520;GO:0006082
334	GO:0048753;GO:0022607
336	GO:0009117
337	GO:0009117;GO:0005975;GO:0006091;GO:0006082
338	GO:0050789;GO:0065008;GO:0050886
339	GO:0016192;GO:0051641
340	GO:0009057;GO:0006508;GO:0050896
342	GO:0050789;GO:0008037
343	GO:0022414;GO:0051276;GO:0000280;GO:0022607
345	GO:0051604;GO:0006793;GO:0006629
346	GO:0051606
347	GO:0050789;GO:0022414;GO:0048511
348	GO:0006869
350	GO:0040011;GO:0002376
351	GO:0006629
352	GO:0036211
353	GO:0050789;GO:0040011
354	GO:0005976;GO:0006112
355	GO:0050789;GO:0050896;GO:0032501
356	GO:0006790;GO:0009308
357	GO:0006811
358	GO:0009117
359	GO:0007155
360	GO:0050789;GO:0031640;GO:0050896;GO:0002376
361	GO:0006810;GO:0051641;GO:0051640
364	GO:0050877;GO:0051606
366	GO:0006082;GO:0006629
367	GO:0050789;GO:0036211;GO:0050896
368	GO:0050789;GO:0006793;GO:0006629
370	GO:0006996
371	GO:0008152
373	GO:0050789;GO:0032502
