go-basic.obo: fmt(1.2) rel(2024-10-27) 44,017 Terms
goslim_pir.obo: fmt(1.2) rel(go/2024-11-03/subsets/goslim_pir.owl) 626 Terms
HMS:0:00:00.007875   3,008 annotations READ: go_slim_results_M1_string_0.7.txt 
408 IDs in all associations
func_module_number	
36	GO:0050789;GO:0048511;GO:0032502;GO:0006351;GO:0050896
37	GO:0032501;GO:0050789;GO:0040007
38	GO:0016043;GO:0016049;GO:0050789;GO:0032502
39	GO:0046903;GO:0016043;GO:0051640;GO:0016192;GO:0051641;GO:0022406
40	GO:0006810;GO:0051641
41	GO:0009057;GO:0006508
42	GO:0032501;GO:0050789;GO:0032502;GO:0008283;GO:0050896
43	GO:0007059;GO:0006281;GO:0050789;GO:0051276
44	GO:0000375;GO:0016070
45	GO:0031647;GO:0050789;GO:0006457;GO:0051604;GO:0051641
46	GO:0050789;GO:0051276;GO:0000280;GO:0051234;GO:0051640;GO:0007059;GO:0007049
47	GO:0006629;GO:0042445;GO:0006805;GO:0006082;GO:0050896
48	GO:0006412;GO:0044085;GO:0065003
49	GO:0000375;GO:0016070
50	GO:0032501;GO:0050896;GO:0050789;GO:0032502
51	GO:0016192;GO:0051641;GO:0061024;GO:0016050
52	GO:0008152;GO:0043062;GO:0045229;GO:0022411;GO:0006811;GO:0050896
53	GO:0006730;GO:0050789
54	GO:0006281;GO:0006354
55	GO:0065009;GO:0050789;GO:0061024
56	GO:0065003;GO:0050789;GO:0006351
57	GO:0032502
58	GO:0022607;GO:0006996;GO:0032989;GO:0032502
59	GO:0008152
60	GO:0016192;GO:0015031
61	GO:0050896;GO:0050789
62	GO:0022607
63	GO:0036211;GO:0050789;GO:0006793
64	GO:0050896;GO:0050789
65	GO:0032501;GO:0065009;GO:0050878;GO:0050789
66	GO:0006119;GO:0022900
67	GO:0006811;GO:0050789;GO:0065008
68	GO:0006811
69	GO:0007049;GO:0065009;GO:0050789
70	GO:0045333;GO:0006139;GO:0006790;GO:0006082;GO:0043603;GO:0006793
71	GO:0065008;GO:0009057;GO:0050789;GO:0016070
72	GO:0050789
73	GO:0006996
74	GO:0006811;GO:0065009;GO:0050789
75	GO:0050789
76	GO:0015031
77	GO:0009117;GO:0050896;GO:0050789
78	GO:0016043
79	GO:0051641;GO:0006997;GO:0015931
80	GO:0046903;GO:0015833;GO:0050789;GO:0009914
81	GO:0050789;GO:0043062;GO:0032502;GO:0045229;GO:0007155
82	GO:0001775;GO:0002376;GO:0050789;GO:0032502
83	GO:0065003;GO:0000375;GO:0016070
84	GO:0065009;GO:0050789
85	GO:0006457;GO:0051604
86	GO:0006520;GO:0006082;GO:0050789;GO:0009308
87	GO:0006629;GO:0050789;GO:0006793;GO:0006914;GO:0022411;GO:0051641;GO:0016192
88	GO:1902600;GO:0050789
89	GO:0050789;GO:0032502;GO:0001775;GO:0050878;GO:0050817;GO:0051604;GO:0050896
90	GO:0006281;GO:0032392;GO:0006260
91	GO:0002376;GO:0006281;GO:0009059
92	GO:0036211;GO:0009057;GO:0006508
93	GO:0009057;GO:0050789;GO:0036211;GO:0006508;GO:0022414;GO:0007059;GO:0007049
94	GO:0006520;GO:0016070
95	GO:0022607;GO:0007155;GO:0050789
96	GO:0051640;GO:0006810;GO:0051641;GO:0006997
97	GO:0022607;GO:0042440
98	GO:0036211;GO:0050789;GO:0006793
99	GO:0022607;GO:0006457;GO:0050896;GO:0051604
100	GO:0050789;GO:0036211;GO:0008015;GO:0006082;GO:0065009;GO:0006793;GO:0006936;GO:0006520;GO:0006811
101	GO:0006629;GO:0006793;GO:0051604
102	GO:0050789;GO:0016043;GO:0007155;GO:0007154;GO:0065008
103	GO:0051276
104	GO:0009117;GO:0006091;GO:0006082;GO:0005975
105	GO:0022607;GO:0006996
106	GO:0051606;GO:0050877;GO:0032502
107	GO:0006082;GO:0006629;GO:0006869
108	GO:0050789;GO:0016043;GO:0048511;GO:0032502;GO:0022414;GO:0007155;GO:0040011
109	GO:0050896;GO:0050789;GO:0032502;GO:0006351
110	GO:0007155;GO:0050789;GO:0032502
111	GO:0065003;GO:0006396;GO:0050789;GO:0016070
112	GO:0006396;GO:0042254;GO:0016070
113	GO:0006396;GO:0016070
114	GO:0065009;GO:0006281;GO:0050789;GO:0006260
115	GO:0009059;GO:0006281;GO:0006260
116	GO:0050789
117	GO:0036211;GO:0009057;GO:0006508
118	GO:0043412;GO:0022607;GO:0016070;GO:0051604;GO:0006396
119	GO:0002376;GO:0044419;GO:0050789;GO:0036211;GO:0001775;GO:0006793;GO:0050896
120	GO:0002376;GO:0050789;GO:0036211;GO:0001775;GO:0006793;GO:0050896
121	GO:0000375;GO:0050789;GO:0016070
122	GO:0051641;GO:0051234
123	GO:0015849;GO:0006865
124	GO:0016043
125	GO:0006351
126	GO:0050789;GO:0046903;GO:0006836;GO:0016192;GO:0007154
127	GO:0065003;GO:0065009;GO:0050789
128	GO:0002376;GO:0044419;GO:0050789;GO:0001906;GO:0007155;GO:0050896
129	GO:0065003
130	GO:0032501;GO:0050789;GO:0032502
131	GO:0050789
132	GO:0050877;GO:0016192;GO:0015031;GO:0065008
133	GO:0051606;GO:0050789
134	GO:0032501;GO:0050789
135	GO:0032502
136	GO:0050896;GO:0048511;GO:0050789
137	GO:0001906;GO:0002376;GO:0050789
138	GO:0050896;GO:0050878;GO:0050817
139	GO:0006629;GO:0006793
140	GO:0016043;GO:0050789;GO:0032502
141	GO:0002376;GO:0001816;GO:0050896;GO:0050789
142	GO:0016192
143	GO:0016043;GO:0050789
145	GO:0022414;GO:0006281
146	GO:0036211;GO:0009057;GO:0006508
147	GO:0006629;GO:0006805;GO:0006790;GO:0006082;GO:0043603;GO:0050896
148	GO:0032501;GO:0050789
149	GO:0016192;GO:0051641;GO:0061024;GO:0016050
150	GO:0009057;GO:0006508
151	GO:0036211;GO:0006281
152	GO:0009057;GO:0006508
153	GO:0016192;GO:0051641;GO:0061024
154	GO:0036211
156	GO:0050789;GO:0051179;GO:0032502;GO:0043062;GO:0045229;GO:0022607;GO:0050896
157	GO:0006629;GO:0006996;GO:0050789;GO:0051179
158	GO:0001775;GO:0002376;GO:0050789;GO:0032502
159	GO:0000375;GO:0016070
160	GO:0006936;GO:0008015;GO:0050789;GO:0065008
161	GO:0016043;GO:0050789
162	GO:0006351;GO:0050789;GO:0006354
163	GO:0016192;GO:0051641;GO:0061024;GO:0016050
164	GO:0050789;GO:0032502
165	GO:0016043;GO:0050789;GO:0006396
166	GO:0015849;GO:0006629;GO:0006139;GO:0006790;GO:0006869;GO:0043603;GO:0006793
167	GO:0002376;GO:0050789;GO:0022607;GO:0040011;GO:0065008
168	GO:0032501;GO:0006996;GO:0032502
169	GO:0051641;GO:0016192;GO:0006629;GO:0006793
170	GO:0002376;GO:0001816;GO:0050789;GO:0036211;GO:0032502;GO:0001775;GO:0008283;GO:0006793;GO:0050896
171	GO:0022414;GO:0006281
172	GO:0015031;GO:0009057;GO:0050896;GO:0006508
173	GO:0007154;GO:0050789
174	GO:0050896;GO:0032502
175	GO:0050789;GO:0016043;GO:0032502;GO:0032196;GO:0022414;GO:0006396
176	GO:0050896
177	GO:0036211
178	GO:0050789
179	GO:0050896;GO:0050789
180	GO:0050789;GO:0016043;GO:0036211;GO:0006793;GO:0006811;GO:0050896;GO:0065008
181	GO:0006629;GO:0006066
182	GO:0032501;GO:0050789
183	GO:0008150
184	GO:0050896;GO:0050789;GO:0032502
185	GO:0006266;GO:0006304;GO:0006281;GO:0006260
186	GO:0036211;GO:0050789
187	GO:0046903;GO:0016192;GO:0050789
188	GO:0009117;GO:0050789
189	GO:0009117;GO:0050789
190	GO:0051640;GO:0022607;GO:0006810;GO:0006996
191	GO:0050789;GO:0032502
192	GO:0050896;GO:0050789
193	GO:0006790;GO:0006066
194	GO:0050789;GO:0032502
195	GO:0050789
196	GO:0016192;GO:0051641;GO:0065009;GO:0050789
197	GO:0007154;GO:0050789
198	GO:0006082;GO:0036211;GO:0006520
200	GO:0006396;GO:0016070
201	GO:0050789
202	GO:0042254
203	GO:0006281;GO:0050789
204	GO:0050789
205	GO:0051641
206	GO:0050789;GO:0044085;GO:0061024;GO:0022607;GO:0050877;GO:0051703;GO:0051641;GO:0007155;GO:0065008
207	GO:0050789
208	GO:0036211;GO:0051604
209	GO:0006082;GO:0006629
210	GO:0006629;GO:0050789;GO:0006082;GO:0050896;GO:0008643
211	GO:0050896;GO:0050817;GO:0050878;GO:0050789
212	GO:0051641;GO:0015931
213	GO:0050789;GO:0006936;GO:0065009;GO:0006811;GO:0007154
214	GO:0050789
215	GO:0036211;GO:0050789;GO:0006793
216	GO:0016192;GO:0051641
217	GO:0007154;GO:0032501;GO:0050896;GO:0050789
218	GO:0009117;GO:0006091;GO:0006082;GO:0005975
219	GO:0007155;GO:0050789
220	GO:0022607;GO:0007155
221	GO:0050789;GO:0009059;GO:0051276;GO:0006259;GO:0051641
222	GO:0036211
223	GO:0050789
224	GO:0006351
225	GO:0006869;GO:0061024;GO:0065008
226	GO:0050789
227	GO:0036211;GO:0050789;GO:0006914
228	GO:0043062;GO:0045229
229	GO:0008152;GO:0015669
230	GO:0043062;GO:0045229
231	GO:0050789;GO:0061024;GO:0048284;GO:0065003;GO:0016050
232	GO:0007059;GO:0050789;GO:0051276
233	GO:0001816;GO:0050896;GO:0050789
234	GO:0005976;GO:0009059;GO:0006112
235	GO:0051641;GO:0051234
236	GO:0006811;GO:0050789;GO:0065008
237	GO:0043062;GO:0045229
238	GO:0006396;GO:0065008;GO:0050789;GO:0016070
239	GO:0006396
240	GO:0040011;GO:0002376;GO:0050896;GO:0050789
241	GO:0036211;GO:0009057;GO:0006508
242	GO:0008150
244	GO:0006396;GO:0016070
245	GO:0050789
247	GO:0006996
248	GO:0016043;GO:0050789
250	GO:0065003
252	GO:0006412
253	GO:0002376;GO:0032501
255	GO:0006412
256	GO:0008283;GO:0050896;GO:0050789
257	GO:0050896;GO:0050789
258	GO:0050789
259	GO:0051641;GO:0051234
260	GO:0002376;GO:0040011
261	GO:0050789;GO:0006082;GO:0005975;GO:0009117;GO:0006091;GO:0050896
262	GO:0036211;GO:0050789
263	GO:0043603;GO:0006508
264	GO:0043603;GO:0006629;GO:0006066
266	GO:0006396;GO:0043412;GO:0016070
267	GO:0006996;GO:0050789;GO:0051258
269	GO:0022607
270	GO:0050789
271	GO:0040011;GO:0050896;GO:0044419
273	GO:0050789
274	GO:0050789;GO:0009059;GO:0008643;GO:0006112;GO:0005976
275	GO:0000375
276	GO:0009057;GO:0050896;GO:0006508
277	GO:0007154;GO:0050789
278	GO:0042180
280	GO:0006811
281	GO:0032501
282	GO:0008037;GO:0050789
283	GO:0009117
285	GO:0050789
286	GO:0006949
287	GO:0002376;GO:0050896
290	GO:0000375;GO:0016070
291	GO:0022414;GO:0000280;GO:0006281;GO:0050789
292	GO:0022414;GO:0006281
293	GO:0002376;GO:0050789;GO:0044419;GO:0050896;GO:0040011
294	GO:0050789;GO:0006260
295	GO:0065003
296	GO:0016043
297	GO:0050789;GO:0022607;GO:0006996;GO:0051234;GO:0051640
298	GO:0051641;GO:0015931
299	GO:0036211;GO:0051604
300	GO:0007005;GO:0065003
301	GO:0050789
303	GO:0006412;GO:0050896;GO:0032502
305	GO:0006396;GO:0009057;GO:0050789;GO:0016070
306	GO:0051261;GO:0050789;GO:0065008
307	GO:0050896;GO:0050789
308	GO:0036211;GO:0050789;GO:0032502;GO:0006793
310	GO:0065009
311	GO:0042254
312	GO:0032392;GO:0006260
314	GO:0050789;GO:0050886;GO:0009914;GO:0046903;GO:0015833
315	GO:0022607
316	GO:0051641;GO:0015931
318	GO:0051604
319	GO:0006629;GO:0042445;GO:0042180;GO:0006066;GO:0019748;GO:0050896
320	GO:0006811;GO:0015931
321	GO:0009057;GO:0009059;GO:0006508;GO:0006996;GO:0022411;GO:0006281
322	GO:0006508;GO:0051604
323	GO:0006629
324	GO:0005976;GO:0006112
325	GO:0006396;GO:0043412;GO:0016070
326	GO:0001775;GO:0002376
327	GO:0006811
328	GO:0006351
329	GO:0006082;GO:0006520
330	GO:0022607;GO:0006996
333	GO:0006351
334	GO:0006811;GO:0065008
335	GO:0050877;GO:0050789
336	GO:0006811
337	GO:0006811
338	GO:0061024
340	GO:0016043
342	GO:0001775;GO:0002376;GO:0050789
343	GO:0050789
344	GO:0007155;GO:0050789
345	GO:0036211;GO:0050789;GO:0006793
346	GO:0007155;GO:0032502
348	GO:0050789
350	GO:0006396;GO:0016070
351	GO:0043412;GO:0050789;GO:0009059;GO:0051276;GO:0006259;GO:0016070;GO:0006396
353	GO:0009057;GO:0050789;GO:0016070
355	GO:0006811
356	GO:0048308;GO:0007030;GO:0050789
359	GO:0009117;GO:0006091;GO:0006082;GO:0005975
361	GO:0019538;GO:0009059;GO:0006790
362	GO:0006629;GO:0006793
363	GO:0036211;GO:0032502
365	GO:0006082;GO:0006520
367	GO:0006412;GO:0050789
368	GO:0036211
369	GO:0006811
370	GO:0050789;GO:0006936
374	GO:0009117;GO:0008655
375	GO:0050789
376	GO:0008152
377	GO:0043062;GO:0045229
378	GO:0043412;GO:0050789;GO:0016070
385	GO:0006629;GO:0050789;GO:0006793
388	GO:0006811;GO:0050789;GO:0065008
389	GO:0006869
390	GO:0044085
391	GO:0043170
392	GO:0036211
393	GO:0022414;GO:0032502
395	GO:0051641;GO:0061024
397	GO:0009117
398	GO:0008150
399	GO:0050877
400	GO:0006082;GO:0006629
401	GO:0050896;GO:0050789
403	GO:0050896;GO:0050789
404	GO:0050789
407	GO:0050789
408	GO:0002376;GO:0006629;GO:0050789;GO:0032502;GO:0001775;GO:0006793
410	GO:0050896;GO:0050789
411	GO:0050789
413	GO:0009057;GO:0006508
414	GO:0051641
415	GO:0006396;GO:0043412;GO:0050789;GO:0016070
416	GO:0008015
419	GO:0005975
420	GO:0046903;GO:0050789
425	GO:0009117
427	GO:0006520;GO:0016070
428	GO:0009117;GO:0050789
429	GO:0006520;GO:0006082;GO:0006790
432	GO:0006082;GO:0006520
433	GO:0019538;GO:0005976;GO:0009059;GO:0006790
435	GO:0006629;GO:0006793;GO:0051604
436	GO:0001775;GO:0002376
437	GO:0051606
438	GO:0007005;GO:0065003
439	GO:0036211
440	GO:0040011;GO:0050789
441	GO:0032502
443	GO:0031640;GO:0050896;GO:0050789;GO:0002376
444	GO:0005975
445	GO:0051606;GO:0050877
446	GO:0006811
448	GO:0008152
449	GO:0006520;GO:0006082;GO:0006790
450	GO:0006396;GO:0016070
453	GO:0006811
456	GO:0006629;GO:0006793
458	GO:0050789;GO:0032502
463	GO:0002376;GO:0050789;GO:0009059;GO:0051276;GO:0006259;GO:0001775;GO:0050896
466	GO:0050789
468	GO:0050789
472	GO:0065003;GO:0006996
473	GO:0006790
474	GO:0051640;GO:0006996;GO:0051234
476	GO:0006396;GO:0043412;GO:0016070
479	GO:0006281
483	GO:0015849;GO:0006865
484	GO:0051640;GO:0006810;GO:0051641;GO:0050789
486	GO:0015031
489	GO:0050789
490	GO:0046903;GO:0050878
491	GO:0006949
493	GO:0015669
496	GO:0065008;GO:0009057;GO:0050789;GO:0016070
503	GO:0036211
