func_module_number	lst
1	GO:0006888;GO:0048193
2	GO:0006457;GO:0061077
3	GO:0048010;GO:0035924;GO:0001936;GO:0001935;GO:0001938;GO:0038084;GO:0060754;GO:0050927;GO:0050926;GO:0060753;GO:0050678;GO:0050679;GO:0050673;GO:0030335;GO:2000147;GO:0097531;GO:0002551;GO:0040017;GO:0007169
4	GO:0000398;GO:0000377
5	GO:0016579;GO:0070646
6	GO:0050957;GO:0007605;GO:0050954
7	GO:0090522;GO:0006904;GO:0099022;GO:0048278;GO:0140029;GO:0140056;GO:0090148;GO:0022406;GO:0051668;GO:0006903;GO:0006887;GO:0000281;GO:0006893;GO:0061640;GO:0006892;GO:0000910
8	GO:0034314;GO:0045010;GO:0007015;GO:0030036
9	GO:0016055;GO:0035567;GO:0060071;GO:0060070
10	GO:0000492;GO:0000491;GO:0048254
11	GO:0043328;GO:0032511;GO:0043162;GO:0045324;GO:0032509;GO:0071985;GO:0036258;GO:0036257;GO:0072666;GO:0090148;GO:0072665
12	GO:0099022;GO:0006901;GO:0006888;GO:0006900;GO:0048193
13	GO:0033627;GO:0007160
14	GO:0042752;GO:0031570;GO:0007623;GO:0000075;GO:0048511;GO:0000077;GO:0043153;GO:1901988;GO:0009648;GO:0009649;GO:0032922
15	GO:0015820;GO:0015803;GO:0015804;GO:0006865;GO:1902475;GO:0015807;GO:0003333;GO:1905039;GO:1903825;GO:1903801;GO:0015802;GO:0046942
16	GO:0070098;GO:1990868;GO:1990869;GO:0060326;GO:0042330;GO:0006935;GO:0030593;GO:0030595;GO:1990266;GO:0071621;GO:0097530;GO:0048247;GO:0097529;GO:0050900;GO:0071674;GO:0072676;GO:0007186;GO:0002548;GO:0048245;GO:0006954;GO:0072677;GO:0019221;GO:0071345;GO:1901652;GO:0034097
17	GO:0002503;GO:0002399;GO:0002396;GO:0002501;GO:0019886;GO:0002495;GO:0002504;GO:0002478;GO:0042110;GO:0019884;GO:0046649;GO:0045321;GO:0050776;GO:0048002;GO:0050863;GO:0022407;GO:0050778;GO:0022409;GO:0050870;GO:0019882;GO:0050865
18	GO:0006289;GO:0006281;GO:0006974;GO:1901255;GO:0061819;GO:1905764;GO:1905765
19	GO:0031929;GO:0010506;GO:0038203;GO:0006914;GO:0061919;GO:0031667;GO:0031669;GO:0009896;GO:0032006;GO:0010508
20	GO:0006506;GO:0006505;GO:0180046;GO:0006661;GO:0009247;GO:0046488;GO:0006664
21	GO:0045216;GO:0098609;GO:0007043;GO:0034330;GO:0034329;GO:0086073;GO:0002934;GO:0086042;GO:0098911;GO:0086069;GO:0044331
