func_module_number	lst
1	GO:0042775;GO:0042773;GO:0006119;GO:0019646;GO:0022904;GO:0022900;GO:0009060;GO:0045333;GO:0015980;GO:0006091;GO:0032981;GO:0010257;GO:0006120
2	GO:0032446;GO:0043687;GO:0070647;GO:0045116;GO:0043161;GO:0006511;GO:0019941;GO:0043632;GO:0051603
3	GO:0007015;GO:0030036;GO:0030029;GO:0097435;GO:0034314;GO:0045010;GO:0042554;GO:0006801;GO:1902745;GO:1902743;GO:0010591;GO:0008154;GO:0010592;GO:0072593;GO:0097581;GO:0120034;GO:0031346;GO:0030032;GO:0030041;GO:0032956;GO:0120032
4	GO:0032543
5	GO:0051169;GO:0006913;GO:0051170;GO:0006606;GO:0034504;GO:0051168;GO:0072594;GO:0006886;GO:0050658;GO:0050657;GO:0051236;GO:0006607;GO:0006403
6	GO:0016050;GO:0048193;GO:0061024;GO:0016197;GO:0006900;GO:0099022;GO:0006901;GO:0006888;GO:0090114;GO:0006903;GO:0006906;GO:0048207;GO:0048208;GO:0090174;GO:0051648;GO:0061025
7	GO:0010608;GO:0031047;GO:0006401;GO:0006402;GO:0141188;GO:0006417;GO:0016071;GO:0016441;GO:0017148;GO:0034655;GO:0061157;GO:0006412;GO:0043488;GO:0050779;GO:0061014;GO:0043487;GO:0061013;GO:1903311
8	GO:0002181;GO:0006412;GO:0042273;GO:0042254
9	GO:0008637;GO:0007005;GO:0001836;GO:0097190;GO:0097193;GO:0090199;GO:0090200;GO:0006914;GO:0061919;GO:2001242;GO:0010821;GO:0010506;GO:0007006;GO:0046902;GO:2001233;GO:0006839;GO:0090559;GO:0070059;GO:0000422;GO:0000423;GO:0097192;GO:0038034;GO:0035794;GO:1902686;GO:0008630
10	GO:0002181;GO:0006412;GO:0022613;GO:0006413;GO:0042274;GO:0002183;GO:0001732;GO:0042254;GO:0022618
11	GO:0006334;GO:0034728;GO:0006325;GO:0065004;GO:0071824;GO:0061644;GO:0006338;GO:0071168;GO:0071459
12	GO:0000226;GO:0007018;GO:0051493;GO:1902903;GO:0051258;GO:0097435;GO:1902850;GO:0032271;GO:0010970;GO:0070507;GO:1901879;GO:0120031;GO:0031109;GO:0051261;GO:0099111;GO:0030031;GO:1901880;GO:0032886;GO:0030705;GO:0031110;GO:0043242;GO:0110053;GO:0051693;GO:0051016
13	GO:0006470;GO:0016311;GO:1905949;GO:1905665;GO:1905664
14	GO:0016567;GO:0032446;GO:0043687;GO:0070647;GO:0006511;GO:0019941;GO:0043161;GO:0043632;GO:0051603;GO:0010498;GO:0032465;GO:0051302;GO:0000910;GO:0007088;GO:0051256;GO:0051301;GO:0000022;GO:0051255;GO:0051783;GO:0051231;GO:0010965;GO:0051306
15	GO:0006626;GO:0007006;GO:0072655;GO:0070585;GO:0006839;GO:0007007;GO:0007005;GO:0030150;GO:0006605
16	GO:0006325;GO:0006338;GO:0034728;GO:0006334
17	GO:0007020;GO:0046785;GO:0031109;GO:0000226;GO:0051258;GO:0051225;GO:0140694;GO:0007051;GO:0097435;GO:0007098;GO:0062196;GO:0007059;GO:0031023;GO:0072384;GO:0051036;GO:0032438;GO:0048753;GO:0099517;GO:0099514;GO:0048490
18	GO:0030001;GO:0006812;GO:0010959;GO:0098662;GO:0098655;GO:0043269;GO:0006816;GO:0098660;GO:0034220;GO:0034765;GO:1904062;GO:0070588;GO:0003012;GO:0034762;GO:0032412;GO:0097553;GO:0022898;GO:0032409;GO:0006941;GO:1901019;GO:0006936;GO:0051924;GO:0060047;GO:0003015;GO:0008016;GO:0060048;GO:0014808;GO:0044057;GO:1903514;GO:2001257;GO:0090257;GO:1903522;GO:0070296;GO:0008015;GO:1903169;GO:0006942;GO:0055117;GO:0043270;GO:0010880;GO:0060314;GO:0003013;GO:0051209
19	GO:0045216;GO:0007043;GO:0098742;GO:0034329;GO:0070830;GO:0034330;GO:0120192;GO:0043297;GO:0120193;GO:0061028;GO:0098609;GO:0001885;GO:0003158;GO:0002064;GO:0035633
20	GO:0000226;GO:0000278;GO:0007018;GO:0030705;GO:0031109;GO:0098813;GO:0098930;GO:0051640;GO:0008088;GO:0140014;GO:0010970;GO:0007019;GO:0008089;GO:0051301
21	GO:0006887;GO:0140352;GO:0032940;GO:0046903;GO:0090522;GO:0006904;GO:0140056;GO:0098876;GO:0048278;GO:0140029;GO:0022406
22	GO:0035329;GO:0007158;GO:0097104;GO:0034329;GO:0097090;GO:0060079;GO:0099565;GO:0099054;GO:0099068;GO:0099172;GO:0007416;GO:0051963;GO:0034330;GO:0060078;GO:0045197;GO:0098916;GO:0007268;GO:0099537;GO:0001941
23	GO:0045739;GO:0006282;GO:0051054;GO:1905168;GO:1904507;GO:0060382;GO:0080135;GO:1904505;GO:0051052;GO:0006338
24	GO:0006457;GO:0001912;GO:0031343;GO:0001909;GO:0001910;GO:0034975;GO:0051604;GO:0031341;GO:0002708;GO:0019882;GO:0002705;GO:0001906;GO:0002706;GO:0001914;GO:0034976
25	GO:0016236;GO:0061919;GO:0006914;GO:0000045;GO:1905037;GO:1902476;GO:0007033;GO:0098656;GO:0098661;GO:0043562;GO:0006995
26	GO:0140588;GO:0016925;GO:0033211;GO:0043524;GO:1990089;GO:0038179;GO:1990090
27	GO:0006836;GO:0099643;GO:0007269;GO:0006887;GO:0023061;GO:0045055;GO:0016079;GO:0032940;GO:0099504;GO:0140352;GO:0046903;GO:0099003;GO:0098916;GO:0007268;GO:0099537;GO:0099536;GO:0140029;GO:0006906;GO:0090174;GO:0061025;GO:1903530;GO:0140056;GO:0048284;GO:0051046;GO:0017157;GO:0022406;GO:0048278;GO:0060627;GO:0099500;GO:0031629
28	GO:0048193;GO:0006888;GO:0006890;GO:0006886;GO:0035964;GO:0048200;GO:0048205
29	GO:0007035;GO:1902600;GO:0051452;GO:0051453;GO:0030641;GO:0006885;GO:0015986;GO:0006754;GO:0009206;GO:0009145;GO:0009201;GO:0009142;GO:0009152;GO:0009260;GO:0046390;GO:0046034;GO:0009205;GO:0006164
30	GO:0006956;GO:0002252;GO:0006959;GO:0050776;GO:0002253;GO:0050778;GO:0008228;GO:0006909;GO:0050766;GO:0006910;GO:1903027;GO:0050764;GO:0002697;GO:0001867;GO:0045807;GO:0006957;GO:0006897;GO:0045087;GO:1903028
31	GO:0042274;GO:0042254;GO:0022613;GO:0006364;GO:0016072
