func_module_number	go_slim_pir
1	GO:0022411;GO:0050789;GO:0006914;GO:0022607;GO:0007033
2	GO:0001775;GO:0036211;GO:0006793;GO:0050789;GO:0002376;GO:0044419;GO:0008283;GO:0032502;GO:0050896
3	GO:0006412
4	GO:0006869;GO:0050789;GO:0065003;GO:0006066;GO:0006629;GO:0032501
5	GO:0051641;GO:0065003;GO:0051276
6	GO:0050789;GO:0007154;GO:0006811
7	GO:0032502;GO:0032501
8	GO:0022607;GO:0007155
9	GO:0032502;GO:0036211
10	GO:0050789;GO:0002376;GO:0044419;GO:0001816;GO:0050896
11	GO:0008037;GO:0050789;GO:0002376;GO:0044419;GO:0016192;GO:0050896
12	GO:0045229;GO:0036211;GO:0043062
13	GO:0007032;GO:0061024;GO:0006508;GO:0009057;GO:0044419;GO:0015031;GO:0016032;GO:0006914;GO:0022607;GO:0016192
14	GO:0050789;GO:0032502;GO:0032501
15	GO:0065003
16	GO:0009117
17	GO:0032502
18	GO:0016070;GO:0042254;GO:0006396
19	GO:0006508;GO:0009057
20	GO:0051234;GO:0051641;GO:0042254;GO:0006412
21	GO:0050789;GO:0036211;GO:0065009;GO:0006793
22	GO:0007005;GO:0050789;GO:0050896
23	GO:0061024;GO:0007029;GO:0050789;GO:0006082;GO:0006629
24	GO:0016070;GO:0000375
25	GO:0022900;GO:0007005;GO:0045333;GO:0009117;GO:0065003
26	GO:0006629;GO:0050896;GO:0006082;GO:0006805;GO:0042445
27	GO:0050789
28	GO:0018904;GO:0006082;GO:0006629;GO:0006793
29	GO:0050789
30	GO:0006281;GO:0016043;GO:0050789
31	GO:0006508;GO:0022411;GO:0043062;GO:0050789;GO:0045229
32	GO:0006520;GO:0016070
33	GO:0036211;GO:0050789;GO:0065009;GO:0002376;GO:0044419;GO:0001816;GO:0050896
34	GO:0061024;GO:0050789
35	GO:0051606;GO:0050789;GO:0007154;GO:0006811
36	GO:0006629;GO:0006793
37	GO:0051641;GO:0061024;GO:0016192;GO:0016050
38	GO:0016192
39	GO:0050789;GO:0016043;GO:0032502;GO:0050896;GO:0032501
40	GO:0022607;GO:0007155
41	GO:0001775;GO:0006629;GO:0036211;GO:0006793;GO:0050789;GO:0002376;GO:0032502;GO:0050896
42	GO:0016070;GO:0051641;GO:0006396;GO:0015931
43	GO:0061024;GO:0022406;GO:0016050;GO:0048284;GO:0046903;GO:0015031;GO:0006836;GO:0051640;GO:0016192
44	GO:0009057;GO:0065008;GO:0050789;GO:0006996;GO:0016070;GO:0022607
45	GO:0015031;GO:0006508;GO:0009057;GO:0050896
46	GO:0050789;GO:0022607;GO:0007155
47	GO:0043603;GO:0050789;GO:0019538
48	GO:0006082;GO:0006629
49	GO:0001775;GO:0050789;GO:0002376;GO:0032502;GO:0016192;GO:0050896
50	GO:0006790;GO:0006629;GO:0006082;GO:0043603;GO:0006805;GO:0050896
51	GO:0009117;GO:0009116
52	GO:0007031;GO:0015031;GO:0006082;GO:0006629
53	GO:0051641;GO:0016192
54	GO:0036211
55	GO:0042254;GO:0006412
56	GO:0006996;GO:0032502
57	GO:0006091;GO:0006082;GO:0005975;GO:0009117
58	GO:0050789
59	GO:0050789
60	GO:0006629;GO:0006793
61	GO:0061024;GO:0016050;GO:0048284;GO:0015031;GO:0022607;GO:0016192;GO:0007033
62	GO:0050789;GO:0050896
63	GO:0050789;GO:0002376;GO:0001816;GO:0065003;GO:0050896
64	GO:0051641;GO:0031023;GO:0006996;GO:0022607
65	GO:0016070;GO:0042254;GO:0006396
66	GO:0006996;GO:0050789;GO:0007049
67	GO:0050789;GO:0050896
68	GO:0006508;GO:0009057;GO:0050789;GO:0015031;GO:0050896
69	GO:0006457;GO:0051604
70	GO:0006869;GO:0061024;GO:0065008;GO:0050789;GO:0065009;GO:0006811
71	GO:0050789;GO:0032502;GO:0032501
72	GO:0022900;GO:0006119
73	GO:0050789;GO:0065009;GO:0007049
74	GO:0032502;GO:0050789;GO:0050896;GO:0032501
75	GO:0043062;GO:0050789;GO:0045229;GO:0022607;GO:0032502
76	GO:0006457;GO:0051604;GO:0050896
77	GO:0036211
78	GO:0065008;GO:0050789;GO:0065009;GO:0015031;GO:0007154;GO:0016192;GO:0006811
79	GO:0006520;GO:0006082
80	GO:0016070;GO:0000375
81	GO:0050789;GO:0050896
82	GO:0006811
83	GO:0006790;GO:0006082;GO:0009117
85	GO:0050789;GO:0065009
87	GO:0006281;GO:0007059;GO:0050789;GO:0051276
88	GO:0006082;GO:0009117
89	GO:0050789;GO:0065008;GO:0006811
90	GO:0032502;GO:0007155;GO:0050789;GO:0050896
91	GO:0016070;GO:0009059;GO:0065003
92	GO:0006457;GO:0016070;GO:0043412;GO:0051604
93	GO:0016070;GO:0000375;GO:0050789
94	GO:0051641;GO:0051640;GO:0006810
95	GO:0006790;GO:0006793;GO:0006082;GO:0006139;GO:0045333;GO:0043603
96	GO:0006091;GO:0006082;GO:0005975;GO:0009117
97	GO:0016070;GO:0050789;GO:0009057;GO:0065008
98	GO:0016070;GO:0050789;GO:0006412
99	GO:0032502;GO:0016049;GO:0050789;GO:0016043
100	GO:0006508;GO:0009057
101	GO:0048511;GO:0050789;GO:0050896
102	GO:0051234;GO:0051641
103	GO:0051604;GO:0022607
104	GO:0050789
105	GO:0016043
106	GO:0009059;GO:0036211;GO:0006793;GO:0050789;GO:0005976;GO:0006112
107	GO:0008037;GO:0007155;GO:0016043;GO:0040011;GO:0032502
108	GO:0016070;GO:0043412;GO:0006396
109	GO:0006790;GO:0036211;GO:0006793;GO:0006082;GO:0006139;GO:0043603;GO:0006629
110	GO:0050789;GO:0032502;GO:0006351;GO:0050896
111	GO:0050789;GO:0032502;GO:0050896
112	GO:0051641;GO:0007030;GO:0016192
113	GO:0065009;GO:0050789;GO:0065008
114	GO:0007059;GO:0000280;GO:0051276;GO:0051234;GO:0051640;GO:0007049
115	GO:0051641;GO:0006810
116	GO:0006351;GO:0050789;GO:0042180;GO:0048511;GO:0050896
117	GO:0016070;GO:0050789;GO:0006396
118	GO:0001775;GO:0050789;GO:0065003;GO:0002376
119	GO:0051641;GO:0016192
120	GO:0050789;GO:0065008;GO:1902600
121	GO:0051301;GO:0050789;GO:0022607
123	GO:0015931
124	GO:0015849;GO:0006865
125	GO:0050789;GO:0006996;GO:0022607
126	GO:0006354;GO:0050789
127	GO:0050789;GO:0002376;GO:0040011;GO:0044419;GO:0050896
128	GO:0051641;GO:0051640;GO:0006996;GO:0006810
129	GO:0050789
130	GO:0050817;GO:0050789;GO:0050878
131	GO:0051641;GO:0065008;GO:0048753;GO:0043473;GO:0006810;GO:0051640
132	GO:0045229;GO:0007155;GO:0050789;GO:0043062
133	GO:0006281;GO:0006260;GO:0050789;GO:0051276
134	GO:0016070;GO:0050789;GO:0009057
135	GO:0036211
136	GO:0065008;GO:0006811;GO:0008152
137	GO:0006351
138	GO:0051641;GO:0015931
139	GO:0036211;GO:0009057;GO:0006508;GO:0050789;GO:0022414;GO:0007049
140	GO:0006996;GO:0022607
141	GO:0051234;GO:0051641
142	GO:0051641;GO:0061024;GO:0016192;GO:0016050
143	GO:0032989;GO:0006996;GO:0050879;GO:0022607;GO:0050877;GO:0006936;GO:0032502
144	GO:0050789;GO:0007154
145	GO:0009117
146	GO:0008037;GO:0022414
147	GO:0043603;GO:0006629
148	GO:0050789;GO:0002376
149	GO:0015031
150	GO:0006508;GO:0009057;GO:0036211
151	GO:0006508;GO:0009057;GO:0036211
152	GO:0006520;GO:0006082
153	GO:0015669;GO:0008152
154	GO:0006396;GO:0032196;GO:0050789;GO:0016043;GO:0032502;GO:0022414
155	GO:0065008;GO:0008015;GO:0050789;GO:0007154;GO:0006936;GO:0006811
156	GO:0050789;GO:0006996;GO:0022607
157	GO:0006996
158	GO:0007005;GO:0015031;GO:0061024
159	GO:0007059;GO:0000280;GO:0051276;GO:0022607;GO:0022414;GO:0007049
160	GO:0015849;GO:0006865
161	GO:0050896;GO:0016043;GO:0065008;GO:0006811
162	GO:0006996;GO:0022607
163	GO:0006281;GO:0006260;GO:0009059
164	GO:0050789;GO:0002376;GO:0044419;GO:0001906;GO:0050896
165	GO:0051261
166	GO:0015031
167	GO:0006996;GO:0065003
168	GO:0006281;GO:0009059;GO:0006266;GO:0002376
170	GO:0016070;GO:0043412;GO:0006396
172	GO:0022411;GO:0043062;GO:0002376;GO:0045229;GO:0044419;GO:0050896
173	GO:0032501
174	GO:0008152
175	GO:0050789;GO:0007155;GO:0002376;GO:0044419;GO:0001906;GO:0050896
176	GO:0006281;GO:0006260;GO:0032392
177	GO:0050789
178	GO:0051604;GO:0006629;GO:0006793
179	GO:0006629
180	GO:0051641;GO:0061024;GO:0065008;GO:0051703;GO:0050789;GO:0007155;GO:0007154;GO:0050877;GO:0022607
182	GO:0006629;GO:0006793
183	GO:0050789
184	GO:0006281;GO:0050789;GO:0036211;GO:0016043
