func_module_number	go_slim_pir
1	GO:0065003;GO:0006457;GO:0051604
2	GO:0050789
3	GO:0050877
4	GO:0051640;GO:0022406;GO:0061024
5	GO:0050789
6	GO:0050896;GO:0006259;GO:0051276;GO:0050789
7	GO:0065003;GO:0016050
8	GO:0007155;GO:0032502;GO:0050789
9	GO:0048511;GO:0050789;GO:0050896
10	GO:0065003;GO:0002376;GO:0050789
11	GO:0050789
12	GO:0022607;GO:0022414;GO:0050789;GO:0051276;GO:0006281
13	GO:0006914;GO:0022607;GO:0007033;GO:0050789
14	GO:0050789
15	GO:0006914
16	GO:0050789;GO:0016043;GO:0065008
17	GO:0009057;GO:0006508
18	GO:0002376;GO:0050789
19	GO:0050896;GO:0036211;GO:0050789;GO:0065009
20	GO:0006412
21	GO:0016192;GO:0051641
22	GO:0050896;GO:0050789;GO:0006260;GO:0065009
23	GO:0007155;GO:0022607
24	GO:0050789
25	GO:0050789;GO:0050896
26	GO:0065009;GO:0006936;GO:0050789;GO:0065008
27	GO:0000375;GO:0016070
28	GO:0006508;GO:0050896;GO:0050789;GO:0009057;GO:0015031
29	GO:0008152
30	GO:0065009;GO:0002376;GO:0007155;GO:0050789
31	GO:0007059;GO:0032502;GO:0050789;GO:0051276;GO:0032501;GO:0006281
32	GO:0050789
33	GO:0006793;GO:0036211
34	GO:0050789;GO:0050896
35	GO:0032502;GO:0050789;GO:0032501;GO:0050896
36	GO:0032502;GO:0016043;GO:0050789
37	GO:0007059;GO:0022414;GO:0006508;GO:0007049;GO:0050789;GO:0051276;GO:0009057;GO:0036211
38	GO:0009059;GO:0006396;GO:0016070
39	GO:0043062;GO:0032502;GO:0045229;GO:0050789
40	GO:0015031
41	GO:0050789
42	GO:0032502;GO:0016043
43	GO:0032502;GO:0050789
44	GO:0006629;GO:0006793
45	GO:0050789;GO:0006354
46	GO:0009117;GO:0006119;GO:0022900
47	GO:0006810;GO:0051641
49	GO:0006351;GO:0006354
50	GO:0006412
51	GO:0016192;GO:0051641;GO:0050789
52	GO:0006793;GO:0036211
53	GO:0007155;GO:0050789
55	GO:0045333;GO:0022900
56	GO:0007155;GO:0032502;GO:0050789
57	GO:0007155;GO:0043062;GO:0050896;GO:0022411;GO:0008152;GO:0002376;GO:0045229
58	GO:0043603;GO:0006139;GO:0006793;GO:0006082;GO:0006790
59	GO:0032502;GO:0032501
60	GO:0006996;GO:0051258;GO:0050789
61	GO:0043412;GO:0006396;GO:0016070
62	GO:0006281;GO:0006260;GO:0032392
63	GO:0016043;GO:0050789
64	GO:0006996;GO:0007155
65	GO:0048511;GO:0050789;GO:0032501;GO:0050896
66	GO:0032502;GO:0050789;GO:0050896
67	GO:0016192;GO:0006836;GO:0050789;GO:0007154;GO:0046903
68	GO:0009117
69	GO:0007005;GO:0061024;GO:0015031
70	GO:0009057;GO:0036211;GO:0006508
71	GO:0050789
72	GO:0007155;GO:0050789
73	GO:0050789;GO:0007154
74	GO:0001775;GO:0050789;GO:0050896;GO:0050817;GO:0050878
75	GO:0016192;GO:0006836;GO:0048284;GO:0051640;GO:0061024;GO:0022406;GO:0046903;GO:0016050
77	GO:0050896;GO:0006793;GO:0050789;GO:0036211
78	GO:0000375;GO:0016070
79	GO:0050896;GO:0050789
80	GO:0007030;GO:0048308;GO:0050789
81	GO:0065009;GO:0050789
82	GO:0006281;GO:0022414
83	GO:0007005;GO:0061024;GO:0015031
84	GO:0006396;GO:0016070
85	GO:0016043
86	GO:0007005;GO:0050896;GO:0050789;GO:0006629;GO:0006793
87	GO:0016043
88	GO:0050789
89	GO:0050789;GO:0050896
90	GO:0006412;GO:0065003
91	GO:0050896;GO:0006793;GO:0050789;GO:0036211
92	GO:0009057;GO:0036211;GO:0006508
94	GO:0050789
95	GO:0050896;GO:0050789
96	GO:0006396;GO:0016070
97	GO:0006351
98	GO:0032502;GO:0050789;GO:0006354
99	GO:0050789
100	GO:0016192;GO:0048753;GO:0022607;GO:0065008;GO:0046903;GO:0015031
101	GO:0006281;GO:0006260;GO:0009059
102	GO:0050789
103	GO:0006914;GO:0050789;GO:1902600;GO:0065008
104	GO:0006629;GO:0006793;GO:0051604
105	GO:0006629;GO:0043603;GO:0006066
106	GO:0006281;GO:0006266;GO:0006260
107	GO:0050789
108	GO:0007059;GO:0022607;GO:0007049;GO:0000280;GO:0050789;GO:0051276
110	GO:0032502;GO:0032501
111	GO:0050789
112	GO:0009059
113	GO:0016192;GO:0007032;GO:0022607;GO:0048284;GO:0044419;GO:0006914;GO:0006508;GO:0050789;GO:0022411;GO:0061024;GO:0007033;GO:0016032;GO:0009057;GO:0051641
114	GO:0051604
115	GO:0006082;GO:0044238;GO:0006066
116	GO:0051276
117	GO:0051604;GO:0050817;GO:0050878;GO:0050896
118	GO:0006457
119	GO:0006810;GO:0051640;GO:0051641
120	GO:0008150
121	GO:0006996;GO:0050789
122	GO:0050789;GO:0050896
123	GO:0006457;GO:0051604
124	GO:0050896;GO:0002376;GO:0001816;GO:0050789
125	GO:0065003;GO:0006396
126	GO:0016192;GO:0065003;GO:0048284;GO:0050789;GO:0061024;GO:0016050;GO:0051641
127	GO:0016043
