func_module_number	lst
2	GO:1990573;GO:0098659;GO:0099587;GO:0098739
3	GO:0006520;GO:0016054;GO:0046395;GO:0019752;GO:0043436
4	GO:0006289;GO:0006281;GO:0006974;GO:0006283;GO:0006367;GO:0006352
5	GO:0051123;GO:0070897;GO:0060261;GO:2000144;GO:0060260
7	GO:0016055;GO:0060070;GO:0035567;GO:1904948;GO:0060429;GO:0009790;GO:0045165;GO:0071542;GO:0061183;GO:0061054;GO:0030111;GO:0060828;GO:0030901;GO:0061053;GO:0030178;GO:0021953;GO:0071300;GO:0061184;GO:0048729;GO:0048144
8	GO:0099643;GO:0007269;GO:0006836;GO:0099536;GO:0098916;GO:0007268;GO:0099537;GO:0023061
9	GO:0007169;GO:0007264;GO:0007167;GO:0038084
10	GO:0030334;GO:0031110;GO:0031109;GO:1905564
11	GO:0038165;GO:0042531;GO:0019221;GO:0008284;GO:0002526;GO:0042509;GO:0002675;GO:0007260;GO:0070120;GO:0071345
12	GO:0007186
13	GO:0007601
14	GO:0010968;GO:0007020;GO:0031113;GO:0007098;GO:0031023;GO:0046785;GO:0031110
15	GO:0000723;GO:0032200;GO:0016233;GO:0010833;GO:0051276;GO:0051053;GO:0006278;GO:0007004;GO:0032205;GO:0032204;GO:2001252;GO:0033044;GO:0051054;GO:0006281;GO:0032206;GO:0006302;GO:0071897;GO:0032210;GO:0051052;GO:2001251;GO:1904356;GO:0006974;GO:1904357;GO:0070198;GO:2000278;GO:0006303;GO:0010638
16	GO:0000070;GO:0000819
17	GO:0045739;GO:2000819;GO:0070316;GO:0033044;GO:0045023;GO:0006338;GO:0051054;GO:0006282;GO:0006325;GO:0045663;GO:0051052;GO:0006281;GO:0006289;GO:0051276;GO:0045661;GO:2000781;GO:0030071;GO:1902099;GO:0007091;GO:0044784;GO:0000819;GO:0033045;GO:0080135;GO:0006974;GO:2000045;GO:0045445;GO:0051983
18	GO:0018205;GO:0003357
19	GO:0070647;GO:0016567;GO:0043687;GO:0032446;GO:0000209;GO:0031398
20	GO:0000077;GO:0031570;GO:0000075;GO:0010212;GO:1901988;GO:0006281;GO:0044818;GO:0042770;GO:0010948;GO:0007093;GO:0010972;GO:1902750;GO:0045786;GO:0044773
21	GO:0006556;GO:0044272
22	GO:0007157
23	GO:0006325;GO:0006338
24	GO:0006260;GO:0006261;GO:0006270;GO:0006275;GO:0051052;GO:0000727;GO:0090329;GO:0033260;GO:0044786;GO:0006268;GO:0006974;GO:1903047;GO:0000724;GO:0030174
25	GO:0000122
26	GO:0006281;GO:0006974;GO:0036297;GO:0006310;GO:0000724;GO:0000725;GO:0006302;GO:0007131;GO:0140527
27	GO:0006284
28	GO:0042744;GO:0042743;GO:0015671
29	GO:0046835;GO:0006002;GO:0006006;GO:0006735;GO:0061621;GO:0061718
30	GO:0031124;GO:0031123;GO:0006397
32	GO:0009887;GO:0003206;GO:0000122
33	GO:0008380;GO:0006397;GO:0000377;GO:0000398
34	GO:0071560;GO:0071559;GO:0060395;GO:0007179;GO:0071363
36	GO:0048014;GO:0007169
37	GO:0007167;GO:0043567;GO:0048009;GO:0046880;GO:0046882;GO:0032278;GO:0046881;GO:0001818;GO:0046884;GO:0044060;GO:0032277;GO:0032276;GO:0007169;GO:0060986;GO:1903532
38	GO:0001836;GO:0008637;GO:0007005;GO:0097193;GO:0097190;GO:0097191;GO:0090199;GO:0008630;GO:0097192;GO:0038034;GO:0090200;GO:0010821;GO:0043065
40	GO:0007005;GO:0006839;GO:0008637;GO:0046902;GO:0007006;GO:0090559
41	GO:0046101
42	GO:0007216;GO:0007186;GO:0007215
43	GO:0072659;GO:1990778;GO:0097494;GO:0072657
44	GO:0000226;GO:0051310;GO:0051303;GO:0050000;GO:0007051;GO:0031109;GO:0007059;GO:1903047;GO:0051315;GO:0000070;GO:0140014;GO:0007052;GO:0000278;GO:0008608;GO:0098813;GO:0031110;GO:0000819;GO:0007080;GO:1902850;GO:0000280;GO:0000022;GO:0070507;GO:0048285;GO:0051231;GO:0032886
45	GO:0072095
