func_module_number	lst
2	GO:0022614;GO:2000643;GO:0090066
3	GO:0050957;GO:0050885;GO:0050905;GO:0007605
4	GO:0090522;GO:0006904;GO:0048278;GO:0140029;GO:0099022;GO:0140056;GO:0022406;GO:0090148;GO:0006903
5	GO:0035567;GO:0060071;GO:0016055;GO:1905384;GO:1905386
6	GO:0006325;GO:1904507;GO:0006338;GO:0060382;GO:1904505;GO:0043247;GO:0022616;GO:0045739
7	GO:0099022;GO:0006901;GO:0006903;GO:0006888;GO:0006900
8	GO:0007229;GO:0007160;GO:0031589;GO:0033627;GO:0098609;GO:0001704;GO:0034113
9	GO:0007623;GO:0042752;GO:0048511;GO:0032922;GO:2000323;GO:2000322;GO:0009648;GO:0009649;GO:0031958;GO:0042921;GO:0043153
10	GO:0002399;GO:0002503;GO:0002396;GO:0002501;GO:0030155;GO:0019886;GO:0002495;GO:0002504;GO:0007159;GO:0002478
11	GO:0050852;GO:0050851;GO:0042110;GO:0002429;GO:0002768;GO:0046649
12	GO:0009408;GO:0010038;GO:0009266;GO:0043085;GO:2001236;GO:0051701
13	GO:0006281;GO:0006974;GO:0006310;GO:0006298;GO:0051053;GO:1904431;GO:0090656;GO:0000712;GO:0090737;GO:0001325;GO:0061982;GO:0140527;GO:0007131;GO:0035825;GO:1904429;GO:1903046;GO:0006302
14	GO:0034727;GO:1903059;GO:0016237;GO:0050746;GO:0044804;GO:0000045
15	GO:0000045;GO:0016236;GO:1905037;GO:0061919;GO:0006914
16	GO:0030517;GO:0050771;GO:0048640
17	GO:0010498;GO:0051603;GO:0043161
18	GO:0002429;GO:0002253;GO:0002768;GO:0050851
19	GO:0033209;GO:0071356;GO:0034612;GO:0043122;GO:0007249;GO:0043123;GO:0071345;GO:0051092;GO:1901652;GO:0034097;GO:0019221;GO:0051090;GO:0051091
20	GO:0032543
21	GO:0006906;GO:0090174;GO:0140029;GO:0140056;GO:0048284;GO:0006887;GO:0022406;GO:0061025;GO:0032940;GO:0140352;GO:0046903;GO:0045055;GO:0023061;GO:0051640;GO:0016050;GO:0048278;GO:0099500;GO:0031629
22	GO:1900264;GO:1900262;GO:0006260;GO:0006275;GO:0071897
23	GO:0007186;GO:0007212;GO:1903350;GO:1903351
24	GO:0060307;GO:0099625;GO:0099623;GO:1901381;GO:0060306;GO:0071320;GO:0099622;GO:0043268;GO:0051591;GO:0086091;GO:0086009;GO:1901016;GO:0086003;GO:1901379;GO:0046683;GO:0086001
25	GO:0000398;GO:0000377;GO:0000375;GO:0006397;GO:0008380;GO:0016071
26	GO:0030970;GO:1903513;GO:0032527;GO:0036503;GO:0034976
