func_module_number	go_slim_pir
1	GO:0043062;GO:0045229
5	GO:0051606;GO:0050877
6	GO:0016043;GO:0007155
11	GO:0050789;GO:0040011;GO:0002376;GO:0050896
15	GO:0002376;GO:0001775;GO:0050896;GO:0044419;GO:0008283;GO:0006793;GO:0050789;GO:0036211
19	GO:0006082;GO:0042440;GO:0006805
20	GO:0043062;GO:0045229
21	GO:0006396;GO:0016070;GO:0006412;GO:0042254
22	GO:0050789;GO:0006412
23	GO:0050789;GO:0032501;GO:0050896;GO:0032502
24	GO:0016192;GO:0016050;GO:0051640;GO:0046903;GO:0022406;GO:0048284;GO:0061024;GO:0006836
25	GO:0061024;GO:0051641;GO:0016192;GO:0016050
27	GO:0006810;GO:0051641
28	GO:0009117;GO:0065003;GO:0006119;GO:0022900
29	GO:0006629;GO:0007155;GO:0051604;GO:0006793
30	GO:0050789
31	GO:0006811
34	GO:0006412
37	GO:0050789;GO:0032501;GO:0050896;GO:0032502
39	GO:0050789;GO:0002376
41	GO:0050789
42	GO:0006520;GO:0007005;GO:0065003;GO:0016070
43	GO:0050789;GO:0044419;GO:0002376;GO:0050896
46	GO:0006811
47	GO:0050789;GO:0001775;GO:0002376;GO:0050896
49	GO:0050896;GO:0022411;GO:0045229;GO:0050789;GO:0043062;GO:0008152
50	GO:0050789;GO:0006412
51	GO:0050789;GO:0050896
53	GO:0050877
56	GO:0002376;GO:0044419;GO:0050896;GO:0001816;GO:0050789
57	GO:0050789
58	GO:0006996;GO:0032502
59	GO:0002376;GO:0001775;GO:0050896;GO:0044419;GO:0008283;GO:0006793;GO:0050789;GO:0036211
60	GO:0009057;GO:0006508
61	GO:0006811;GO:0065008;GO:0050877;GO:0007154;GO:0050789
62	GO:0050789;GO:0032501;GO:0065008
72	GO:0050789;GO:0006351;GO:0001816
74	GO:0016192
75	GO:0008150
76	GO:0009057;GO:0006508;GO:0022414;GO:0007049;GO:0050789;GO:0036211
77	GO:0050789;GO:0016043
78	GO:0009057;GO:0006396;GO:0016070
82	GO:0051640;GO:0006810;GO:0048753;GO:0051641
83	GO:0016192
85	GO:0015931;GO:0051641;GO:0065003;GO:0006997
86	GO:0006396;GO:0016070
91	GO:0065003;GO:0006412
93	GO:0050789;GO:0051234;GO:0051641
94	GO:0050789;GO:0016043;GO:0016032
121	GO:0050789;GO:0001775;GO:0002376;GO:0008283
124	GO:0022414;GO:0032501
131	GO:0050877
135	GO:0050789
158	GO:0022414;GO:0006281
173	GO:0051640;GO:0051234
175	GO:0016192;GO:0048284;GO:0016050;GO:0050789;GO:0061024;GO:0051641;GO:0065003
181	GO:0009057;GO:0016192;GO:0044419;GO:0006508;GO:0051301;GO:0022411;GO:0007032;GO:0022607;GO:0061024;GO:0051641;GO:0016032
191	GO:0009057;GO:0000375;GO:0016070;GO:0065008;GO:0050789
211	GO:0061024;GO:0006869;GO:0065008
219	GO:0006629;GO:0050789;GO:0006082
230	GO:0007155;GO:0022607
245	GO:0009057;GO:0016070;GO:0006996;GO:0065008;GO:0006412;GO:0022607;GO:0050789
246	GO:0050789;GO:0009057;GO:0016070;GO:0065008
248	GO:0002376;GO:0001775;GO:0050896;GO:0008283;GO:0006793;GO:0032502;GO:0050789;GO:0036211
251	GO:0050789;GO:0007154;GO:0006811
276	GO:0022406;GO:0061024;GO:0051640
278	GO:0046903;GO:0015031
281	GO:0008152;GO:0050896;GO:0032502
286	GO:0051641;GO:0016192
287	GO:0006520;GO:0016070
288	GO:0050896;GO:0065003;GO:0002376;GO:0044419
291	GO:0006811
300	GO:0006810;GO:0051641
310	GO:0050789
322	GO:0050789;GO:0050878;GO:0050817;GO:0050896
327	GO:0050789;GO:0050896
328	GO:0050789;GO:0007154
348	GO:0043603;GO:0006082;GO:0006629;GO:0006139;GO:0006790;GO:0006793;GO:0042180
350	GO:0050789
362	GO:0006396;GO:0016070
364	GO:0006810;GO:0051641
367	GO:0006810;GO:0051641
368	GO:0051640;GO:0006810;GO:0022607;GO:0051641;GO:0048753
373	GO:0006412
374	GO:0050789;GO:0051276;GO:0006281
377	GO:0007155
378	GO:0050789;GO:0006811
388	GO:0050789;GO:0050896
398	GO:0050789;GO:0050896
401	GO:0006629
402	GO:0006811
409	GO:0006396;GO:0016070
425	GO:0006811
428	GO:0006520;GO:0006082;GO:0022607
437	GO:0050789;GO:0007059;GO:0000280;GO:0051276
440	GO:0006412;GO:0042254
442	GO:0051640;GO:0006810;GO:0006996;GO:0051641
443	GO:0016192
444	GO:0051641;GO:0016192
445	GO:0046903;GO:0048753;GO:0015031;GO:0022607
446	GO:0008150
448	GO:0009117;GO:0007005;GO:0006119;GO:0022900;GO:0006810
449	GO:0007005;GO:0006810;GO:0061024;GO:0051641
452	GO:0016043;GO:0006810;GO:0051641
453	GO:0009057;GO:0036211;GO:0006508;GO:0031647
454	GO:0050789;GO:0050896
468	GO:0006996;GO:0022607
474	GO:0015949;GO:0006082
478	GO:0006629;GO:0006805;GO:0042445;GO:0050896
479	GO:0019538
483	GO:0022411;GO:0045229;GO:0050789;GO:0050878;GO:0043062
484	GO:0043062;GO:0045229
497	GO:0050789;GO:0009059;GO:0065003;GO:0016070
499	GO:0050789
502	GO:0050896
503	GO:0007033;GO:0022607
504	GO:0006082
505	GO:0006810
508	GO:0009059;GO:0036211
509	GO:0009059;GO:0019538
519	GO:0006996
523	GO:0006936;GO:0006996;GO:0032502
524	GO:0050789;GO:0065003
525	GO:0050789;GO:0051641;GO:0016192
526	GO:0006457
527	GO:0051641;GO:0016192
528	GO:0016043;GO:0065008
531	GO:0007049;GO:0006457;GO:0006996
532	GO:0016043;GO:0032502
533	GO:0050789;GO:0007155
537	GO:0050789
548	GO:0050789
549	GO:0050789;GO:0016043
550	GO:0006281;GO:0007059;GO:0032502;GO:0050789;GO:0051276
551	GO:0050896
567	GO:0006351
574	GO:0006914;GO:0007033;GO:0022607
582	GO:0031023;GO:0006996;GO:0022607;GO:0050789;GO:0051641
583	GO:0050789;GO:0031023;GO:0006996;GO:0022607
586	GO:0050896
587	GO:0036211
588	GO:0009116
595	GO:0051641
596	GO:0016192;GO:0015031
598	GO:0015031
599	GO:0006520;GO:0016070;GO:0006412
600	GO:0050789
601	GO:0050789;GO:0040011
622	GO:0006396;GO:0016070;GO:0042254
623	GO:0006396;GO:0016070;GO:0042254
629	GO:0051641
630	GO:0009057;GO:0015031;GO:0050896;GO:0006508
635	GO:0050896;GO:0007049;GO:0050789;GO:0065009;GO:0008152
636	GO:0050789;GO:0065009
650	GO:0008152
660	GO:0050789;GO:0016043
661	GO:0006139;GO:0006793
662	GO:0009117;GO:0006082;GO:0006091;GO:0005975
664	GO:0050877;GO:0050896
666	GO:0050789
667	GO:0006629;GO:0050789;GO:0065009;GO:0036211;GO:0006066
668	GO:0016070;GO:0000375
669	GO:0065008;GO:0006996;GO:0051258;GO:0032502;GO:0050789
678	GO:0050789;GO:0007005
679	GO:0006996;GO:0032502
686	GO:0032501
687	GO:0019538
688	GO:0036211
698	GO:0016043
699	GO:0050789;GO:0016043
700	GO:0019748;GO:0042180
708	GO:0016070;GO:0065003;GO:0000375
717	GO:0001775;GO:0002376;GO:0006793;GO:0050789;GO:0036211
718	GO:0002376;GO:0001775;GO:0050896;GO:0006629;GO:0006793;GO:0032502;GO:0050789;GO:0036211
719	GO:0050789;GO:0006996;GO:0022607
720	GO:0050789;GO:0036211;GO:0050896;GO:0006793
721	GO:0050789;GO:0007005
736	GO:0006396
743	GO:0002376;GO:0001775;GO:0050896;GO:0032502;GO:0050789
745	GO:0006811;GO:0065008;GO:0008015;GO:0007154;GO:0050789;GO:0006936
747	GO:0050789
751	GO:0050877;GO:0032502
754	GO:0043603;GO:0009225;GO:0006082
756	GO:0002376;GO:0044419;GO:0050896;GO:0001816;GO:0050789;GO:0065009
757	GO:0050789
758	GO:0050789;GO:0006936;GO:0050886;GO:0065008
759	GO:0006811
760	GO:0051604
767	GO:0050896;GO:0006351;GO:0050789;GO:0048511;GO:0042180
769	GO:0050789
780	GO:0009225
781	GO:0009057;GO:0036211;GO:0006508
786	GO:0015931;GO:0051641
787	GO:0016070;GO:0000375
788	GO:0050789
789	GO:0016192;GO:0006996
797	GO:0008150
801	GO:0050789
804	GO:0007155;GO:0022607
806	GO:0006810
807	GO:0002376;GO:0044419;GO:0050896;GO:0050789;GO:0065009
811	GO:0016192;GO:0065003
812	GO:0050789;GO:0050896
813	GO:0050789;GO:0065009;GO:0032501;GO:0032502
814	GO:0032501;GO:0032502
823	GO:0036211;GO:0006508
824	GO:0036211
826	GO:0043603;GO:0050789;GO:0016192;GO:0032501
827	GO:0007155;GO:0050896;GO:0032502;GO:0050789;GO:0040011
829	GO:0032502
831	GO:0065008;GO:0006996;GO:0022607;GO:0050789;GO:0032502
832	GO:0050789;GO:0048511
839	GO:0043473
844	GO:0016043
845	GO:0050789;GO:0036211
846	GO:0050896;GO:0006351;GO:0065008;GO:0050789;GO:0036211
847	GO:0006281
848	GO:0006281
856	GO:0050789;GO:0051261;GO:0065008;GO:0006996
857	GO:0006996
858	GO:0006281
859	GO:0006281;GO:0006260;GO:0009059;GO:0007049;GO:0006266;GO:0050789;GO:0032392
860	GO:0006260
866	GO:0050789
871	GO:0050789;GO:0016043;GO:0036211
874	GO:0009057;GO:0036211;GO:0006508
877	GO:0006281
881	GO:0050789;GO:0006260;GO:0006281
882	GO:0000280;GO:0006281;GO:0022414
883	GO:0009057;GO:0036211;GO:0006508
884	GO:0036211
891	GO:0009117;GO:0006790;GO:0006082
