func_module_number	go_slim_pir
196	GO:0006790;GO:0051641;GO:0006810
197	GO:0006082;GO:0006629;GO:0050896;GO:0006805
198	GO:0006790;GO:0006793;GO:0006082;GO:0043603;GO:0006139
199	GO:0042180
200	GO:0006793;GO:0002376;GO:0036211;GO:0032501
201	GO:0050789;GO:0006811
202	GO:0009117
203	GO:0050789;GO:0006396;GO:0036211
204	GO:0006082
205	GO:0050789;GO:0050896
209	GO:0006996
210	GO:0006996
211	GO:0006259;GO:0050789;GO:0009059;GO:0051276
212	GO:0006996
213	GO:0045229;GO:0043062
214	GO:0051641;GO:0016192
215	GO:0007049
216	GO:0050789;GO:0050896
217	GO:0022406;GO:0061024;GO:0051640
218	GO:0032501
220	GO:0065008;GO:0050789;GO:0007155;GO:0022607
221	GO:0006996
222	GO:0032502
223	GO:0050789
224	GO:0050789
225	GO:0050789
226	GO:0051640;GO:0051276;GO:0051234;GO:0065003;GO:0007049;GO:0007059
227	GO:0061024
229	GO:0050789;GO:0051258;GO:0006996
231	GO:0002376;GO:0050789;GO:0032502;GO:0001816;GO:0001775
232	GO:0006396;GO:0065003
233	GO:0050789;GO:0051641;GO:0016070;GO:0000375;GO:0009057;GO:0015931
234	GO:0050789
235	GO:0022607
236	GO:0006396;GO:0042254;GO:0016070;GO:0009059;GO:0006259;GO:0051276
237	GO:0032989;GO:0006996;GO:0032502;GO:0022607
238	GO:0050789
239	GO:0006259;GO:0050789;GO:0009059;GO:0016043
240	GO:0016192
241	GO:0050789
242	GO:0036211
243	GO:0006508;GO:0061024;GO:0016032;GO:0015031;GO:0022607;GO:0007032;GO:0016192;GO:0009057
244	GO:0050789;GO:0022607;GO:0006996;GO:0031023
245	GO:0016043
246	GO:0000375;GO:0016070
247	GO:0006520;GO:0045333;GO:0016070;GO:0022900
248	GO:0042254;GO:0006412
249	GO:0002376;GO:0050789;GO:0050896
250	GO:0009057;GO:0050896;GO:0006508
251	GO:0006396;GO:0042254;GO:0016070
252	GO:0050789;GO:0065008;GO:0009057;GO:0016070
253	GO:0000375;GO:0016070
254	GO:0006457;GO:0050896
255	GO:0009059
256	GO:0006351
257	GO:0006412
258	GO:0009117;GO:0006119;GO:0022900
260	GO:0045229;GO:0043062
261	GO:0022607;GO:0048753
262	GO:0002376;GO:0050789;GO:0040011;GO:0050896
263	GO:0006810;GO:0051641
264	GO:0006412
265	GO:0051641
266	GO:0050789
268	GO:0006119;GO:0022900
270	GO:0050789;GO:0006508;GO:0015031;GO:0050896;GO:0009057
271	GO:0000375;GO:0016070
272	GO:0006396;GO:0016070
273	GO:0050789
274	GO:0006996
276	GO:0050789;GO:0006396;GO:0009057;GO:0016070
277	GO:0006396;GO:0016070
278	GO:0065003;GO:0000375;GO:0016070
279	GO:0065008;GO:0006811
280	GO:0009117;GO:0006119
281	GO:0050789;GO:0006869;GO:0032501;GO:0016043
282	GO:0015031
283	GO:0006396;GO:0016070
284	GO:0050789
285	GO:0016043
286	GO:0006629;GO:0006066
287	GO:0006996
288	GO:0065009;GO:0050789;GO:0006811
289	GO:0065003
291	GO:0006082;GO:0006629
292	GO:0065008;GO:0050789;GO:0006936
293	GO:0050896;GO:0008152
298	GO:0051641;GO:0051640;GO:0048753;GO:0006810;GO:0043473
300	GO:0005976;GO:0006112
302	GO:0050789;GO:0016192;GO:0046903
303	GO:0006810;GO:0016050;GO:0051641;GO:0051640
304	GO:0065003
306	GO:0006996
307	GO:0050789;GO:0016192;GO:0046903;GO:0015837
308	GO:0051640;GO:0006810;GO:0022607;GO:0043473;GO:0006996;GO:0032501
309	GO:0006082;GO:0042440;GO:0006805;GO:0050896
310	GO:0006996;GO:0022607
311	GO:0016192;GO:0007030
312	GO:0009404;GO:0006082;GO:0006629;GO:0050896;GO:0006805
313	GO:0009059
314	GO:0006629;GO:0006066
315	GO:0045229;GO:0043062
318	GO:0016050;GO:0061024
319	GO:0016192
321	GO:0006811;GO:0016043
322	GO:0006936
323	GO:0016050;GO:0061024
326	GO:0006082;GO:0006629
327	GO:0032501
328	GO:0032502
329	GO:0050877;GO:0050896
330	GO:0050789;GO:0050896
331	GO:0065009;GO:0050789;GO:0065008
332	GO:0050789;GO:0050896
333	GO:0002376;GO:0050789;GO:0036211;GO:0006793;GO:0044419;GO:0008283;GO:0050896;GO:0001775
334	GO:0050789;GO:0001906
335	GO:0002376;GO:0050789
336	GO:0006811
338	GO:0050789;GO:0046903
339	GO:0050789;GO:0007154
340	GO:0006281
