func_module_number	lst
1	GO:0002181;GO:0006412;GO:0042254;GO:0022613;GO:0042274;GO:0006364
2	GO:1903047;GO:0000278;GO:0051276;GO:0007059;GO:0010564;GO:0000819;GO:0098813;GO:0140014;GO:0000070;GO:0000280;GO:0006260;GO:0048285;GO:0090068;GO:0006261;GO:0051983;GO:0044772;GO:1905818;GO:0045787;GO:0044770;GO:0051304;GO:0033044;GO:1901990;GO:0007088;GO:0007346;GO:1901987;GO:0051783;GO:0090329;GO:0006275;GO:0010965;GO:0033260
3	GO:0006119;GO:0009060;GO:0045333;GO:0015980;GO:0019646;GO:0042773;GO:0042775;GO:0022904;GO:0022900;GO:0006091;GO:0015986;GO:0006754
4	GO:1904874;GO:1904872;GO:0090670;GO:0090671;GO:0090672;GO:0090685;GO:1904851;GO:1904869;GO:0070203;GO:1904871;GO:1903405;GO:0070202;GO:1904867;GO:1904816;GO:1990173;GO:1904814
5	GO:0009615;GO:0045087;GO:0050792;GO:0051607;GO:0048525;GO:1903900;GO:0016032;GO:0034097;GO:1901652
6	GO:0038061;GO:0007249;GO:0006954;GO:0034097;GO:1901652;GO:0044092;GO:0050727
7	GO:0000398;GO:0000377;GO:0000375
10	GO:0043161;GO:0010498
11	GO:0036261;GO:0000377;GO:0000398;GO:0000375;GO:0006397
12	GO:0043161;GO:0010498
13	GO:0006457;GO:0006986;GO:0035966
14	GO:0006457
15	GO:0016126;GO:0008203;GO:0006695;GO:1902653;GO:1902652
16	GO:0002181;GO:0001732
18	GO:0006096;GO:0046032;GO:0009181;GO:0046031;GO:0009137;GO:0019364;GO:0009179;GO:0009191;GO:0009135;GO:0072526;GO:0009134;GO:0009185;GO:0009154;GO:0009261;GO:0009132;GO:0006090;GO:0006195
19	GO:0019885;GO:0002483;GO:0019883;GO:0002474;GO:0002484;GO:0002486;GO:0002428;GO:0002476;GO:0002711;GO:0048002;GO:0002475;GO:0002709;GO:0042270;GO:0002824;GO:0002708;GO:0002821;GO:0019882;GO:0002456;GO:0001916;GO:0002705;GO:0001914;GO:0001913;GO:0002706
20	GO:0006310;GO:0010212;GO:0006281;GO:0000077;GO:0031570;GO:0009314;GO:0031297;GO:0071479;GO:0045005;GO:0006974;GO:0042770
23	GO:0034063
24	GO:0006880;GO:0097577
25	GO:0030036
27	GO:0000972;GO:0006405;GO:0050657;GO:0050658
29	GO:0006520;GO:0006418
30	GO:0007062;GO:0034085;GO:0007064;GO:0034087
31	GO:1903311;GO:0016071;GO:0000377;GO:0000398
34	GO:0000338;GO:2000434
35	GO:0006086;GO:0006085;GO:0035383;GO:0006637;GO:0006084;GO:0035384;GO:0071616
36	GO:0006108
38	GO:0002227;GO:0002385;GO:0002251
39	GO:1990169;GO:0010273;GO:0071294;GO:0071280;GO:0097501;GO:0061687;GO:0046688
41	GO:0045730
43	GO:0002399;GO:0002503;GO:0002501;GO:0002396;GO:0019882;GO:0019886;GO:0002495;GO:0002504;GO:0002478;GO:0019884;GO:0048002;GO:0051251;GO:0002696;GO:0050867;GO:0002286;GO:0051249
46	GO:0010564;GO:0045787;GO:0000278
48	GO:0016567;GO:0032446
51	GO:0051603;GO:0006511;GO:0019941;GO:0043632
52	GO:0050852;GO:0042110;GO:0050851;GO:0046649
53	GO:0030968;GO:1905897
55	GO:0006995;GO:0043562;GO:0000422
56	GO:0000278
58	GO:0000079;GO:1904029;GO:0000082;GO:0044843
62	GO:0001915
63	GO:0050852
71	GO:0006470;GO:0016311;GO:1904528
74	GO:1903490;GO:1902425;GO:1902423;GO:1902412;GO:0051256;GO:0051987;GO:0000022;GO:0051255;GO:0090267;GO:0000281;GO:0032465;GO:0051231;GO:0090235;GO:0090232;GO:0061640;GO:1901978;GO:1901970;GO:1903504;GO:0051988;GO:0090266
78	GO:0071035;GO:0071038;GO:0034475;GO:0106354
80	GO:0002181
81	GO:0051607;GO:0009615
82	GO:2001244;GO:0001836
85	GO:0141091;GO:0007178;GO:0090100;GO:0030509;GO:0071773;GO:0071772;GO:0071363;GO:0070848
86	GO:0150111
87	GO:0042659;GO:0010453
92	GO:0002283;GO:0071404;GO:0055094;GO:0071402;GO:0042119;GO:0030595;GO:0036230
95	GO:0006418
99	GO:0014911
104	GO:0071163;GO:2000104;GO:0035563
109	GO:0008334;GO:0006408;GO:0031442;GO:0051030;GO:0031123
118	GO:0045814
120	GO:0032543
121	GO:0034314
122	GO:0001732
126	GO:0036297
128	GO:0006995;GO:0043562
131	GO:0031145;GO:0070979;GO:0051445;GO:0007091
132	GO:0038195;GO:0010755;GO:0051917
135	GO:0051865;GO:0006511;GO:0019941
137	GO:0140014;GO:0000280;GO:0048285
139	GO:0048488;GO:0140238
140	GO:0097191;GO:0008625;GO:0097190;GO:0043069
141	GO:0016567
147	GO:0045862
148	GO:0042178;GO:0042759;GO:0006749;GO:0018916;GO:0001676;GO:0051410;GO:0070458
150	GO:0007031;GO:0045046
153	GO:0000387;GO:0022618;GO:0071826
159	GO:0043378;GO:0043376;GO:2001187;GO:0043374
168	GO:0032481;GO:0032479;GO:0032606;GO:0008063;GO:0038172
185	GO:0071634;GO:0071604
186	GO:1904668;GO:1904666
196	GO:2000045;GO:1902806
201	GO:0006284
204	GO:0006533;GO:0006531
205	GO:0006270
209	GO:0000338
212	GO:0001731
213	GO:0044790
214	GO:0006337;GO:0032986;GO:2000819;GO:0070316;GO:0045023;GO:1902459;GO:0045663;GO:2000036;GO:0045661;GO:0006289;GO:0045445;GO:2000781;GO:0030071;GO:0045582;GO:1902099;GO:0007091;GO:0044784;GO:0045621;GO:0019827;GO:0033045
