func_module_number	go_slim_pir
2	GO:0050789;GO:0022406;GO:0065008
3	GO:0050877
4	GO:0061024;GO:0022406;GO:0051640
5	GO:0050789
6	GO:0050789;GO:0051276;GO:0050896;GO:0006259
7	GO:0061024;GO:0051641;GO:0016192;GO:0016050
8	GO:0050789;GO:0007155;GO:0032502
9	GO:0050789;GO:0050896;GO:0048511
10	GO:0050789;GO:0002376;GO:0007155;GO:0065003
11	GO:0050789;GO:0001775;GO:0002376
12	GO:0050789;GO:0065009;GO:0050896;GO:0044419
13	GO:0050789;GO:0022414;GO:0006281;GO:0022607;GO:0051276
14	GO:0050789;GO:0022607;GO:0006914;GO:0007033
15	GO:0022607;GO:0006914;GO:0007033
16	GO:0050789
17	GO:0009057;GO:0006508
18	GO:0050789;GO:0002376
19	GO:0050789;GO:0065009;GO:0050896
20	GO:0006412
21	GO:0048284;GO:0046903;GO:0016050;GO:0061024;GO:0022406;GO:0016192;GO:0051640
22	GO:0050789;GO:0065009;GO:0006260;GO:0009059
23	GO:0050789;GO:0050896
24	GO:0050789;GO:0065009;GO:0050896;GO:0065008
25	GO:0016070;GO:0000375
26	GO:0009057;GO:0006508;GO:0050896;GO:0015031
27	GO:0050789;GO:0051604;GO:0007155;GO:0032502
28	GO:0050789
29	GO:0006793
30	GO:0050789
31	GO:0016070;GO:0006396;GO:0009059
32	GO:0015031
33	GO:0016043;GO:0032502
34	GO:0050789;GO:0065009;GO:0050896
35	GO:0006629;GO:0006793
36	GO:0050789;GO:0006354
37	GO:0022900;GO:0009117;GO:0006119
38	GO:0050789;GO:0001816;GO:0006351
39	GO:0006412
40	GO:0050789;GO:0051641;GO:0016192
41	GO:0022607
42	GO:0006793;GO:0036211
43	GO:0050789
44	GO:0022900;GO:0045333
45	GO:0050789;GO:0050896;GO:0032502
46	GO:0050789;GO:0016043;GO:0032502
47	GO:0006139;GO:0006082;GO:0006793;GO:0043603;GO:0006790
48	GO:0050789;GO:0051258;GO:0006996
49	GO:0016070;GO:0043412;GO:0006396
50	GO:0006281;GO:0032392;GO:0006260
51	GO:0016043;GO:0050896
52	GO:0007155;GO:0006996
53	GO:0050789;GO:0032501;GO:0050896
54	GO:0050789;GO:0050896;GO:0032502
55	GO:0050789;GO:0016043;GO:0032502
56	GO:0009117
57	GO:0007005;GO:0061024;GO:0015031
58	GO:0009057;GO:0006508
59	GO:0050789
60	GO:0051641;GO:0007154;GO:0050789;GO:0065009;GO:0065008
61	GO:0050817;GO:0050878
62	GO:0016070;GO:0000375;GO:0065003
63	GO:0007155;GO:0050789;GO:0002376;GO:0050896;GO:0001775;GO:0044419;GO:0001816;GO:0032502
64	GO:0050789;GO:0048308;GO:0007030
65	GO:0050789;GO:0006793;GO:0050896;GO:0006629
66	GO:0007005;GO:0061024;GO:0015031
67	GO:0016070;GO:0006396
68	GO:0050789;GO:0007005;GO:0050896;GO:0065008
69	GO:0016043
70	GO:0050789;GO:0065009;GO:0050896
71	GO:0050789;GO:0061024
72	GO:0006412;GO:0065003
73	GO:0050789;GO:0050896
74	GO:0036211
75	GO:0050789;GO:0016043;GO:0032502
76	GO:0050789
77	GO:0006396
78	GO:0006351
79	GO:0050789;GO:0009057;GO:0006354;GO:0032502
80	GO:0050789;GO:0032502
82	GO:0006281;GO:0006260;GO:0009059
83	GO:0050789
84	GO:0050789;GO:1902600;GO:0065008
85	GO:0006629;GO:0051604;GO:0006793
86	GO:0006629;GO:0006066
87	GO:0006266;GO:0002376;GO:0006281
88	GO:0006996
90	GO:0032501;GO:0032502
91	GO:0002376
92	GO:0009059
93	GO:0051641;GO:0007033;GO:0006914;GO:0050789;GO:0048284;GO:0007032;GO:0022411;GO:0009057;GO:0061024;GO:0016032;GO:0044419;GO:0022607;GO:0006508;GO:0016192
94	GO:0051604
95	GO:0006082;GO:0044238;GO:0006066
96	GO:0050789
97	GO:0051276
98	GO:0016070;GO:0000375
100	GO:0045229;GO:0043062;GO:0050896;GO:0008152;GO:0022411
101	GO:0015031;GO:0015931
102	GO:0051179
103	GO:0006354
104	GO:0050789;GO:0050896
105	GO:0050789;GO:0006996
106	GO:0050789
107	GO:0050896;GO:0006457
108	GO:0050789;GO:0048284;GO:0016050;GO:0061024;GO:0065003
109	GO:0016043
110	GO:0051641;GO:0006810;GO:0043473;GO:0048753;GO:0051640
111	GO:0050789;GO:0006396;GO:0065003
112	GO:0050789;GO:0006351;GO:0065003
113	GO:0050789;GO:0002376;GO:0065009;GO:0050896;GO:0044419
114	GO:0050789;GO:0007155;GO:0050896;GO:0050878
115	GO:0051641;GO:0051234
116	GO:0050789;GO:0051258;GO:0006996;GO:0007049
117	GO:0050789;GO:0016070;GO:0009057;GO:0006396
118	GO:0006412
119	GO:0050789;GO:0007154
120	GO:0006281
121	GO:0051641;GO:0051234;GO:0007029
122	GO:0016070;GO:0042254;GO:0006396
123	GO:0050789;GO:0002376;GO:0050896;GO:0001775;GO:0032502;GO:0016192
124	GO:0031647;GO:0065003
125	GO:0050789;GO:0006793;GO:0050896;GO:0036211
126	GO:0006412;GO:0042254
128	GO:0050789;GO:0022607;GO:0016050
129	GO:0050789
130	GO:0016192;GO:0007030
131	GO:0050789;GO:0046903;GO:0016192;GO:0006836
132	GO:0006996
133	GO:0016070;GO:0006520
134	GO:0050789;GO:0006281;GO:0051276
135	GO:0015031
136	GO:0050789;GO:0002376;GO:0050896
137	GO:0050789;GO:0002376;GO:0050896;GO:0001816
138	GO:0050789;GO:0050896
139	GO:0050789;GO:0006281;GO:0032502
140	GO:0050789
141	GO:0050789;GO:0036211
142	GO:0050789;GO:0006396
143	GO:0050789;GO:0032502
144	GO:0006811;GO:0050789
145	GO:0002376;GO:0040011
146	GO:0006259;GO:0009059;GO:0016070;GO:0006396;GO:0043412;GO:0051179;GO:0051276
147	GO:0050789;GO:0032501;GO:0002376;GO:0032502
148	GO:0050789
149	GO:0050789;GO:0065009;GO:0007049
150	GO:0050789;GO:0050896;GO:0044419
151	GO:0050789
152	GO:0050789;GO:0050896
153	GO:0008152
154	GO:0050789;GO:0050896;GO:0044419
155	GO:0051641;GO:0050789;GO:0006997;GO:0050896;GO:0015931;GO:0051276
