func_module_number	go_slim_pir
368	GO:0050789;GO:0009057;GO:0016070
369	GO:0006396;GO:0016070
370	GO:0006396;GO:0016070
376	GO:0006082;GO:0006520
377	GO:0050789
378	GO:0051234;GO:0051640;GO:0007059
379	GO:0016043
380	GO:0006629;GO:0006066
382	GO:0006996
385	GO:0050789
389	GO:0015031
397	GO:0050789
398	GO:0006082;GO:0006520
402	GO:0006082;GO:0006520
406	GO:0050877
407	GO:0050886;GO:0015833;GO:0050789;GO:0009914;GO:0046903
408	GO:0051606;GO:0050877
410	GO:0001816;GO:0032502;GO:0001775;GO:0050789;GO:0002376
415	GO:0045333;GO:0022900;GO:0009117
419	GO:0007005;GO:0065003
422	GO:0050789;GO:0065008;GO:0050896
423	GO:0050789;GO:0065008
424	GO:0032502;GO:0016043;GO:0050896
427	GO:0050789;GO:0050877
428	GO:0016043
432	GO:0050789;GO:0065009
435	GO:0006793
