func_module_number	lst
1	GO:0002181;GO:0006412;GO:0022613;GO:0006413;GO:0042274;GO:0042254;GO:0002183;GO:0022618;GO:0001732
2	GO:0030322;GO:0071805;GO:0006813
4	GO:0018149
5	GO:0016180;GO:0016073
8	GO:0052695;GO:0019585;GO:0006063;GO:0042445;GO:0008202;GO:0008210;GO:0010817;GO:0032787;GO:0052697;GO:0006805
9	GO:0060271;GO:0044782
10	GO:0006821;GO:0006820;GO:0015698;GO:1902476;GO:0098656;GO:0098661
11	GO:0016338;GO:0070830;GO:0120192;GO:0043297;GO:0120193
12	GO:0006749;GO:0006575;GO:0006790;GO:0006805;GO:0043603;GO:0019752;GO:0071466;GO:0043436;GO:0006082;GO:0009410;GO:0032787;GO:0006690;GO:0120254;GO:0006631;GO:0042572;GO:0019370;GO:0001523
13	GO:0032438;GO:0048753;GO:0033059;GO:0043473;GO:0060155;GO:0016050;GO:0033363;GO:0048490;GO:0099517;GO:0099514;GO:1903232;GO:0072384
14	GO:0035249;GO:0050804;GO:0099177;GO:0098916;GO:0007268;GO:0099537;GO:0099536;GO:0007215;GO:0051966;GO:0051968;GO:0098943;GO:0098953;GO:0099628;GO:0098970
15	GO:0032543
17	GO:0046486;GO:0006639;GO:0006638;GO:0045017;GO:0046473;GO:0006654;GO:0008610;GO:0046339;GO:0006644
18	GO:0032981;GO:0010257;GO:0033108;GO:0097250;GO:0006120;GO:0042776;GO:0006119;GO:0015986;GO:0019646;GO:0042775;GO:0042773;GO:0006754
19	GO:0006493;GO:0006486;GO:0043413
20	GO:0016339;GO:0098742
21	GO:0097006;GO:0034369;GO:0034368;GO:0034367;GO:0071827;GO:0071825;GO:0030301;GO:0015918;GO:0010876;GO:0033344;GO:0034375;GO:0006869;GO:0034370;GO:0051004;GO:0034372;GO:0006641;GO:0015850;GO:0060191;GO:0043691;GO:0006639;GO:0006638;GO:0046486;GO:0042632;GO:0055092;GO:1905952
22	GO:0061577;GO:1903169;GO:0048240;GO:0070588;GO:1902514;GO:0030001;GO:0051924;GO:0006816;GO:0006812;GO:1904062;GO:1901385;GO:1901387;GO:0034765;GO:0010959;GO:0043269
23	GO:0016055;GO:0060070;GO:0035567;GO:0045165;GO:0071300;GO:0032526;GO:0060071;GO:0030111;GO:1904948;GO:0060828;GO:0030178;GO:0071542;GO:0090090;GO:0030901;GO:0009790;GO:0071396;GO:0033993;GO:0007389;GO:0043010;GO:0007423;GO:0001654;GO:0150063;GO:0036514;GO:0048880
24	GO:0042775;GO:0042773;GO:0006119;GO:0022904;GO:0019646;GO:0022900;GO:0009060;GO:0045333;GO:0015980;GO:0006091;GO:0006120;GO:0097250;GO:0042776;GO:0015986;GO:0006754;GO:0009206;GO:0009145
25	GO:0016339;GO:0034332;GO:0044331
27	GO:0061975;GO:1903818;GO:0140361
28	GO:0042254;GO:0042274;GO:0022613;GO:0006364;GO:0016072;GO:0030490;GO:0000462;GO:2000234
29	GO:0036065;GO:0006665;GO:0042355;GO:0042354;GO:0019317;GO:0006643;GO:0006004;GO:0043603;GO:0006672;GO:0009312
31	GO:0006897;GO:0098657;GO:1903232;GO:0072583;GO:0140238;GO:0048488;GO:0060155;GO:0006898;GO:0036465;GO:0099003;GO:0032438;GO:0048753;GO:0016050
32	GO:0009952;GO:0007389;GO:0003002;GO:0048568;GO:0048704
33	GO:0034204;GO:0036376;GO:0097035;GO:0034220;GO:0045332;GO:1990573;GO:0006883;GO:0030007;GO:0015914;GO:0055078;GO:0098659;GO:0099587;GO:0055075;GO:0140115;GO:0015748;GO:0071805;GO:0006869;GO:0006812;GO:0006813;GO:0030001;GO:0006814
34	GO:0060261;GO:2000144;GO:0060260;GO:2000142
35	GO:0006644;GO:0006650;GO:0046486;GO:0046470;GO:0046337;GO:0046475;GO:0046471;GO:0009395;GO:0046503;GO:0018904;GO:0008610;GO:0006662;GO:0046485;GO:0046474;GO:0036151;GO:0008654;GO:0045017;GO:0036148;GO:0016042
36	GO:0007035;GO:0051452;GO:1902600;GO:0051453;GO:0030641;GO:0006885;GO:0007042;GO:0035751;GO:0016241;GO:0061795;GO:0048388;GO:0015986;GO:0030003;GO:0006873;GO:0016236;GO:0055080;GO:0050801;GO:0006754
37	GO:0007271;GO:0035094;GO:0099536;GO:0007268;GO:0098916
38	GO:0019221;GO:0097696;GO:0071345;GO:0007259;GO:1901652;GO:0034097;GO:0098586;GO:0140888;GO:0002286;GO:0002285;GO:0033141;GO:1904892;GO:0033139;GO:0046425;GO:0042501;GO:0002250;GO:0002366;GO:0002263;GO:0030101;GO:0009615;GO:0030098;GO:0046651;GO:0032943;GO:1903131;GO:0002323;GO:0060337;GO:0071357;GO:0070661;GO:0045321;GO:0034340;GO:0042110;GO:0046649;GO:0002521;GO:0043330;GO:0001934;GO:0043331;GO:0033138;GO:0042327;GO:0018193;GO:0002252;GO:0045937;GO:0010562;GO:0042100;GO:0033135;GO:0001932;GO:0031401;GO:0030183;GO:0030097;GO:0042325
39	GO:0030198;GO:0043062;GO:0045229;GO:0030199
41	GO:0032543;GO:0140053
43	GO:1901292;GO:0046434;GO:0034655;GO:0006753;GO:0055086;GO:0009166;GO:0006220;GO:0009134;GO:0009117
44	GO:0042073;GO:0031503;GO:0010970;GO:0007018
45	GO:0006888;GO:0006900;GO:0090114;GO:0048193;GO:0006901
46	GO:0008202;GO:0006082;GO:0032787;GO:0120254;GO:0019752;GO:0043436;GO:0006805;GO:1901615;GO:0006694;GO:0016125;GO:0019369;GO:0071466;GO:0019373;GO:0006690;GO:0033559;GO:0001676;GO:0009410;GO:0008610;GO:0006631;GO:1902652;GO:1901617;GO:0044283;GO:0042445;GO:0008203;GO:0006066
47	GO:0060326;GO:0042330;GO:0006935;GO:0070098;GO:1990869;GO:1990868;GO:0030593;GO:0071621;GO:0030595;GO:1990266;GO:0097530;GO:0097529;GO:0050900;GO:0006954;GO:0007186;GO:0002548;GO:0048247;GO:0071674;GO:0072676;GO:0019221;GO:0048245;GO:0071345;GO:0072677;GO:0071346;GO:0071347;GO:1901652;GO:0034097;GO:0070374;GO:0070555;GO:0034341;GO:0070372;GO:0070371;GO:0071356;GO:0034612
48	GO:0046488;GO:0006650;GO:0046486;GO:0006644;GO:0006661;GO:0046474;GO:0045017;GO:0008654;GO:0046856;GO:0046839;GO:0090407;GO:0008610;GO:0030258
50	GO:0007030
51	GO:0007186;GO:0007602;GO:1990573;GO:0009583;GO:0009581;GO:0009582;GO:0034765
52	GO:0007178;GO:0141091;GO:0007167;GO:0030509;GO:0090092;GO:0071773;GO:0071772;GO:0071363;GO:0070848;GO:0060391;GO:0060395;GO:0060390;GO:0090100;GO:0032924;GO:0001501;GO:0030510;GO:0003002;GO:0090101;GO:0032925;GO:0007389;GO:0001503;GO:0090287;GO:0045667;GO:0030501;GO:0003197;GO:0045778;GO:0007179;GO:0030514;GO:0030282;GO:0030500;GO:0045597;GO:0070169;GO:0001649;GO:0071560;GO:0071559;GO:0030278;GO:0070167;GO:0031214;GO:0061036;GO:0051093;GO:0045669;GO:0003205;GO:0051241;GO:0003203;GO:0061035;GO:0003206;GO:0003272;GO:0090288;GO:0072132
53	GO:0006887;GO:0090174;GO:0006906;GO:0061025;GO:0048284;GO:0045055;GO:0032940;GO:0140352;GO:0046903;GO:0023061;GO:0140056;GO:0016050;GO:0048278;GO:0022406;GO:0016079;GO:0007269;GO:0099643;GO:0140029;GO:0061024;GO:0006836;GO:0017157;GO:0099504;GO:0099003;GO:0051640;GO:0017156;GO:1903530;GO:1903305
54	GO:0050776;GO:0019882;GO:0050778;GO:0048002;GO:0001912;GO:0019884;GO:0031343;GO:0001910;GO:0001909;GO:0031341;GO:0002708;GO:0002396;GO:0002501;GO:0046649;GO:0002705;GO:0045321;GO:0002706;GO:0042110;GO:0001906;GO:0002703;GO:0002699;GO:0002449;GO:0001914;GO:0002503;GO:0002399;GO:0002478;GO:0001913;GO:0002697;GO:0002443;GO:0002456;GO:0050865;GO:0001916;GO:0002709;GO:0051249;GO:0002250;GO:0019883;GO:0002252;GO:0002694;GO:0050870;GO:0002768;GO:0050867;GO:0019886;GO:1903039;GO:0002819;GO:0002715
55	GO:0048193;GO:0006890;GO:0007030;GO:0006888;GO:0006891;GO:0010256;GO:0000301;GO:0048205;GO:0048200;GO:0035964
56	GO:0008544;GO:0030216
57	GO:0008543;GO:0044344;GO:0071774;GO:0007169;GO:0007167;GO:0071363;GO:0070848;GO:0008284;GO:0009887;GO:0001934;GO:0042327;GO:0045937;GO:0010562;GO:0031401;GO:0001932;GO:0030334
58	GO:0071526;GO:0050770;GO:0048843;GO:0048841;GO:0048846;GO:1902284;GO:0007411;GO:0097485;GO:0090497;GO:0001755;GO:0030517;GO:0007409;GO:0014032;GO:0050767;GO:0050771;GO:0048864;GO:0014033;GO:0061564;GO:0030516;GO:0050922;GO:0048675;GO:0061387;GO:0010975;GO:0051960;GO:0048667;GO:0050919;GO:0048640;GO:0048812
59	GO:0071805;GO:0006813;GO:0098662;GO:0098655;GO:0098660;GO:0034220;GO:0030001;GO:0006812;GO:1902259
60	GO:0007229;GO:0031589;GO:0007160;GO:0033627;GO:0098609;GO:0001704;GO:0034113;GO:0007369;GO:0048646;GO:0071711;GO:0007492;GO:0035987;GO:0001706;GO:0048598;GO:0110011
61	GO:0010498;GO:0051603;GO:0043161;GO:0006511;GO:0019941
62	GO:0031145;GO:0051445;GO:0070979;GO:2000241;GO:0051321;GO:0007091;GO:0044784;GO:0033045;GO:0007346;GO:0051983;GO:0043161;GO:0019953;GO:0010965;GO:0051306
64	GO:0098703;GO:1902656;GO:0098659;GO:0099587;GO:0098662;GO:0098655;GO:0034220;GO:0030001;GO:0098660;GO:0006812;GO:0070509;GO:0070588;GO:0098739;GO:0006816;GO:0097553;GO:0086010;GO:0006814;GO:0098657;GO:0001508;GO:0051899;GO:0006936;GO:0003012
65	GO:0007059;GO:0031055;GO:0034080
66	GO:0042273;GO:0042254;GO:0022613;GO:0006364;GO:0016072;GO:0000470
67	GO:0052652;GO:0009187;GO:0009190;GO:0055086;GO:0009150;GO:0009152;GO:0009259;GO:0006164;GO:0019693;GO:0009260;GO:0046390;GO:0006163;GO:0072522;GO:0009165;GO:0009117;GO:0006753
68	GO:0006936;GO:0003012;GO:0033275;GO:0099509;GO:1904062;GO:0006937
69	GO:0003009;GO:0050881;GO:0050879
70	GO:0007219;GO:0008593;GO:0045746
71	GO:0032237;GO:1901341
72	GO:0007189;GO:0007188
73	GO:0006836;GO:0099643;GO:0007269;GO:0098916;GO:0007268;GO:0099537;GO:0099536;GO:0017156;GO:0032940;GO:0006887;GO:0045055;GO:0140352;GO:0046903;GO:0023061;GO:0017157;GO:0099504;GO:1903305;GO:0099003;GO:0016079
78	GO:0015867;GO:0015868
79	GO:0030322;GO:0071805;GO:0006813
85	GO:0019221;GO:0006954;GO:0071345;GO:0002694;GO:1901652;GO:0034097;GO:0051249;GO:0050865;GO:0002696;GO:0070663;GO:0070661;GO:0050867;GO:0051251;GO:0046651;GO:0050670;GO:0032943;GO:0032944;GO:0046649;GO:0042098;GO:0045321;GO:0042129;GO:0050863;GO:0050671;GO:0071222;GO:0032946;GO:0032496;GO:0002440;GO:0071219;GO:0002237;GO:0070665;GO:0002700;GO:0042110;GO:0071216;GO:0002702;GO:0050870
89	GO:0017185
98	GO:0061640
101	GO:0016567;GO:0032446
103	GO:0050911;GO:0050907
107	GO:0006397;GO:0000398;GO:0000377
115	GO:0000278
118	GO:0006607;GO:0006606;GO:0051170
119	GO:0000086;GO:0044839
121	GO:0035269;GO:0035268
124	GO:0045050;GO:0071816;GO:0045048
127	GO:0090156;GO:1900060;GO:0090155;GO:2000303;GO:0090153;GO:1905038
134	GO:0035338;GO:0035336;GO:0046949;GO:0035337;GO:0071616;GO:0035384;GO:1901570;GO:1901568;GO:0035383;GO:0006637
139	GO:0015804;GO:0003333;GO:0006865;GO:0015807;GO:0046942
141	GO:0006383;GO:0042797;GO:0009304;GO:0042791;GO:0009303
143	GO:0006397;GO:0016071;GO:0006406;GO:0006405;GO:0051028;GO:0050657;GO:0050658;GO:0051236;GO:0000377;GO:0000398;GO:0000375
144	GO:0006913;GO:0051169;GO:0006405;GO:0050658;GO:0050657;GO:0051236;GO:0051168
145	GO:0006325;GO:0034728;GO:0006334;GO:0006338
146	GO:0006334;GO:0034728;GO:0065004;GO:0071824;GO:0006338;GO:0006325;GO:0032200
148	GO:0051276;GO:0098813;GO:0000280;GO:0007059;GO:0048285;GO:0007062;GO:0000070;GO:0000819;GO:0051321;GO:1903046;GO:0140014;GO:0070192;GO:0007064;GO:0140013;GO:0034085;GO:0045132;GO:1903047;GO:0007127;GO:0045143
149	GO:0000122;GO:0140588;GO:0016925;GO:0018205;GO:0032204;GO:0000724;GO:0000725
150	GO:0003341;GO:0007018;GO:0001539;GO:0060285;GO:0070286;GO:0035082
151	GO:0045047;GO:0070972;GO:0072599
152	GO:0002181;GO:0006412;GO:0042273
153	GO:0006282;GO:0080135;GO:0006281;GO:0051052;GO:0006974;GO:0043484
155	GO:0016567;GO:0032446;GO:0070647
156	GO:0032446;GO:0070647;GO:0006511;GO:0019941;GO:0043632;GO:0043687
157	GO:0007186;GO:0007631;GO:0007218;GO:0007610;GO:0007187;GO:0007188;GO:0008343;GO:0050795;GO:0032097;GO:0032100;GO:0032109
159	GO:0030201
163	GO:0006956;GO:0006959
164	GO:0036297;GO:0006281
166	GO:0000375;GO:0008380;GO:0000377;GO:0000398
167	GO:0008380;GO:0000398;GO:0000377;GO:0000375;GO:0006397
168	GO:0016072;GO:0042254;GO:0006364;GO:0022613;GO:0034655;GO:0006401;GO:0141188;GO:0071025;GO:0000460;GO:0031126;GO:0016073;GO:0043144;GO:0071027;GO:0016075;GO:0016071;GO:0016074;GO:0001522;GO:0071028
170	GO:0016071;GO:0006397;GO:0000375;GO:0000398;GO:0000377;GO:0008380;GO:1903311;GO:0010608;GO:0050684;GO:0048024;GO:0006401
172	GO:0046777;GO:0007169;GO:0007167;GO:0043549;GO:0051338;GO:0045859;GO:0018193;GO:0042325;GO:0018108;GO:0018212;GO:0035970;GO:0010976;GO:0001932
173	GO:0048013;GO:0007411;GO:0097485;GO:0007169;GO:0007409;GO:0061564;GO:0048667;GO:0007167;GO:0048812;GO:0120039;GO:0048858;GO:0000902
