func_module_number	go_slim_pir
334	GO:0006810;GO:0051640;GO:0051641
335	GO:0016043;GO:0032502
336	GO:0051179
337	GO:0006457
338	GO:0006936
339	GO:0016192
340	GO:0016192;GO:0032501;GO:0050789
342	GO:0031640;GO:0040011
343	GO:0032502
344	GO:0040011
346	GO:0065008;GO:0050789
349	GO:0050789
351	GO:0050877
354	GO:0050789;GO:0048285
355	GO:0050789
357	GO:0015849;GO:0006865
358	GO:0006811
359	GO:0046903;GO:0016192;GO:0050789;GO:0006836
360	GO:0006811
361	GO:0006629;GO:0006066;GO:0007030;GO:0061024;GO:0016050
362	GO:0032502;GO:0043500
363	GO:0016049;GO:0032502;GO:0016043;GO:0050789
364	GO:0002376;GO:0050789;GO:0050896
365	GO:0050789
368	GO:0051180
370	GO:0050789;GO:0051641
373	GO:0016070;GO:0006811
375	GO:0043603;GO:0006629
378	GO:0065009;GO:0065008;GO:0006936;GO:0006811;GO:0050789
382	GO:0065003
385	GO:0016192;GO:0051641
388	GO:0050896
390	GO:0032502;GO:0022607;GO:0006996;GO:0032989
393	GO:0006508;GO:0009057
394	GO:0002376;GO:0032502;GO:0040011;GO:0022607;GO:0050789
