func_module_number	go_slim_pir
50	GO:0016192;GO:0048753;GO:0043473;GO:0065008;GO:0022607
51	GO:0050896;GO:0032502;GO:0008283;GO:0032501;GO:0050789
52	GO:0050896;GO:0036211;GO:0006793;GO:0002376;GO:0001775;GO:0050789;GO:0044419
53	GO:0006412
54	GO:0032502;GO:0006266;GO:0009059;GO:0006281;GO:0002376
55	GO:0050789;GO:0050896;GO:0032502;GO:0032501
56	GO:0009057;GO:0006508
57	GO:0006351;GO:0050789;GO:0001816
58	GO:0016043
59	GO:0051276;GO:0065003
60	GO:0006396;GO:0016070;GO:0042254
61	GO:0009057;GO:0006508
62	GO:0006412
63	GO:0050896
64	GO:0015931;GO:0051641;GO:0006997
65	GO:0050789;GO:0051234;GO:0051641
66	GO:0050896;GO:0001816;GO:0002376;GO:0050789;GO:0044419;GO:0065009
67	GO:0050896;GO:0009057;GO:0006508
68	GO:0050789;GO:0006811;GO:0007154
69	GO:0050789;GO:0006996;GO:0065008
70	GO:0006396;GO:0016070
71	GO:0016070;GO:0000375
72	GO:0050789;GO:0007049;GO:0065009
73	GO:0050789;GO:0006793;GO:0036211
74	GO:0016043
75	GO:0002376;GO:0040011;GO:0050789;GO:0050896
76	GO:0065009
77	GO:0016043
78	GO:0000375;GO:0009057;GO:0050789;GO:0016070;GO:0006412
79	GO:0050896;GO:0065003;GO:0002376;GO:0001775;GO:0050789;GO:0001906
80	GO:0050789;GO:0032502;GO:0006936
81	GO:0016070;GO:0000375
82	GO:0009057;GO:0006508
83	GO:0050789;GO:0050896
84	GO:0006351;GO:0050789;GO:0065003
85	GO:0050789;GO:0050896;GO:0044419;GO:0065009
86	GO:0050789
87	GO:0016043;GO:0050789;GO:0032502;GO:0032501
88	GO:0036211;GO:0022414;GO:0009057;GO:0006508;GO:0050789;GO:0007049
89	GO:0050789;GO:0050896
90	GO:0032502;GO:0051276;GO:0006281;GO:0007059;GO:0050789
91	GO:0050789;GO:0006354
92	GO:0016070;GO:0000375
93	GO:0036211
94	GO:0050789;GO:0050896;GO:0065008;GO:0065009
95	GO:0050896;GO:0036211;GO:0006793;GO:0002376;GO:0001775;GO:0050789
96	GO:0050896;GO:0036211;GO:0006793;GO:0032502;GO:0001816;GO:0002376;GO:0001775;GO:0050789;GO:0044419
97	GO:0050789;GO:0007155;GO:0022607
98	GO:0045333;GO:0044238;GO:0022900
99	GO:0016192;GO:0051641
100	GO:0050789;GO:0051276
101	GO:0016070;GO:0009057
104	GO:0051234;GO:0051641
105	GO:0050789;GO:0050896;GO:0051641
106	GO:0006996;GO:0022607
107	GO:0051234;GO:0051276;GO:0000280;GO:0007059;GO:0050789;GO:0051640
108	GO:0050789
109	GO:0006865;GO:0015849
110	GO:0016070;GO:0000375
111	GO:0051640;GO:0051641;GO:0006810;GO:0006997
112	GO:0006996
113	GO:0016043;GO:0050789;GO:0019538
114	GO:0050896
115	GO:0015031;GO:0007031;GO:0006082
116	GO:0008152
117	GO:0051276;GO:0051234;GO:0007059;GO:0051640
118	GO:0050789
119	GO:0006351;GO:0050789;GO:0048511;GO:0050896
120	GO:0050896;GO:0050878;GO:0032502;GO:0002376;GO:0050789;GO:0007155
121	GO:0045229;GO:0050789;GO:0043062;GO:0032502
122	GO:0006996;GO:0007155;GO:0022607
123	GO:0065003;GO:0006412;GO:0044085
124	GO:0065003
125	GO:0015031;GO:0050896;GO:0006508;GO:0009057
126	GO:0050896;GO:0031647;GO:0006259;GO:0009059;GO:0051604;GO:0006457;GO:0051276;GO:0007005;GO:0050789
127	GO:0016192;GO:0051641
128	GO:0050789;GO:0050896;GO:0001816
129	GO:0007033;GO:0050896;GO:0022607;GO:0006914
130	GO:0050789
131	GO:0015031;GO:0061024;GO:0007005
132	GO:0032989;GO:0006996;GO:0032502;GO:0022607
133	GO:0050789;GO:0065008;GO:0007154
134	GO:0016050;GO:0061024;GO:0006508;GO:0043603
135	GO:0016192;GO:0046903;GO:0051641
136	GO:0050896;GO:0006811;GO:0050877
137	GO:0007154;GO:0008015;GO:0065008;GO:0065009;GO:0050789;GO:0006936;GO:0006811
138	GO:0016192
139	GO:0050789;GO:0050896;GO:0032502
140	GO:0016192
141	GO:0006351;GO:0050896;GO:0050789
142	GO:0006412;GO:0044085
143	GO:0006412;GO:0044085
144	GO:0009057;GO:0036211;GO:0006508
145	GO:0009057;GO:0036211;GO:0006508
146	GO:0016043;GO:0050789;GO:0032502;GO:0016049
147	GO:0006996
148	GO:0050896;GO:0007033;GO:0006914;GO:0006793;GO:0006629;GO:0050789;GO:0022411;GO:0022607
149	GO:0016043;GO:0050789
150	GO:0050789;GO:0050896;GO:0032502
151	GO:0050789
152	GO:0016070;GO:0000375
153	GO:0015031;GO:0061024;GO:0007005
155	GO:0016192;GO:0051641;GO:0061024;GO:0048284
156	GO:0050789;GO:0050896
157	GO:0002376;GO:0001775;GO:0050789
158	GO:0016192;GO:0036211;GO:0016043;GO:0006793;GO:0032502;GO:0002376;GO:0001775;GO:0050789;GO:0065009
159	GO:0050789;GO:0050896;GO:0040011;GO:0032502
160	GO:0006260;GO:0009059;GO:0051276;GO:0006281;GO:0050789;GO:0022607
161	GO:0051276;GO:0000280;GO:0007059;GO:0050789;GO:0007049
162	GO:0015031
163	GO:0050789;GO:0050896
164	GO:0040011;GO:0016043;GO:0048511;GO:0032502;GO:0022414;GO:0050789
166	GO:0050789;GO:0007155;GO:0065008;GO:0022607
167	GO:0051234;GO:0000280;GO:0051640;GO:0007049;GO:0022607
169	GO:0051641;GO:0006810
170	GO:0016043;GO:0050789;GO:0006869;GO:0032501
171	GO:0050789;GO:0007005;GO:0048285
172	GO:0050789
173	GO:0050789
174	GO:0050789;GO:0032502
175	GO:0002376;GO:0001775;GO:0007155;GO:0050789
176	GO:0050896;GO:0050878;GO:0051604;GO:0045229;GO:0006508;GO:0050817;GO:0050789;GO:0043062;GO:0022411
177	GO:0050789;GO:0007155
178	GO:0022607;GO:0007154
179	GO:0050789;GO:0007154
180	GO:0006996;GO:0022607;GO:0061024;GO:0044085;GO:0032501;GO:0051641;GO:0065008;GO:0065009;GO:0050789;GO:0007155;GO:0051703
181	GO:0050789;GO:0050896
182	GO:0015031
183	GO:0050789
184	GO:0051258
185	GO:0006351
186	GO:0006811
187	GO:0050789;GO:0051301;GO:0022607
188	GO:0050789;GO:0050896;GO:0006066;GO:0006629
189	GO:0006996;GO:0022607
191	GO:0050789;GO:0050896;GO:0032502
192	GO:0050789;GO:0050896
193	GO:0050789;GO:0006996;GO:0006793;GO:0036211
194	GO:0050789;GO:0050896;GO:0051276
195	GO:0048511;GO:0050896;GO:0050789
196	GO:0016043;GO:0007155
197	GO:0050789;GO:0065009
199	GO:0050877
200	GO:0050789;GO:0050896
201	GO:0016043;GO:0050789
202	GO:0006351;GO:0050896;GO:0036211;GO:0032502;GO:0050789
203	GO:0016192;GO:0051641
205	GO:0006810
206	GO:0015031
208	GO:0050789;GO:0007154
209	GO:0006351
210	GO:0051604;GO:0022607
211	GO:0050789;GO:0050896;GO:0065009
212	GO:0050789
213	GO:0050789;GO:0050896
214	GO:0006811
215	GO:0050789
216	GO:0050789
217	GO:0002376;GO:0050896;GO:0044419;GO:0050789
218	GO:0065009;GO:0050789;GO:0006811
219	GO:0050789
220	GO:0051641
221	GO:0006996
222	GO:0006996;GO:0022607;GO:0031023
223	GO:0007030;GO:0050896;GO:0050789;GO:0022607
224	GO:0016192;GO:0050817
225	GO:0006996;GO:0022607
226	GO:0051234;GO:0051641
227	GO:0032501
228	GO:0050896;GO:0008152
229	GO:0016043;GO:0050789;GO:0032502
230	GO:0042886;GO:0006082;GO:0006869
231	GO:0050896;GO:0016043;GO:0032502;GO:0050789;GO:0065009
232	GO:0002376
233	GO:0050877
235	GO:0016192;GO:0046903;GO:0007154;GO:0022414;GO:0050789;GO:0006836
236	GO:0006139;GO:0006793;GO:0043603;GO:0006790
237	GO:0006811
238	GO:0032502
239	GO:0015931;GO:0051641
241	GO:0006811
243	GO:0019538;GO:0009057
244	GO:0007155
245	GO:0006811
246	GO:0050789
247	GO:0036211
250	GO:0050877
251	GO:0050789
252	GO:0050789;GO:0016070;GO:0009057
253	GO:0050789
254	GO:0006936
255	GO:0050789;GO:0016070;GO:0009057
256	GO:0051640;GO:0051641;GO:0006810
258	GO:0050789;GO:0007154
259	GO:0008150
261	GO:0061024
263	GO:0007030
