func_module_number	go_slim_pir
1	GO:0016192;GO:0065003;GO:0006869;GO:0006629;GO:0032501;GO:0006793;GO:0050789
2	GO:0006412
3	GO:0022607;GO:0032502;GO:0007155;GO:0050877
4	GO:0032501;GO:0032502
5	GO:0008283;GO:0050896;GO:0001775;GO:0044419;GO:0002376;GO:0032502;GO:0006793;GO:0050789;GO:0036211
6	GO:0051640;GO:0048753;GO:0016192;GO:0065003
7	GO:0022607;GO:0007033;GO:0022411;GO:0006914;GO:0050789
8	GO:0050789;GO:0006811;GO:0007154
9	GO:0006508;GO:0036211;GO:0009057
10	GO:0016070;GO:0009057;GO:0042254;GO:0006396
11	GO:0006793;GO:0006082;GO:0006629
12	GO:0051276;GO:0051641;GO:0065003
13	GO:0050789
14	GO:0032502;GO:0036211
15	GO:0022607;GO:0061024;GO:0006508;GO:0016192;GO:0016032;GO:0007032;GO:0006914;GO:0015031;GO:0044419;GO:0009057
16	GO:0006412;GO:0042254;GO:0065003
17	GO:0006508;GO:0009057
18	GO:0006081;GO:0006082;GO:0006139;GO:0006520
19	GO:0015031
20	GO:0031023;GO:0007049;GO:0051641;GO:0051258;GO:0006996
21	GO:0006412;GO:0051641;GO:0051234
22	GO:0050789
23	GO:0006508;GO:0022414;GO:0007059;GO:0007049;GO:0050789;GO:0036211;GO:0009057
24	GO:0050789;GO:0006508;GO:0036211;GO:0009057
25	GO:0050896;GO:0051604;GO:0065003;GO:0006457;GO:0031647
26	GO:0050789;GO:0050896;GO:0016192;GO:0002376;GO:0044419;GO:0008037
27	GO:0006793;GO:0006629;GO:0050789
28	GO:0007049;GO:0022414;GO:0006281;GO:0000280
29	GO:0016043;GO:0016049;GO:0032502;GO:0050789
30	GO:0000375;GO:0016070
31	GO:0050789
32	GO:0051276;GO:0050789;GO:0000280;GO:0065003
33	GO:0006082;GO:0050896;GO:0042445;GO:0006629;GO:0006805
34	GO:0050789
35	GO:0006793;GO:0006662;GO:0006082;GO:0006629
36	GO:0016043;GO:0050789;GO:0036211
37	GO:0009117;GO:0006119;GO:0065003;GO:0007005;GO:0022900
38	GO:0009117
39	GO:0016070;GO:0006520
40	GO:0006082;GO:0006629
41	GO:0061024;GO:0006082;GO:0006629;GO:0007029;GO:0050789
42	GO:0050896;GO:0016043;GO:0032501;GO:0032502;GO:0050789
43	GO:0022607;GO:0007155
44	GO:0006811
45	GO:0061024;GO:0050789
46	GO:0016070;GO:0015931;GO:0051641;GO:0006396
47	GO:0061024;GO:0051640;GO:0006836;GO:0016192;GO:0046903;GO:0015031;GO:0022406;GO:0048284;GO:0016050
48	GO:0051641;GO:0016192
49	GO:0016043;GO:0050789;GO:0006281
50	GO:0016043;GO:0032502
51	GO:0051606;GO:0050789;GO:0006811;GO:0007154
52	GO:0050896;GO:0006508;GO:0009057
53	GO:0022607;GO:0051640;GO:0006996;GO:0006810
54	GO:0061024;GO:0051641;GO:0016192;GO:0016050
55	GO:0006082;GO:0050896;GO:0043603;GO:0006629;GO:0006805;GO:0006790
56	GO:0001816;GO:0050896;GO:0044419;GO:0002376;GO:0050789
57	GO:0050896;GO:0050789
58	GO:0006793;GO:0050789;GO:0036211
59	GO:0061024;GO:0051640;GO:0016192;GO:0046903;GO:0022406
60	GO:0016070;GO:0042254;GO:0006396
61	GO:0022607;GO:0051604
62	GO:0050896;GO:0001775;GO:0007155;GO:0065003;GO:0002376;GO:0032502;GO:0050789
63	GO:0007049;GO:0050789;GO:0006996
64	GO:0050896;GO:0006508;GO:0015031;GO:0050789;GO:0009057
65	GO:0061024;GO:0051641;GO:0016192;GO:0016050
66	GO:0009059;GO:0006112;GO:0006793;GO:0050789;GO:0036211;GO:0005976
67	GO:0050896;GO:0050789
68	GO:0045229;GO:0043062;GO:0022411;GO:0008152
69	GO:0022900;GO:0006119
70	GO:0051604;GO:0006457
71	GO:0007031;GO:0006082;GO:0006629;GO:0015031
72	GO:0050896;GO:0050789;GO:0048511
73	GO:0050789
74	GO:0050896;GO:0065008;GO:0016043;GO:0050789;GO:0006811
75	GO:0007049;GO:0050789;GO:0065009
76	GO:0009117;GO:0005975;GO:0006082;GO:0006091
77	GO:0050896;GO:0050789
79	GO:0050896;GO:0001816;GO:0065003;GO:0002376;GO:0050789
80	GO:0050896;GO:0032502;GO:0050789;GO:0040011
81	GO:0016192;GO:0007154;GO:0065008;GO:0015031;GO:0065009;GO:0050789;GO:0006811
82	GO:0050789;GO:0022607;GO:0065008;GO:0016070;GO:0006996;GO:0009057
85	GO:0050789
86	GO:0007030;GO:0050789;GO:0048308
87	GO:0009117;GO:0009116
88	GO:0032501;GO:0050896;GO:0032502;GO:0050789
89	GO:0009117;GO:0006082;GO:0006790
90	GO:0006260;GO:0032392;GO:0050789;GO:0006281
91	GO:0022607;GO:0007155;GO:0006793;GO:0050789;GO:0036211
92	GO:0005975;GO:0006082;GO:0006091;GO:0009117
93	GO:0032502;GO:0006996
94	GO:0050789;GO:0000375;GO:0016070
95	GO:0000375;GO:0016070
96	GO:0051640;GO:0007059;GO:0000280;GO:0051276;GO:0051234;GO:0050789
97	GO:0032502;GO:0050789
98	GO:0006082;GO:0043603;GO:0006629;GO:0006139;GO:0006793;GO:0006790;GO:0036211
99	GO:0050896;GO:0044419;GO:0002376;GO:0065009;GO:0050789
100	GO:0016070;GO:0009057;GO:0050789;GO:0065008
101	GO:0006508;GO:0009057
102	GO:0048753;GO:0051640;GO:0065008;GO:0043473;GO:0051641;GO:0006810
103	GO:0022414;GO:0032502;GO:0008037
104	GO:0051640;GO:0051641;GO:0006810
105	GO:0051640;GO:0007059;GO:0000280;GO:0007049;GO:0051276;GO:0051234
106	GO:0006412;GO:0016070;GO:0050789
107	GO:0032501;GO:0050789
108	GO:0032501;GO:0032502;GO:0050789
109	GO:0007030;GO:0016192
110	GO:0016070;GO:0050789;GO:0006396
111	GO:0045229;GO:0043062
112	GO:0051641;GO:0006810
113	GO:0051301;GO:0050789
114	GO:0032501;GO:0032502;GO:0050789
115	GO:1902600;GO:0050789;GO:0065008
116	GO:0032502;GO:0050789
117	GO:0009117;GO:0006082;GO:0006520
119	GO:0022414;GO:0032502;GO:0050789
121	GO:0006508;GO:0036211;GO:0009057
122	GO:0006260;GO:0051276;GO:0050789;GO:0006281
123	GO:0016043;GO:0050789;GO:0006281
124	GO:0050896;GO:0032501;GO:0032502;GO:0006793;GO:0050789;GO:0036211
125	GO:0006082;GO:0043603;GO:0045333;GO:0006139;GO:0006793;GO:0006790
126	GO:0009059;GO:0002376;GO:0006281;GO:0032502;GO:0006266
127	GO:0008283;GO:0050896;GO:0006351;GO:0032502;GO:0050789
128	GO:0050896;GO:0001775;GO:0016192;GO:0002376;GO:0050789
129	GO:0050789;GO:0022607;GO:0006996
130	GO:0006351
131	GO:0015031
132	GO:0050789;GO:0007031;GO:0048285;GO:0007005
133	GO:0006629;GO:0043170
134	GO:0006810;GO:0008152
135	GO:0032501
136	GO:0016070;GO:0009059;GO:0050789;GO:0065003
137	GO:0051641;GO:0051640;GO:0006810;GO:0006996
138	GO:0015931;GO:0015031
139	GO:0051641;GO:0051234
140	GO:0006869;GO:0061024;GO:0006811;GO:0065008
141	GO:0022607;GO:0032989;GO:0032502;GO:0006936;GO:0050877;GO:0050879;GO:0006996
142	GO:0008283;GO:0050896;GO:0001775;GO:0009059;GO:0002376;GO:0065009;GO:0050789
143	GO:0050789;GO:0007154
144	GO:0022414;GO:0032501
145	GO:0050789;GO:0043603;GO:0019538
146	GO:0006412
147	GO:0050896;GO:0050789
148	GO:0009117
149	GO:0050789;GO:0007005
150	GO:0007155
151	GO:0015669;GO:0008152
152	GO:0006996
153	GO:0050789;GO:0006354
154	GO:0050789;GO:0032502;GO:0007155;GO:0002376
155	GO:0050896;GO:0044419;GO:0002376;GO:0065009;GO:0050789;GO:0036211
156	GO:0016070;GO:0050789;GO:0009057
157	GO:0022607;GO:0006996
158	GO:0016070;GO:0043412
159	GO:0015849;GO:0006865
160	GO:0036211
161	GO:0006629;GO:0043603
162	GO:0032501;GO:0032502;GO:0050789
163	GO:0050896;GO:0050789
164	GO:0050789;GO:0050896;GO:0040011;GO:0006793;GO:0006996;GO:0036211
165	GO:0016043;GO:0032502;GO:0050789;GO:0065009
166	GO:0050789;GO:0051641;GO:0051234
167	GO:0050789
169	GO:0061024;GO:0051641;GO:0051234
170	GO:0045229;GO:0050789;GO:0043062
171	GO:0022414;GO:0016043;GO:0032502;GO:0032196;GO:0006396;GO:0050789
172	GO:0065009;GO:0050896;GO:0050789
173	GO:0050896;GO:0032502;GO:0050789
174	GO:0050789
175	GO:0050896;GO:0050789;GO:0050878;GO:0050817
176	GO:0036211
177	GO:0006508;GO:0036211;GO:0009057
178	GO:0061024;GO:0007005;GO:0015031
179	GO:0006629
180	GO:0046794
181	GO:0006260;GO:0009059;GO:0006281
182	GO:0016192;GO:0015031;GO:0050789;GO:0036211;GO:0016050
183	GO:0032502
184	GO:0050896;GO:0050789
185	GO:0006793;GO:0006629;GO:0051604
186	GO:0032502;GO:0016050
188	GO:0008643;GO:0042044;GO:0015791
189	GO:0051604
190	GO:0051640;GO:0006836;GO:0016192;GO:0046903;GO:0007154;GO:0022406;GO:0050789
191	GO:0061024;GO:0007005;GO:0065008;GO:0065003
192	GO:0022607;GO:0051641
193	GO:0022607;GO:0061024;GO:0007155;GO:0051703;GO:0065008;GO:0007154;GO:0051641;GO:0050877;GO:0050789
194	GO:0050896;GO:0050789
195	GO:0006082;GO:0006790;GO:0006520
196	GO:0016070;GO:0006396
197	GO:0006811
198	GO:0061024;GO:0007030;GO:0048284;GO:0016050
199	GO:0006457
200	GO:0050789
201	GO:0006793;GO:0006629
202	GO:0050896;GO:0002376
204	GO:0065003
205	GO:0050789
206	GO:0061024;GO:0016192;GO:0065003;GO:0051641;GO:0048284;GO:0016050
207	GO:0051258;GO:0006996
208	GO:0006996;GO:0065003
209	GO:0032501;GO:0050789
210	GO:0050896;GO:0015849;GO:0002376;GO:0044419;GO:0006865
211	GO:0036211
213	GO:0016070;GO:0043412;GO:0006396
214	GO:0051276;GO:0007059;GO:0065003
215	GO:0051261;GO:0032502;GO:0006996
216	GO:0006082;GO:0006520
217	GO:0050789;GO:0002376
218	GO:0006508;GO:0051604;GO:0043603;GO:0042445;GO:0006518
219	GO:0043412;GO:0006082;GO:0016070;GO:0006396;GO:0006520
220	GO:0042180
222	GO:0050789
223	GO:0042180;GO:0006766
224	GO:0006457
225	GO:0006936
226	GO:0022607;GO:0002376;GO:0065008;GO:0040011;GO:0050789
229	GO:0006811
230	GO:0032502;GO:0008152
231	GO:0050789
232	GO:0016043
233	GO:0015837;GO:0050789;GO:0016192;GO:0046903
235	GO:0015931
236	GO:0050789
237	GO:0009059;GO:0050789
238	GO:0050789
239	GO:0015931;GO:0051641
240	GO:0009117
242	GO:0050896;GO:0007155;GO:0044419;GO:0002376;GO:0001906;GO:0050789
243	GO:0022414;GO:0022607;GO:0051276
244	GO:0006793;GO:0016070;GO:0006396
247	GO:0015833;GO:0046903;GO:0009914;GO:0032501;GO:0040007;GO:0050789
248	GO:0006281;GO:0006304
249	GO:0006793;GO:0006629
250	GO:0050896;GO:0050789;GO:0065008
251	GO:0006811
252	GO:0016043;GO:0050896;GO:0032502
253	GO:0005976;GO:0006112
254	GO:0008643;GO:0006811
255	GO:0050896;GO:0002376;GO:0031640;GO:0065009;GO:0050789
256	GO:0050789;GO:0007154;GO:0042440
257	GO:0015849;GO:0006865
258	GO:0065008;GO:0006936;GO:0008015;GO:0050789;GO:0006811
259	GO:0065009;GO:0050789
260	GO:0006790
262	GO:0015849
263	GO:0045229;GO:0043062
264	GO:0036211
265	GO:0042440
266	GO:0008150
268	GO:0016070;GO:0043412;GO:0006396
269	GO:0007155
270	GO:0050789
271	GO:0006629;GO:0050789;GO:0051179
272	GO:0016043
273	GO:0050789;GO:0036211
274	GO:0050789
275	GO:0032502
277	GO:0050789;GO:0016192;GO:0046903
278	GO:0016070;GO:0043412;GO:0006396
279	GO:0022414;GO:0050789
284	GO:0032501;GO:0051703
287	GO:0006811;GO:0065008
289	GO:0006629;GO:0006066;GO:0043603
292	GO:0050896;GO:0008152
294	GO:0022414;GO:0048469
295	GO:0001775;GO:0002376
296	GO:0065009;GO:0050789
297	GO:0008150
300	GO:0005975
301	GO:0032502
305	GO:0051276
306	GO:0009059;GO:0006790;GO:0019538
