func_module_number	lst
1	GO:0016236;GO:0006914;GO:0061919;GO:0000045;GO:1905037;GO:0007033;GO:0031669;GO:0031667;GO:0010506;GO:0044804
2	GO:0018105;GO:0018209;GO:0018193;GO:0000165;GO:0010506;GO:0043066;GO:0043069;GO:0042325;GO:0031929;GO:0001932;GO:0045937;GO:0010562;GO:0009628;GO:0061919;GO:0006914;GO:0031669;GO:0043549;GO:0043085;GO:0051338;GO:0042327;GO:0045859;GO:0090398;GO:0032006;GO:0031401;GO:0001934;GO:0097190;GO:0097193;GO:0051403;GO:0071214;GO:0104004;GO:1902532;GO:0038202;GO:0031667;GO:0031098;GO:0010507;GO:0071900;GO:0033674;GO:0097192;GO:0038034;GO:0062197;GO:0038093;GO:0043276;GO:0045860;GO:0001836
3	GO:0006119;GO:0009060;GO:0045333;GO:0042775;GO:0042773;GO:0015980;GO:0019646;GO:0022904;GO:0022900;GO:0042776;GO:0006091;GO:0015986;GO:0006754
4	GO:0006888;GO:0048193;GO:0090114;GO:0006900;GO:0035459;GO:0090110
6	GO:0006352;GO:0006367;GO:0051123;GO:0070897;GO:0006281;GO:0006282;GO:0006974;GO:0060260
7	GO:0030036;GO:0030029;GO:0007015;GO:0097435;GO:0030042;GO:0045010;GO:0032970;GO:0030834;GO:0110053;GO:0032956;GO:0030832;GO:0008154;GO:0034314;GO:0030835;GO:0051261;GO:0031032
9	GO:0050817;GO:0007596;GO:0007599;GO:0050878;GO:0042060;GO:0009611;GO:0050818;GO:0030193;GO:1900046;GO:0050819;GO:0042730;GO:0030195;GO:1900047;GO:1903035;GO:0061045;GO:1903034;GO:0061041;GO:0051917;GO:0050820;GO:0030194;GO:1900048
10	GO:0007035;GO:0051452;GO:0051453;GO:0030641;GO:1902600;GO:0006885;GO:0010506;GO:0007042;GO:0061919;GO:0006914;GO:0035751;GO:0007040;GO:0080171;GO:0016241
11	GO:0007186;GO:0007188;GO:0007193;GO:0007187;GO:0071875;GO:0071880;GO:0007189;GO:0007212;GO:0014070;GO:0007213;GO:1901701;GO:0071407;GO:1903350;GO:1903351;GO:0099536;GO:0008277;GO:0071867;GO:0071868;GO:0071869;GO:0071870;GO:1901698;GO:0007200
12	GO:0002181;GO:0006412;GO:0042254;GO:0022613
13	GO:0090174;GO:0061025;GO:0006906;GO:0048284;GO:0048193;GO:0048278;GO:0042147;GO:0140056;GO:0061024;GO:0006890
14	GO:0140053;GO:0032543;GO:0000959;GO:0006412;GO:0000963;GO:0070129
15	GO:0006836;GO:0098916;GO:0007268;GO:0099537;GO:0045055;GO:0099536;GO:0099643;GO:0007269;GO:0006887;GO:0016079;GO:0099504;GO:0023061;GO:0099003;GO:0032940;GO:0140352;GO:0046903;GO:0140029;GO:0140056;GO:0006906;GO:0061025;GO:0090174;GO:0022406;GO:0048278;GO:1903530
