go-basic.obo: fmt(1.2) rel(2024-10-27) 44,017 Terms
goslim_pir.obo: fmt(1.2) rel(go/2024-11-03/subsets/goslim_pir.owl) 626 Terms
HMS:0:00:00.007172   2,661 annotations READ: go_slim_results_K1_string_0.5.txt 
334 IDs in all associations
func_module_number	
77	GO:0051276;GO:0050789;GO:0006281;GO:0007059
78	GO:0050789;GO:0050896
79	GO:0032501;GO:0050789;GO:0032502
80	GO:0031647;GO:0050896;GO:0051604;GO:0006457
81	GO:0006457;GO:0051604
82	GO:0051276;GO:0022607;GO:0007049;GO:0022414;GO:0007059;GO:0000280
83	GO:0050789;GO:0050896;GO:0032502
84	GO:0050896;GO:0009057;GO:0015031;GO:0006508;GO:0050789
85	GO:0006793;GO:0051604;GO:0006629
86	GO:0031023;GO:0050789;GO:0006996;GO:0022607
87	GO:0042044;GO:0015791;GO:0008643
89	GO:0008150
90	GO:0051641;GO:0022607;GO:0051640;GO:0006996;GO:0006810
91	GO:0065003;GO:0006996
92	GO:0006790;GO:0006082;GO:0006066;GO:0009117
93	GO:0046903;GO:0022406;GO:0016043;GO:0016192;GO:0051640
94	GO:0009117
95	GO:0009117
96	GO:0006936;GO:0032502
97	GO:0000375;GO:0016070
98	GO:0050789;GO:0050896
99	GO:0050789;GO:0006811;GO:0007154;GO:0051606
100	GO:0051234;GO:0051641
101	GO:0005976;GO:0006112
102	GO:0006793;GO:0009059;GO:0006112;GO:0036211;GO:0005976;GO:0050789
103	GO:0006351
104	GO:0050789;GO:0051258;GO:0006996
105	GO:0008152
106	GO:0050789;GO:0016043;GO:0016049;GO:0032502
107	GO:0007155;GO:0022607
108	GO:0050789
109	GO:0065003
110	GO:0051641;GO:0065003
111	GO:0050789;GO:0016043;GO:0006281
112	GO:0050789;GO:0006281
113	GO:0032502;GO:0050789;GO:0016043;GO:0065009
114	GO:0050789;GO:0002376
115	GO:0016192
116	GO:0016192;GO:0022607;GO:0048753
117	GO:0050896;GO:0044419;GO:0001816;GO:0002376;GO:0050789
118	GO:0016070;GO:0006520
119	GO:0036211
120	GO:0032392;GO:0006260;GO:0006281
121	GO:0050896;GO:0044419;GO:0016192;GO:0002376;GO:0008037;GO:0050789
122	GO:0015849;GO:0006865
123	GO:0045229;GO:0022607;GO:0043062;GO:0051179;GO:0050789;GO:0032502
124	GO:0007049;GO:0050789;GO:0006996
125	GO:0051234;GO:0051641;GO:0050789
126	GO:0050789;GO:0065008;GO:0007005;GO:0061024
127	GO:0043412;GO:0016070
128	GO:0006082;GO:0006629
129	GO:0050896;GO:0006629;GO:0006805;GO:0006082
130	GO:0043603;GO:0006082;GO:0006139;GO:0006790;GO:0006793
131	GO:0051641;GO:0007031;GO:0006869;GO:0015849
132	GO:0065003;GO:0007005
134	GO:0016070;GO:0006396
135	GO:0006811
136	GO:0016070;GO:0006396
137	GO:0051276;GO:0007059;GO:0051234;GO:0000280;GO:0051640
138	GO:0050789;GO:0050896;GO:0001816
139	GO:0043603;GO:0006082;GO:0006139;GO:0006790;GO:0006793
140	GO:0050789;GO:0036211
141	GO:0006996
142	GO:0015031
143	GO:0050789;GO:0006811;GO:0006936;GO:0065009
144	GO:0000375;GO:0016070
145	GO:0000375;GO:0016070
146	GO:0007049
148	GO:0050896;GO:0006351;GO:0048511;GO:0050789;GO:0042180
149	GO:0050896
150	GO:0050789;GO:0016043
151	GO:0032501;GO:0050789;GO:0016043;GO:0032502
152	GO:0051276;GO:0065003;GO:0007059
153	GO:0006508;GO:0009057;GO:0036211
154	GO:0051604;GO:0006508
155	GO:0006281
156	GO:0043603;GO:0006629
158	GO:0050877
159	GO:0009057;GO:0006508
160	GO:0051258;GO:0006996
161	GO:0046903;GO:0007154;GO:0006836;GO:0016192;GO:0050789
162	GO:0007155;GO:0050789;GO:0002376;GO:0032502
163	GO:0050789;GO:0007155;GO:0045229;GO:0043062
164	GO:0065008;GO:0016070;GO:0009057;GO:0006396;GO:0050789
165	GO:0000375;GO:0016070
166	GO:0051234;GO:0051641;GO:0006412
167	GO:0044085;GO:0006412
168	GO:0050896;GO:0065008;GO:0040011;GO:0002376;GO:0050789
169	GO:0050789;GO:0032501;GO:0065008;GO:0065009
170	GO:0046903;GO:0015833;GO:0050886;GO:0009914;GO:0016192;GO:0050789
171	GO:0050896;GO:0065008;GO:0006936;GO:0040011;GO:0002376;GO:0065009;GO:0050789
172	GO:0050789;GO:0006354
173	GO:0065003;GO:0006351
174	GO:0007155
175	GO:0022607
177	GO:0050789
178	GO:0001775;GO:0002376;GO:0008283;GO:0065009;GO:0050789
179	GO:0008152;GO:0015669
180	GO:0016070;GO:0065003;GO:0044085;GO:0006396;GO:0050789
181	GO:0015849
182	GO:0006949
183	GO:0032501;GO:0022414
184	GO:0008152;GO:0045229;GO:0043062
185	GO:0050789;GO:0050896;GO:0006914
186	GO:0050896;GO:0007033;GO:0022607;GO:0006914
187	GO:0032502
188	GO:0050789;GO:0065009
189	GO:0050877
191	GO:0032501
192	GO:0006810
195	GO:0050789
196	GO:0043412;GO:0006396;GO:0022607;GO:0016070
197	GO:0006082;GO:0006629
198	GO:0051641;GO:0016192
199	GO:0032501;GO:0050789;GO:0032502
200	GO:0050789;GO:0065003;GO:0006281
201	GO:0050789;GO:0016043
203	GO:0043412;GO:0006396;GO:0016070
204	GO:0009117
205	GO:0032501;GO:0050789
206	GO:0042180
207	GO:0015931;GO:0006811
209	GO:0051641;GO:0050789;GO:0046903;GO:0016192
210	GO:0051641;GO:0048284;GO:0061024;GO:0065003;GO:0016050;GO:0016192;GO:0050789
211	GO:0022414;GO:0040011;GO:0016043;GO:0048511;GO:0008037;GO:0050789;GO:0032502
212	GO:0050789
213	GO:0006793;GO:0006629
214	GO:0050896;GO:0001775;GO:0002376;GO:0036211;GO:0006793;GO:0050789
215	GO:0050896;GO:0044419;GO:0001816;GO:0002376;GO:0065009;GO:0050789
216	GO:0050789;GO:0050896
217	GO:0016070;GO:0006396;GO:0009057;GO:0042254
218	GO:0065008;GO:0009057;GO:0016070;GO:0006412;GO:0050789
219	GO:0051276;GO:0009059;GO:0006281;GO:0065009;GO:0050789;GO:0006260
220	GO:0009059;GO:0006281;GO:0006266;GO:0002376;GO:0032502
221	GO:0051276;GO:0022414;GO:0006281;GO:0050789;GO:0006260
222	GO:0006281
223	GO:0050789
227	GO:0051641;GO:0051640;GO:0006810
229	GO:0050789;GO:0065009
232	GO:0007030;GO:0051641;GO:0016192
233	GO:0050789
235	GO:0006508;GO:0009057;GO:0036211
236	GO:0006508;GO:0009057;GO:0036211
238	GO:0006082;GO:0006520
239	GO:0050789;GO:0002376
240	GO:0050896;GO:0006811
242	GO:0050789;GO:0065008;GO:0022607
243	GO:0008150
244	GO:0050789
245	GO:0050896;GO:0002376;GO:0044419
246	GO:0006793;GO:0050789;GO:0050896;GO:0036211
248	GO:0036211
249	GO:0051234;GO:0051641;GO:0006412
250	GO:0065008;GO:0009057;GO:0016070;GO:0006412;GO:0050789
251	GO:0050789;GO:0065008;GO:0009057;GO:0016070
252	GO:0050878;GO:0050789;GO:0050817
253	GO:0050878;GO:0045229;GO:0050896;GO:0043062;GO:0008152;GO:0022411;GO:0050817;GO:0050789
254	GO:0050789;GO:0050878;GO:0051604;GO:0006508
257	GO:0043412;GO:0006396;GO:0016070
259	GO:0006790
260	GO:0016043
261	GO:0006082;GO:0006629
262	GO:0006091;GO:0022607;GO:0006810;GO:0007005
263	GO:0022607
264	GO:0006996
265	GO:0051641;GO:0065008;GO:0006996;GO:0051258;GO:0050789
266	GO:0050789;GO:0061024;GO:0007029
267	GO:0050789
271	GO:0050789;GO:0050896;GO:0044419;GO:0065009
273	GO:0009059;GO:0019538
274	GO:0050789
276	GO:0050789;GO:0050896;GO:0002376;GO:0001775
277	GO:0050789;GO:0001775;GO:0002376
278	GO:0050896;GO:0044419;GO:0002376;GO:0007155;GO:0050789;GO:0001906
280	GO:0050789;GO:0006730
281	GO:0009057;GO:0061024;GO:0016192;GO:0015031;GO:0006508
282	GO:0007049;GO:0000280;GO:0050789
284	GO:0016043
285	GO:0050789;GO:0016043
286	GO:0005975
287	GO:0006811
288	GO:0032502;GO:0050789;GO:0065009;GO:0036211
289	GO:0050789;GO:0050896
290	GO:0050789;GO:0032502
292	GO:0043603;GO:0009225;GO:0006082
294	GO:0022414
295	GO:0007155
297	GO:0050789;GO:0008152;GO:0050896;GO:0065009
298	GO:0050789
302	GO:0006508;GO:0009057;GO:0036211
304	GO:0050789;GO:0006811
305	GO:0065008;GO:0050896;GO:0016043;GO:0050789;GO:0006811
306	GO:0050789;GO:0016043
307	GO:0050789;GO:0032502;GO:0006351
308	GO:0050789;GO:0016043;GO:0006281;GO:0036211
309	GO:0006793;GO:0051604;GO:0006629
310	GO:0006811
311	GO:0050789;GO:0006082;GO:0006520;GO:0009308
314	GO:0050789;GO:0050896;GO:0016043
315	GO:0050789
316	GO:0007155;GO:0002376
318	GO:0050789
319	GO:0050789;GO:0065008;GO:0006811
321	GO:0043412;GO:0006396;GO:0016070
322	GO:0022607;GO:0032501;GO:0022414;GO:0007028;GO:0006396;GO:0006996;GO:0032502
324	GO:0009059;GO:0019538
326	GO:0006996
328	GO:0006996;GO:0022607
329	GO:0051641;GO:0006996;GO:0051640;GO:0050789;GO:0006810
332	GO:0050789
334	GO:0046903;GO:0016192;GO:0006836
335	GO:0051641;GO:0006869;GO:0042886
338	GO:0050789;GO:0065008;GO:0006811
339	GO:0050789;GO:0065009
340	GO:0051641
342	GO:0006793;GO:0006629;GO:0022411
344	GO:0006790
345	GO:0065003;GO:0007005
346	GO:0051641;GO:0016192
353	GO:0050789
354	GO:0043412;GO:0006396;GO:0016070
355	GO:0043412;GO:0006396;GO:0016070
356	GO:0006082;GO:0006520
357	GO:0050789;GO:0032502
360	GO:0006457
363	GO:0050789
364	GO:0050877;GO:0051606
365	GO:0031023;GO:0006996;GO:0022607
366	GO:0007155;GO:0050789;GO:0016043;GO:0065009
367	GO:0050789;GO:0006996
368	GO:0016043
369	GO:0050789;GO:0032502
370	GO:0050789;GO:0022607
373	GO:0051641;GO:0016192
378	GO:0009117
381	GO:0050789;GO:0065008;GO:0006811
382	GO:0036211
384	GO:0043603;GO:0019538
386	GO:0006869
389	GO:0006996;GO:0022607;GO:0032502
391	GO:0022414;GO:0032502
392	GO:0005976;GO:0006112
398	GO:0050896;GO:0044419;GO:0002376
399	GO:0050789;GO:0032502
401	GO:0005976;GO:0006112;GO:0009057
402	GO:0022414;GO:0032196;GO:0006396;GO:0000280;GO:0050789
403	GO:0051276;GO:0016070;GO:0022414;GO:0006520;GO:0051234;GO:0051640
404	GO:0000280
408	GO:0006629
412	GO:0050789;GO:0065008;GO:0006811;GO:0065009
418	GO:0050877;GO:0032502
419	GO:0050896
423	GO:0007155;GO:0022607
424	GO:0006790;GO:0006082;GO:0006520
425	GO:0050789;GO:0050896;GO:0002376
434	GO:0009914;GO:0050789;GO:0046903;GO:0015833
441	GO:0006793;GO:0006091;GO:0006081
443	GO:0006996;GO:0022607
444	GO:0051641;GO:0016192
447	GO:0006793;GO:0006629;GO:0006066
460	GO:0007029
