func_module_number	lst
1	GO:0007178;GO:0141091;GO:0030509;GO:0071773;GO:0071772;GO:0090092;GO:0007167;GO:0071363;GO:0070848;GO:0060395;GO:0060391;GO:0060390;GO:0090100;GO:0032924;GO:0007179;GO:0071560;GO:0071559;GO:0030510;GO:0090287;GO:0090101;GO:0032925;GO:0007389;GO:0003205;GO:0003206;GO:0030514;GO:0001501;GO:0003002;GO:0003279;GO:0060411;GO:0003007;GO:0007507;GO:0072359;GO:0003197;GO:0060485;GO:0009887;GO:0017015;GO:1903844;GO:0001503;GO:0003231;GO:0045597;GO:0003203;GO:0003272;GO:0090288;GO:0032926;GO:0060840;GO:0048738;GO:0045667;GO:0072132;GO:0003281;GO:0060412;GO:0061384;GO:0001944;GO:0030512;GO:0070167;GO:0009790;GO:0035295;GO:0030282;GO:0014706;GO:0048729;GO:0001837
2	GO:0097006;GO:0030301;GO:0071825;GO:0015918;GO:0071827;GO:0034368;GO:0034369;GO:0034367;GO:0006869;GO:0010876;GO:0034381;GO:0042632;GO:0055092;GO:0043691;GO:0015850;GO:0033344;GO:0034375;GO:1905952;GO:0033700;GO:0055088;GO:0065005;GO:0015914;GO:0034377;GO:0006641;GO:0032371;GO:0032374;GO:0034370;GO:0034372;GO:0015748;GO:0006638;GO:0006639;GO:0032368;GO:0006897;GO:0055090;GO:0070328;GO:0046486;GO:0008203;GO:1902652;GO:1905954
3	GO:0019221;GO:0097696;GO:0007259;GO:0071345;GO:1901652;GO:0034097;GO:0140888;GO:0098586;GO:0009615;GO:1904892;GO:0046425;GO:0002286;GO:0002285;GO:0071357;GO:0033141;GO:0034340;GO:0033139;GO:0002366;GO:0002263;GO:0042501;GO:0060337;GO:0042509;GO:0007260;GO:0002250;GO:0001934;GO:0042327;GO:0030098;GO:0018193;GO:0042531;GO:0045321;GO:1903131;GO:0045937;GO:0010562;GO:0001932;GO:0030101;GO:0045087;GO:0042110;GO:0042325;GO:0046651;GO:0031401;GO:0032943;GO:0002521;GO:0046649;GO:0070661;GO:0033138;GO:0002252;GO:0043330;GO:0030097;GO:0050730;GO:0002323;GO:0043331;GO:0033135;GO:0030183;GO:0050731;GO:0018108;GO:0018212;GO:0071358;GO:0038196;GO:0042100;GO:0034342;GO:0001819;GO:0018105;GO:0018209;GO:0042113;GO:0008284;GO:0051607
4	GO:0045216;GO:0007043;GO:0098609;GO:0016339;GO:0044331;GO:0034332;GO:0034329;GO:0034330;GO:0098742;GO:0000902;GO:0086073
5	GO:0006367;GO:0006352;GO:0006354;GO:0006368;GO:0051123;GO:0070897;GO:0071824;GO:0060261;GO:0065004;GO:2000144
6	GO:0006281;GO:0036297;GO:0006310;GO:0006974;GO:0006302;GO:0000724;GO:0000725;GO:0007131;GO:0140527;GO:0035825;GO:0007127;GO:0061982;GO:0031054;GO:0140013
7	GO:0006839;GO:0007006;GO:0006626;GO:0072655;GO:0070585;GO:0007007;GO:0007005;GO:1990542;GO:0030150
8	GO:0034728;GO:0006334;GO:0006325;GO:0071824;GO:0065004;GO:0006338;GO:0032200;GO:0061644
9	GO:0046486;GO:0006638;GO:0006639;GO:0046473;GO:0006654;GO:0008610;GO:0045017;GO:0006641;GO:0006644;GO:0006650;GO:0046339;GO:0046474;GO:0008654;GO:0090407;GO:0046460;GO:0046463;GO:0019432;GO:0046834;GO:0030258;GO:0016042;GO:0010876;GO:0006631
10	GO:0032543
