func_module_number	go_slim_pir
1	GO:0006996;GO:0032502;GO:0032501
3	GO:0002376;GO:0001775;GO:0050789;GO:0050896
4	GO:0051606;GO:0050877
10	GO:0009057;GO:0006508
11	GO:0050789;GO:0032502;GO:0050896
14	GO:0006811
15	GO:0006805;GO:0006082;GO:0042440
16	GO:0008152;GO:0045229;GO:0022411;GO:0043062
18	GO:0044419;GO:0006793;GO:0050896;GO:0002376;GO:0008283;GO:0001775;GO:0050789;GO:0036211
19	GO:0002376;GO:0040011;GO:0050789;GO:0050896
22	GO:0045229;GO:0032502;GO:0043062
25	GO:0050789
26	GO:0006629
27	GO:0016043;GO:0007155
29	GO:0050877
31	GO:0002376;GO:0040011;GO:0050789;GO:0050896
33	GO:0050789;GO:0006412
35	GO:0044419;GO:0050896;GO:0002376;GO:0032502;GO:0050789
36	GO:0065003
37	GO:0050789
39	GO:0006811;GO:0050789
40	GO:0006629;GO:0007155;GO:0006793
43	GO:0051641;GO:0006810
44	GO:0050789;GO:0006412
45	GO:0006412
47	GO:0050789;GO:0032502;GO:0032501;GO:0050896
48	GO:0006396;GO:0006412;GO:0042254;GO:0016070
49	GO:0006119;GO:0022900;GO:0009117
50	GO:0061024;GO:0006836;GO:0022406;GO:0016192;GO:0051640;GO:0016050;GO:0046903;GO:0048284
51	GO:0016070;GO:0007005;GO:0006520;GO:0065003
53	GO:0050789
54	GO:0002376;GO:0050789
55	GO:0044419;GO:0006793;GO:0050896;GO:0002376;GO:0008283;GO:0001775;GO:0050789;GO:0036211
58	GO:0050789
59	GO:0006281;GO:0016070;GO:0009059;GO:0065003;GO:0050789
62	GO:0050789;GO:0007154
69	GO:0002376;GO:0001816;GO:0050789;GO:0050896
91	GO:0050789
92	GO:0061024;GO:0016050
101	GO:0006810;GO:0051641;GO:0048284;GO:0007005;GO:0007031
102	GO:0051641;GO:0007005;GO:0061024;GO:0006810
112	GO:0001816;GO:0006351;GO:0050789
118	GO:0016070;GO:0006396
120	GO:0051276;GO:0051640;GO:0051234;GO:0050789;GO:0007059
121	GO:0006508;GO:0022414;GO:0009057;GO:0007049;GO:0050789;GO:0036211
122	GO:0006396;GO:0009057;GO:0016070
124	GO:0006997;GO:0015031;GO:0015931
132	GO:0050789;GO:0016070;GO:0009057;GO:0065008
165	GO:0048511;GO:0022414;GO:0050789
193	GO:0006869;GO:0065008;GO:0061024
195	GO:0050789;GO:0007154
196	GO:0050789;GO:0050896
204	GO:0022607;GO:0006996;GO:0032501;GO:0051641
210	GO:0006354
219	GO:0006082;GO:0005975;GO:0009117
221	GO:0050789;GO:0050886;GO:0065008
243	GO:0006805;GO:0006629;GO:0006082
260	GO:0006811;GO:0007154;GO:0050789
294	GO:0006811;GO:0032501
295	GO:0016043;GO:0032502
302	GO:0050789;GO:0015931;GO:0051641
303	GO:0006396;GO:0043412;GO:0016070
308	GO:0009225
309	GO:0006139
310	GO:0006793
311	GO:0006082;GO:0006520
312	GO:0006869
317	GO:0007155
318	GO:0022607;GO:0007155
319	GO:0050789;GO:0016070;GO:0009057;GO:0065008
320	GO:0050789;GO:0016070;GO:0009057;GO:0065008
338	GO:0006996;GO:0051258;GO:0065008;GO:0050789;GO:0051261
340	GO:0050789;GO:0065009
352	GO:0022414;GO:0032501
382	GO:0050877;GO:0050896
393	GO:0050789;GO:0000280;GO:0007059;GO:0051276
397	GO:0016070;GO:0006520;GO:0009117
398	GO:0006996;GO:0006139;GO:0006793
417	GO:1902600;GO:0006119;GO:0009117
