func_module_number	go_slim_pir
1	GO:0006396;GO:0007005;GO:0016070;GO:0065003;GO:0006412
2	GO:0006805;GO:0042440;GO:0006082;GO:0050896
4	GO:0045229;GO:0043062
5	GO:0040011;GO:0002376;GO:0050789;GO:0050896
6	GO:0007154;GO:0050789;GO:0050896
7	GO:0022411;GO:0050896;GO:0043062;GO:0045229;GO:0008152
8	GO:0006811
9	GO:0001775;GO:0050789;GO:0050896;GO:0006793;GO:0008283;GO:0002376;GO:0036211;GO:0044419
10	GO:0050886;GO:0006936;GO:0065008
12	GO:0051641;GO:0006810
14	GO:0050789;GO:0050896
19	GO:0032502;GO:0050789
20	GO:0065003;GO:0009059;GO:0016070;GO:0050789
21	GO:0050789;GO:0050896
23	GO:0050789
24	GO:0042254;GO:0006396;GO:0006412;GO:0016070
25	GO:0045229;GO:0043062
27	GO:0050789
28	GO:0051606;GO:0044419;GO:0002376;GO:0050789
29	GO:0006351;GO:0006396;GO:0006354
30	GO:0006811;GO:0016043;GO:0065008
31	GO:0031640
33	GO:0050817;GO:0050878;GO:0050789;GO:0050896
34	GO:0050877;GO:0050789;GO:0007154;GO:0065008;GO:0022607;GO:0061024
36	GO:0006412
37	GO:0032502;GO:0045229;GO:0043062
38	GO:0006629;GO:0006793;GO:0051604
39	GO:0050789
41	GO:0050789;GO:0051640;GO:0007154;GO:0016192;GO:0006836;GO:0048284;GO:0061024;GO:0016050;GO:0022406;GO:0046903
42	GO:0050789;GO:0050886;GO:0015833;GO:0009914;GO:0046903
44	GO:0002376;GO:0050789;GO:0050896
45	GO:0032502;GO:0050789;GO:0050896
46	GO:0050789
47	GO:0061024;GO:0051641;GO:0016050;GO:0016192
49	GO:0006508;GO:0009057
50	GO:0032502;GO:0050789;GO:0050896
51	GO:0007155;GO:0016043
52	GO:0007059;GO:0022414;GO:0006281
53	GO:0032502
54	GO:0001906;GO:0050789;GO:0050896;GO:0002376;GO:0044419
56	GO:0050789;GO:0050896
58	GO:0036211;GO:0050789;GO:0006793
60	GO:0050789;GO:0050896
61	GO:0045229;GO:0043062;GO:0050789;GO:0051179
62	GO:0006629;GO:0006805;GO:0006082;GO:0050896
64	GO:0050789;GO:0065009;GO:0006629;GO:0016043;GO:0032501;GO:0006869
65	GO:0032502;GO:0006996
74	GO:0001775;GO:0050789;GO:0050896;GO:0032502;GO:0002376;GO:0008283
80	GO:0050789;GO:0050896
87	GO:0050789
90	GO:0006996;GO:0051258;GO:0031023;GO:0050789
91	GO:0006996;GO:0022607;GO:0031023;GO:0050789
101	GO:0022607;GO:0007155
103	GO:0032502;GO:0016043;GO:0050789
104	GO:0032502;GO:0016043;GO:0050789
106	GO:0007005;GO:0009117;GO:0065003;GO:0022900;GO:0006119
107	GO:0006119;GO:0009117
111	GO:0050789;GO:0050896
116	GO:0002376;GO:0044419;GO:0050896
121	GO:0051641;GO:0051234;GO:0007031
122	GO:0006811;GO:0007154;GO:0050789;GO:0065008
124	GO:0061024;GO:0006869;GO:0065008
131	GO:0050789;GO:0050896
132	GO:0006790;GO:0006082;GO:0009117
134	GO:0006412;GO:0065003
135	GO:0051641;GO:0051234;GO:0050789
143	GO:0032502;GO:0040011;GO:0032501;GO:0050789
144	GO:0032502;GO:0007155;GO:0016043
146	GO:0050877;GO:0050896
164	GO:0006082;GO:0006412
167	GO:0008152
170	GO:0007155
171	GO:0061024;GO:0007005;GO:0015031
172	GO:0007005;GO:0007031;GO:0015031
173	GO:0006629;GO:0006793;GO:0006082
174	GO:0036211
175	GO:0036211;GO:0009059
177	GO:0032501;GO:0065008
180	GO:0016070;GO:0009057;GO:0050789;GO:0065008
188	GO:0016070;GO:0050789;GO:0051640;GO:0051234;GO:0065008;GO:0007049;GO:0016032;GO:0000375
189	GO:0016070;GO:0000375;GO:0050789
193	GO:0051276;GO:0006259;GO:0050789;GO:0050896
195	GO:0050789
220	GO:0001906;GO:0002376;GO:0050789
221	GO:0001775;GO:0050789;GO:0016192;GO:0002376;GO:0007155
223	GO:0006629;GO:0006066
230	GO:0006996;GO:0022607;GO:0050789
231	GO:0050789
233	GO:0006914;GO:0050789;GO:0050896;GO:0006793;GO:0036211
234	GO:0016192;GO:0051641;GO:0006457
235	GO:0016070;GO:0006520;GO:0009117
238	GO:0006811
239	GO:0032502;GO:0016043;GO:0050789;GO:0006281
240	GO:0016043
245	GO:0045333;GO:0022900
248	GO:0007154;GO:0050789;GO:0050896
249	GO:0050789
251	GO:0016070;GO:0000375
257	GO:0036211;GO:0006793;GO:0050789;GO:0065009
262	GO:0006082
263	GO:0007005;GO:0006810;GO:0006119;GO:0009117
272	GO:0006508;GO:0050789;GO:0007049;GO:0022414;GO:0036211;GO:0009057
274	GO:0006281
275	GO:0032502;GO:0032989;GO:0006996;GO:0022607;GO:0006936
277	GO:0006914;GO:0050789;GO:0050896;GO:0007033;GO:0022607
280	GO:0006996
283	GO:0050789
284	GO:0050789
285	GO:0051276
287	GO:0016192;GO:0015031
297	GO:0006996;GO:0051641;GO:0051640;GO:0006810
298	GO:0006996;GO:0050789;GO:0065009
300	GO:0042180;GO:0006520;GO:0006082
301	GO:0022607
318	GO:0006457;GO:0006412
319	GO:0015031
323	GO:0050789
324	GO:0051276;GO:0050789;GO:0006281
327	GO:0016192
330	GO:0036211;GO:0006793
331	GO:0006396;GO:0016070
333	GO:0015931;GO:0015031
337	GO:0007049;GO:0050789
342	GO:0006082;GO:0006520
347	GO:0006811
349	GO:0006260;GO:0050789;GO:0051276;GO:0007049;GO:0006281
356	GO:0016043
357	GO:0000280;GO:0050789;GO:0006354
