func_module_number	go_slim_pir
1	GO:0050789;GO:0050896;GO:0044419;GO:0002376;GO:0016032;GO:0001816
2	GO:0000375;GO:0016070
3	GO:0050789;GO:0007049;GO:0007059;GO:0006260;GO:0051276;GO:0000280
4	GO:0016192;GO:0051641;GO:0016043
5	GO:0050789;GO:0050896;GO:0002376;GO:0008283;GO:0016192;GO:0007155;GO:0001775
6	GO:0050789;GO:0050896;GO:0002376;GO:0032502;GO:0065009
7	GO:0015031;GO:0016192
10	GO:0042254
11	GO:0050789;GO:0032502;GO:0045229;GO:0043062
13	GO:0006508;GO:0009057;GO:0006412
15	GO:0006412
16	GO:0044085;GO:0000375;GO:0016070
18	GO:0050789;GO:0007049;GO:0032392;GO:0007059;GO:0006260;GO:0000280
19	GO:0015031;GO:0016192;GO:0007030
20	GO:0009059;GO:0006396;GO:0016070;GO:0016043
21	GO:0050896;GO:0006996
22	GO:0009117;GO:0006119;GO:0022900
23	GO:0006412
25	GO:0042254;GO:0006396;GO:0016070
26	GO:0006281;GO:0051276;GO:0051234
27	GO:0042254;GO:0006412
28	GO:0009117;GO:0006119
32	GO:0050789;GO:0016070;GO:0000375;GO:0051276;GO:0006259
34	GO:0006457
36	GO:0006629;GO:0006066
37	GO:0006520;GO:0016070;GO:0015849
38	GO:0009117;GO:0005975;GO:0006091;GO:0006082
40	GO:0050789;GO:0050896
45	GO:0050896
46	GO:0009117;GO:0006805;GO:0006091;GO:0006082;GO:0005975
48	GO:0050789
49	GO:0036211
52	GO:0050896
54	GO:0000375;GO:0016070
56	GO:0006412
57	GO:0045229;GO:0043062
59	GO:0050789
61	GO:0009057;GO:0006629
64	GO:0006412
68	GO:0050789
69	GO:0022414;GO:0050896
81	GO:0032502
82	GO:0042445;GO:0050896;GO:0006629;GO:0006066
83	GO:0050896;GO:0065003;GO:0044419;GO:0002376
87	GO:0006508;GO:0009057
90	GO:0050789
94	GO:0050789
97	GO:0006457
98	GO:0042254
99	GO:0045333;GO:0009117
101	GO:0006810;GO:0051641;GO:0051640;GO:0048753
107	GO:0006996
111	GO:0007155;GO:0016043
128	GO:0006520;GO:0016070
129	GO:0050789
141	GO:0006629;GO:0006082
145	GO:0050789;GO:0050896;GO:0002376;GO:0001775;GO:0032502
151	GO:0050789
153	GO:0006629;GO:0006082
157	GO:0050896;GO:0006457
158	GO:0050896;GO:0044419;GO:0002376
163	GO:0022607;GO:0061024
166	GO:0050789
169	GO:0050896
170	GO:0050789;GO:0050896;GO:0002376
178	GO:0050789;GO:0001775;GO:0002376
197	GO:0006082
207	GO:0009117;GO:0006082
228	GO:0015669
234	GO:0050896
236	GO:0006508;GO:0009057
239	GO:0050789
242	GO:0006810
251	GO:0001775;GO:0032502;GO:0002376
266	GO:0006629;GO:0006066
278	GO:0007059;GO:0051276
279	GO:0050789;GO:0006260;GO:0051276
289	GO:0032502
294	GO:0050789
308	GO:0050789;GO:0006936
318	GO:0050789;GO:0006508;GO:0022414;GO:0007049;GO:0036211;GO:0009057
319	GO:0006281
326	GO:0006793;GO:0006139
329	GO:0008150
335	GO:0050789;GO:0065009;GO:0007155
339	GO:0050789
341	GO:0050789
360	GO:0050789
366	GO:0050789;GO:0036211;GO:0006793
367	GO:0006790;GO:0043603;GO:0006629;GO:0006082
369	GO:0050896
371	GO:0050789;GO:0050896;GO:0007155
372	GO:0043603;GO:0006629
374	GO:0050789;GO:0032502;GO:0040007;GO:0032501
376	GO:0050789;GO:0016043
393	GO:0006260
403	GO:0006260
416	GO:0065003
424	GO:0050789;GO:0032501;GO:0016043
426	GO:0040011
440	GO:0015031;GO:0016192
