go-basic.obo: fmt(1.2) rel(2024-10-27) 44,017 Terms
goslim_pir.obo: fmt(1.2) rel(go/2024-11-03/subsets/goslim_pir.owl) 626 Terms
HMS:0:00:00.007834   2,758 annotations READ: go_slim_results_K1_string_0.3.txt 
352 IDs in all associations
func_module_number	
3	GO:0036211
4	GO:0006811
5	GO:0043603;GO:0006629;GO:0006066
6	GO:0042445;GO:0006082;GO:0006805;GO:0006629;GO:0050896
7	GO:0050789;GO:0032501;GO:0006869;GO:0006629;GO:0016043
8	GO:0061024;GO:0006869;GO:0065008
9	GO:0036211;GO:0032502
10	GO:0006793;GO:0006082;GO:0006629;GO:0006662
11	GO:0006811;GO:0065008
12	GO:0006793;GO:0006629;GO:0051604
13	GO:0006996;GO:0022607
14	GO:0006811;GO:0050789;GO:0065009
15	GO:0007155;GO:0022607
16	GO:0045333;GO:0007005;GO:0065003;GO:0022900;GO:0009117
17	GO:0043603;GO:0006629
18	GO:0043062;GO:0045229
19	GO:0006793;GO:0006629
20	GO:0006412
21	GO:0009117;GO:0050789;GO:0065008;GO:1902600
22	GO:0036211;GO:0006508
23	GO:0051641;GO:0043473;GO:0006810;GO:0048753;GO:0051640;GO:0065008
24	GO:0006629
25	GO:0016070;GO:0050789;GO:0006396
26	GO:0022414;GO:0050789;GO:0009057;GO:0007049;GO:0006508;GO:0036211
27	GO:0006810
28	GO:0006793;GO:0006629
29	GO:0006412
30	GO:0051641;GO:0016192;GO:0016050;GO:0065003;GO:0061024
31	GO:0009117
32	GO:0006811;GO:0050789;GO:0065008
33	GO:0006790;GO:0006082;GO:0043603;GO:0006805;GO:0006629;GO:0050896
34	GO:0050789;GO:0007154;GO:0050896
35	GO:0006119;GO:0022900
36	GO:0042254;GO:0016070;GO:0006396;GO:0009057
37	GO:0050789;GO:0002376;GO:0044419;GO:0050896;GO:0036211;GO:0006793;GO:0001775;GO:0008283;GO:0032502
38	GO:0006811
39	GO:0050789;GO:0007154;GO:0016192;GO:0015031;GO:0065008
40	GO:0006811;GO:0051606;GO:0050789
43	GO:0006996;GO:0065003
44	GO:0022414;GO:0008037
45	GO:0022411;GO:0051641;GO:0016192;GO:0009057;GO:0044419;GO:0007032;GO:0006508;GO:0016032;GO:0061024;GO:0006914;GO:0022607
46	GO:0006508;GO:0036211;GO:0009057
47	GO:0051641;GO:0006810
48	GO:0032501;GO:0032502
49	GO:0016192;GO:0046903;GO:0006836;GO:0022406;GO:0016050;GO:0015031;GO:0048284;GO:0061024;GO:0051640
50	GO:0050789;GO:0002376;GO:0001775;GO:0065003;GO:0001906;GO:0050896
51	GO:0006996;GO:0050877;GO:0032989;GO:0050789;GO:0006936;GO:0050879;GO:0032502;GO:0022607
52	GO:0051234;GO:0051641;GO:0006082;GO:0007031;GO:0006629
53	GO:0006508;GO:0009057
54	GO:0050789
56	GO:0050789;GO:0032501;GO:0032502;GO:0016043;GO:0050896
57	GO:0006996
58	GO:0051641;GO:0015931
59	GO:0006119;GO:0022900
60	GO:0007155;GO:0016043
