go-basic.obo: fmt(1.2) rel(2024-10-27) 44,017 Terms
goslim_pir.obo: fmt(1.2) rel(go/2024-11-03/subsets/goslim_pir.owl) 626 Terms
HMS:0:00:00.005634   2,066 annotations READ: go_slim_results_M1_cpdb_0.1.txt 
343 IDs in all associations
func_module_number	
1	GO:0009059;GO:0019538
3	GO:0009059;GO:0036211
4	GO:0006412;GO:0050789
5	GO:0006281;GO:0050789
6	GO:0015031
7	GO:0065003;GO:0016070;GO:0000375
8	GO:0009117;GO:0043101;GO:0006082
9	GO:0065008;GO:0016043;GO:0006811
10	GO:0022607;GO:0050896;GO:0050789;GO:0007033;GO:0006914
11	GO:0032501;GO:0050789;GO:0032502;GO:0050896
12	GO:0002376;GO:0050896;GO:0050789;GO:0001816;GO:0044419
13	GO:0065008;GO:0009057;GO:0016070;GO:0050789
14	GO:0065009;GO:0036211;GO:0050789
15	GO:0006996;GO:0031023;GO:0051258;GO:0050789
16	GO:0002376;GO:0007155;GO:0050789
17	GO:0050896;GO:0048511;GO:0050789
18	GO:0006119;GO:0022900;GO:0009117
19	GO:0050896;GO:0050789
20	GO:0050789
21	GO:0016043;GO:0016192;GO:0051640;GO:0022406
22	GO:0042254;GO:0006412
23	GO:0032502
24	GO:0006790
26	GO:0006508;GO:0009057;GO:0050789
27	GO:0006996;GO:0065008;GO:0051261;GO:0050789
28	GO:0050789
29	GO:0050789;GO:0050896;GO:0006351;GO:0036211;GO:0032502;GO:0065009;GO:0048511
30	GO:0006836;GO:0007154;GO:0016192;GO:0050789;GO:0046903
31	GO:0032501;GO:0007155;GO:0022607
33	GO:0050896;GO:0050817;GO:0050878;GO:0050789
35	GO:0006412
36	GO:0009057;GO:0051234;GO:0051640;GO:0006508;GO:0007049;GO:0007059;GO:0000280;GO:0050789;GO:0051276
38	GO:0016192;GO:0051641;GO:0046903
39	GO:0065008;GO:0006936;GO:0006811;GO:0050789
40	GO:0016043
41	GO:0032501;GO:0050789;GO:0032502;GO:0050896
42	GO:0042254;GO:0016070;GO:0006396
43	GO:0007005;GO:0061024;GO:0051641;GO:0006810
44	GO:0043062;GO:0045229;GO:0032502;GO:0050789
45	GO:0042254;GO:0009057;GO:0016070;GO:0000375
46	GO:0002376;GO:0050896;GO:0040011;GO:0050789;GO:0044419
47	GO:0016192;GO:0051641;GO:0006914
49	GO:0007059;GO:0006281
50	GO:0042254;GO:0006412
51	GO:0065008;GO:0006811;GO:0065009;GO:0050789
52	GO:0050789;GO:0002376;GO:0050896;GO:0065009;GO:0001816
53	GO:0050789
54	GO:0006811
55	GO:0032501;GO:0009914;GO:0050789;GO:0015833;GO:0046903
56	GO:0050896;GO:0007154;GO:0050789
57	GO:0036211
58	GO:0002376;GO:0050896;GO:0008037;GO:0050789;GO:0044419
59	GO:0048284;GO:0051641;GO:0022406;GO:0051640;GO:0061024;GO:0016192;GO:0046903;GO:0016050
61	GO:0006629;GO:0006793
62	GO:0050896;GO:0050789
63	GO:0050789;GO:0065009;GO:0050896
64	GO:0032501;GO:0006629;GO:0006869;GO:0050789;GO:0016043;GO:0065009
65	GO:0048753;GO:0016192;GO:0051641
66	GO:0015931;GO:0051641
67	GO:0048753;GO:0051640;GO:0051641;GO:0006810
69	GO:0016192;GO:0051641;GO:0007030
70	GO:0006996;GO:0065008;GO:0050789
71	GO:0000375;GO:0016070;GO:0050789
72	GO:0050789
73	GO:0032501;GO:0032502;GO:0050789
74	GO:0032501;GO:0042908
75	GO:0007049;GO:0050789
76	GO:0006508;GO:0015031;GO:0009057;GO:0050896
77	GO:0007059;GO:0000280
78	GO:0032501;GO:0032502;GO:0006996
79	GO:0050789
80	GO:0050789;GO:0051276;GO:0006259;GO:0022607
82	GO:0009059;GO:0006260;GO:0006281;GO:0050789;GO:0051276
83	GO:0005975;GO:0006082;GO:0050896;GO:0009117;GO:0006091
84	GO:0002376;GO:0001775;GO:0006793;GO:0036211;GO:0050789
85	GO:0065008;GO:1902600;GO:0006914;GO:0050789
86	GO:0006260
87	GO:0016043;GO:0032502;GO:0050789
88	GO:0002376;GO:0001775;GO:0006793;GO:0050896;GO:0036211;GO:0032502;GO:0050789
89	GO:0006354;GO:0050789
93	GO:0007154;GO:0050789
94	GO:0043062;GO:0045229
95	GO:0043062;GO:0045229
96	GO:0050896;GO:0050789
97	GO:0016043;GO:0036211;GO:0050789
98	GO:0040007;GO:0050789
99	GO:0022607
100	GO:0048284;GO:0065003;GO:0061024;GO:0050789;GO:0016050
101	GO:0007005;GO:0050789
102	GO:0050789
103	GO:0006281;GO:0009059
104	GO:0061024;GO:0016050
105	GO:0007155
106	GO:0007031;GO:0015031
107	GO:0050789;GO:0002376;GO:0050896;GO:0065009;GO:0044419
108	GO:0015931;GO:0015031
109	GO:0016192
110	GO:0051641;GO:0006810
111	GO:0009117;GO:0006304;GO:0006281;GO:0050789
112	GO:0051641;GO:0006810
113	GO:0032501
115	GO:0006508;GO:0009057;GO:0036211;GO:0050789
117	GO:0045229;GO:0050896;GO:0008152;GO:0043062;GO:0022411
118	GO:0050896;GO:0050789
119	GO:0006629;GO:0006082
122	GO:0065008;GO:0006412;GO:0009057;GO:0022607;GO:0006996;GO:0050789;GO:0016070
123	GO:0036211
124	GO:0051641;GO:0022607;GO:0061024;GO:0044085;GO:0016192;GO:0016032;GO:0022411;GO:0007032;GO:0044419
125	GO:0002376;GO:0044419;GO:0050896
126	GO:0032502
127	GO:0022414;GO:0006281;GO:0050789
129	GO:0006082;GO:0006629
130	GO:0006996;GO:0050789;GO:0051258
132	GO:0036211
134	GO:0006936
135	GO:0051641;GO:0006810
136	GO:0050789;GO:0036211;GO:0006793
138	GO:0050877;GO:0050896
139	GO:0006520;GO:0006082;GO:0006629
140	GO:0050896;GO:0050789
142	GO:0002376;GO:0001775;GO:0050896;GO:0032502;GO:0050789;GO:0007155;GO:0044419
143	GO:0051234;GO:0051641;GO:0050789
144	GO:0016192
145	GO:0006996;GO:0007155;GO:0036211;GO:0050789
146	GO:0065003;GO:0016070;GO:0009059;GO:0050789
147	GO:0008152
148	GO:0016070;GO:0006396
150	GO:0008655;GO:0009117
151	GO:0050896;GO:0002376;GO:0050789
153	GO:0005976;GO:0006112
154	GO:0006260;GO:0032392
155	GO:0007154;GO:0050789
156	GO:0006266;GO:0006281
157	GO:0006351
158	GO:0050896;GO:0031640;GO:0050789
160	GO:0050789
161	GO:0065008;GO:0050886;GO:0008015;GO:0050789
162	GO:0022414
164	GO:0048753;GO:0051641;GO:0022607;GO:0051640;GO:0006810
