go-basic.obo: fmt(1.2) rel(2024-10-27) 44,017 Terms
goslim_pir.obo: fmt(1.2) rel(go/2024-11-03/subsets/goslim_pir.owl) 626 Terms
HMS:0:00:00.004557   1,692 annotations READ: go_slim_results_R1_cpdb_0.7.txt 
301 IDs in all associations
func_module_number	
53	GO:0016043;GO:0050789
54	GO:0050896;GO:0050878
55	GO:0050789;GO:0065009;GO:0007049
56	GO:0050896;GO:0032502;GO:0002376;GO:0001775
57	GO:0050896;GO:0050789
60	GO:0032502
61	GO:0050896
62	GO:0016070;GO:0065008;GO:0050789;GO:0009057
63	GO:0016043;GO:0006259;GO:0050789;GO:0009059
64	GO:0050789
65	GO:0016070;GO:0016043;GO:0050789;GO:0006396
66	GO:0050789
67	GO:0006508;GO:0009057
68	GO:0006082;GO:0044238
69	GO:0050789
70	GO:0050896;GO:0006066;GO:0050789;GO:0006629
71	GO:0006354;GO:0050789
72	GO:0008152;GO:0050789
74	GO:0006520;GO:0006082
75	GO:0050896;GO:0007154;GO:0050789
77	GO:0050896;GO:0050789
80	GO:0065003
81	GO:0022414;GO:0006508;GO:0007049;GO:0050789;GO:0036211;GO:0009057
82	GO:0006260;GO:0006281
84	GO:0007155;GO:0050789
85	GO:0050789
86	GO:0016043;GO:0042440;GO:0065008
87	GO:0032502;GO:0002376;GO:0001775;GO:0050789
88	GO:0007005;GO:0050789
89	GO:0050896;GO:0006508;GO:0015031;GO:0009057
94	GO:0045333;GO:0007005
95	GO:0050789
96	GO:0015931;GO:0051641
97	GO:0006836
98	GO:0036211
99	GO:0048308;GO:0007030
100	GO:0050789
101	GO:0002376;GO:0050789
102	GO:0015031;GO:0061024;GO:0007005
103	GO:0065003;GO:0007005
104	GO:0007031;GO:0015031;GO:0006082;GO:0006629
105	GO:0051604
106	GO:0050789
107	GO:0016043;GO:0016192;GO:0051641;GO:0050789
108	GO:0065008;GO:0050789;GO:0006996
109	GO:0050789
110	GO:0050896;GO:0002376;GO:0001775;GO:0050789
111	GO:0007155;GO:0050789
112	GO:0051641;GO:0050789
113	GO:0036211;GO:0006793;GO:0050789
114	GO:0045229;GO:0043062
115	GO:0016043;GO:0032502
116	GO:0007155;GO:0050789
117	GO:0050896;GO:0051604;GO:0050878;GO:0050817;GO:0007155
119	GO:0022607
120	GO:0006869;GO:0016043;GO:0050789;GO:0032501
121	GO:0016192;GO:0051641;GO:0050789;GO:0032501;GO:0065009
122	GO:0065008;GO:0007154;GO:0050789
123	GO:0007154;GO:0050789
125	GO:0016070;GO:0009059
126	GO:0015849;GO:0006865
127	GO:0050789
128	GO:0006996
129	GO:0006508;GO:0009057
130	GO:0016192
131	GO:0016070;GO:0006520
132	GO:0050896;GO:0009057;GO:0006508
134	GO:0006996
135	GO:0001816;GO:0050789;GO:0065009
136	GO:0002376;GO:0050789
137	GO:0043603;GO:0006629
139	GO:0001816;GO:0050789
140	GO:0065008;GO:0050789
141	GO:0050896
142	GO:0045229;GO:0043062
144	GO:0007154;GO:0022406;GO:0016050;GO:0061024;GO:0016192;GO:0002376;GO:0048284;GO:0050789;GO:0001775;GO:0051640;GO:0046903
145	GO:0043473;GO:0006810;GO:0051641;GO:0032501;GO:0022607;GO:0051640;GO:0006996
146	GO:0006810;GO:0051641
147	GO:0050789;GO:0006412
148	GO:0036211
149	GO:0006996
150	GO:0051179;GO:0050789;GO:0006629
151	GO:0050896;GO:0002376;GO:0050789
152	GO:0050896
153	GO:0005975
154	GO:0006508
156	GO:0032502
157	GO:0006112;GO:0005976;GO:0006793;GO:0009057
158	GO:0050789;GO:0032501
159	GO:0006811;GO:0051606
160	GO:0050896;GO:0050789;GO:0032501
161	GO:0016192;GO:0051641
162	GO:0050896;GO:0050789
163	GO:0048753;GO:0006810;GO:0051641;GO:0006914;GO:0007033;GO:0050789;GO:0022607;GO:0051640
164	GO:0050896;GO:0050789
165	GO:0046903;GO:0015031;GO:0065003;GO:0016192
166	GO:0051606;GO:0002376;GO:0050789
167	GO:0022607
168	GO:0051180;GO:0016192
171	GO:0050896;GO:0002376;GO:0050789;GO:0044419;GO:0008037
172	GO:0008150
173	GO:0007155;GO:0050789
174	GO:0032502;GO:0002376;GO:0001775;GO:0001816;GO:0050789
175	GO:0006508
176	GO:0050896;GO:0002376;GO:0051604;GO:0050789
178	GO:0007049
179	GO:0032502;GO:0002376;GO:0001775
180	GO:0050789
183	GO:0050817;GO:0050878
184	GO:0050789
186	GO:0032501
187	GO:0050789
188	GO:0006996;GO:0051258;GO:0050789;GO:0031023
189	GO:0050896;GO:0016192;GO:0002376;GO:0050789;GO:0046903
190	GO:0050896;GO:0050789;GO:0065009
191	GO:0006996
193	GO:0016050;GO:0061024;GO:0016192;GO:0051641;GO:0009117
196	GO:0022607
199	GO:0016043
200	GO:0050896;GO:0051276;GO:0006259;GO:0050789
203	GO:0050896;GO:0050789
204	GO:0006081;GO:0006091;GO:0009117
205	GO:0050789
206	GO:0006508;GO:0061024;GO:0016192;GO:0051641;GO:0007033;GO:0048284;GO:0050789;GO:0016032;GO:0022607;GO:0044419;GO:0007032;GO:0009057
207	GO:0050789
209	GO:0050789;GO:0006412
210	GO:0007154;GO:0050789;GO:0016043;GO:0007155;GO:0065008
211	GO:0065008;GO:0050789;GO:0032501
212	GO:0016043
213	GO:0006629;GO:0006811;GO:0050896;GO:0006082;GO:0050789
214	GO:0050789
215	GO:0006091;GO:0005975;GO:0009117;GO:0006082
216	GO:0045229;GO:0043062;GO:0008152
217	GO:0016043;GO:0050789
219	GO:0006281;GO:0051276;GO:0050789;GO:0009059
220	GO:0016070;GO:0043412;GO:0006396;GO:0042254
221	GO:0050817;GO:0050789;GO:0050878
222	GO:0045229;GO:0043062
223	GO:0006810;GO:0061024;GO:0048285;GO:0007005;GO:0006914;GO:0007031;GO:0065008
224	GO:0022607;GO:0050896;GO:0007033;GO:0006914
225	GO:0036211
226	GO:0016070;GO:0065008;GO:0050789;GO:0009057
227	GO:0036211
228	GO:0051604;GO:0006793;GO:0006629
229	GO:0006457
230	GO:0006810;GO:0051641
231	GO:0022411
232	GO:0050789
236	GO:0016070;GO:0000375;GO:0016043
237	GO:0050896;GO:0051641;GO:0051234;GO:0050789
238	GO:1902600;GO:0050789;GO:0006914;GO:0065008
239	GO:0006810;GO:0051641
240	GO:0050896;GO:0001816;GO:0050789
241	GO:0016070;GO:0006396;GO:0042254
242	GO:0016070;GO:0006396;GO:0042254
243	GO:0006810
244	GO:0006810;GO:0051641
245	GO:0000280;GO:0051276;GO:0007059
247	GO:0006351
248	GO:0016070;GO:0006790;GO:0006396
249	GO:0050896;GO:0006082;GO:0006629;GO:0006805
250	GO:0016070;GO:0006412
251	GO:0006811
253	GO:0040011;GO:0050896;GO:0002376;GO:0050789;GO:0044419
254	GO:0016043;GO:0032502;GO:0050789
255	GO:0051640;GO:0061024;GO:0022406
256	GO:0015031;GO:0061024;GO:0006508;GO:0016192;GO:0022607;GO:0007032;GO:0009057
257	GO:0045229;GO:0032502;GO:0043062
258	GO:0050789
259	GO:0045229;GO:0043062
262	GO:0006811;GO:0019538
263	GO:0048511;GO:0050789
264	GO:0006508;GO:0009057
265	GO:0022607;GO:0006996;GO:0050789;GO:0031023
266	GO:0006996
267	GO:0061024;GO:0006997;GO:0051641
268	GO:0045229;GO:0043062
269	GO:0050896;GO:0008152
271	GO:0016192;GO:0051641
272	GO:0050896;GO:0050789
274	GO:0051276;GO:0065003;GO:0007059
276	GO:0048511;GO:0050789
278	GO:0006996
280	GO:0051276;GO:0007059;GO:0051234;GO:0050789;GO:0051640;GO:0000280
281	GO:0006996
282	GO:0046903
283	GO:0008150
284	GO:0006412
285	GO:0050789
286	GO:0006119;GO:0009117;GO:0022900
287	GO:0016070;GO:0065008;GO:0050789;GO:0009057
288	GO:0016043;GO:0050789;GO:0006629;GO:0032501
289	GO:0006811;GO:0050789
290	GO:0006112;GO:0005976
291	GO:0002376;GO:0006793
292	GO:0050896;GO:0050789
293	GO:0061024;GO:0016192;GO:0048284;GO:0016050
294	GO:0006811;GO:0065008;GO:0050789
295	GO:0006351
296	GO:0065003;GO:0050789;GO:0006412
297	GO:0006119;GO:0009117
298	GO:0051234;GO:0051641;GO:0050789
299	GO:0036211
300	GO:0016070;GO:0015931;GO:0051641
301	GO:0006508;GO:0051604;GO:0015031
302	GO:0016070;GO:0042254;GO:0006412;GO:0006396
304	GO:0051640;GO:0051234;GO:0006996
305	GO:0006811;GO:0065008;GO:0050789
306	GO:0016192
310	GO:0032502;GO:0006936;GO:0050789;GO:0050879;GO:0050877
312	GO:0022607;GO:0032502;GO:0032989;GO:0006996
314	GO:0006936;GO:0006996
315	GO:0032501
316	GO:0045229;GO:0043062
318	GO:0006810;GO:0051641
319	GO:0006082;GO:0006629
320	GO:0015931
321	GO:0043603;GO:0006066;GO:0006629
322	GO:0015031;GO:0061024;GO:0007005
323	GO:0016070;GO:0000375
324	GO:0006119;GO:0006811;GO:0051641;GO:0032501;GO:0022900
325	GO:0050789
327	GO:0051234;GO:0051641
328	GO:0043603;GO:0006629
330	GO:0016070;GO:0006396
331	GO:0006139;GO:0006793;GO:0006629;GO:0043603;GO:0006790;GO:0006082
333	GO:0042445;GO:0006629;GO:0006805;GO:0050896;GO:0042440;GO:0006082
334	GO:0007155
336	GO:0016050;GO:0006810;GO:0061024;GO:0051641;GO:0051640
338	GO:0046903;GO:0050789
339	GO:0042445;GO:0006082;GO:0006629;GO:0006805
340	GO:0051258;GO:0006996
341	GO:0016070;GO:0009057;GO:0006396;GO:0042254
342	GO:0006412
344	GO:0006810;GO:0061024;GO:0007005
346	GO:0016070;GO:0006520
349	GO:0032502
351	GO:0022607;GO:0006996
352	GO:0016192;GO:0051641
354	GO:0050877
355	GO:0015031;GO:0007031
356	GO:0019538;GO:0006790;GO:0009059
357	GO:0050789
359	GO:0006811;GO:0007154;GO:0050789
361	GO:0046903;GO:0016192;GO:0050789
362	GO:0032502
364	GO:0006936
365	GO:0050896;GO:0050789
366	GO:0007154;GO:0050789
369	GO:0007155
370	GO:0050896;GO:0050789
371	GO:0022414
372	GO:0006793;GO:0050896;GO:0002376;GO:0001775;GO:0050789;GO:0036211;GO:0044419;GO:0008283
374	GO:0050896;GO:0065008;GO:0050789
375	GO:0016043
376	GO:0006629;GO:0006082;GO:0032501;GO:0042180;GO:0006766
