func_module_number	lst
5	GO:0052695;GO:0019585;GO:0006063;GO:0052696;GO:0051552;GO:0052697;GO:0042440
6	GO:0016338;GO:0070830;GO:0120192
10	GO:0071805;GO:0006813
11	GO:0006968;GO:1990858;GO:1990840;GO:0002223
13	GO:0016339;GO:0034332;GO:0044331
15	GO:0030574;GO:0032963;GO:0030198;GO:0043062;GO:0045229;GO:0022617;GO:0071492;GO:0070141;GO:0010466;GO:0051045
16	GO:0006935;GO:0042330;GO:0070098;GO:1990868;GO:1990869;GO:0060326;GO:0030593;GO:1990266;GO:0071621;GO:0097529;GO:0097530;GO:0030595;GO:0007186;GO:0050900;GO:0019221;GO:0072676
21	GO:0033141;GO:0033139;GO:0042501;GO:0002323;GO:0043330;GO:0043331;GO:0098586;GO:0006959;GO:0060337;GO:0071357;GO:0030101;GO:0042100;GO:0034340;GO:0033138
23	GO:0007178;GO:0090092;GO:0141091;GO:0030509;GO:0071772;GO:0071773;GO:0007167;GO:0060390;GO:0071363;GO:0060395;GO:0070848;GO:0060391;GO:0090101;GO:0090287;GO:0090100;GO:0001501
24	GO:0035094;GO:0007271
25	GO:0002484;GO:0002486;GO:0002428;GO:0002476;GO:0001912;GO:0019885;GO:0002475;GO:0031343;GO:0002483;GO:0001910
26	GO:0006119;GO:0009060;GO:0045333;GO:0019646;GO:0022904;GO:0042773;GO:0042775;GO:0022900;GO:0015980;GO:0006091;GO:0042776;GO:0015986;GO:0006120;GO:0006754
28	GO:0007264
29	GO:0007271;GO:0035094;GO:0060084
30	GO:0060326;GO:0071621;GO:0042330;GO:0006935;GO:0097530;GO:0070098;GO:1990868;GO:1990869;GO:0030593;GO:0050900;GO:0097529;GO:1990266;GO:0030595;GO:0048247;GO:0002548;GO:0071674;GO:0072676;GO:0006954;GO:0010818;GO:0019221
32	GO:0035720;GO:0042073;GO:0031503
34	GO:0140053;GO:0032543;GO:0006412;GO:0062125;GO:0070129
35	GO:0008543;GO:0044344;GO:0071774;GO:0071363;GO:0007169;GO:0070848;GO:0008284;GO:0007167;GO:0009887;GO:0001934;GO:0042327;GO:0030334;GO:0045937;GO:0010562
36	GO:0030198
37	GO:0099022;GO:0006901;GO:0006903;GO:0006900;GO:0006888
38	GO:0010498;GO:0043161;GO:0051603;GO:0006511
40	GO:0032543
41	GO:0016055;GO:0060070;GO:0045165;GO:0035567;GO:0032526;GO:0071300;GO:1904948;GO:0002088;GO:0071542;GO:0043010;GO:0030111;GO:0001501;GO:0061184;GO:0001654;GO:0150063;GO:0048880;GO:0033993
43	GO:0099537;GO:0099536;GO:0035249;GO:0007268;GO:0098916;GO:0050804;GO:0099177;GO:0034220;GO:0060079;GO:0034762;GO:0098660;GO:0042391;GO:0099565;GO:0030001;GO:0007215;GO:0060078;GO:0098815;GO:0006812;GO:2000463;GO:0098662
44	GO:0007005;GO:0097250;GO:0043038;GO:0043039;GO:0033108
45	GO:0007186;GO:0007218;GO:0007610;GO:0007631;GO:0007188;GO:0030072;GO:0002790;GO:0015833
50	GO:0002181;GO:0006412;GO:0042254;GO:0022613;GO:0042274;GO:0006364
52	GO:0006956;GO:0006959;GO:0002252;GO:0002253;GO:0050778;GO:0050776;GO:0001867
53	GO:0007608
54	GO:0001867;GO:0006956;GO:1903028;GO:1903027
55	GO:0006282;GO:0080135;GO:0051052;GO:0006281;GO:0006974;GO:0051123;GO:0070897;GO:0006367;GO:0006352;GO:0060261
56	GO:0060261;GO:2000144;GO:0060260;GO:0032968
57	GO:0033141;GO:0033139;GO:0042501;GO:0002323;GO:0043330;GO:0043331;GO:0098586;GO:0060337;GO:0030101;GO:0071357;GO:0042100;GO:0033138;GO:0034340;GO:0046425
58	GO:0090174;GO:0006906;GO:0048284;GO:0061025;GO:0016050;GO:0140056;GO:0022406;GO:0061024;GO:0048278;GO:0140029;GO:0006887;GO:0016079;GO:0045055;GO:0007269;GO:0099643;GO:0006836;GO:0099504;GO:0099003;GO:0032940
59	GO:0002831;GO:0002224;GO:0002833;GO:0071219;GO:0071216;GO:0009617;GO:0002237;GO:0032103;GO:0002221;GO:0002758;GO:0002218;GO:0031663;GO:0032490;GO:0045087
60	GO:0030198;GO:0043062;GO:0045229;GO:0030199;GO:0001501
61	GO:0045109;GO:0045104;GO:0045103;GO:0030855;GO:0031424
74	GO:0006383;GO:0032728;GO:0032608;GO:0032648
75	GO:0061640
78	GO:0016072;GO:0000460;GO:0034475;GO:0071027;GO:0071025;GO:0034472;GO:0006401
98	GO:0034220;GO:0071805;GO:0098660
99	GO:0007210;GO:0098656;GO:0034220
103	GO:0007565
113	GO:0009100;GO:0009101;GO:1901137;GO:0030166
124	GO:0140053;GO:0032543;GO:0006412;GO:0000959
125	GO:0000289;GO:0000288;GO:0061157;GO:0050779;GO:0061014;GO:0000956;GO:1903313
135	GO:0160023;GO:0048252;GO:0090290
136	GO:0002440;GO:0002702;GO:0002700;GO:0006954;GO:0019221;GO:0002825;GO:0002726;GO:2000554;GO:2000556;GO:0035744
143	GO:0006999;GO:0006405;GO:0006913;GO:0051169;GO:0050657;GO:0050658;GO:0051236
144	GO:0001732;GO:0002183;GO:0006413;GO:0002181;GO:0022618
145	GO:0051169;GO:0006913;GO:0006606;GO:0051170;GO:0051292
146	GO:0016071;GO:0008380;GO:1903311;GO:0006397;GO:0006401;GO:0006402;GO:0141188;GO:1902369;GO:1903312;GO:0000375
148	GO:0007186;GO:0043400;GO:2000851;GO:0051462;GO:0051464
162	GO:0061952;GO:1902410;GO:0032506;GO:1904896;GO:1904903;GO:0051469;GO:0061763;GO:0097576;GO:0046761;GO:0046753;GO:0097212;GO:0000281;GO:0032510;GO:0039702;GO:1902774;GO:0061640;GO:1901673;GO:0046755;GO:0031468;GO:0001778;GO:0035891;GO:0019076;GO:0090169;GO:0036258;GO:0036257;GO:0019068
188	GO:0042699;GO:0007186;GO:0006701;GO:0008406
200	GO:0034315;GO:0051125;GO:0034314;GO:0045010
203	GO:0043562;GO:0006995;GO:0000045
205	GO:0007214;GO:0051932;GO:1902476;GO:0098656;GO:0098661;GO:0006821;GO:0006820;GO:0015698;GO:1904862
226	GO:0048013;GO:1902961
228	GO:0006418;GO:0043038;GO:0043039
229	GO:0021762
232	GO:0007186
233	GO:1902949
250	GO:0001682;GO:0099116
251	GO:0032968;GO:0032786
254	GO:0060271;GO:0044782
274	GO:1903513;GO:0030970;GO:0032527;GO:0036503
282	GO:0090522;GO:0006904;GO:0051650;GO:0051648;GO:0048278;GO:0140029;GO:0099022;GO:0140056
286	GO:0000301;GO:0006891
288	GO:0006402;GO:0006401;GO:0141188;GO:0034655;GO:0000956;GO:0043488;GO:0016071;GO:0043487;GO:0010608;GO:0061013;GO:0061157;GO:0050779;GO:0061014
289	GO:0010608;GO:0006402;GO:1903311;GO:0006401;GO:0141188;GO:0061013;GO:0016071;GO:0061014;GO:0034655;GO:0006417;GO:0043488;GO:1903313;GO:0043487;GO:0061157
290	GO:0030111
305	GO:0036297;GO:0006281;GO:0006974;GO:0000712;GO:0006310
309	GO:0006891
310	GO:1904851;GO:1904869;GO:1904871;GO:0070203;GO:0070202;GO:1904867;GO:1903405;GO:1904816;GO:1990173;GO:1904874;GO:1904814;GO:0070200;GO:1904872;GO:0090672;GO:0090671;GO:0090685;GO:0090670
314	GO:0016567
325	GO:0051310;GO:0051303;GO:0050000;GO:1905318;GO:1905325;GO:0110029;GO:0031619;GO:0007094;GO:0071174;GO:0071173;GO:0033048;GO:0033046;GO:0045841;GO:2000816;GO:0031577;GO:0098813;GO:0051985;GO:1902100;GO:1905819
332	GO:0035721;GO:0042073;GO:0031503
335	GO:0045494;GO:0001895;GO:0038108;GO:0060296;GO:0021544;GO:0021756;GO:0032096;GO:0032108;GO:0032099
337	GO:0051445;GO:0031145;GO:2000241;GO:0070979;GO:0051321;GO:0007346;GO:0016567;GO:0019953;GO:0043161
348	GO:0000041;GO:0071577;GO:0006829;GO:0098739
353	GO:0009101;GO:0009100;GO:1901137;GO:0006024;GO:0006023;GO:0043413;GO:0006486
354	GO:1901137;GO:0097502;GO:0035268;GO:0035269
355	GO:0001836;GO:0008637;GO:0090199;GO:0090200;GO:0007005;GO:0097193;GO:0008630;GO:0097190;GO:0097192;GO:0038034;GO:0010821;GO:0043065;GO:0043068;GO:0097191;GO:0070059;GO:1903896
361	GO:0051480;GO:0006874;GO:0055074;GO:0070588;GO:0006816
374	GO:0010880;GO:0014808
376	GO:0048861;GO:0038154;GO:0008284;GO:0050731
379	GO:0006412;GO:0006413;GO:0006417
382	GO:0007186;GO:0007188;GO:0007200;GO:0007189;GO:0007187;GO:0007193;GO:0014070;GO:1903350;GO:1903351;GO:0071867;GO:0071869;GO:0071870;GO:0071868
383	GO:0007186;GO:0007188;GO:0007193;GO:0007212;GO:0007189;GO:1903350;GO:1903351
384	GO:0000226;GO:0031023;GO:0007098;GO:0044782;GO:0060271;GO:0120031;GO:0140694;GO:0030031;GO:0098534;GO:0007099;GO:0007051;GO:0051298;GO:0032886;GO:0051225;GO:0031109;GO:0007059;GO:0070507;GO:0007020
390	GO:0006397;GO:0008380;GO:0000375;GO:0000398;GO:0000377
391	GO:0007018;GO:0000226
395	GO:0000082;GO:0007346;GO:0044843
396	GO:0006368;GO:0006354;GO:0034243
397	GO:0006325;GO:0006334
398	GO:0006412
400	GO:0016180;GO:0016073
401	GO:0007020
402	GO:0000338;GO:2000434;GO:0045116
405	GO:1990709
411	GO:0034370;GO:0034372;GO:0034368;GO:0034369;GO:0097006;GO:0034367;GO:0042632;GO:0055092;GO:0071827;GO:0071825;GO:0055088;GO:0034375;GO:0043691
421	GO:0110010;GO:1903232;GO:0060155
422	GO:0034058;GO:0035542;GO:0008333;GO:0006906
425	GO:1901663;GO:0006744
430	GO:0006119;GO:0006091;GO:0045333;GO:0009060;GO:0015980;GO:0006839;GO:0006754;GO:0009145;GO:0009206;GO:0042776;GO:0009201;GO:0046034;GO:0009142;GO:0015986
431	GO:0007005;GO:0006839;GO:0007007;GO:0090151;GO:0007006;GO:0072655;GO:0070585;GO:0006626
433	GO:0009410;GO:0006805;GO:0071466
435	GO:0010949;GO:1904730;GO:0045796;GO:0060752
439	GO:0045321;GO:0046649;GO:0007169;GO:0050851;GO:0030097;GO:0050865;GO:0008284;GO:0007167;GO:0050776;GO:0002768;GO:0030155;GO:1903131;GO:0002521;GO:0002429;GO:0042110;GO:0050778;GO:0070661
440	GO:0019221;GO:0071345;GO:1901652;GO:0034097;GO:0097696;GO:0007259;GO:0008284;GO:0050731;GO:0001819;GO:0042531;GO:0042509;GO:0007260;GO:0050730;GO:0001817;GO:0001816;GO:0070665;GO:0018108;GO:0018212;GO:0070661;GO:0070663;GO:1904894;GO:1904892;GO:0001934;GO:0042327;GO:0045321;GO:0050671;GO:0032946;GO:0002696
442	GO:0006457;GO:0051604
443	GO:0006418;GO:0043039;GO:0043038
444	GO:0000226
445	GO:0006310;GO:0051276;GO:0006974;GO:0051169;GO:0006913;GO:0006281;GO:0006325;GO:0006302;GO:0051052;GO:0000018;GO:0006338;GO:0006607;GO:0034504;GO:0000725;GO:0006606;GO:0051170;GO:1903047;GO:0033365
446	GO:1905821;GO:0060623;GO:0007076;GO:0042791;GO:0051984;GO:1905820;GO:0030261
458	GO:0000226;GO:0031109;GO:0035329;GO:0031110;GO:0051493;GO:0070507;GO:0032886
466	GO:0008608;GO:0051310
467	GO:0008631;GO:0034599
468	GO:0031145;GO:0051445;GO:0007091;GO:0044784;GO:0033045;GO:0044772;GO:0051983;GO:2000241;GO:0007346;GO:0044770
471	GO:0098586;GO:0140888;GO:0033141
473	GO:0018022;GO:0006479;GO:0008213
481	GO:0042254;GO:0022613;GO:0006364;GO:0016072;GO:0042274
482	GO:0042254;GO:0022613;GO:0006364
488	GO:0006816;GO:0097553;GO:0070588;GO:0019722;GO:0030001;GO:0051209;GO:0051283;GO:0051924;GO:0051282;GO:0006874;GO:0051208;GO:0006812;GO:0055074;GO:0010959;GO:0098655;GO:0014808;GO:0031000;GO:0071313;GO:0051592;GO:1903514;GO:0043269;GO:0070296;GO:0098662;GO:0034220;GO:0051651;GO:0071415
489	GO:0035652;GO:0035654;GO:0048490;GO:0099514;GO:0099517;GO:0048489;GO:0035459;GO:0097479;GO:0008089;GO:0047496;GO:0098930
490	GO:0016197;GO:0060627;GO:0098876;GO:0016050;GO:0048193;GO:0006886;GO:0051668;GO:0032456;GO:0006897;GO:0017157;GO:0006887
491	GO:0006914;GO:0061919;GO:0016236;GO:0000045;GO:1905037;GO:0007033
494	GO:0043436;GO:0006082;GO:0019752;GO:0006099;GO:0046395;GO:0016054
495	GO:0043436;GO:0006082;GO:0019752;GO:0006637;GO:0035383;GO:0045333;GO:0044248;GO:0016054;GO:0046395
497	GO:0008610
498	GO:0098739;GO:0030003;GO:0006873
500	GO:2000819;GO:0070316;GO:0045023;GO:0045663;GO:0045661;GO:0006289;GO:0045445;GO:2000781;GO:0030071;GO:1902099;GO:0007091;GO:0044784;GO:0033045;GO:0051983;GO:0045739;GO:2000779;GO:0045582;GO:2000045;GO:0006338;GO:0045621;GO:1902806;GO:0006325;GO:0000082
501	GO:0000122
502	GO:0072657;GO:0007005;GO:0007031
508	GO:0061077;GO:0006457;GO:0009408;GO:0051085;GO:0051084;GO:0006458
509	GO:0010389;GO:1902749;GO:0000086;GO:1901987;GO:0044839;GO:1901989;GO:0044770;GO:0045931;GO:0010971;GO:0007623;GO:1902751;GO:0048511;GO:1901990;GO:1903320;GO:1901992
516	GO:0106004
523	GO:0045348
534	GO:0007596;GO:0050817;GO:0007599;GO:0050878;GO:0030193;GO:0042060;GO:0030195;GO:1900047;GO:1900046;GO:0042730;GO:0050818;GO:0050819;GO:0009611;GO:0061045;GO:0051917
541	GO:0045859;GO:0043549;GO:0001932;GO:0010506;GO:0045937;GO:0010562;GO:0031401;GO:0051338;GO:0042325;GO:0031929;GO:0006914;GO:0061919;GO:0001934;GO:0051493;GO:0046777
542	GO:0034330;GO:0045216;GO:0007043;GO:0034329;GO:0043297;GO:0045197;GO:0061245;GO:0035088;GO:0043085;GO:0072659;GO:0007163;GO:0051345;GO:0007264;GO:1990778;GO:0051336;GO:0072657;GO:0030036;GO:0044087;GO:0000902;GO:0051301
543	GO:0006887;GO:0140352
544	GO:0098930;GO:0008088;GO:0008089;GO:0010970;GO:0099111;GO:0030705;GO:0072384
550	GO:1902455;GO:1902459;GO:2000036;GO:0030512;GO:0000122;GO:0019827;GO:0098727
551	GO:0098657;GO:0010256;GO:0016236;GO:0007033
552	GO:0036503;GO:0090150;GO:0006613;GO:0044283
555	GO:0009101
557	GO:0009101
559	GO:0035633;GO:0098609;GO:0035683
