go-basic.obo: fmt(1.2) rel(2024-10-27) 44,017 Terms
goslim_pir.obo: fmt(1.2) rel(go/2024-11-03/subsets/goslim_pir.owl) 626 Terms
HMS:0:00:00.005713   2,350 annotations READ: go_slim_results_R1_string_0.0.txt 
239 IDs in all associations
func_module_number	
166	GO:0065003;GO:0022900;GO:0045333;GO:0051604;GO:0007005
167	GO:0050817;GO:0051604;GO:0050878
170	GO:0022411;GO:0006914;GO:0006793;GO:0006629
171	GO:0009059;GO:0065003;GO:0016070;GO:0050789;GO:0006281
172	GO:0065008;GO:0050789;GO:0061024;GO:0007005;GO:0006811
173	GO:0051234;GO:0051641
174	GO:0008150
175	GO:0006629;GO:0043603
176	GO:0006811
177	GO:0065009;GO:0050789;GO:0009117
178	GO:0050896;GO:0006793;GO:0001816;GO:0036211;GO:0050789;GO:0032502;GO:0044419;GO:0002376;GO:0001775
179	GO:0050789;GO:0016043
180	GO:0006790;GO:0019538;GO:0009059
181	GO:0000375;GO:0016070;GO:0050789
182	GO:0061024;GO:0016192;GO:0048753;GO:0065003
183	GO:0050789;GO:0006457
184	GO:0016192
185	GO:0050789
187	GO:0006629;GO:0043603
188	GO:0006066;GO:0015031;GO:0050896;GO:0006508;GO:0006629;GO:0009057;GO:0050789
189	GO:0036211;GO:0009057;GO:0006508
190	GO:0032502;GO:0032501;GO:0050789;GO:0016043
191	GO:0022607;GO:0051234;GO:0000280;GO:0007059;GO:0051276;GO:0051640;GO:0050789
192	GO:0007155
193	GO:0006396;GO:0032501;GO:0032502;GO:0050789
194	GO:0016192;GO:0051641
196	GO:0006936;GO:0032502;GO:0050789;GO:0008015
197	GO:0022411;GO:0016032;GO:0015031;GO:0022607;GO:0007032;GO:0006508;GO:0009057;GO:0016192;GO:0006914;GO:0044419;GO:0061024
198	GO:0051641;GO:0006629;GO:0006082;GO:0006810;GO:0007031
199	GO:0050789
200	GO:0050789;GO:0006811
201	GO:0022607;GO:0000280;GO:0007059;GO:0051276;GO:0022414;GO:0007049
202	GO:0031023;GO:0022607;GO:0006996
203	GO:0050896;GO:0065003;GO:0001816;GO:0050789;GO:0002376
204	GO:0051641;GO:0016192;GO:0016050;GO:0061024;GO:0048284
205	GO:0006629;GO:0051180
206	GO:0006629;GO:0006082
207	GO:0000375;GO:0016070;GO:0050789
208	GO:0006351
209	GO:0050789
210	GO:0036211;GO:0009057;GO:0006508
211	GO:0050789
212	GO:0006936;GO:0007154;GO:0065008;GO:0050789;GO:0006811;GO:0008015
213	GO:0032501;GO:0032502
214	GO:0032502;GO:0008283;GO:0050789
215	GO:0050789
216	GO:0050789;GO:0019538;GO:0009059
217	GO:0050789
218	GO:0032501;GO:0032502;GO:0051276
219	GO:0036211;GO:0050789
220	GO:0036211
221	GO:0036211;GO:0009059
222	GO:0050896;GO:0050789;GO:0044419;GO:0002376;GO:0008037
223	GO:0022607;GO:0032501;GO:0007154;GO:0050789;GO:0007155;GO:0061024;GO:0051703
224	GO:0009059;GO:0051641;GO:0051276;GO:0050789;GO:0006259
225	GO:0032502;GO:0051258;GO:0006996;GO:0050789
226	GO:0050789
227	GO:0022607;GO:0050789;GO:0007155
228	GO:0051604;GO:0043062;GO:0006508;GO:0045229
229	GO:0032502;GO:0032501;GO:0002376;GO:0050789
231	GO:0050789;GO:0006811;GO:0051606
232	GO:0043412;GO:0000375;GO:0016070;GO:0050789
233	GO:0050896;GO:0050789
234	GO:0000280;GO:0022414;GO:0006281
235	GO:0016043
237	GO:0050896;GO:0050789
238	GO:0050789
239	GO:0050789
241	GO:0006811
242	GO:0050896;GO:0051640;GO:0050789;GO:0006810;GO:0044419;GO:0002376
243	GO:0051604;GO:0006457
245	GO:0006281;GO:0050789;GO:0016043
249	GO:0006396;GO:0044085;GO:0016070
250	GO:0043412;GO:0016070
251	GO:0036211
253	GO:0006790;GO:0006082;GO:0009059
