func_module_number	go_slim_pir
1	GO:0061024;GO:0007030;GO:0016192;GO:0016050;GO:0051641
2	GO:0016192;GO:0051641
3	GO:0006259;GO:0051604;GO:0006457;GO:0009059;GO:0051276
4	GO:0006805;GO:0042445;GO:0006082;GO:0006629;GO:0050896
5	GO:0016192;GO:0016050;GO:0051641;GO:0061024
6	GO:0050789;GO:0032502;GO:0016049;GO:0016043
7	GO:0050789;GO:0015833;GO:0046903;GO:0050896;GO:0040011;GO:0009914
8	GO:0006629;GO:0006066
9	GO:0036211
10	GO:0006139;GO:0006520;GO:0043603;GO:0006082;GO:0006790;GO:0006793
11	GO:0050789;GO:0051641;GO:0065008;GO:0022607
12	GO:0046903;GO:0022406;GO:0016043;GO:0016192;GO:0051640
13	GO:0050877;GO:0032502;GO:0016043
14	GO:0050789;GO:0007154;GO:0006936;GO:0065009;GO:0006811
15	GO:0050789;GO:0050896
16	GO:0050789;GO:0051604;GO:0006457;GO:0031647;GO:0051641
17	GO:0006869;GO:0006139;GO:0043603;GO:0006082;GO:0006629;GO:0006790;GO:0015849;GO:0006793
18	GO:0050789;GO:0050896
19	GO:0050789;GO:0040011;GO:0050896;GO:0002376
20	GO:0016192;GO:0016050;GO:0051641
21	GO:0006914;GO:0009059;GO:0005976;GO:0006112
22	GO:0006629;GO:0007029;GO:0006082
23	GO:0050789;GO:0009057;GO:0016070
24	GO:0050789;GO:0006996;GO:0032501;GO:0007155;GO:0002376
25	GO:0006396;GO:0016070
26	GO:0050789;GO:0048511;GO:0050896
27	GO:0032502
29	GO:0065003;GO:0050896
31	GO:0009057;GO:0006508
33	GO:0006949
34	GO:0051641;GO:0015931
35	GO:0050789;GO:0006281;GO:0032502;GO:0006266;GO:0009059;GO:0002376
36	GO:0050789;GO:0065003;GO:0006412
37	GO:0036211;GO:0009057;GO:0006508
38	GO:0050789;GO:0002376;GO:0044419;GO:0036211;GO:0050896;GO:0001775;GO:0006793
39	GO:0015031
40	GO:0050789;GO:0050896
41	GO:0050789
42	GO:0050789
43	GO:0050789;GO:0016192;GO:0046903;GO:0006836
44	GO:0006865;GO:0015849
45	GO:0006520;GO:0016070
46	GO:0050789;GO:0006914;GO:0050896
47	GO:0050789;GO:0032502;GO:0006996
48	GO:0006629;GO:0006793;GO:0051604
49	GO:0007155;GO:0016043
50	GO:0009059;GO:0019538;GO:0006790
51	GO:0050789;GO:0007154;GO:0061024;GO:0050877;GO:0065008
52	GO:0050789;GO:0006996;GO:0022607;GO:0006936;GO:0032502;GO:0032989
53	GO:0042180;GO:0015031
54	GO:0050789;GO:0032502;GO:0032501;GO:0050896
55	GO:0006457
56	GO:0050789;GO:0032502;GO:0016043
57	GO:0006865;GO:0015849;GO:0061024
58	GO:0009057;GO:0006508
59	GO:0050789;GO:0001775;GO:0002376
60	GO:0050789;GO:0045229;GO:0022607;GO:0032502;GO:0043062;GO:0051179
61	GO:0050789;GO:0036211;GO:0008283;GO:0050896;GO:0001775;GO:0002376;GO:0065009
62	GO:0006412
63	GO:0050789;GO:0032502;GO:0007155;GO:0001775;GO:0002376
64	GO:0065003;GO:0051179
65	GO:0046903;GO:0022406;GO:0061024;GO:0048284;GO:0016192;GO:0016050;GO:0015031;GO:0051640
66	GO:0008015
67	GO:0050789;GO:0006281;GO:0006260;GO:0009059;GO:0065009
