func_module_number	go_slim_pir
2	GO:0050896;GO:0006811;GO:0050789
3	GO:0002376;GO:0050789
4	GO:0006811
5	GO:0006119;GO:0009117;GO:0022900
6	GO:0006281
8	GO:0022607
9	GO:0008150
10	GO:0050789
11	GO:0050789;GO:0007154;GO:0006836;GO:0016043;GO:0046903
12	GO:0022414;GO:0050789;GO:0036211;GO:0009057;GO:0007049;GO:0006508
13	GO:0006629;GO:0050789;GO:0006793
14	GO:0007155
15	GO:0050896;GO:0032502;GO:0050789
16	GO:0050789
17	GO:0050877
19	GO:0016043;GO:0050896;GO:0050789
20	GO:0050896;GO:0050789
21	GO:0032501;GO:0032502
22	GO:0016043;GO:0050789
23	GO:0036211
24	GO:0065009;GO:0050789
25	GO:0006790
27	GO:0006260;GO:0009059;GO:0065009;GO:0050789;GO:0006281
28	GO:0002376;GO:0006281
29	GO:0006260;GO:0050789;GO:0006281
30	GO:0051234;GO:0051641;GO:0050789
31	GO:0050789;GO:0007049;GO:0065009
32	GO:0022414;GO:0009059;GO:0000280;GO:0006281;GO:0007049
33	GO:0008152
34	GO:0050789
35	GO:0051234;GO:0051641
36	GO:0016070;GO:0006396
38	GO:0050789
39	GO:0032502;GO:0050789
41	GO:0036211
42	GO:0050896;GO:0050789
43	GO:0050896;GO:0050789
44	GO:0009914;GO:0046903;GO:0050789
45	GO:0007005;GO:0050896;GO:0050789
46	GO:0065003;GO:0007005
47	GO:0050789;GO:0007005;GO:0048285;GO:0006810;GO:0061024
49	GO:0050789
50	GO:0016070;GO:0000375;GO:0050789
51	GO:0051234;GO:0050789;GO:0000280;GO:0007049;GO:0051276;GO:0051640;GO:0022607;GO:0007059
53	GO:0050789
54	GO:0006996
56	GO:0050896;GO:0050789
57	GO:0051179;GO:0006351;GO:0050896;GO:0050789
58	GO:0009059;GO:0050789;GO:0051641;GO:0051276;GO:0006259
59	GO:0050789;GO:0050896;GO:0044419;GO:0001816;GO:0002376
61	GO:0009059;GO:0006112;GO:0005976
62	GO:0016043
