func_module_number	go_slim_pir
1	GO:0015031;GO:0007030;GO:0016192
2	GO:0015833;GO:0009914;GO:0032501;GO:0050789;GO:0046903
3	GO:0065003;GO:0006457
4	GO:0042445;GO:0050896;GO:0006629;GO:0006082;GO:0006805
5	GO:0007155;GO:0022607;GO:0032502
6	GO:0050878;GO:0050817
7	GO:0016043;GO:0016049;GO:0050789;GO:0040011;GO:0032502
8	GO:0006810
9	GO:0006629
10	GO:0036211
11	GO:0006730;GO:0006996;GO:0022607
12	GO:0006790;GO:0045333;GO:0006793;GO:0006139;GO:0006082;GO:0043603
13	GO:0022607;GO:0050877
14	GO:0016043;GO:0022406;GO:0016192;GO:0051640;GO:0046903
15	GO:0006811;GO:0006936;GO:0065009;GO:0050789
16	GO:0051604;GO:0006457;GO:0050896
17	GO:0016043;GO:0050896;GO:0032501;GO:0050789;GO:0032502
18	GO:0043603;GO:0006790;GO:0006793;GO:0006139
19	GO:0043603;GO:0006066;GO:0006629
20	GO:0050789;GO:0050896
21	GO:0065008;GO:0050896;GO:0002376;GO:0050789;GO:0040011
22	GO:0065003;GO:0016192;GO:0061024;GO:0016050;GO:0051641
23	GO:0005976;GO:0006112;GO:0009059
24	GO:0051604;GO:0002376;GO:0050789
25	GO:0050896;GO:0006508;GO:0009057;GO:0050789;GO:0015031
26	GO:0006082;GO:0006869;GO:0006629
27	GO:0006996;GO:0032502;GO:0032501
28	GO:0043062;GO:0007155;GO:0022607;GO:0050789;GO:0032502;GO:0045229
29	GO:0050789;GO:0050896
30	GO:0048511;GO:0050789;GO:0050896
31	GO:0050896;GO:0001906;GO:0044419;GO:0002376;GO:0050789
32	GO:0050896;GO:0006793;GO:0036211;GO:0006811;GO:0050789
33	GO:0065003;GO:0001906;GO:0050896;GO:0002376;GO:0050789;GO:0001775
34	GO:0006259;GO:0050789;GO:0009059
35	GO:0016192;GO:0007154;GO:0006836;GO:0050789;GO:0046903
36	GO:0050789
38	GO:0006949
39	GO:0036211
40	GO:0051641;GO:0015931
41	GO:0002376;GO:0050789
42	GO:0006266;GO:0009059;GO:0006304;GO:0002376;GO:0006281;GO:0032502
43	GO:0006412;GO:0065003;GO:0050789
44	GO:0040011;GO:0002376;GO:0050789;GO:0050896
45	GO:0065003;GO:0006082;GO:0007005;GO:0006629
46	GO:0006996;GO:0006936;GO:0022607;GO:0032989;GO:0032502
47	GO:0050896;GO:0050886;GO:0015833;GO:0044419;GO:0009914;GO:0050789;GO:0046903
48	GO:0006865;GO:0015849
49	GO:0050896;GO:0006412;GO:0044419;GO:0006520;GO:0002376;GO:0050789;GO:0016070
50	GO:0065009;GO:0050789
51	GO:0051604;GO:0006793;GO:0006629;GO:0002376;GO:0050789
52	GO:0051641;GO:0016192;GO:0016050
53	GO:0006790;GO:0065008;GO:0009059;GO:0007154;GO:0050789
54	GO:0016043;GO:0050789;GO:0007154;GO:0032502
55	GO:0007033;GO:0006914;GO:0022607;GO:0050896
56	GO:0007154;GO:0050789;GO:0050896
57	GO:0015031
58	GO:0065008;GO:0016070;GO:0009057;GO:0050789
59	GO:0050789;GO:0050896
60	GO:0050896;GO:0044419;GO:0001816;GO:0002376;GO:0050789
61	GO:0007059;GO:0051276;GO:0051234;GO:0051640;GO:0000280;GO:0050789
62	GO:0050789;GO:0050896
63	GO:0006508;GO:0009057
64	GO:0022414;GO:0008037;GO:0006629
65	GO:0050789;GO:0032501;GO:0007154;GO:0050896
66	GO:0065009;GO:0050789;GO:0050896
67	GO:0050789;GO:0032502
68	GO:0016043;GO:0050789
69	GO:0022406;GO:0016192;GO:0048284;GO:0061024;GO:0051640;GO:0006836;GO:0016050;GO:0046903
70	GO:0008015
71	GO:0006508;GO:0009057
72	GO:0065009;GO:0006396;GO:0006260;GO:0009059;GO:0006281;GO:0050789;GO:0016070
73	GO:0006793;GO:0036211;GO:0050789
74	GO:0051641;GO:0051640;GO:0006810
75	GO:0032502;GO:0050789;GO:0050896
76	GO:0007155;GO:0022607
77	GO:0050789;GO:0006996;GO:0022607;GO:0031023
78	GO:0016043;GO:0065008;GO:0050896;GO:0001816;GO:0006811;GO:0050789
79	GO:0006793;GO:0006629
80	GO:0002376;GO:0050789;GO:0050896
81	GO:0048511;GO:0050789;GO:0050896;GO:0006351
82	GO:0050789
83	GO:0065009;GO:0006811;GO:0007029;GO:0050789;GO:0051641
84	GO:0006811;GO:0065008;GO:0050789
85	GO:0006508;GO:0009057;GO:0036211
86	GO:0036211
87	GO:0050789;GO:0032502
88	GO:0051604;GO:0006508;GO:0043603
89	GO:0008152
90	GO:0050789;GO:0050896
91	GO:0006793;GO:0036211
92	GO:0007059;GO:0051276;GO:0050789;GO:0006281;GO:0032502
93	GO:0065008;GO:0007059;GO:0051276;GO:0000280;GO:0050789;GO:0051261;GO:0051258
94	GO:0051641;GO:0016192
95	GO:0009117;GO:0005975;GO:0006082;GO:0006091
96	GO:0002376;GO:0065009;GO:0050789
97	GO:0050789
