func_module_number	lst
3	GO:0006457
4	GO:0072672
6	GO:0090345;GO:0016098
7	GO:0042752;GO:0007623;GO:0048511;GO:0032922;GO:0043153;GO:0009648
13	GO:0006275;GO:0006260;GO:0051052;GO:1903706;GO:2000278
14	GO:0007169;GO:0035860
15	GO:0045165;GO:0007519
17	GO:0002696;GO:0050863;GO:0050867;GO:0046649;GO:0042102;GO:0050870;GO:0051249;GO:0001817;GO:0001816;GO:1903039
18	GO:0090083;GO:0032434;GO:0070841;GO:0042026;GO:2000058;GO:0031396;GO:0061136;GO:0006457;GO:1903050;GO:1903320;GO:1901873
21	GO:0043161;GO:0010498
24	GO:0006303;GO:0006281;GO:0006302;GO:0006974;GO:0006310;GO:0006266;GO:0006289;GO:0033152;GO:0009314
25	GO:0006119;GO:0009060;GO:0019646;GO:0042773;GO:0042775
27	GO:0038157;GO:0038156
36	GO:0071499;GO:0034115;GO:0070587;GO:0070586
38	GO:0071560;GO:0071559;GO:0007179;GO:0141091;GO:0007178;GO:0030509;GO:0071773;GO:0071772;GO:0060395;GO:0071363;GO:0070848;GO:1903844
43	GO:0035583;GO:0090287
44	GO:0006620;GO:0071816;GO:0045047;GO:0045048;GO:0072599
49	GO:0006281;GO:0006260;GO:0006974;GO:0000077;GO:0031570;GO:0006261;GO:1900264;GO:1900262;GO:0042770;GO:0000075;GO:0071897;GO:1901988;GO:2000573;GO:0010948;GO:0051052
54	GO:0046886
57	GO:0043161;GO:0010498;GO:0051603;GO:0006511;GO:0019941;GO:0043632
58	GO:0006301;GO:0070647
59	GO:0007507;GO:0072359;GO:0035051;GO:0003007;GO:0061061;GO:0007517;GO:0003151;GO:0014706;GO:0060537;GO:0055012;GO:0048738;GO:0003206;GO:0003215;GO:0001947;GO:0003205;GO:0003143;GO:0061371
64	GO:0071392
67	GO:2000819;GO:0070316;GO:0045023;GO:0006289;GO:2000781;GO:0030071;GO:1902099;GO:0007091;GO:0044784;GO:0033045;GO:0051983;GO:0045739;GO:2000779;GO:2000045;GO:0045663;GO:1902806;GO:0006338;GO:0000082;GO:1902459;GO:0045661;GO:0006282;GO:0044843;GO:0006325;GO:0000819
70	GO:0071356;GO:0071345;GO:0097191;GO:0034612
72	GO:0038061;GO:0007249;GO:0006954;GO:0002429;GO:1901652;GO:0034097
73	GO:0030509;GO:0071773;GO:0071772;GO:0007178;GO:0141091;GO:0090092;GO:0007167;GO:0071363;GO:0070848;GO:0060395;GO:0060390;GO:0060391;GO:0030510;GO:0001501;GO:0090100;GO:0001503;GO:0090287;GO:0030514;GO:0090101;GO:0030282;GO:0045667;GO:0030500;GO:0001649;GO:0030501;GO:0031214;GO:0003197;GO:0045778;GO:0030278;GO:0070167;GO:0003206;GO:0090288;GO:0070169;GO:0003205
74	GO:0048013;GO:0007169;GO:0007167;GO:0097485;GO:0007411;GO:0048667;GO:0007409;GO:0000902;GO:0061564;GO:0048812;GO:0120039;GO:0048858;GO:0031175
76	GO:0000226
82	GO:0016567;GO:0032446;GO:0070647
87	GO:0038134;GO:0007173
88	GO:0022400
89	GO:0051249;GO:0042110;GO:0002694;GO:0001818;GO:0031295;GO:0050865;GO:0031294;GO:0051241
92	GO:0032924;GO:0141091;GO:0007178;GO:0007167;GO:0038092;GO:0032927;GO:0032278;GO:0046882;GO:0046881;GO:0046880;GO:0046884;GO:0032925;GO:0090100;GO:0032276;GO:0032277
95	GO:0032981;GO:0010257
99	GO:0006383;GO:0042791;GO:0042797
100	GO:0097191;GO:0097190;GO:0008625;GO:0043068;GO:0043065;GO:0070266;GO:0097300;GO:0097527;GO:0036462
109	GO:0007168;GO:0006182;GO:0046068;GO:0007167;GO:0009190;GO:0052652;GO:0009187;GO:0032868;GO:0008286;GO:0043434;GO:0006112;GO:0032869;GO:0009150;GO:0003013;GO:0009259;GO:0032870
111	GO:0007224
112	GO:0006261;GO:0006260;GO:0006270;GO:0000727;GO:0033260;GO:0044786;GO:0006275;GO:0090329;GO:0032508;GO:0006268;GO:0032392
116	GO:0006099;GO:0006086;GO:0006637;GO:0035383;GO:0006085;GO:0045333;GO:0072521;GO:0006753;GO:0009060;GO:0055086;GO:0015980;GO:0006084
122	GO:0006334;GO:0034728;GO:0061644;GO:0065004;GO:0071168;GO:0071824;GO:0071459;GO:0006325;GO:0045653
126	GO:0046015;GO:0000183;GO:0140718
127	GO:0141091;GO:0007178;GO:0007179;GO:0071560;GO:0071559;GO:0071363;GO:0070848;GO:0090092;GO:0007167;GO:0060391;GO:0090100;GO:0060390;GO:0060395;GO:0035295;GO:0010718;GO:0035239;GO:1905005;GO:1905007;GO:0048514;GO:0048729;GO:0060021;GO:0001568;GO:0001837;GO:0060485;GO:0001944;GO:0048844;GO:0090287;GO:0062009;GO:0010717;GO:0001525;GO:0060840;GO:0040008;GO:0003208;GO:0035909;GO:0060317;GO:0030509;GO:0048762
130	GO:0045116;GO:0032446
131	GO:1900745;GO:1900744;GO:0038066;GO:0006596
134	GO:0019221;GO:0071345;GO:0034097;GO:1901652;GO:0007259;GO:0097696;GO:0042509;GO:0007260;GO:0060333;GO:0070120;GO:0070102;GO:0042531;GO:0050730;GO:0071354;GO:0070741;GO:0018108;GO:0018212;GO:0038165;GO:0071346;GO:0140888;GO:0006954;GO:0034341;GO:0046631;GO:0098586;GO:0050731;GO:0043367;GO:0043368;GO:0071358;GO:0038196
135	GO:0060337;GO:0071357;GO:0034340;GO:0140888;GO:0033141;GO:0033139;GO:0042501;GO:0007259;GO:0097696;GO:0002323;GO:0098586;GO:0043330;GO:0043331;GO:0019221;GO:0009615
136	GO:0090170;GO:0120041;GO:0120040;GO:0061517
139	GO:0010717;GO:0001837
141	GO:0036297;GO:0007059;GO:0034508;GO:0034080;GO:0031055
142	GO:0006310;GO:0000724;GO:0000725;GO:0006302;GO:0006281;GO:0006974;GO:0140527;GO:0007131
145	GO:0006388;GO:0000394
146	GO:0006879;GO:0060586;GO:0140962;GO:0071281;GO:0010039
147	GO:0006338;GO:0006325
149	GO:0008285;GO:0014806;GO:0014900
151	GO:0038061;GO:0007249;GO:0051092;GO:0043122;GO:0043123;GO:0051091;GO:0051090;GO:0006954;GO:0042742
154	GO:0071345;GO:0019221;GO:0034097;GO:1901652;GO:0038110;GO:0071352;GO:0070669;GO:0070672;GO:0071350;GO:0035723
155	GO:0006099;GO:0072350;GO:0006102;GO:0009060
156	GO:0009755;GO:0032870;GO:0009725;GO:0042789;GO:0009299;GO:0033993;GO:0070564;GO:0141193;GO:0070562
163	GO:0006260;GO:0006261;GO:0000731;GO:0006281;GO:0006974;GO:0019985;GO:0071897;GO:0006301;GO:0042276;GO:0006271;GO:0006272;GO:0051052;GO:0006269;GO:0006297;GO:0022616;GO:0045005;GO:0006302
