func_module_number	lst
3	GO:0008544;GO:0018149
4	GO:0060271;GO:0044782
5	GO:0046513;GO:0006672;GO:0030148;GO:0046467;GO:0006665;GO:0043604;GO:0006643;GO:0046520;GO:0046512
6	GO:0032981;GO:0010257;GO:0006120;GO:0042776;GO:0015986;GO:0033108;GO:0006119;GO:0097250;GO:0042775;GO:0042773;GO:0006754;GO:0019646
7	GO:0030322;GO:0071805;GO:0006813
8	GO:0016055;GO:0060070;GO:0035567;GO:0030111;GO:0060828;GO:0060071;GO:0071300;GO:0032526;GO:0030178;GO:0045165;GO:0030177;GO:0090090;GO:1904948;GO:0071542;GO:0090263;GO:0036514;GO:0043010;GO:0030901;GO:0007389;GO:0001503;GO:0007423;GO:0009790;GO:0001654
9	GO:0032543
10	GO:0007035;GO:1902600;GO:0051452;GO:0051453;GO:0030641;GO:0006885;GO:0015986;GO:0006754;GO:0009145;GO:0009206;GO:0009201;GO:0009142;GO:0009152;GO:0009260;GO:0007042;GO:0046390;GO:0046034;GO:0009205
11	GO:0006493;GO:0006486;GO:0043413
12	GO:0007178;GO:0141091;GO:0030509;GO:0071772;GO:0071773;GO:0090092;GO:0007167;GO:0071363;GO:0070848;GO:0060395;GO:0060391;GO:0060390;GO:0032924;GO:0090100;GO:0030510;GO:0090287;GO:0032925;GO:0090101;GO:0001501;GO:0003002;GO:0007389;GO:0001503;GO:0045667;GO:0001649;GO:0007179;GO:0030278;GO:0030501;GO:0003197;GO:0030282;GO:0045778;GO:0030500;GO:0030514;GO:0071560;GO:0070169;GO:0071559;GO:0003205;GO:0003206;GO:0070167;GO:0031214;GO:0009953;GO:0003279;GO:0032926
13	GO:0045332;GO:0034204;GO:0097035
14	GO:0007271;GO:0035094;GO:0099536;GO:0007268;GO:0098916
15	GO:0016073;GO:0016180;GO:0034243;GO:0032784
16	GO:0006821;GO:0006820;GO:0015698;GO:1902476;GO:0098656;GO:0098661
17	GO:0042073;GO:0031503;GO:0010970;GO:0099111;GO:0030705
18	GO:0006749;GO:0006805;GO:0071466;GO:0006575;GO:0019752;GO:0043436;GO:0006082;GO:0009410;GO:0006690;GO:0120254;GO:0032787;GO:0006790;GO:0006631;GO:0043603;GO:0033559;GO:0001676;GO:0001523;GO:0016101
