func_module_number	lst
2	GO:0051480;GO:0006816;GO:0030509;GO:0071773;GO:0071772
3	GO:0002449;GO:0002698;GO:0002443;GO:0002252;GO:0002823;GO:0002707;GO:0002820;GO:0002704
4	GO:1990573;GO:0098659;GO:0099587;GO:0098739
5	GO:0006119;GO:0042773;GO:0042775;GO:0009060;GO:0019646;GO:0022904;GO:0045333;GO:0022900;GO:0015980;GO:0006091;GO:0042776;GO:0015986
6	GO:0006289;GO:0006281;GO:0006283
8	GO:0034329
9	GO:0045197
10	GO:0060070;GO:0016055
11	GO:0007269;GO:0099643;GO:1990709;GO:0098916;GO:0007268
12	GO:0031145;GO:0051445;GO:0070979;GO:2000241;GO:0007346;GO:0051321;GO:0043161;GO:0010498;GO:0000209;GO:0007091;GO:0044784;GO:0006511;GO:0019941;GO:0043632;GO:0033045;GO:0016567
13	GO:0046854;GO:0006661;GO:0046488;GO:0036092;GO:0046474;GO:0008654;GO:0007169
14	GO:0034446;GO:0031589
15	GO:0038180;GO:0007492;GO:1990089;GO:1990090;GO:0038179;GO:0043524
16	GO:0007186
17	GO:0007601
19	GO:0006325;GO:0045814;GO:1905821;GO:0006974;GO:0060623;GO:0006338
20	GO:0044818;GO:0010972;GO:1902750;GO:0010389;GO:0007095;GO:1901988;GO:1902749;GO:1901991;GO:0000086;GO:0000077;GO:0000075;GO:0010948;GO:0031570
21	GO:0061061;GO:0048598;GO:0014706;GO:0060537;GO:0009790
22	GO:0006338;GO:0006325;GO:0006356
23	GO:0032446;GO:0070647;GO:0016567
24	GO:0051092;GO:0051091;GO:0007249;GO:1902523
25	GO:0006556
27	GO:0006260;GO:0006261;GO:0006281;GO:1900264;GO:1900262;GO:0006974;GO:0071897
28	GO:0006974;GO:0033152;GO:0006281;GO:0006302;GO:0033151;GO:0016447;GO:0016444;GO:0002562
29	GO:0006260;GO:0006261;GO:0006270;GO:0006275;GO:0090329;GO:0051052;GO:0000727;GO:0033260;GO:0030174;GO:0044786;GO:0000724;GO:0000725;GO:0006302
30	GO:1904851;GO:0070203;GO:1904871;GO:1904869;GO:1904867;GO:0070202;GO:1903405;GO:1904816;GO:1990173;GO:1904814;GO:1904874;GO:0070200;GO:1904872;GO:0090670;GO:0090672;GO:0090685;GO:0090671
31	GO:0000278;GO:0044770;GO:0044772;GO:1903047;GO:1904029;GO:0000079;GO:0000082;GO:0044843
32	GO:0006281;GO:0006974;GO:0006310;GO:0006298;GO:0006302;GO:0009314;GO:1903046;GO:0140527;GO:0007131;GO:0051321;GO:0035825;GO:0061982;GO:0000724;GO:0000725;GO:0140013;GO:0007127;GO:0042276
33	GO:0042744;GO:0042743
