func_module_number	lst
1	GO:0046486;GO:0006638;GO:0006639;GO:0045017;GO:0046473;GO:0006654;GO:0008610;GO:0046339;GO:0006644
3	GO:0010257;GO:0032981;GO:0033108;GO:0097250;GO:0006120;GO:0042776;GO:0006119;GO:0015986;GO:0019646;GO:0042775;GO:0042773;GO:0006754
4	GO:0060271;GO:0044782
5	GO:0030322;GO:0071805;GO:0006813
6	GO:0052695;GO:0008202;GO:0042445;GO:0019585;GO:0006063;GO:0010817;GO:0008210;GO:0032787;GO:0019752;GO:0006805;GO:0043436;GO:0006082;GO:0071466;GO:0009410;GO:0008209;GO:0052697;GO:0006720;GO:0001523
7	GO:0008544;GO:0030216
8	GO:0006816;GO:0070588;GO:0030001;GO:0006812;GO:0098662;GO:0098655;GO:0051924;GO:0098660;GO:1903169;GO:1901385;GO:0034220;GO:1904062;GO:0061577;GO:0034765;GO:0010959;GO:1901387;GO:0043269
9	GO:0007271;GO:0035094;GO:0099536;GO:0007268;GO:0098916
11	GO:0006821;GO:0006820;GO:0015698;GO:1902476;GO:0098656;GO:0098661
12	GO:0032543
13	GO:0016180;GO:0016073
14	GO:0009187;GO:0052652;GO:0055086;GO:0006753;GO:0009190;GO:0009117;GO:0009259;GO:0019693;GO:0009150;GO:0006163;GO:0072521;GO:0009152;GO:0009260;GO:0046390;GO:0006164;GO:0072522;GO:0009165;GO:0006171;GO:0046058;GO:1901293
15	GO:0016338;GO:0070830;GO:0120192;GO:0043297;GO:0120193
16	GO:0006119;GO:0019646;GO:0042773;GO:0042775;GO:0009060
17	GO:0006493;GO:0006486;GO:0043413
18	GO:0048172;GO:0050804;GO:0099177
19	GO:0042073;GO:0031503;GO:0010970;GO:0099111
22	GO:0060326;GO:0006935;GO:0042330;GO:0070098;GO:1990869;GO:1990868;GO:0030593;GO:0071621;GO:0030595;GO:1990266;GO:0097530;GO:0097529;GO:0050900;GO:0006954;GO:0007186;GO:0048247;GO:0002548;GO:0071674;GO:0072676;GO:0019221;GO:0071345;GO:0048245;GO:0034097;GO:1901652;GO:0072677;GO:0071346;GO:0071347;GO:0070374;GO:0070555;GO:0034341;GO:0070372;GO:0070371;GO:0071356;GO:0034612;GO:0043410
23	GO:0006749;GO:0006575;GO:0006790;GO:0043603;GO:0006805;GO:0071466;GO:0009410;GO:0006690;GO:0019370
24	GO:0007035;GO:0051452;GO:1902600;GO:0051453;GO:0030641;GO:0006885;GO:0007042;GO:0035751;GO:0016241;GO:0061795;GO:0048388;GO:0030003;GO:0006873;GO:0015986;GO:0016236;GO:0055080;GO:0050801;GO:0006754
26	GO:0034204;GO:0097035;GO:0045332;GO:0036376;GO:0034220;GO:1990573;GO:0030007;GO:0015914;GO:0006883;GO:0055075;GO:0015748;GO:0006869;GO:0010876;GO:0055078;GO:0099587;GO:0098659;GO:0071805;GO:0140115;GO:0006813;GO:0098739;GO:0098662
27	GO:0097006;GO:0034369;GO:0034368;GO:0034367;GO:0071827;GO:0071825;GO:0030301;GO:0015918;GO:0034375;GO:0033344;GO:0010876;GO:0006869;GO:0034370;GO:0034372;GO:0051004;GO:0006641;GO:0015850;GO:0043691;GO:0060191;GO:0006639;GO:0006638;GO:0046486;GO:0042632;GO:0055092
28	GO:0006694;GO:0008202;GO:0016125;GO:0008610;GO:1901617;GO:1901615;GO:0016126;GO:0008203
29	GO:0006644;GO:0006650;GO:0046486;GO:0046470;GO:0046475;GO:0046471;GO:0046337;GO:0009395;GO:0006690;GO:0033559;GO:0046503;GO:0018904;GO:0019369;GO:0008610;GO:0016042;GO:0006662;GO:0046485;GO:0006631;GO:0001676;GO:0036151;GO:0120254
30	GO:0032543;GO:0140053
31	GO:0019221;GO:0097696;GO:0007259;GO:0071345;GO:0034097;GO:1901652;GO:0098586;GO:0140888;GO:0002286;GO:1904892;GO:0046425;GO:0002285;GO:0033141;GO:0033139;GO:0042501;GO:0009615;GO:0002250;GO:0002366;GO:0030101;GO:0002263;GO:0030098;GO:0060337;GO:1903131;GO:0071357;GO:0046651;GO:0034340;GO:0032943;GO:0002323;GO:0045321;GO:0042110;GO:0070661;GO:0046649;GO:0002521;GO:0043330;GO:0018193;GO:0043331;GO:0001934;GO:0033138;GO:0001932;GO:0042327;GO:0002252;GO:0042100;GO:0042325;GO:0045937;GO:0010562;GO:0030097;GO:0033135;GO:0030183;GO:0031401;GO:0042509
32	GO:0019882;GO:0050776;GO:0050778;GO:0019884;GO:0002501;GO:0002396;GO:0048002;GO:0046649;GO:0042110;GO:0002478;GO:0002399;GO:0002503;GO:0045321;GO:0001912;GO:0001910;GO:0031343;GO:0001909;GO:0050865;GO:0031341;GO:0002708;GO:0051249;GO:0050867;GO:0002706;GO:0002694;GO:0002705;GO:0019886;GO:0002699;GO:0050870;GO:0051251;GO:0002495;GO:0001914;GO:0001906;GO:1903039;GO:0002504;GO:0002703;GO:0001913;GO:0002449;GO:0002696;GO:0002697;GO:0050863;GO:1903037;GO:0022409;GO:0002709;GO:0019883;GO:0007159
33	GO:0016055;GO:0060070;GO:0035567;GO:0030111;GO:0071300;GO:0045165;GO:0060071;GO:0032526;GO:0060828;GO:0030178;GO:0090090;GO:1904948;GO:0071542;GO:0030901;GO:0036514;GO:0009790;GO:0007389;GO:0009887;GO:0071396;GO:0043010;GO:0033993;GO:0007423;GO:0003002
34	GO:0032438;GO:0048753;GO:0033059;GO:0043473;GO:0060155;GO:0072384;GO:0048490;GO:0099517;GO:0099514;GO:0016050;GO:0033363;GO:0010970;GO:0048489
35	GO:0010498;GO:0051603;GO:0043161;GO:0006511
36	GO:0002181;GO:0006412;GO:0022613;GO:0006413;GO:0042274;GO:0042254;GO:0002183;GO:0001732;GO:0022618
37	GO:0090174;GO:0061025;GO:0006906;GO:0048284;GO:0140056;GO:0022406;GO:0048278;GO:0016050;GO:0140029;GO:0061024;GO:0006887;GO:0045055;GO:0007269;GO:0099643;GO:0032940;GO:0051640;GO:0140352;GO:0046903;GO:0016079;GO:0023061;GO:0006836;GO:0099504
38	GO:0071526;GO:0050770;GO:0097485;GO:0007411;GO:1902284;GO:0048846;GO:0048841;GO:0048843;GO:0050767;GO:0007409;GO:0051960;GO:0061564;GO:0010975;GO:0048667;GO:0090497;GO:0001755;GO:0030517;GO:0048812;GO:0120039;GO:0048858;GO:0014032;GO:0048864;GO:0050771;GO:0014033;GO:0048675;GO:0030516;GO:0120035;GO:0031344
39	GO:0006888;GO:0048193;GO:0006900;GO:0090114;GO:0006901
40	GO:0030198;GO:0043062;GO:0045229;GO:0030199;GO:0035987
42	GO:0060261;GO:2000144;GO:0060260;GO:2000142
43	GO:0016339;GO:0034332;GO:0044331
44	GO:0046488;GO:0006650;GO:0046486;GO:0006644;GO:0006661;GO:0046474;GO:0045017;GO:0008654;GO:0046856;GO:0090407;GO:0008610;GO:0046839;GO:0046854;GO:0030258
45	GO:0009952;GO:0007389;GO:0003002;GO:0048568;GO:0048704
46	GO:0007030
47	GO:1903818;GO:1901018
48	GO:0007186;GO:1990573;GO:0007602;GO:0009583;GO:0098659;GO:0099587;GO:0034765;GO:0009581;GO:0006813;GO:0009582;GO:0043269
