func_module_number	lst
6	GO:0006325;GO:0045739
8	GO:0033627;GO:0007229
9	GO:0042752;GO:0043153;GO:0007623;GO:0009648;GO:0009649;GO:0048511;GO:0032922;GO:2000323;GO:0031570
12	GO:0070836;GO:0044854
13	GO:0006281;GO:0006974;GO:0006310;GO:0006298;GO:0051053;GO:1904431;GO:0001325;GO:0090737;GO:0090656;GO:0000712;GO:0061982;GO:0140527;GO:0007131;GO:0035825;GO:1904429;GO:1903046;GO:0006302
19	GO:0033209;GO:0071356;GO:0034612;GO:0043122;GO:0007249;GO:0043123;GO:0051092;GO:0071345;GO:0019221;GO:0034097;GO:1901652;GO:0097191
22	GO:1900264;GO:1900262;GO:0006260;GO:0006275;GO:0071897
28	GO:0097191;GO:0043065;GO:0043068
30	GO:0007249;GO:0038061
33	GO:0030509;GO:0071772;GO:0071773
37	GO:0032981;GO:0010257;GO:0033108
44	GO:0019646;GO:0042775;GO:0042773
45	GO:0007178;GO:0141091;GO:0030509;GO:0071773;GO:0071772;GO:0090092;GO:0045667;GO:0007167;GO:0030501;GO:0060395;GO:0045778;GO:0090100;GO:0070169;GO:0045669;GO:0071363;GO:0060390;GO:0070848;GO:0001649;GO:0030500;GO:0060391;GO:0032924;GO:0030278;GO:0070167;GO:0030282;GO:0001503
46	GO:0048013;GO:0007169;GO:0061564;GO:0060996
47	GO:0006086;GO:0035383;GO:0006637;GO:0006085;GO:0019752;GO:0006099;GO:0043436;GO:0006082
50	GO:0006261;GO:0006260;GO:0006270;GO:0032508;GO:0000727;GO:0006268;GO:0032392;GO:0071103;GO:0033260
51	GO:0032446;GO:0070647
53	GO:0009267;GO:0042594;GO:0031669;GO:0097009
54	GO:0060391;GO:0060390;GO:0060395;GO:0090100;GO:0060415;GO:0048644;GO:0003208;GO:0048729;GO:0090092;GO:0055010;GO:0003231;GO:0003206;GO:0141091;GO:0003229;GO:0007178;GO:0003007;GO:0055008;GO:0003205;GO:0009887;GO:0035295;GO:0072359;GO:0071363;GO:0007179;GO:1905005;GO:1905007;GO:0007517;GO:0070848;GO:0048844;GO:0035239;GO:0007507;GO:0071560;GO:0071559;GO:0060840;GO:0010718;GO:0060537;GO:0060485;GO:0061384;GO:0035909;GO:0048738;GO:0048514;GO:0060317;GO:0001837;GO:0061383;GO:0001568;GO:0060562
55	GO:0048013;GO:0007169;GO:0007167;GO:0097485;GO:0007411;GO:0048667;GO:0000902;GO:0048812;GO:0120039;GO:0048858;GO:0007409
63	GO:0007259;GO:0097696;GO:0019221;GO:0009615;GO:0071345;GO:0034097;GO:1901652;GO:0060337;GO:0071357;GO:0051607;GO:0034340;GO:0140888;GO:0045087;GO:0002709;GO:0002831;GO:0002456;GO:2000330;GO:0032729;GO:0045580;GO:0002706;GO:0002822;GO:0010455;GO:2000328;GO:0045619;GO:0030101;GO:0002819;GO:0031347;GO:0043368;GO:0002230;GO:0051135;GO:2000321;GO:0035722;GO:0043382;GO:0050863;GO:1903037;GO:0001916;GO:0043380;GO:0043379;GO:0090715;GO:0002703;GO:1903706;GO:0032649;GO:0032609;GO:0045058;GO:0071349;GO:0051133;GO:0070671;GO:0007159;GO:0050776;GO:0050691
64	GO:0070849;GO:0090170;GO:0120041;GO:0120040
