func_module_number	lst
4	GO:0019373;GO:0019369;GO:0009698;GO:0009804
5	GO:0002181;GO:0006412;GO:0042254;GO:0042274
8	GO:0003002;GO:0007389
9	GO:0006334;GO:0034728;GO:0065004;GO:0071824
10	GO:0045109
14	GO:0097250;GO:0033108;GO:0006754;GO:0032981;GO:0010257;GO:0009145;GO:0009206;GO:0009201;GO:0007005
15	GO:0050776;GO:0050778;GO:0034097;GO:1901652;GO:0045087;GO:0071345;GO:0045321;GO:0050865;GO:0051249;GO:0046649;GO:0070663;GO:0002694;GO:0034341;GO:0031347;GO:0032103;GO:0070661;GO:0002764;GO:0019882;GO:0001817;GO:0050867;GO:0001816;GO:0051251;GO:0050670;GO:0032944;GO:0002252;GO:0002757;GO:0002253;GO:0007159;GO:0002696;GO:0002443;GO:0006954;GO:0046651;GO:0032943;GO:0002478;GO:1903039;GO:0002250;GO:0002831;GO:0071346
16	GO:0046649;GO:0050853;GO:0045321;GO:0042113;GO:0050851
17	GO:0042178;GO:0018916;GO:0006749;GO:0070458;GO:0051410;GO:0006805
18	GO:0006954;GO:0050729;GO:0050776
19	GO:0051607;GO:0009615;GO:0045087;GO:0002831;GO:1901652;GO:0034097;GO:0048525;GO:0045088;GO:1903900;GO:0045071;GO:0031347;GO:0019058;GO:0019079;GO:0050792;GO:0140374;GO:0016032;GO:0045069;GO:0050776
20	GO:0000278;GO:1903047;GO:0140014;GO:0000280;GO:0010564;GO:0048285;GO:0007059;GO:0051276;GO:0000070;GO:0000819;GO:0098813;GO:0044770;GO:0044772;GO:1901987;GO:0051983;GO:0007346;GO:1901990;GO:0051783;GO:0010948;GO:0007088;GO:0090068;GO:1905818;GO:0051304;GO:0045786;GO:0045787;GO:0000075;GO:1902850;GO:1901988;GO:0000226;GO:0051310;GO:0007051;GO:0033045;GO:0051303;GO:0050000;GO:0033044;GO:0007091;GO:0044784;GO:0010965;GO:0051306
23	GO:0060602;GO:0003401;GO:0001823;GO:0060592;GO:0060594;GO:0060595;GO:0030324;GO:0030323;GO:0048754;GO:0008543;GO:0060541;GO:0061138
24	GO:0010273;GO:1990169;GO:0071294;GO:0071280;GO:0097501;GO:0061687;GO:0046688
25	GO:0031274;GO:0031272
26	GO:0016071;GO:0006397;GO:0034243;GO:0000377;GO:0000398
28	GO:0030198;GO:0043062;GO:0045229;GO:0030199
30	GO:0071398
36	GO:1901652;GO:0034097;GO:0019221;GO:0006954;GO:0071345;GO:0050900;GO:0030595;GO:0030155;GO:0002685;GO:0042330;GO:0006935;GO:0070098;GO:0022407;GO:0060326;GO:0071222;GO:0097529;GO:1990869;GO:1990868;GO:0071621;GO:0071219;GO:0045785;GO:0022409;GO:0097530;GO:0071216;GO:0032496;GO:0045670;GO:0009617
40	GO:0000278
41	GO:0072359;GO:0048646;GO:0045444;GO:0001568;GO:0001944;GO:0048514;GO:0000165;GO:0043408;GO:0000122;GO:0001525
42	GO:0007169;GO:0043491
43	GO:0045333
46	GO:0030198;GO:0043062;GO:0045229
47	GO:0007059;GO:0051276;GO:0048285;GO:0036297;GO:0000280;GO:0098813;GO:0006310;GO:0006974;GO:1903047;GO:0006281;GO:0000278;GO:0006302;GO:1901987
48	GO:0006119;GO:0009060;GO:0045333;GO:0042773;GO:0042775;GO:0022904;GO:0022900;GO:0015980;GO:0019646;GO:0006091;GO:0015986;GO:0042776
