func_module_number	lst
1	GO:0002181;GO:0006412
2	GO:1903047;GO:0000278;GO:0051276;GO:0007059;GO:0010564;GO:0000819;GO:0098813;GO:0140014;GO:0000070;GO:0000280;GO:0006260;GO:0048285;GO:0090068;GO:0006261;GO:0051983;GO:0044772;GO:1905818;GO:0045787;GO:0044770;GO:0051304;GO:0033044;GO:1901990;GO:0007088;GO:0007346;GO:1901987;GO:0051783;GO:0090329;GO:0006275;GO:0010965;GO:0033260
3	GO:0006119;GO:0009060;GO:0019646;GO:0042775;GO:0042773;GO:0045333;GO:0022904;GO:0022900;GO:0015980;GO:0006091;GO:0042776;GO:0015986
4	GO:1904874;GO:1904872;GO:0090685;GO:0090672;GO:0090671;GO:0090670;GO:1904851;GO:0070203;GO:1904871;GO:1904869;GO:0070202;GO:1903405;GO:1904867;GO:1904816
5	GO:0009615;GO:0045087;GO:0050792;GO:0051607;GO:0048525;GO:1903900;GO:0016032;GO:0034097;GO:1901652
6	GO:0038061;GO:0007249;GO:0006954;GO:1901652;GO:0034097;GO:0044092;GO:0050727
7	GO:0000377;GO:0000398;GO:0000375
10	GO:0043161;GO:0010498
13	GO:0051131;GO:0006457
15	GO:0006695;GO:1902653;GO:0016126;GO:0008203;GO:1902652
16	GO:0002181;GO:0001732
19	GO:0019885;GO:0002483;GO:0019883;GO:0002474;GO:0002486;GO:0002484;GO:0002476;GO:0002428;GO:0002711;GO:0048002;GO:0002475;GO:0002709;GO:0042270;GO:0002824;GO:0002708;GO:0002821;GO:0002456;GO:0019882;GO:0001916;GO:0002705;GO:0001914;GO:0001913;GO:0002706
20	GO:0006310;GO:0010212;GO:0006281;GO:0000077;GO:0031570;GO:0009314;GO:0031297;GO:0071479;GO:0045005;GO:0006974;GO:0042770
24	GO:0006880;GO:0097577
25	GO:0034109
27	GO:0000972;GO:0006405;GO:0050658;GO:0050657
28	GO:0032543
30	GO:0007062;GO:0034085;GO:0007064;GO:0034087
31	GO:1903311;GO:0000398;GO:0000377
41	GO:0045730
43	GO:0002503;GO:0002399;GO:0002501;GO:0002396;GO:0019882;GO:0019886;GO:0002495;GO:0002504;GO:0002478;GO:0019884;GO:0048002;GO:0051251;GO:0002696;GO:0050867;GO:0002286;GO:0051249
46	GO:0010564;GO:0045787;GO:0000278
56	GO:0000278
62	GO:0001915
74	GO:1903490;GO:1902425;GO:1902423;GO:1902412;GO:0051256;GO:0051987;GO:0090267;GO:0000022;GO:0051255;GO:0000281;GO:0032465;GO:0090232;GO:0090235;GO:0051231;GO:0061640;GO:1901978;GO:1901970;GO:0090266;GO:1903504;GO:0051988
78	GO:0071035;GO:0071038;GO:0106354;GO:0034475
81	GO:0051607;GO:0009615
92	GO:0002283;GO:0071404;GO:0055094;GO:0071402;GO:0042119;GO:0030595;GO:0036230
99	GO:0014911
104	GO:0071163;GO:0035563;GO:2000104
132	GO:0038195;GO:0010755;GO:0051917
137	GO:0140014;GO:0000280;GO:0048285
