func_module_number	lst
13	GO:0045165
15	GO:0007229
16	GO:0042752;GO:0043153;GO:0032922;GO:0009648;GO:0007623
17	GO:1905337;GO:1905335
19	GO:0043161;GO:0010498
22	GO:0006281;GO:0006303;GO:0006974;GO:0006302;GO:0006310;GO:0006289;GO:0009314;GO:0016445;GO:0002200;GO:0006266;GO:0002377
32	GO:0007173;GO:0038127;GO:0038128
33	GO:0038173;GO:0097398;GO:0097396;GO:0097400
37	GO:0006260;GO:0006281;GO:0006974;GO:0031570;GO:0006261;GO:0000077;GO:0000075;GO:0000076;GO:1901988;GO:0042770;GO:0010948;GO:1900264;GO:1900262;GO:0006275;GO:1901987;GO:0045786;GO:0051052
41	GO:0009755;GO:0032870;GO:0009725;GO:0141193;GO:0048384;GO:0042789;GO:0009299;GO:0030522;GO:0033993;GO:0070564;GO:0032107;GO:0000122;GO:0070562;GO:0031670;GO:0070561
42	GO:0042396;GO:0006599;GO:0006603;GO:0046314
43	GO:0046427;GO:1904894;GO:0046425
44	GO:1905821;GO:0060623;GO:0051984;GO:1905820;GO:0030261;GO:1905818;GO:0051304
47	GO:0007517;GO:0007507;GO:0061061;GO:0072359;GO:0051147
52	GO:0071392
54	GO:2000819;GO:0070316;GO:0045023;GO:0045663;GO:0006289;GO:2000781;GO:0030071;GO:1902099;GO:0006338;GO:0006325;GO:0007091;GO:0044784;GO:0033045;GO:1902459;GO:0045661;GO:0051983;GO:0045739;GO:2000779;GO:0045445;GO:2000036;GO:2000045;GO:0045582;GO:1902806;GO:0045580;GO:0045621;GO:0000819
57	GO:0043122;GO:0007249;GO:0043123;GO:0033209;GO:0071356;GO:0034612;GO:1990108
60	GO:0007249;GO:0038061;GO:0006954
61	GO:0007178;GO:0141091;GO:0030509;GO:0071772;GO:0071773;GO:0007167;GO:0090092;GO:0060391;GO:0071363;GO:0070848;GO:0060390;GO:0060395;GO:0090100;GO:0032924;GO:0001503;GO:0001501;GO:0030510;GO:0030282;GO:0030501;GO:0030500;GO:0045667;GO:0045778;GO:0070169;GO:0030278;GO:0001649;GO:0031214;GO:0070167;GO:0032925;GO:0003002;GO:0003197;GO:0007389;GO:0045669;GO:0008285;GO:0090287;GO:0045597;GO:0051093;GO:0009953;GO:0051241;GO:0003206;GO:0090101;GO:0061448;GO:0072359;GO:0051216;GO:0030334;GO:0003203;GO:0003205;GO:0061036
62	GO:0048013;GO:0007169;GO:0007167;GO:0097485;GO:0007411;GO:0000902;GO:0048667;GO:0007409;GO:0048812
63	GO:0006338
69	GO:0051256;GO:0000022;GO:0051255;GO:0051231;GO:0008608;GO:1903490;GO:1902423;GO:1902425;GO:0032465;GO:1902412;GO:0051310;GO:0051987;GO:0051303;GO:0090267;GO:0032467;GO:0050000;GO:0090232;GO:0090235;GO:0051781;GO:0051302;GO:1901978
70	GO:0071499;GO:0070587;GO:0070586;GO:0034115
77	GO:0072672;GO:0045123
79	GO:0006119;GO:0019646;GO:0009060;GO:0042775;GO:0042773
