go-basic.obo: fmt(1.2) rel(2024-10-27) 44,017 Terms
goslim_pir.obo: fmt(1.2) rel(go/2024-11-03/subsets/goslim_pir.owl) 626 Terms
HMS:0:00:00.005161   2,006 annotations READ: go_slim_results_M1_cpdb_0.2.txt 
327 IDs in all associations
func_module_number	
67	GO:0050789;GO:0050896;GO:0065009;GO:0001816;GO:0002376
68	GO:0050789;GO:0036211;GO:0006793
70	GO:0050789;GO:0045229;GO:0043062;GO:0022411;GO:0065009;GO:0002376
71	GO:0050789;GO:0009059;GO:0051276;GO:0006260;GO:0006281
73	GO:0050789;GO:0036211;GO:0007154;GO:0006811;GO:0065008;GO:0016192
75	GO:0007049
76	GO:0032502;GO:0032501
77	GO:0051276
78	GO:0050789;GO:0000375;GO:0016070
79	GO:0048284;GO:0016192;GO:0061024;GO:0016050
80	GO:0050789;GO:0036211;GO:0050896;GO:0007155;GO:0006996;GO:0022607;GO:0006793
81	GO:0006810;GO:0032501
82	GO:0050789;GO:0016043;GO:0006869;GO:0032501
83	GO:0050789;GO:0065008;GO:0006996;GO:0051258
84	GO:0050789;GO:0008037;GO:0050896;GO:0044419;GO:0002376
85	GO:0006260
87	GO:0022607;GO:0051276;GO:0050789;GO:0006259
89	GO:0050789;GO:0051234;GO:0051641
90	GO:0050789
91	GO:0050896;GO:0006508;GO:0015031;GO:0009057
92	GO:0050789;GO:0006281
93	GO:0046903;GO:0051641;GO:0016192
94	GO:0050789;GO:0031640
95	GO:0006520
96	GO:0016192
97	GO:0009059;GO:0006281
98	GO:0015931;GO:0042254;GO:0016070;GO:0051641;GO:0006396
100	GO:0006790
103	GO:0050789;GO:0006811;GO:0065008;GO:0065009
104	GO:0032392;GO:0006260
105	GO:0006266;GO:0006281
106	GO:0051641;GO:0015931
107	GO:0050789;GO:0050896;GO:0007005
108	GO:0050789;GO:0032502;GO:0016043
109	GO:0045229;GO:0050896;GO:0043062;GO:0022411;GO:0008152
110	GO:0050789;GO:0006351
111	GO:0016192;GO:0051641;GO:0007030
112	GO:0050789;GO:0032502;GO:0050896
113	GO:0050789;GO:0048511
114	GO:0007155
115	GO:0050789;GO:0032502;GO:0032501
116	GO:0036211
117	GO:0006112;GO:0005976
118	GO:0022607;GO:0065008
119	GO:0036211;GO:0050789;GO:0016043
121	GO:0015931;GO:0015031
124	GO:0050789;GO:0032502;GO:0002376;GO:0001775
125	GO:0006508;GO:0009057
126	GO:0009117;GO:0008655
127	GO:0050789;GO:0050896
130	GO:0016050;GO:0061024
131	GO:0007031;GO:0015031
133	GO:0050789;GO:0016043;GO:0040011;GO:0032502;GO:0022414;GO:0048511
134	GO:0036211;GO:0050789;GO:0006508;GO:0009057
135	GO:0042180;GO:0006119
136	GO:0050789;GO:0009059;GO:0016070;GO:0065003
138	GO:0050789
139	GO:0036211;GO:0016043
140	GO:0050789;GO:0065003;GO:0048284;GO:0061024;GO:0016050
141	GO:0050789
144	GO:0006810;GO:0051640;GO:0048753;GO:0051641
145	GO:0050789;GO:0050896;GO:0001775;GO:0032502;GO:0001816;GO:0002376
147	GO:0032502
148	GO:0050789;GO:0006412;GO:0016070;GO:0006996;GO:0022607;GO:0065008;GO:0009057
150	GO:0006996;GO:0022607;GO:0032502;GO:0032989;GO:0006936
151	GO:0050789;GO:0050896
152	GO:0032502;GO:0008152
153	GO:0050789;GO:0007154
154	GO:0006281
155	GO:0050789;GO:0036211;GO:0050896;GO:0001775;GO:0032502;GO:0006793;GO:0002376
156	GO:0050789;GO:0007154
157	GO:0050789;GO:0022414;GO:0006281
159	GO:0006629;GO:0006082
161	GO:0050789;GO:0044085;GO:0061024;GO:0007155;GO:0022607;GO:0051604;GO:0065008
164	GO:0032502
165	GO:0016070;GO:0006396
166	GO:0006082;GO:0044238
167	GO:0006351
168	GO:0044085;GO:0061024;GO:0022411;GO:0022607;GO:0051641;GO:0016032;GO:0044419;GO:0016192;GO:0007032
170	GO:0008152
172	GO:0006810;GO:0051641
173	GO:0006629;GO:0043603
174	GO:0015031
176	GO:0050789;GO:0006936
177	GO:0032502
179	GO:0051640;GO:0048753;GO:0006810;GO:0022607;GO:0051641
180	GO:0045229;GO:0050789;GO:0043062;GO:0051179;GO:0032502
181	GO:0036211
182	GO:0022607;GO:0032502;GO:0050877
183	GO:0006811
184	GO:0008150
187	GO:0050789;GO:0006996;GO:0065008
188	GO:0050789;GO:0050896;GO:0006457
189	GO:0006119;GO:0007005;GO:0009117;GO:0065003
190	GO:0008150
194	GO:0050789;GO:0050896;GO:0001816;GO:0044419;GO:0002376
196	GO:0006811;GO:0050877;GO:0050896
199	GO:0050789
200	GO:0036211
201	GO:0051641
202	GO:0006629;GO:0006082
206	GO:0006810
207	GO:0016043;GO:0007155
208	GO:0006412;GO:0065003
209	GO:0022607
210	GO:0050789;GO:0051234;GO:0051640;GO:0006996
211	GO:0050789;GO:0006281
212	GO:0036211;GO:0051604
213	GO:0050789;GO:0006869;GO:0032501
214	GO:0022414;GO:0032501
215	GO:0050789;GO:0007154
216	GO:0050789;GO:0036211;GO:0007049;GO:0022414;GO:0006508;GO:0009057
218	GO:0050789
220	GO:0050789;GO:0006396
222	GO:0050789;GO:0006811
224	GO:0050789
227	GO:0016070;GO:0006396
230	GO:0050789;GO:0050896;GO:0007155;GO:0044419;GO:0002376;GO:0001906
231	GO:0050789;GO:0065009;GO:0036211;GO:0006793
232	GO:0006810;GO:0051641
233	GO:0006354;GO:0006396
234	GO:0036211
235	GO:0006793
237	GO:0008015;GO:0050886;GO:0065008
238	GO:0002376;GO:0008283;GO:0001775
239	GO:0050789;GO:0036211;GO:0050896;GO:0008283;GO:0001775;GO:0006793;GO:0044419;GO:0002376
242	GO:0051261;GO:0006996
245	GO:0050789
247	GO:0006793;GO:0006629
249	GO:0006793;GO:0005975
252	GO:0006351
253	GO:0050789;GO:0051179;GO:0006629
254	GO:0050789;GO:0002376
255	GO:0050789;GO:0050896
256	GO:0006996
258	GO:0019748
259	GO:0050789
260	GO:0050789;GO:0002376
261	GO:0016070;GO:0006396
262	GO:0050789
264	GO:0050789;GO:0006508
269	GO:0050789;GO:0050896;GO:0002376;GO:0001775
271	GO:0007155
272	GO:0016070;GO:0000375
273	GO:0016070;GO:0043412;GO:0006396
274	GO:0050789
275	GO:0008152
280	GO:0006805;GO:0043603;GO:0006790
281	GO:0006629;GO:0006082
286	GO:0006869;GO:0061024;GO:0065008
287	GO:0050789;GO:0007155;GO:0002376
290	GO:0050789;GO:0050896
291	GO:0032502;GO:0006996
292	GO:0051276
293	GO:0050789;GO:0007049
294	GO:0065003
295	GO:0050789;GO:0032502;GO:0007155
297	GO:0050789
299	GO:0050789;GO:0006811;GO:0007154
302	GO:0051606
303	GO:0006281
305	GO:0050789;GO:0032501
306	GO:0016070;GO:0006520
307	GO:0006354;GO:0006396
308	GO:0050789;GO:0051276;GO:0006281;GO:0032502;GO:0007059
309	GO:0050789;GO:0051640;GO:0000280;GO:0051276;GO:0051234;GO:0007059
311	GO:0006629;GO:0006066
314	GO:0050789
315	GO:0050789
316	GO:0048511;GO:0032502;GO:0022414
317	GO:0009117
327	GO:0050789;GO:0009059;GO:0002376
332	GO:0050789;GO:0051641
333	GO:0050789;GO:0022607;GO:0006996;GO:0031023
334	GO:0006629;GO:0006066
335	GO:0050789;GO:0050896
336	GO:0006811;GO:0051606
337	GO:0046903;GO:0016192
343	GO:0006810
344	GO:0050789;GO:0050896;GO:0051276;GO:0006259
348	GO:0050789;GO:0016043
350	GO:0050789;GO:0036211;GO:0016043;GO:0050896;GO:0008283;GO:0032502;GO:0006793
353	GO:0050789;GO:0050896;GO:0007154
354	GO:0006082
357	GO:0050789;GO:0050896
358	GO:0050789
360	GO:0050789
362	GO:0022414
363	GO:0009117;GO:0006091;GO:0050896;GO:0006082;GO:0005975
364	GO:0016070;GO:0006520
366	GO:0050789;GO:0036211;GO:0006793
367	GO:0050789;GO:0032502;GO:0016043;GO:0008037
368	GO:0022607;GO:0032502;GO:0006996
369	GO:0006996
370	GO:0050789
371	GO:0006810
372	GO:0050896;GO:0006082;GO:0006805;GO:0042440
375	GO:0016043
378	GO:0051641;GO:0051234;GO:0009117
379	GO:0044419
386	GO:0050789;GO:0006082;GO:0032501
387	GO:0006629;GO:0050896;GO:0006066;GO:0019748;GO:0042445;GO:0042180
389	GO:0016032
390	GO:0050896;GO:0044419;GO:0002376
395	GO:0050789
396	GO:0008152
397	GO:0050789
401	GO:0050789;GO:0050877
402	GO:0016043
405	GO:0016070;GO:0006396
413	GO:0036211
414	GO:0050789;GO:0006281;GO:0032392
419	GO:0050789;GO:0016043
421	GO:0006082;GO:0009117;GO:0006790
422	GO:0050896;GO:0044419;GO:0002376
426	GO:0042254
429	GO:0036211
430	GO:0045333;GO:0022900
431	GO:0006520
434	GO:0006811;GO:0015931
439	GO:0036211
441	GO:0016192
442	GO:0050789;GO:0016049
446	GO:0006811;GO:0051641
454	GO:0007155
455	GO:0016043;GO:0007155
457	GO:0006082;GO:0006520;GO:0006790;GO:0043094
458	GO:0006351
459	GO:0044085;GO:0065003
460	GO:0051641;GO:0015931
461	GO:0050896
462	GO:0050789;GO:0051276
465	GO:0050789;GO:0006139;GO:0006082;GO:0006790;GO:0006793;GO:0043603
466	GO:0006629;GO:0006082
468	GO:0042440
473	GO:0050789
481	GO:0007029
484	GO:0022607;GO:0006996
485	GO:0006351
487	GO:0050789;GO:0009914;GO:0046903;GO:0015833
488	GO:0016070;GO:0043412;GO:0006396
489	GO:0006997;GO:0051641
491	GO:0050789
492	GO:0050789
501	GO:0022607;GO:0006996
502	GO:0000280
503	GO:0051234;GO:0051640
504	GO:0050789
505	GO:0006805;GO:0043603;GO:0006790
508	GO:0016070;GO:0000375;GO:0065003
509	GO:0006457
511	GO:0016070;GO:0000375
513	GO:0006457
517	GO:0042254
518	GO:0050789;GO:0016070;GO:0009057
520	GO:0009059;GO:0019538
521	GO:0007005
532	GO:0045333;GO:0009117;GO:0022900
534	GO:0016070;GO:0000375
535	GO:0050789;GO:0050896;GO:0051276;GO:0006259
543	GO:0022607
544	GO:0065003
545	GO:0050896
549	GO:0050789;GO:0006869;GO:0065009;GO:0046903;GO:0009914
552	GO:0051641;GO:0015931
553	GO:0050789;GO:0032502
555	GO:0016070;GO:0006396
567	GO:0005975;GO:0006091;GO:0006082;GO:0009117
571	GO:0051276
574	GO:0006810
579	GO:0065003
