func_module_number	lst
2	GO:0051607;GO:0009615;GO:0045087;GO:0048525;GO:0034097;GO:1901652;GO:0050792;GO:0045071;GO:0002831;GO:1903900;GO:0045069;GO:0031347;GO:0016032;GO:0019079;GO:0019058;GO:0045088;GO:0050776;GO:0034340;GO:0140888;GO:0050778;GO:0071345;GO:0071357;GO:0035456;GO:0002833;GO:0045824;GO:0034341;GO:0001817;GO:0001816;GO:0045089;GO:0019221;GO:0031349;GO:0060337;GO:0002832;GO:0032103;GO:0002764;GO:0002483;GO:0050777;GO:0002757;GO:0002253;GO:0019883
4	GO:0045321;GO:0046649;GO:0051249;GO:0050865;GO:0050776;GO:0002694;GO:0050778;GO:0070663;GO:0042110;GO:0007159;GO:0050867;GO:0051251;GO:0002696;GO:0070661;GO:0050670;GO:0032944;GO:0006909;GO:0002252;GO:0071345;GO:0046651;GO:0032943;GO:1903039;GO:0002478;GO:0070665;GO:0050870;GO:0034097;GO:1901652;GO:0019882;GO:0002764;GO:0050863;GO:0002768;GO:1903037;GO:0019886;GO:0019884;GO:0022409;GO:0002366;GO:0098609;GO:0002757;GO:0002429;GO:0002263;GO:0002495;GO:0050864;GO:0002504;GO:0045087;GO:0050900;GO:0002253;GO:0018108;GO:0018212
5	GO:0000278;GO:1903047;GO:0010564;GO:0007059;GO:0051276;GO:0098813;GO:0000819;GO:0140014;GO:0006260;GO:0000070;GO:0000280;GO:0048285;GO:0006261;GO:0090068;GO:1905818;GO:0044770;GO:1901987;GO:0051304;GO:0045787;GO:0051983;GO:0044772;GO:0033044;GO:1901990;GO:0007346;GO:0010948;GO:0030071;GO:1902099;GO:0045839;GO:0007091;GO:0044784;GO:0000075
6	GO:1903047
7	GO:0061077;GO:1900182;GO:1904851;GO:1904869;GO:0070203;GO:1904871
8	GO:0038066;GO:0071222;GO:0071219;GO:0006954;GO:0071216;GO:0032496;GO:0002237;GO:0044092;GO:0000165;GO:0030334;GO:0050727;GO:1900744;GO:0002822;GO:0034097;GO:1901652;GO:0002819;GO:0071396;GO:1901701;GO:0000122
9	GO:0022613;GO:0042254
11	GO:0008380;GO:0006397;GO:0000377;GO:0000398
12	GO:0002181;GO:0006412
14	GO:0022613;GO:0016071;GO:0000377;GO:0000398;GO:0000375;GO:0006397;GO:0008380;GO:0022618;GO:0071826;GO:0016072;GO:0046112
15	GO:0006412;GO:0001732
18	GO:0000278;GO:1903047;GO:0051276;GO:0007059;GO:0000070;GO:0140014;GO:0000819;GO:0098813;GO:0010564;GO:0044770;GO:0000280;GO:0048285;GO:0044772;GO:0051983;GO:1905818;GO:1901987;GO:0051304;GO:0007088;GO:1902850;GO:0007346;GO:0051783;GO:0090068;GO:0010948;GO:0000075;GO:1905820;GO:1901990;GO:0010965;GO:0051306;GO:0006268;GO:0045787
19	GO:0097435;GO:0007015;GO:0030036
21	GO:0051276;GO:0006974;GO:0006281
22	GO:0006067;GO:0006068
24	GO:0019646;GO:0042775;GO:0042773;GO:0022904;GO:0022900;GO:0006119;GO:0009060;GO:0045333;GO:0015980;GO:0006120;GO:0010257;GO:0032981
27	GO:0045333
30	GO:0022613;GO:0042254
36	GO:0008380;GO:0006397;GO:0000398;GO:0000377;GO:0000375;GO:0016071;GO:0000380;GO:1903311;GO:0051276;GO:0043484
39	GO:0006338;GO:0006974;GO:0006289
58	GO:0010498;GO:0006511
74	GO:2000045;GO:2000134
79	GO:0045109
81	GO:0072695;GO:0048239
87	GO:0042178;GO:0018916;GO:0006749;GO:0070458;GO:0051410;GO:0006805
99	GO:0007169;GO:0007167;GO:0043491;GO:0007173
111	GO:0006695;GO:1902653;GO:0016126;GO:0044283
114	GO:0016925;GO:0032446
117	GO:0007249;GO:0038061;GO:0034097;GO:1901652
125	GO:0045638
131	GO:0006974
139	GO:0031124;GO:0006408;GO:0031442
140	GO:0006281;GO:0006974
166	GO:0045004
185	GO:0006405;GO:0050658;GO:0050657
187	GO:0070488;GO:0032119;GO:0032496
212	GO:0010971;GO:1902751;GO:1901995;GO:0110032;GO:1901992;GO:0110030;GO:0008315
248	GO:0031860;GO:0000019
