go-basic.obo: fmt(1.2) rel(2024-10-27) 44,017 Terms
goslim_pir.obo: fmt(1.2) rel(go/2024-11-03/subsets/goslim_pir.owl) 626 Terms
HMS:0:00:00.005279   1,790 annotations READ: go_slim_results_M1_cpdb_0.9.txt 
246 IDs in all associations
func_module_number	
1	GO:0006996;GO:0032502;GO:0032501
2	GO:0007155;GO:0006793;GO:0001775;GO:0050896;GO:0032502;GO:0050789;GO:0036211;GO:0002376
3	GO:0016070;GO:0006412;GO:0050789
4	GO:0015031;GO:0007031;GO:0006082;GO:0006629
5	GO:0009117;GO:0022900;GO:0006119
6	GO:0044419;GO:0050896;GO:0001816;GO:0050789;GO:0036211;GO:0002376;GO:0065009
7	GO:0032501;GO:0051640;GO:0006996;GO:0051641;GO:0006810;GO:0065008;GO:0051261;GO:0050789
8	GO:0006793;GO:0007005;GO:0050896;GO:0050789;GO:0006914;GO:0036211;GO:0065009
9	GO:0061024;GO:0016050;GO:0051641;GO:0016192
10	GO:0016070;GO:0065008;GO:0050789;GO:0009057;GO:0006396
11	GO:0050896
12	GO:0050789;GO:0006412;GO:0065003
13	GO:0050878;GO:0050896;GO:0050817;GO:0050789
14	GO:0022414;GO:0006281;GO:0007049;GO:0050789
15	GO:0009117;GO:0005975
16	GO:0051640;GO:0051276;GO:0009057;GO:0007059;GO:0051234;GO:0000280;GO:0022414;GO:0050789;GO:0036211;GO:0006508;GO:0007049
17	GO:0016070;GO:0000375;GO:0065003
18	GO:0045229;GO:0043062
19	GO:0032501;GO:0032502;GO:0050789
21	GO:0009057;GO:0006508
22	GO:0019538;GO:0009059
24	GO:0050789;GO:0006996;GO:0022607;GO:0031023
25	GO:0007033;GO:0050896;GO:0022607;GO:0006914
26	GO:0015031;GO:0016192;GO:0006914
27	GO:0016070;GO:0006412;GO:0042254
28	GO:0032501;GO:0006629;GO:0006869;GO:0050789;GO:0016043
29	GO:0050896;GO:0032502;GO:0006351;GO:0048511;GO:0050789;GO:0036211
30	GO:0015031
31	GO:0007155;GO:0051604;GO:0032502;GO:0050789
32	GO:0044419;GO:0050896;GO:0050789;GO:0040011;GO:0002376
33	GO:0036211;GO:0016070;GO:0006396
34	GO:0009059
35	GO:0043062;GO:0045229;GO:0050896;GO:0051179;GO:0050789
36	GO:0016070;GO:0006520
37	GO:0051640;GO:0006793;GO:0022607;GO:0051234;GO:0000280;GO:0050789;GO:0036211
38	GO:0006412;GO:0042254
39	GO:0007155;GO:0051641;GO:0050896;GO:0022607;GO:0032502;GO:0050789
40	GO:0065008;GO:0050789
41	GO:0006996;GO:0006936;GO:0032502;GO:0022607;GO:0032989
42	GO:0022607
43	GO:0048511;GO:0050896;GO:0050789
44	GO:0006259;GO:0050789
45	GO:0009057;GO:0016070;GO:0000375;GO:0050789
46	GO:0016192;GO:0065003
47	GO:0006836;GO:0051640;GO:0016050;GO:0022406;GO:0016192;GO:0061024;GO:0007154;GO:0050789;GO:0046903;GO:0048284
48	GO:0006936;GO:0065008;GO:0006811;GO:0050789
49	GO:0016043;GO:0032502;GO:0050789
50	GO:0007154;GO:0006811;GO:0065009;GO:0050789
51	GO:0006810;GO:0007005;GO:0061024;GO:0051641
52	GO:0051276;GO:0006260;GO:0006281;GO:0050789;GO:0009059
54	GO:1902600;GO:0065008;GO:0050789;GO:0006914
55	GO:0009059;GO:0051276;GO:0006259;GO:0050789
56	GO:0051641;GO:0007154;GO:0065008;GO:0050789;GO:0016043
57	GO:0007155;GO:0006936;GO:0007154;GO:0065008;GO:0050789
58	GO:0006066;GO:0006629;GO:0050896;GO:0015031;GO:0050789;GO:0009057;GO:0006508
59	GO:0051640;GO:0016192;GO:0015031;GO:0050789;GO:0046903
61	GO:0050896;GO:0001816;GO:0050789
62	GO:0051640;GO:0016050;GO:0051641;GO:0016192;GO:0061024
63	GO:0016070;GO:0044085;GO:0006396
65	GO:0050789
66	GO:0050789;GO:0002376;GO:0001775
67	GO:0045229;GO:0008152;GO:0043062;GO:0022411
68	GO:0045229;GO:0032501;GO:0043062;GO:0032502
71	GO:0006996;GO:0022607
72	GO:0036211
73	GO:0050877;GO:0050789
74	GO:0050789
75	GO:0036211;GO:0050789
76	GO:0016043
77	GO:0006811;GO:0050789
78	GO:0006351
80	GO:0050896;GO:0050789
81	GO:0015031;GO:0015931
82	GO:0065008;GO:0050896;GO:0046903;GO:0050789
84	GO:0007155;GO:0044419;GO:0050896;GO:0008037;GO:0050789;GO:0002376
85	GO:0006810;GO:0006996;GO:0051641
86	GO:0008152
87	GO:0006811
88	GO:0032501;GO:0050896;GO:0032502;GO:0050789;GO:0008283
90	GO:0050896;GO:0050789
91	GO:0050877;GO:0032502
92	GO:0050789
93	GO:0009057
94	GO:0016070;GO:0006396
95	GO:0002376;GO:0044419;GO:0050896
96	GO:0016192
97	GO:0050789
98	GO:0006996;GO:0022607
99	GO:0043603;GO:0006629
100	GO:0002376;GO:0050896;GO:0050789
101	GO:0019538;GO:0009059
102	GO:0043473;GO:0048753;GO:0022607
103	GO:0016070;GO:0006396
104	GO:0005976;GO:0006112
107	GO:0006836;GO:0046903;GO:0016192;GO:0050789
108	GO:0061024;GO:0016050;GO:0016192;GO:0048284
111	GO:0051604;GO:0006793;GO:0006629
112	GO:0050789
113	GO:0019538;GO:0006811
114	GO:0009117
117	GO:0050896;GO:0050789
118	GO:0022414;GO:0032502
119	GO:0016043;GO:0032502;GO:0050789
120	GO:0007154;GO:0065008;GO:0050896;GO:0050789
121	GO:0002376;GO:0016192;GO:0065003
122	GO:0006281;GO:0009059
123	GO:0006790
124	GO:0006810;GO:0051640;GO:0051641
125	GO:0051640;GO:0061024;GO:0022406
126	GO:0006996;GO:0006936;GO:0032502;GO:0050877;GO:0050789;GO:0050879
128	GO:0006810;GO:0051640;GO:0051641
129	GO:0050789
130	GO:0050789;GO:0006066;GO:0050896;GO:0006629
132	GO:0006629;GO:0006805;GO:0006082;GO:0050896
133	GO:0051606
134	GO:0015931;GO:0051641
135	GO:0050789;GO:0051276;GO:0006259;GO:0050896
136	GO:0044419;GO:0006793;GO:0001775;GO:0050896;GO:0050789;GO:0036211;GO:0002376;GO:0008283
137	GO:0006996
138	GO:0008152
139	GO:0065008;GO:0050886
140	GO:0051179;GO:0006997
141	GO:0045229;GO:0043062
143	GO:0006790
144	GO:0002376;GO:0050896;GO:0001816;GO:0050789
145	GO:0044419;GO:0051641;GO:0007032;GO:0016032;GO:0016192;GO:0022607;GO:0061024;GO:0007033;GO:0022411;GO:0009057;GO:0006508;GO:0048284
146	GO:0007154;GO:0006811;GO:0050789
148	GO:0008150
149	GO:0061024;GO:0016050;GO:0051641;GO:0016192
151	GO:0051604;GO:0006793;GO:0006629
152	GO:0016043;GO:0032502;GO:0050789
153	GO:0044419;GO:0051606;GO:0001816;GO:0050789;GO:0002376
154	GO:0006266;GO:0050896;GO:0001816;GO:0050789;GO:0002376
155	GO:0016070;GO:0000375
156	GO:0051641;GO:0007005;GO:0051234;GO:0050789;GO:0007031
157	GO:0050789;GO:0065003
158	GO:0006810;GO:0065008
159	GO:0006508
160	GO:0050896;GO:0050789
161	GO:0006811
163	GO:0036211;GO:0009059
164	GO:0050789
165	GO:0006865;GO:0015849
166	GO:0006508;GO:0051604
168	GO:0050789;GO:0007049
169	GO:0043603;GO:0019538;GO:0001775;GO:0050896;GO:0002376
171	GO:0051179;GO:0050789;GO:0006629
173	GO:0006811
174	GO:0006260;GO:0006281;GO:0032392;GO:0050789
175	GO:0051276;GO:0007059;GO:0006281;GO:0032502;GO:0050789;GO:0022411
176	GO:0006810;GO:0051640;GO:0051641
177	GO:0006396;GO:0050789
178	GO:0002376
180	GO:0009057;GO:0036211;GO:0006508
181	GO:0006996;GO:0051258;GO:0050789
182	GO:0006810;GO:0051641
183	GO:0050789;GO:0006354
184	GO:0016043;GO:0032502;GO:0050789
187	GO:0050789;GO:0006354
188	GO:0051276;GO:0007059
189	GO:0065009;GO:0050789
190	GO:0009059
191	GO:0006996;GO:0022607
192	GO:0006996;GO:0051258
193	GO:0002376;GO:0050896;GO:0050789
194	GO:0006811
195	GO:0008150
197	GO:0050789
198	GO:0050896;GO:0050789
