func_module_number	go_slim_pir
2	GO:0015669
4	GO:0022414;GO:0032501
5	GO:0032501
10	GO:0006996
13	GO:0006082;GO:0006629
20	GO:0002376;GO:0050896
22	GO:0006412;GO:0042254
27	GO:0032502;GO:0050896;GO:0050789;GO:0002376;GO:0001775
28	GO:0050789;GO:0002376;GO:0001775
29	GO:0065003;GO:0002376;GO:0044419;GO:0050896
30	GO:0032502;GO:0050789;GO:0032501;GO:0040007
32	GO:0032502;GO:0045229;GO:0043062
33	GO:0032502;GO:0050896;GO:0050789;GO:0008283;GO:0002376;GO:0001816;GO:0001775;GO:0040011;GO:0044419
35	GO:0050896;GO:0050789;GO:0002376;GO:0016032;GO:0044419
36	GO:0022900;GO:0006119;GO:0009117
37	GO:0032502
38	GO:0032502;GO:0022607
39	GO:0050896;GO:0050789;GO:0002376;GO:0001775;GO:0040011;GO:0044419
42	GO:0050896
44	GO:0032502;GO:0016043
48	GO:0050896
49	GO:0006412;GO:0042254
67	GO:0007005;GO:0009059;GO:0022900;GO:0009117;GO:0045333
68	GO:0006412
69	GO:0065003;GO:0007005;GO:0045333;GO:0009117
71	GO:0008152;GO:0044085
72	GO:0006412
78	GO:0006260;GO:0009117
79	GO:0065003;GO:0042254
94	GO:0050789
95	GO:0006281
100	GO:0006412
104	GO:0032502;GO:0050789
107	GO:0051276;GO:0007059;GO:0000280;GO:0050789;GO:0006281;GO:0007049;GO:0006260
108	GO:0051276;GO:0007059;GO:0000280;GO:0050789;GO:0007049;GO:0006260
110	GO:0050896;GO:0050789;GO:0002376;GO:0001816;GO:0001906;GO:0001775;GO:0044419
111	GO:0050789;GO:0050896
115	GO:0002376;GO:0001775
118	GO:0016043;GO:0065008
127	GO:0016070;GO:0044085
128	GO:0042254
129	GO:0051276;GO:0007059;GO:0000280;GO:0050789;GO:0007049;GO:0051234;GO:0006260;GO:0051640
130	GO:0051276;GO:0007059;GO:0000280;GO:0050789;GO:0007049
135	GO:0032502;GO:0050789;GO:0002376;GO:0007155;GO:0001775
152	GO:0006396;GO:0016070
154	GO:0016192;GO:0006457;GO:0051641
155	GO:0016192
159	GO:0006281
162	GO:0042180;GO:0019748;GO:0006066
163	GO:0006082
165	GO:0006793;GO:0006629
173	GO:0042254
189	GO:0050789
199	GO:0051276;GO:0015931;GO:0009059;GO:0050789;GO:0006259;GO:0042254;GO:0051641
200	GO:0006412
201	GO:0050789;GO:0006793;GO:0006629
204	GO:0006082;GO:0022900
209	GO:0050896
210	GO:0050789;GO:0050896
217	GO:0006396;GO:0016070;GO:0043412
218	GO:0044085
220	GO:0016192
241	GO:0006508;GO:0009057
248	GO:0050789
249	GO:0050789
263	GO:0006396;GO:0016070
264	GO:0016070
269	GO:0016192;GO:0016050
273	GO:0006412
276	GO:0006629
292	GO:0050789;GO:0002376
293	GO:0002376
294	GO:0016070;GO:0044085
295	GO:0016070;GO:0006520
296	GO:0050789
304	GO:0006396;GO:0051276;GO:0016070
305	GO:0050789
315	GO:0008150
320	GO:0016070
322	GO:0050896
323	GO:0006260
331	GO:0006810
336	GO:0008150
