func_module_number	lst
1	GO:0019752
2	GO:0030001;GO:0098662;GO:0098655;GO:0006812;GO:0098660;GO:0034220;GO:0098771;GO:0006816;GO:0055080;GO:0050801;GO:0070588;GO:0043270;GO:0010959;GO:0034311
4	GO:1990573;GO:0098659;GO:0099587;GO:0098739
6	GO:0006289;GO:0006281;GO:0006974;GO:0090110;GO:0035459;GO:0090114
8	GO:0141091;GO:0007178;GO:0060395;GO:0071559;GO:0007389;GO:0070848;GO:0007179;GO:0007167;GO:0030509;GO:0071560
10	GO:0060070;GO:0016055;GO:0035567;GO:1904948;GO:0045165;GO:0030111;GO:0071300;GO:0060429;GO:0071542;GO:0032526;GO:0061054;GO:0061183;GO:0060828;GO:0030178;GO:0009790;GO:0090090;GO:0048729;GO:0061053;GO:0030901
11	GO:0099643;GO:0007269;GO:0006836;GO:0017156;GO:0098916;GO:0007268;GO:0099537
12	GO:0031145;GO:0070979;GO:0051445;GO:0007346;GO:2000241;GO:0043161;GO:0006511;GO:0019941;GO:0043632;GO:0010498;GO:0000209;GO:0016567;GO:0051321;GO:0000278;GO:0032446;GO:0051603;GO:0070647;GO:0043687;GO:0044772
13	GO:0046854;GO:0006661;GO:0046488;GO:0046474;GO:0008654;GO:0045017;GO:0043491
15	GO:0038180;GO:0038179;GO:1990089;GO:1990090;GO:0021675
17	GO:0007601
18	GO:0006338;GO:0006325;GO:0065004
19	GO:0006260;GO:0006261;GO:0006281;GO:0071897;GO:0006974;GO:1900262;GO:1900264;GO:0006271;GO:0006298;GO:0022616;GO:0000731
20	GO:0006281;GO:0006974;GO:0006310;GO:0035825;GO:0006302;GO:0036297;GO:0000724;GO:0007131;GO:0140527;GO:0000725;GO:0051321;GO:0007127;GO:1903046;GO:0061982;GO:0140013;GO:0000077;GO:0031570;GO:0042770
21	GO:0002026
22	GO:0045739;GO:0006338;GO:0006325;GO:0033044;GO:0051054;GO:2000819;GO:0006282;GO:0070316;GO:0045023;GO:0051052;GO:0045663;GO:0051276;GO:0045661;GO:0006289;GO:0080135;GO:2000781;GO:0000819;GO:0030071;GO:0006281;GO:1902099;GO:0007091;GO:0044784;GO:0033045;GO:0045445;GO:0006974;GO:2000045;GO:0098813
23	GO:0000122
24	GO:0050778;GO:0002183;GO:0002429;GO:0050776;GO:0002757;GO:0014003;GO:0002768;GO:0002764;GO:0006413;GO:0002253
25	GO:0031124;GO:0031123;GO:0180012;GO:0180010;GO:0006397;GO:0016071;GO:0044818;GO:0010972;GO:1902750;GO:0007095
27	GO:0015740;GO:0034227;GO:0006835
28	GO:0006260;GO:0006261;GO:0006270;GO:0006275;GO:0090329;GO:0051052;GO:0000727;GO:0033260;GO:0030174;GO:0044786;GO:0000724;GO:0000725;GO:0006310
29	GO:0061077;GO:1904851;GO:1904869;GO:1904871;GO:0070203;GO:1903405;GO:1904867;GO:0070202;GO:1904816;GO:0006457;GO:1990173;GO:1904814;GO:1904874;GO:0070200;GO:1904872
30	GO:0044770;GO:0000278;GO:0045003;GO:0044772
31	GO:0051103;GO:0033152
32	GO:0042744;GO:0042743;GO:0015671;GO:0015669
33	GO:0007264;GO:0045785;GO:0007169;GO:0007265;GO:0030155;GO:0007167;GO:0050870;GO:1903039
34	GO:0034446
36	GO:0045586;GO:0046643;GO:0042492
38	GO:0003206;GO:0003208;GO:0003205;GO:0003279;GO:0003231;GO:0048738;GO:0003281;GO:0060411;GO:0003007;GO:0014706;GO:0060537;GO:0003161;GO:0060485;GO:0003229;GO:0007179;GO:0048514
40	GO:0034329
41	GO:0007167;GO:0043567;GO:0033002;GO:0048009;GO:0007169;GO:0014910;GO:0048660;GO:0048659;GO:0014909;GO:0014812
42	GO:0007219
43	GO:0008637;GO:0001836;GO:0007005;GO:0097190;GO:0097193;GO:0010821;GO:0046902;GO:0090199;GO:0097191;GO:0097192;GO:0090200;GO:0038034;GO:0090559;GO:0070059
48	GO:0030029;GO:0030036;GO:0007015;GO:0097435;GO:0030239;GO:0006936;GO:0055001;GO:0033275;GO:0003012;GO:0010927;GO:0032989
49	GO:0045348
51	GO:1902532;GO:0007052
52	GO:0038066
53	GO:0006506
54	GO:0006298;GO:0002200;GO:0006281;GO:0006974;GO:0002520
