func_module_number	lst
4	GO:0007389;GO:0003002;GO:0009952;GO:0009790;GO:0048568;GO:0009887;GO:0048706
5	GO:0019221;GO:0007259;GO:0097696;GO:0071345;GO:1901652;GO:0034097;GO:0140888;GO:0098586;GO:0009615;GO:0046425;GO:0002286;GO:1904892;GO:0002285;GO:0033141;GO:0033139;GO:0060337;GO:0071357;GO:0042501;GO:0002366;GO:0002263;GO:0034340;GO:0002250;GO:0030098;GO:1903131;GO:0030101;GO:0042509;GO:0046651;GO:0007260;GO:0032943;GO:0045321;GO:0042110;GO:0001934;GO:0070661;GO:0046649;GO:0042327;GO:0002521;GO:0018193;GO:0033138;GO:0042531;GO:0045087;GO:0045937;GO:0010562;GO:0001932;GO:0002252;GO:0002323;GO:0042325;GO:0031401;GO:0033135;GO:0030097;GO:0030183;GO:0043330;GO:0043331;GO:0042100;GO:0071358;GO:0038196;GO:0050730;GO:0050731;GO:0034342;GO:0018108;GO:0018212;GO:0018105;GO:0018209;GO:0042113
9	GO:0016567;GO:0032446;GO:0070647;GO:0006511;GO:0019941;GO:0043632;GO:0051603;GO:0043687;GO:0043161;GO:0010498;GO:0032465;GO:0051256;GO:0000022;GO:0051255;GO:0051231;GO:0051302
12	GO:0061644;GO:0006334;GO:0034728;GO:0071168;GO:0065004;GO:0071459;GO:0071824;GO:0045653
13	GO:0035329
18	GO:0009066;GO:0046314;GO:0006599;GO:0006107;GO:0042396;GO:0006603
22	GO:0007224;GO:0008589
23	GO:0010389;GO:1902749;GO:1901976;GO:0000086;GO:0044839;GO:0010972;GO:1902750;GO:2000001;GO:1901987;GO:0044770
24	GO:0032446;GO:0043687;GO:0070647;GO:0045116;GO:2000434;GO:0000338;GO:0006511
25	GO:0006457;GO:0051604;GO:0061077;GO:0031647;GO:0042026;GO:0050821;GO:0009408;GO:0009266;GO:1905335;GO:1905337;GO:0070841;GO:2000058
27	GO:0046854;GO:0006661;GO:0046488;GO:0046474;GO:0008654;GO:0045017;GO:0043491;GO:0006650
28	GO:0006281;GO:0006310;GO:0006974;GO:0000724;GO:0000725;GO:0006302;GO:0007131;GO:0140527;GO:0035825;GO:0036297;GO:0007127;GO:0051321;GO:0061982;GO:0140013
