func_module_number	go_slim_pir
1	GO:0022414;GO:0007049;GO:0036211;GO:0009057;GO:0006508;GO:0050789
2	GO:0006396;GO:0016070;GO:0042254;GO:0006412
3	GO:0022900;GO:0009117;GO:0006119
5	GO:0006508;GO:0009057
7	GO:0022900;GO:0009117;GO:0006119
8	GO:0050789;GO:0002376;GO:0001775
11	GO:0050789
12	GO:0007155;GO:0002376;GO:0032502;GO:0001775;GO:0050789;GO:0008283;GO:0016192;GO:0050896;GO:0040011
13	GO:0050896;GO:0006914;GO:0022411
14	GO:0006629;GO:0006066
16	GO:0016070;GO:0000375
17	GO:0036211
19	GO:0032502;GO:0050789;GO:0002376;GO:0001775
24	GO:0016032;GO:0002376;GO:0050789;GO:0044419;GO:0050896
25	GO:0050896;GO:0031647
26	GO:0036211
28	GO:0016070;GO:0000375
29	GO:0016070;GO:0006260;GO:0050789;GO:0051276;GO:0006281
32	GO:0048285
33	GO:0006396;GO:0016070;GO:0042254
34	GO:0005975;GO:0006082;GO:0009117;GO:0006091
36	GO:0002376;GO:0050789;GO:0001816;GO:0050896;GO:0040011
38	GO:0016070;GO:0006520
39	GO:0065003;GO:0016032;GO:0002376;GO:0050789;GO:0044419;GO:0050896;GO:0001906
43	GO:0009117;GO:0006119
52	GO:0022607
59	GO:0006520;GO:0006082
62	GO:0006457
63	GO:0006629
66	GO:0050896;GO:0050789
67	GO:0065003;GO:0008152
70	GO:0050896;GO:0050789
73	GO:0022607;GO:0065009;GO:0050789;GO:0006457
74	GO:0050896;GO:0050789;GO:0002376
75	GO:0002376;GO:0050789;GO:0001816;GO:0044419;GO:0050896
80	GO:0036211
81	GO:0009117;GO:0006091
82	GO:0050789
83	GO:0016043
85	GO:0050896
87	GO:0007005;GO:0050896;GO:0050789
88	GO:0050789
90	GO:0065008
91	GO:0016192
92	GO:0006260;GO:0007049;GO:0050789;GO:0006281
94	GO:0007049;GO:0006260;GO:0050789;GO:0051276;GO:0006281
95	GO:0007049;GO:0000280;GO:0006260;GO:0050789;GO:0007059;GO:0051276;GO:0006281
96	GO:0006396;GO:0016070;GO:0042254
97	GO:0007049;GO:0000280;GO:0050789;GO:0007059;GO:0051640;GO:0051276;GO:0051234
98	GO:0007049;GO:0000280;GO:0050789;GO:0007059;GO:0051276
99	GO:0016070;GO:0050789;GO:0000375
100	GO:0050789
103	GO:0016070;GO:0006412;GO:0000375
104	GO:0006412
105	GO:0006396;GO:0016070;GO:0044085
106	GO:0051604;GO:0006457;GO:0031647
107	GO:0042254
108	GO:0016070;GO:0050789;GO:0042254;GO:0006396;GO:0006412;GO:0051179
