func_module_number	lst
2	GO:0006457;GO:0061077
14	GO:0042752;GO:0031570;GO:0007623;GO:0000075;GO:0048511;GO:0000077;GO:0043153;GO:1901988;GO:0009648;GO:0009649;GO:0032922
16	GO:0002548;GO:0070098;GO:1990868;GO:1990869;GO:0048245;GO:0043161;GO:0072677;GO:0070372
18	GO:0006289;GO:1901255;GO:1905764;GO:0061819;GO:1905765;GO:1904506
26	GO:0060391;GO:0060390;GO:0060395;GO:0141091;GO:0090100;GO:0007178;GO:0090092;GO:0071363;GO:0070848;GO:0007179;GO:0071560;GO:0071559;GO:0007167;GO:0010718;GO:0003208;GO:1905007;GO:1905005;GO:0003231;GO:0055010;GO:0060485;GO:0001837;GO:0009887;GO:0003206;GO:0003229;GO:0010717;GO:0003007;GO:0055008;GO:0003205;GO:0060415;GO:0048644;GO:0061384;GO:0048762;GO:0048729;GO:0007507;GO:0060317;GO:0072359;GO:0061383;GO:0062043;GO:0030336;GO:0001525
27	GO:0032981;GO:0010257;GO:0033108
31	GO:0006281;GO:0006974;GO:0006260;GO:1900264;GO:1900262;GO:0000077;GO:0031570;GO:0006261;GO:0042770;GO:0000075;GO:1901988;GO:0044773;GO:0044774;GO:0010948;GO:0010212;GO:1901987
33	GO:0007259;GO:0097696;GO:0060397
34	GO:0002757;GO:0002764;GO:0002253;GO:0002221;GO:0002220;GO:0002758
38	GO:0099641;GO:0099640
42	GO:2000819;GO:0070316;GO:0045023;GO:0006325;GO:1902459;GO:0006289;GO:2000781;GO:0051052;GO:0006338;GO:0045663;GO:2000036;GO:0030071;GO:1903706;GO:1902099;GO:0007091;GO:0044784;GO:0045739;GO:2000779;GO:0033045;GO:2000045;GO:0030097;GO:0051054;GO:0045661;GO:0006282;GO:0051983;GO:1902806;GO:0000819
44	GO:0071356;GO:0034612;GO:0007249;GO:0033209;GO:0043122;GO:0071345;GO:0034097;GO:1901652
46	GO:0038061;GO:0007249
47	GO:0007178;GO:0141091;GO:0030509;GO:0071773;GO:0071772;GO:0090092;GO:0007167;GO:0071363;GO:0070848;GO:0060395;GO:0060390;GO:0060391;GO:0090100;GO:0032924;GO:0030282;GO:0045667;GO:0001503;GO:0030501;GO:0030500;GO:0045778;GO:0001649;GO:0070169;GO:0030510;GO:0031214;GO:0030278;GO:0070167;GO:0045669;GO:0001501;GO:0003002;GO:0032925;GO:0003197;GO:0007389;GO:0090287;GO:0090101;GO:0045597;GO:0051093;GO:0009953;GO:0008285
48	GO:0048013;GO:0007169;GO:0007411;GO:0097485;GO:0007167;GO:0048667;GO:0007409;GO:0048812;GO:0120039;GO:0061564;GO:0048858;GO:0000902;GO:0031175
53	GO:0031396;GO:0006457;GO:1903320;GO:1901873;GO:0090083;GO:0032434;GO:0070841;GO:0051604;GO:0042026;GO:2000058;GO:0061136;GO:0016567;GO:1903050
54	GO:0000724;GO:0000725;GO:0006312;GO:0006310
56	GO:0071281;GO:0006879;GO:0010039;GO:0060586;GO:0030509
63	GO:0019646;GO:0042775;GO:0042773
64	GO:0045739;GO:0006282;GO:0051054;GO:0051052
69	GO:0008608;GO:0051256;GO:0051255;GO:0000022;GO:0051231;GO:0051310;GO:0051303;GO:0050000;GO:0032467;GO:1903490;GO:0051781;GO:1902423;GO:1902425;GO:1902412;GO:0090307;GO:0051987;GO:0090267;GO:0090235;GO:0090232;GO:0098813;GO:0032465
70	GO:0031589;GO:0034446
72	GO:0072717;GO:0007346
74	GO:0006086;GO:0006085;GO:0006637;GO:0035383;GO:0019752;GO:0043436;GO:0006082;GO:0006084
79	GO:0006261;GO:0006260;GO:0006270;GO:0000727;GO:0032508;GO:0006268;GO:0032392;GO:0033260;GO:0006275;GO:0044786
82	GO:0051603;GO:0006511;GO:0019941;GO:0043632
83	GO:0140467;GO:0000122
86	GO:0032446;GO:0031146;GO:0070647
87	GO:1900745;GO:1900744;GO:0038066
88	GO:0044319;GO:0090505;GO:0090504
91	GO:0019221;GO:0060337;GO:0071357;GO:0034340;GO:0007259;GO:0071345;GO:0097696;GO:0140888;GO:0098586;GO:1901652;GO:0034097;GO:0033141;GO:0033139;GO:0042501;GO:0002323;GO:0043330;GO:0043331;GO:0033138;GO:0014070
94	GO:0046854;GO:0043491;GO:0006661;GO:0046488;GO:0046474;GO:0008654;GO:0045017;GO:0006650;GO:0006644;GO:0036092;GO:0046486;GO:0043542;GO:0090407
96	GO:0007059;GO:0051383;GO:0034508
98	GO:0006388;GO:0000394
100	GO:0006325;GO:0006338
102	GO:0006338
105	GO:0019221;GO:0071345;GO:1901652;GO:0034097;GO:0071352;GO:0038110;GO:0070669;GO:0070672;GO:0071350;GO:0035723;GO:0097696;GO:0045321;GO:0007260;GO:0007259
106	GO:0043068;GO:0097190;GO:0097191;GO:0043065
109	GO:0006337
113	GO:0006261;GO:0006260;GO:0000731;GO:0071897;GO:0042276;GO:0019985;GO:0006301
114	GO:0007169
118	GO:1902455;GO:1902459;GO:2000036;GO:0030512;GO:0019827;GO:0098727
119	GO:0007052;GO:1902850
120	GO:0072672;GO:0045123
121	GO:0001714;GO:0001711
122	GO:0000226;GO:0000278;GO:0071358;GO:0038196
123	GO:0016567;GO:1901652;GO:0034097;GO:0070424;GO:0034612
126	GO:0016579;GO:0070646
130	GO:0007062;GO:0034085;GO:0034087;GO:0051177;GO:0034089
137	GO:0032355;GO:0030520
140	GO:0070269;GO:0032731;GO:0032732;GO:0032611;GO:0032651;GO:0032652;GO:0032612;GO:0031349;GO:0050729;GO:0002221;GO:0032103;GO:0002758;GO:0002218;GO:0006954;GO:0031347
141	GO:0030509;GO:0071773;GO:0071772;GO:0141091;GO:0071560;GO:0007178;GO:0071559;GO:0007179;GO:0071363;GO:0070848
142	GO:0031055;GO:0034080
144	GO:0006383;GO:0042791;GO:0009303
145	GO:0051092;GO:0051091;GO:0043122;GO:0007249;GO:0051090;GO:0043123;GO:0001819
150	GO:0097191;GO:0008625;GO:0097190;GO:0043123;GO:0043065;GO:0043068;GO:0043122;GO:0070266;GO:0007249
153	GO:0007169;GO:0048009;GO:0043567;GO:0007167;GO:0005979;GO:0010962;GO:0070873;GO:0032885;GO:0045725;GO:0009250;GO:0005978;GO:0032881;GO:0043434;GO:0070875;GO:0032868;GO:0008286;GO:1900076;GO:0046626
154	GO:0046854;GO:0006661;GO:0032446;GO:0051603
156	GO:0001880;GO:1990262;GO:0051279;GO:1901019;GO:0022417
157	GO:0060070;GO:0016055
158	GO:0071816;GO:0045048;GO:0051205;GO:0006620;GO:0045047;GO:0007029;GO:0072599
160	GO:0019221;GO:0071345;GO:1901652;GO:0034097;GO:0042509;GO:0007260;GO:0007259;GO:0097696;GO:0050730;GO:0042531;GO:0045321;GO:0046631;GO:0018108;GO:0018212;GO:0050731;GO:1903131;GO:0043367;GO:0046649;GO:0046632;GO:0035710;GO:0002521;GO:0038154;GO:0030098;GO:0002250;GO:0002294;GO:0002287;GO:0002293;GO:0002292;GO:0030097
161	GO:0002757;GO:0050776;GO:0002764
162	GO:0007259;GO:0097696;GO:0019221;GO:0071345;GO:0034097;GO:1901652;GO:0042509;GO:0007260;GO:0046425;GO:1904892;GO:0042531;GO:0046427;GO:0035722;GO:0051135;GO:1904894;GO:0032817;GO:0018108;GO:0018212;GO:0032814;GO:0070671;GO:0051133;GO:0071349;GO:0001787;GO:0051132;GO:0032729;GO:0050730;GO:0032816;GO:2000318;GO:0072538;GO:0050731;GO:0032819;GO:0032609;GO:0032649;GO:0001934;GO:0008284;GO:0042327;GO:0046635;GO:0050671;GO:0032946;GO:2000316;GO:0001932;GO:0001819;GO:0042110;GO:0045937;GO:0010562;GO:0042325;GO:0070665;GO:0046631;GO:0031401;GO:0030097;GO:0032660;GO:0032620
163	GO:0140467;GO:1902895;GO:2000630
166	GO:0007167;GO:0007169
168	GO:0007389;GO:0001654;GO:0150063
172	GO:0006302;GO:0006974;GO:0051054;GO:0006281;GO:0016233;GO:0010948;GO:0000075;GO:0032205;GO:0045786;GO:0051052;GO:0032206;GO:1901988;GO:0000077;GO:0051053;GO:0031570;GO:0051276;GO:2001252;GO:0000723;GO:0032204;GO:0006278;GO:0007004;GO:0042770;GO:0044818;GO:0032200;GO:0010833;GO:0007093;GO:2001251;GO:1901987;GO:0010564;GO:0010972;GO:1902750
173	GO:0051093;GO:0072497;GO:0070848;GO:0045597
178	GO:1905821;GO:0060623;GO:0051984;GO:1905820;GO:0030261;GO:1905818;GO:0051304
181	GO:0030199;GO:0030198;GO:0043062;GO:0045229;GO:0097435
