go-basic.obo: fmt(1.2) rel(2024-10-27) 44,017 Terms
goslim_pir.obo: fmt(1.2) rel(go/2024-11-03/subsets/goslim_pir.owl) 626 Terms
HMS:0:00:00.004190   2,002 annotations READ: go_slim_results_M1_cpdb_0.5.txt 
301 IDs in all associations
func_module_number	
1	GO:0050789;GO:0050896;GO:0036211;GO:0001775;GO:0006793;GO:0007155;GO:0032502;GO:0002376
2	GO:0050789;GO:0050896;GO:0006914;GO:0022607;GO:0007033
3	GO:0015031
4	GO:0009117;GO:0006520;GO:0005975;GO:0006082
5	GO:0050789;GO:0006412;GO:0016070
6	GO:0050789;GO:0050896;GO:0044419;GO:0001816;GO:0002376
8	GO:0050789;GO:0050896;GO:0006351
9	GO:0032502;GO:0032501
10	GO:0042254;GO:0006412
11	GO:0009117;GO:0022900;GO:0006119
12	GO:0050789;GO:0050896
13	GO:0050789;GO:0050896;GO:0050878;GO:0050817
14	GO:0050789;GO:0009057;GO:0006508
15	GO:0000375;GO:0065003;GO:0016070
16	GO:0050789;GO:0065008;GO:0006996;GO:0051261
17	GO:0022607;GO:0032501
18	GO:0048753;GO:0006810;GO:0051641;GO:0051640;GO:0022607;GO:0043473
19	GO:0022414;GO:0007059;GO:0006281
20	GO:0050789;GO:0007154;GO:0006811
21	GO:0050789;GO:0022607;GO:0031023;GO:0006996
22	GO:0050789;GO:0002376
23	GO:0050789;GO:0065008;GO:0032502;GO:0016043;GO:0016049
24	GO:0042254;GO:0016070;GO:0006396
25	GO:0006396;GO:0042254;GO:0022607;GO:0006412;GO:0006996;GO:0016070
26	GO:0007005;GO:0061024;GO:0006810;GO:0051641
27	GO:0006351;GO:0050896;GO:0048511;GO:0036211;GO:0050789;GO:0032502
28	GO:0050789;GO:0050896
29	GO:0016192;GO:0016043;GO:0022406;GO:0051640
30	GO:0050789;GO:0050896;GO:0032502;GO:0032501
31	GO:0050789;GO:0051276;GO:0007049;GO:0007059
32	GO:0015031;GO:0007031;GO:0006082;GO:0006629
34	GO:0050789
35	GO:0016192;GO:0061024;GO:0016050;GO:0051640;GO:0051641;GO:0048284;GO:0046903;GO:0022406
36	GO:0050789;GO:0065008;GO:0009057;GO:0016070
37	GO:0061024;GO:0016050;GO:0016192;GO:0051641
40	GO:0050789;GO:0000375;GO:0016070
41	GO:0006412
42	GO:0016192;GO:0065003
43	GO:0046903
44	GO:0009914;GO:0050789;GO:0046903;GO:0032501;GO:0015833
46	GO:0050789;GO:0050896
47	GO:0036211
48	GO:0050789
49	GO:0050789;GO:0065008;GO:0065009;GO:0006811
50	GO:0042908;GO:0032501
51	GO:0050896;GO:0015031;GO:0009057;GO:0006508
52	GO:0050789;GO:0051276;GO:0006281
53	GO:0016043
54	GO:0050789;GO:0050896;GO:0040011;GO:0044419;GO:0002376
57	GO:0050789
58	GO:0016070;GO:0042254;GO:0009057;GO:0006396
59	GO:0009117;GO:0043603;GO:0006629
60	GO:0006281
61	GO:0050789;GO:0050896;GO:0006457;GO:0044419;GO:0002376
62	GO:0050789
63	GO:0032502;GO:0032501;GO:0006996
64	GO:0009059;GO:0019538
