func_module_number	go_slim_pir
2	GO:0050789;GO:0006811
3	GO:0065008
4	GO:0006811
6	GO:0016070;GO:0009059;GO:0065003;GO:0050789
8	GO:0016050;GO:0051641;GO:0016192
9	GO:0032501;GO:0050789;GO:0050896;GO:0032502
10	GO:0016192;GO:0046903;GO:0050789;GO:0007154;GO:0016043;GO:0006836
11	GO:0050789;GO:0006629;GO:0006793
12	GO:0007155
14	GO:0050789
15	GO:0050877
16	GO:0036211
17	GO:0009117
18	GO:0050896
19	GO:0050789;GO:0009117;GO:0006082
20	GO:0051276;GO:0050789;GO:0007059;GO:0006281;GO:0032502
21	GO:0036211
22	GO:0036211;GO:0050789
24	GO:0050789;GO:0006281
25	GO:0016070;GO:0050789;GO:0006396;GO:0065008
26	GO:0050789;GO:0006281;GO:0009059;GO:0051276
27	GO:0051234;GO:0051641;GO:0050896;GO:0006259;GO:0002376
28	GO:0006260;GO:0006281;GO:0050789
29	GO:0050789;GO:0050896
30	GO:0050789;GO:0006354
31	GO:0016050;GO:0061024;GO:0051641;GO:0006810;GO:0051640
32	GO:0008152
33	GO:0050789
35	GO:0016070;GO:0006396
36	GO:0050789;GO:0032502
37	GO:0036211;GO:0050789
38	GO:0000375;GO:0016070
39	GO:0050789
40	GO:0050789
41	GO:0050789;GO:0050896;GO:0007005
42	GO:0048308;GO:0050789;GO:0050896;GO:0007030
44	GO:0050789;GO:0032502
45	GO:0016070;GO:0016043;GO:0050789;GO:0006396
46	GO:0050789;GO:0050896
48	GO:0006996;GO:0006936;GO:0050879;GO:0050877
50	GO:0051641
51	GO:0050789
53	GO:0050789
54	GO:0006996;GO:0050789
55	GO:0050789;GO:0050896;GO:0001816;GO:0044419
56	GO:0050789;GO:0007049;GO:0065009
57	GO:0050789;GO:0006396;GO:0006281
58	GO:0016043
59	GO:0050789;GO:0016043
60	GO:0065003
61	GO:0032502;GO:0043062;GO:0045229
62	GO:0006996;GO:0032989;GO:0022607;GO:0032502;GO:0006936
63	GO:0050789;GO:0002376;GO:0032502;GO:0001775
64	GO:0051276
65	GO:0050789
66	GO:0050789;GO:0050896;GO:0002376;GO:0031640
67	GO:0050789;GO:0050896;GO:0006259;GO:0051276
70	GO:0016070;GO:0006260;GO:0009059
71	GO:0016043
72	GO:0016070;GO:0006396;GO:0043412
74	GO:0009057;GO:0006508
75	GO:0009117
76	GO:0006351;GO:0050789;GO:0050896
78	GO:0050789;GO:0050896;GO:0006629;GO:0006066
79	GO:0009057;GO:0006508
80	GO:0050789;GO:0022414;GO:0016043;GO:0006412;GO:0032502
82	GO:0006082
83	GO:0050789;GO:0050896;GO:0007154
84	GO:0016070;GO:0006396;GO:0043412;GO:0042254
85	GO:0036211
87	GO:0050789;GO:0050896
88	GO:0050789;GO:0050896;GO:0001816;GO:0002376;GO:0044419
89	GO:0050789;GO:0036211;GO:0022414;GO:0007049;GO:0009057;GO:0006508
90	GO:0051604;GO:0006629;GO:0006793
91	GO:0006260;GO:0050789;GO:0022414;GO:0009059;GO:0007049;GO:0065009;GO:0006281
92	GO:0006629;GO:0006082
93	GO:0007155;GO:0050789
94	GO:0050789;GO:0050896;GO:0008283;GO:0002376;GO:0001775
96	GO:0006520
98	GO:0008152
99	GO:0061024;GO:0015031;GO:0007005
100	GO:0008150
101	GO:0009057
105	GO:0050789
106	GO:0015931;GO:0051641
107	GO:0007005
110	GO:0006810
111	GO:0061024;GO:0015031;GO:0007005
113	GO:0015031;GO:0043170;GO:0007031
114	GO:0006629;GO:0006082
115	GO:0050789;GO:0006810
116	GO:0007155;GO:0050789
117	GO:0050789;GO:0050896;GO:0065009
119	GO:0050789;GO:0051261;GO:0065008
120	GO:0032502
121	GO:0050789;GO:0043062;GO:0045229
122	GO:0006996;GO:0051261
123	GO:0050789;GO:0002376
124	GO:0016043
125	GO:0002376
126	GO:0050789;GO:0002376
128	GO:0043062;GO:0045229
129	GO:0006351
130	GO:0050789
131	GO:0007155;GO:0050789;GO:0016043
132	GO:0051604;GO:0050789;GO:0050896;GO:0050817;GO:0050878
133	GO:0050789;GO:0006811
134	GO:0016192;GO:0022607;GO:0032501;GO:0050789;GO:0061024;GO:0065008;GO:0007155;GO:0044085
136	GO:0032501;GO:0050789;GO:0006869;GO:0065003
137	GO:0032501;GO:0050789;GO:0006629;GO:0065009;GO:0016043
138	GO:0050789;GO:0007154;GO:0065008;GO:0050877
139	GO:0050789;GO:0007154
142	GO:0050789
143	GO:0006996
144	GO:0009057;GO:0006508
145	GO:0050789;GO:0016192
146	GO:0016070
147	GO:0006412
148	GO:0050789;GO:0008015;GO:0006936
150	GO:0006996
152	GO:0043603;GO:0006629
154	GO:0050896;GO:0008152
155	GO:0007033;GO:0006914;GO:0022607
156	GO:0050789
157	GO:0016192;GO:0048284;GO:0016050;GO:0050789;GO:0061024;GO:0046903;GO:0007154;GO:0051640;GO:0006836;GO:0022406
158	GO:0016070;GO:0006396;GO:0009057
159	GO:0006996;GO:0022607;GO:0032501;GO:0006810;GO:0051640
160	GO:0051641;GO:0006810
161	GO:0006066
162	GO:0019538;GO:0006811
163	GO:0050789;GO:0051179;GO:0006629
164	GO:0050789;GO:0050896;GO:0006811;GO:0065009
165	GO:0050789;GO:0050896
166	GO:0050789
167	GO:0050789;GO:0007154;GO:0016043;GO:0065008;GO:0007155
168	GO:0016192;GO:0022411;GO:0048284;GO:0016050;GO:0061024;GO:0051641;GO:0006914;GO:0007033
169	GO:0006508
170	GO:0006082
171	GO:0009117;GO:0006091;GO:0006082;GO:0005975
172	GO:0050789
173	GO:0006811
174	GO:0009117;GO:0006119;GO:0022900
175	GO:0022607
176	GO:0051641;GO:0016192
177	GO:0006996
178	GO:0050789;GO:0050896;GO:0006793;GO:0036211
179	GO:0050896;GO:0051641;GO:0048753;GO:0006810;GO:0051640
180	GO:0050789;GO:0002376;GO:0032502;GO:0001775
181	GO:0051641;GO:0006810
182	GO:0007155;GO:0022607
183	GO:0061024;GO:0048284
184	GO:0016192
185	GO:0050789;GO:0050896;GO:0008037;GO:0002376;GO:0044419
186	GO:0050789
187	GO:0016043
189	GO:0007155
190	GO:0050789;GO:0050896;GO:0045229;GO:0008152;GO:0022411;GO:0043062
191	GO:0050789;GO:0001816;GO:0002376;GO:0001775;GO:0032502
192	GO:0008152
193	GO:0050789;GO:0002376;GO:0001775
194	GO:0050789;GO:0006412;GO:0065003
195	GO:0050789
197	GO:0051641;GO:0006810
198	GO:0051604
200	GO:0050789;GO:0050878
201	GO:0032502
203	GO:0043062;GO:0045229
204	GO:0050817;GO:0050878
205	GO:0050817;GO:0050896;GO:0050878
207	GO:0006351
