func_module_number	go_slim_pir
1	GO:0006396;GO:0016070;GO:0065003;GO:0042254
2	GO:0006082;GO:0045333;GO:0006629
3	GO:0006281;GO:0007059;GO:0051276
4	GO:0000375;GO:0016070
6	GO:0006119;GO:0022900;GO:0009117
8	GO:0002376;GO:0040011;GO:0044419;GO:0050789;GO:0050896;GO:0001816
10	GO:0006412;GO:0006996;GO:0016070;GO:0022607;GO:0042254;GO:0006396
11	GO:0006629;GO:0006066
12	GO:0006082
13	GO:0002376;GO:0044419;GO:0050789;GO:0050896;GO:0016032
15	GO:0006119;GO:0022900;GO:0009117
17	GO:0050896;GO:0050789
18	GO:0006996;GO:0016192;GO:0051641;GO:0065009
19	GO:0032392;GO:0006281;GO:0006260
21	GO:0002376;GO:0050896;GO:0044419
25	GO:0002376;GO:0016192;GO:0044419;GO:0050789;GO:0050896;GO:0001775;GO:0001816
26	GO:0050789
28	GO:0002376;GO:0032502;GO:0001775;GO:0050789
31	GO:0051604;GO:0050896;GO:0050789;GO:0036211
34	GO:0006082;GO:0005975;GO:0006091;GO:0009117
37	GO:0002376;GO:0050789;GO:0032502;GO:0050896;GO:0001775;GO:0007155
40	GO:0032501;GO:0016043
41	GO:0042254;GO:0016070;GO:0006396
42	GO:0032502;GO:0050896;GO:0050789
43	GO:0065009;GO:0050789
44	GO:0016070;GO:0006520
45	GO:0006457;GO:0051604
46	GO:0065003;GO:0008152
48	GO:0007031
51	GO:0016070;GO:0050789;GO:0009057
52	GO:0000375;GO:0022411;GO:0050789;GO:0016070
55	GO:0050896
56	GO:0050789
58	GO:0050896;GO:0050789
59	GO:0006396
61	GO:0007005;GO:0050896;GO:0050789
62	GO:0065008;GO:0007033
63	GO:0007005;GO:0045333;GO:0006412;GO:0009117
64	GO:0050896;GO:0050789
65	GO:0050789
68	GO:0044085
69	GO:0042254
70	GO:0006508;GO:0050896;GO:0009057
72	GO:0065003;GO:0016050
73	GO:0043603;GO:0006508
74	GO:0006996
78	GO:0002376;GO:0044419;GO:0050789;GO:0050896;GO:0001816;GO:0016032
79	GO:0050896;GO:0006914
81	GO:0002376;GO:0016192;GO:0001775;GO:0050789
82	GO:0050789
83	GO:0050896
84	GO:0015031;GO:0016192;GO:0061024;GO:0016050
87	GO:0016043
88	GO:0050896
89	GO:0006412
91	GO:0006508;GO:0009057
92	GO:0050789;GO:0000280;GO:0007049;GO:0051640;GO:0007059;GO:0051234;GO:0051276
93	GO:0050789;GO:0000280;GO:0007049;GO:0007059;GO:0051276
99	GO:0006412
102	GO:0051640;GO:0051234;GO:0050789
103	GO:0050789;GO:0006281;GO:0007049;GO:0007059;GO:0006260
104	GO:0051276;GO:0006281;GO:0006260;GO:0007049
105	GO:0008150
107	GO:0022414;GO:0050789;GO:0006508;GO:0009057;GO:0007049;GO:0036211
108	GO:0051276;GO:0006260;GO:0050789
111	GO:0006508;GO:0009057
112	GO:0007030;GO:0048308
114	GO:0006412
115	GO:0006457;GO:0051604;GO:0006259;GO:0050789;GO:0044085;GO:0009059;GO:0051276
116	GO:0042254;GO:0016070;GO:0006396
117	GO:0042254;GO:0016070;GO:0000375
119	GO:0000375;GO:0016070;GO:0050789
