func_module_number	go_slim_pir
283	GO:0031023;GO:0022607;GO:0051641;GO:0006996
284	GO:0050789
285	GO:0050789;GO:0032502;GO:0050896
287	GO:0016043
288	GO:0006996
290	GO:0000280;GO:0051234;GO:0051276;GO:0007059;GO:0050789;GO:0051640
291	GO:0016192;GO:0065008
292	GO:0031023;GO:0006996
293	GO:0051641
294	GO:0008150
295	GO:0050789;GO:0050896
296	GO:0051234;GO:0051641;GO:0065003;GO:0044085
297	GO:0007154;GO:0061024;GO:0050877;GO:0050789;GO:0065008;GO:0022607
298	GO:0050789;GO:0016043
299	GO:0006790;GO:0006082;GO:0009117
302	GO:0050789
303	GO:0006811
304	GO:0015931;GO:0051641
305	GO:0006508;GO:0016192;GO:0007032;GO:0009057;GO:0015031;GO:0061024;GO:0022607
306	GO:0015931;GO:0051641
308	GO:0050789;GO:0065008;GO:0032501;GO:0006811
311	GO:0009117
312	GO:0016070;GO:0042254;GO:0006396;GO:0006412
313	GO:0006997
314	GO:0031023;GO:0022607;GO:0006996
315	GO:0016070;GO:0050789;GO:0009057;GO:0065008
318	GO:0006412
319	GO:0006936;GO:0006996;GO:0032502
320	GO:0006790;GO:0006629;GO:0006139;GO:0006082;GO:0006793;GO:0043603
322	GO:0042254
323	GO:0051641;GO:0006996;GO:0006810
324	GO:0006082;GO:0006629
325	GO:0016192
326	GO:0009057;GO:0042254;GO:0006396;GO:0016070;GO:0050789
327	GO:0006091;GO:0009117
328	GO:0045229;GO:0043062
329	GO:0065008
330	GO:0006082;GO:0006629
331	GO:0042180
333	GO:0051234;GO:0051641
334	GO:0016070;GO:0042254;GO:0006396
335	GO:0043603;GO:0006066;GO:0006629
337	GO:0050789
338	GO:0007155
339	GO:0048284;GO:0016050;GO:0061024
340	GO:0045333;GO:0022900;GO:0048285;GO:0065008;GO:0007031
341	GO:0051258;GO:0006996
343	GO:0043473;GO:0032501;GO:0006810;GO:0006996;GO:0022607;GO:0051641;GO:0051640
345	GO:0009404;GO:0006629;GO:0006805;GO:0042445;GO:0050896
347	GO:0006811
348	GO:0015837;GO:0016192;GO:0050789;GO:0046903
349	GO:0006811
350	GO:0050789;GO:0016192;GO:0046903
352	GO:0016192;GO:0051641
355	GO:0050789;GO:0050896
359	GO:0046903;GO:0006836
363	GO:0050877
364	GO:0045229;GO:0043062
366	GO:0032502
368	GO:0006936
370	GO:0007155
371	GO:0006811
372	GO:0022414
373	GO:0044419;GO:0002376;GO:0008283;GO:0001775;GO:0050896;GO:0050789;GO:0006793;GO:0036211
375	GO:0050789;GO:0065008;GO:0050896
376	GO:0016043
377	GO:0032501;GO:0042180;GO:0006629;GO:0006766;GO:0006082
