func_module_number	lst
1	GO:0019377;GO:0046466;GO:0046479
2	GO:0051480;GO:0006816;GO:0070588
3	GO:0007186;GO:0007188
4	GO:1990573;GO:0099587;GO:0098659;GO:0071805
6	GO:0006289;GO:0006367
7	GO:0051123;GO:0070897;GO:0006352;GO:0006367;GO:0060261;GO:2000144
8	GO:0031175
9	GO:0007033;GO:0016236;GO:0006914;GO:0061919;GO:0000045;GO:1905037;GO:0043562;GO:0006995
10	GO:0060070;GO:0016055;GO:0035567;GO:1904948;GO:0045165;GO:0071300;GO:0009790;GO:0071542;GO:0030111;GO:0032526;GO:0060429;GO:0060828;GO:0030901;GO:0043010;GO:0001503
11	GO:0007269;GO:0099643;GO:0006836;GO:0017156;GO:0023061;GO:0098916;GO:0007268
12	GO:0031145;GO:0051445;GO:0070979;GO:2000241;GO:0051321;GO:0043161;GO:0016567;GO:0000209;GO:0032446;GO:0010498;GO:0070647;GO:0043687;GO:0007346;GO:0006511;GO:0019941;GO:0043632
13	GO:0043434;GO:0045321;GO:0071345;GO:0038110;GO:0071352;GO:0046631;GO:0002521;GO:0070669;GO:0030217;GO:0043368;GO:0034097;GO:1901652;GO:0007259;GO:0045058;GO:0097696;GO:1903131
14	GO:0046854;GO:0007169;GO:0006661
15	GO:0031110;GO:0031109;GO:0070507;GO:0031114
16	GO:0072376;GO:0051917;GO:0002353;GO:0002542;GO:0002254
18	GO:0007601
19	GO:0038130
20	GO:0052695;GO:0006063;GO:0019585;GO:0051552;GO:0009812;GO:0052696;GO:0052697;GO:0042440;GO:2001030
21	GO:0006281;GO:0006974;GO:0006302;GO:0000724;GO:0000725;GO:0000075;GO:0031570;GO:1901988;GO:0000077;GO:0010948;GO:0006310;GO:0006260;GO:1901987;GO:0044770;GO:0045786;GO:0042770;GO:0010564
22	GO:2000480
23	GO:2000819;GO:0070316;GO:0045023;GO:0006338;GO:0006325;GO:0045663;GO:0006289;GO:0030071;GO:1902099;GO:0007091;GO:0044784;GO:0033045;GO:0000819;GO:0045661;GO:2000781;GO:0051983;GO:0098813;GO:0033044;GO:0045445;GO:0007059;GO:0045739;GO:2000779;GO:2000045;GO:0045582;GO:1902806
25	GO:0140639;GO:0051715;GO:0019835;GO:0002757;GO:0002764;GO:0002253;GO:0070647;GO:0097039;GO:0042742;GO:0000209;GO:0043687;GO:0016567
26	GO:0060337
27	GO:0000338;GO:0070647;GO:0043687;GO:0045116;GO:2000434;GO:0032446;GO:0070646;GO:0044818;GO:1903320;GO:1901873;GO:0010972;GO:0009314;GO:0007095;GO:1902750
28	GO:0035883
29	GO:0061077;GO:1904851;GO:0070203;GO:1904869;GO:1904871;GO:1903405;GO:0070202;GO:1904867;GO:1904816;GO:0006457;GO:1990173;GO:1904874;GO:1904814;GO:0070200;GO:1904872
30	GO:0006281;GO:0006310;GO:0006974;GO:0006289;GO:0000712;GO:0006302;GO:0072429;GO:0007131;GO:0140527
31	GO:0000377;GO:0000398;GO:0000375
32	GO:0042744;GO:0042743;GO:0015671;GO:0015669;GO:0051315;GO:0008608;GO:0015670;GO:0019755;GO:0051310;GO:0051303;GO:0072593;GO:0050000;GO:0007080;GO:0051256;GO:0051255;GO:0000022;GO:0051231;GO:0000070;GO:1903490;GO:1902425;GO:1902423
33	GO:0007264;GO:0007265;GO:0050852;GO:0002768;GO:0050851;GO:0007169
34	GO:0044772;GO:0000278;GO:1903047;GO:0044770;GO:0000082;GO:0044843;GO:1901990;GO:0007346
35	GO:0031124;GO:0031123;GO:0180012;GO:0180010
36	GO:0038173;GO:0097398;GO:0097400;GO:2000338;GO:0097396;GO:0072566;GO:2000340
37	GO:0003279;GO:0048568;GO:0003162;GO:0048738;GO:0048732;GO:0009790
38	GO:0060261;GO:2000144;GO:0060260;GO:2000142
39	GO:0006749;GO:1904029
40	GO:0030155;GO:0045785
43	GO:0072331
44	GO:0051093;GO:0030198;GO:0043062;GO:0045229;GO:0051241;GO:0001525
46	GO:0002098
47	GO:0008637;GO:0001836;GO:0007005;GO:0090200;GO:0090199;GO:0010821;GO:0097190;GO:0097193;GO:0046902;GO:0090559;GO:0043065;GO:0043068;GO:0097191;GO:0097192;GO:0038034;GO:0008630;GO:0070059;GO:0007006
49	GO:0007249;GO:0043122;GO:0019221;GO:0071345;GO:0045088;GO:0034142;GO:0034097;GO:1901652;GO:0140895;GO:0002831;GO:0002221;GO:0043123;GO:0002752;GO:0002758;GO:0045087;GO:0031349;GO:0031347;GO:0002218;GO:0045089;GO:0002833;GO:0002220;GO:0050776;GO:0032103;GO:0002753;GO:0002224;GO:0002757;GO:0002764;GO:0050778;GO:0002253;GO:0140894;GO:0097191;GO:0032481;GO:0001959;GO:0051607;GO:0060759;GO:0070266
50	GO:0098876;GO:0016197;GO:0006897;GO:0032456;GO:0098657
51	GO:0006338
52	GO:0000377;GO:0000398
53	GO:0007052;GO:1902850
54	GO:0009755;GO:0009725;GO:0032870;GO:0141193;GO:0000122;GO:0030522;GO:0042789;GO:0009299;GO:0048384;GO:0033993
55	GO:0007059;GO:0034508;GO:0031055;GO:0034080
57	GO:0097502;GO:0035269;GO:0035268
58	GO:0006281;GO:0006298;GO:0006974;GO:1900262;GO:1900264;GO:0090329;GO:2000573
59	GO:0031109;GO:0031110;GO:0070507;GO:0000226;GO:0051493;GO:0051261;GO:0032886;GO:0097435;GO:0035372
60	GO:0006260;GO:0006261;GO:0006270;GO:0006275;GO:0090329;GO:0000727;GO:0030174;GO:0051052;GO:0033260
61	GO:0006325;GO:0006338
62	GO:0008608;GO:0051310;GO:0051303;GO:0050000;GO:0098813;GO:0000070;GO:0007094;GO:0071173;GO:0071174;GO:0045841;GO:0033048;GO:2000816;GO:0033046;GO:0031577;GO:1902100;GO:0051985;GO:1905819;GO:0033047;GO:0045839
63	GO:0046370;GO:0070488;GO:0032119
66	GO:0008154;GO:0030036
67	GO:0006098;GO:0006740
69	GO:0046880;GO:0046882;GO:0046881;GO:0032278;GO:0046884
70	GO:0045586;GO:0046643
71	GO:0140467
72	GO:0070848;GO:0071363;GO:0141091;GO:0007178;GO:0030509;GO:0071773;GO:0071772;GO:0071559;GO:0051216;GO:0002062
73	GO:0019221;GO:0038165;GO:0070120;GO:0071345;GO:0034097;GO:1901652;GO:0008284;GO:0050731;GO:0050730
74	GO:0009100;GO:0009101;GO:1901137;GO:0006024;GO:0006023
76	GO:1902455;GO:0001666;GO:0036293;GO:1902459;GO:0090287;GO:0070482;GO:0018401;GO:2000036
78	GO:0043484
80	GO:0045047
81	GO:0009083;GO:0044248;GO:0009081;GO:0006099;GO:0019752;GO:0043436
83	GO:0071363;GO:0070848;GO:0007167;GO:0060391;GO:0033002;GO:0060390;GO:0060395;GO:0062009
84	GO:1904507;GO:0060382;GO:1904505;GO:0043247;GO:0022616;GO:0006275;GO:0032206;GO:0045995;GO:2001252;GO:0032204;GO:0006260;GO:0045739;GO:0000723
85	GO:0006368;GO:0006354;GO:0034243;GO:0032784
86	GO:0006413;GO:0006412;GO:0002183;GO:0001732;GO:0002181;GO:0006446
88	GO:0015889
89	GO:0016054;GO:0046395;GO:0044248;GO:0044282;GO:0019752
90	GO:0007268;GO:0098916;GO:0099537;GO:0099536;GO:1902476;GO:0007214;GO:0098656;GO:0098661;GO:0051932
91	GO:0042254;GO:0022613;GO:0006364;GO:0016072
92	GO:0006325;GO:0034728;GO:0006334;GO:0045910
94	GO:0051249;GO:0045321;GO:0002694;GO:0046649;GO:0050865;GO:0002696;GO:0050863;GO:0050867;GO:0031294;GO:0051251;GO:0050670;GO:0032944;GO:0050671;GO:0032946;GO:0042110;GO:0070663
95	GO:0050915
96	GO:0070647;GO:0043687
97	GO:0035654;GO:0035652;GO:0099517;GO:0099514;GO:0048490;GO:0016183;GO:0048489;GO:0035459;GO:0097479;GO:0070142;GO:0016185
99	GO:0006891
100	GO:0086073;GO:0002934;GO:0086042;GO:0098911;GO:0086069
101	GO:0032446;GO:0016567
102	GO:0036297;GO:0006974;GO:0006281;GO:0006310;GO:0006302;GO:0000724;GO:0000725;GO:0007131;GO:0140527
103	GO:0007031;GO:0015919;GO:0043574;GO:0072662;GO:0072663;GO:0016558;GO:0016559;GO:0019395;GO:0065002;GO:0009062;GO:0006631;GO:0034440;GO:0072329
105	GO:0007229;GO:0031589;GO:0098609
106	GO:0050671;GO:0032946;GO:0070665;GO:0050670;GO:0032944;GO:0070663;GO:0046651;GO:0032943;GO:0002639;GO:0070661;GO:0051251;GO:0002637;GO:0045321
107	GO:1904044;GO:0050914;GO:1904045;GO:1904116;GO:1904117;GO:0071389
108	GO:0015701;GO:0051453;GO:0030641
109	GO:0006520
110	GO:0007005;GO:0017004;GO:0097250
111	GO:0070098;GO:1990868;GO:1990869;GO:0071621;GO:0030593;GO:0042330;GO:0006935;GO:0060326;GO:0097530;GO:1990266;GO:0030595;GO:0097529;GO:0050900;GO:0019221;GO:0071345;GO:1901652;GO:0034097;GO:0006954;GO:0048247;GO:0002548;GO:0072676;GO:0071674;GO:0007186;GO:0071346;GO:0071347;GO:0070555;GO:0034341;GO:0048245;GO:0070374;GO:0072677;GO:0061844;GO:0071356;GO:0034612;GO:0070372;GO:0070371;GO:0019730;GO:0002685;GO:0071677;GO:0050921;GO:0002687;GO:0006959;GO:0043410;GO:0002690
112	GO:0006457
113	GO:0043578;GO:0090292
114	GO:0006383;GO:0042797;GO:0009304
115	GO:0070585;GO:0007005;GO:0006626
116	GO:1905449;GO:1905303;GO:1990046
117	GO:1902573;GO:1900005
119	GO:0051169;GO:0006913;GO:0051168;GO:0050658;GO:0050657;GO:0051236;GO:0006405;GO:0006403
120	GO:0007007;GO:0007005;GO:0007006;GO:0006626;GO:0090151;GO:0072655
122	GO:0031146;GO:0006511;GO:0019941
124	GO:0006102;GO:0072350;GO:0019752;GO:0043436;GO:0006082;GO:1902652
