func_module_number	go_slim_pir
1	GO:0022900;GO:0006119
2	GO:0006508;GO:0036211;GO:0009057
5	GO:0036211
11	GO:0065003;GO:0051641
14	GO:0009057;GO:0006508;GO:0036211;GO:0022607;GO:0050789
16	GO:0016043
18	GO:0032501
19	GO:0051641;GO:0032502
20	GO:0006996
23	GO:0050789;GO:0006281
33	GO:0032502;GO:0008283;GO:0050789;GO:0050896
39	GO:0036211;GO:0050789;GO:0050896
43	GO:0050896;GO:0002376;GO:0044419;GO:0065009;GO:0001816;GO:0050789
44	GO:0016043
47	GO:0050789;GO:0050896
48	GO:0022414;GO:0006281;GO:0007059
50	GO:0050789
52	GO:0032501;GO:0050789;GO:0032502
56	GO:0007059;GO:0032502;GO:0006281;GO:0050789;GO:0051276
59	GO:0006351;GO:0050789;GO:0050896
63	GO:0051604;GO:0022607;GO:0006457;GO:0050896
65	GO:0032501;GO:0050789;GO:0032502;GO:0050896
66	GO:0043603;GO:0006793;GO:0006082;GO:0006139;GO:0006790;GO:0045333
67	GO:0006266;GO:0002376;GO:0006281
68	GO:0009117
72	GO:0007059;GO:0007049;GO:0050789;GO:0000280;GO:0022414;GO:0051276
77	GO:0050789;GO:0002376;GO:0065009
83	GO:0006351;GO:0050789;GO:0050896
84	GO:0002376;GO:0044419;GO:0050789;GO:0050896
85	GO:0050789
88	GO:0006260;GO:0006281;GO:0032392
89	GO:0002376;GO:0050789;GO:0050896;GO:0001816
90	GO:0050789
92	GO:0002376;GO:0050789;GO:0050896;GO:0001775
94	GO:0050789;GO:0050896
96	GO:0051641;GO:0065009;GO:0051640;GO:0050789;GO:0006810
97	GO:0050789;GO:0006260;GO:0006281;GO:0065009
99	GO:0002376;GO:0009117;GO:0050789;GO:0040011
105	GO:0050877;GO:0050896
106	GO:0006351;GO:0050789;GO:0050896
111	GO:0050789
113	GO:0050789
114	GO:0050896;GO:0006793;GO:0002376;GO:0044419;GO:0036211;GO:0050789;GO:0001775
115	GO:0050789;GO:0032502
117	GO:0016043;GO:0050789;GO:0032502
118	GO:0006508;GO:0009057
121	GO:0007155;GO:0050789
122	GO:0050789
123	GO:0002376;GO:0050789;GO:0050896
127	GO:0016043
128	GO:0006260;GO:0009059;GO:0050896
130	GO:0050789
137	GO:0051641;GO:0050896;GO:0050789;GO:0009059;GO:0006259;GO:0051276
140	GO:0022607;GO:0007155;GO:0050789
142	GO:1902600;GO:0050896
144	GO:0006810;GO:0006997;GO:0051641;GO:0051640
150	GO:0006281
151	GO:0050789;GO:0036211;GO:0006281
152	GO:0048511;GO:0050789;GO:0050896
154	GO:0051641;GO:0051234
156	GO:0032502
157	GO:0050789;GO:0050896
161	GO:0006260;GO:0006281
165	GO:0050789;GO:0032502
166	GO:0006281;GO:0009059
172	GO:0050789;GO:0051179
173	GO:0050789
175	GO:0006793;GO:0036211;GO:0050789
180	GO:0050896;GO:0006793;GO:0002376;GO:0001816;GO:0036211;GO:0050789;GO:0001775;GO:0032502
183	GO:0009059;GO:0016070
189	GO:0006508;GO:0009057
192	GO:0006629
193	GO:0050789;GO:0050896;GO:0001816
194	GO:0043062;GO:0045229
197	GO:0050789;GO:0050896
198	GO:0050789;GO:0050896
209	GO:0050789
211	GO:0006396;GO:0016070
218	GO:0050789;GO:0050896
219	GO:0050896;GO:0002376;GO:0050789;GO:0001775;GO:0032502
220	GO:0050789
221	GO:0008283;GO:0006793;GO:0050878;GO:0036211;GO:0050789;GO:0032502
240	GO:0005976;GO:0008643;GO:0050789;GO:0009059;GO:0006112
241	GO:0002376;GO:0001775
243	GO:0050789
247	GO:0006260;GO:0050789
248	GO:0050789;GO:0022414;GO:0006281
251	GO:0050789
258	GO:0050789;GO:0006790;GO:0006082;GO:0050896
261	GO:0050789
263	GO:0016043
266	GO:0006351
268	GO:0006351
287	GO:0050789
293	GO:0050789
337	GO:0050789
339	GO:0032502
342	GO:0022607;GO:0006996
343	GO:0050789
353	GO:0050789;GO:0050896
