go-basic.obo: fmt(1.2) rel(2024-10-27) 44,017 Terms
goslim_pir.obo: fmt(1.2) rel(go/2024-11-03/subsets/goslim_pir.owl) 626 Terms
HMS:0:00:00.004938   1,692 annotations READ: go_slim_results_R1_cpdb_0.7.txt 
301 IDs in all associations
func_module_number	
2	GO:0006811
3	GO:0043603;GO:0006793;GO:0006082;GO:0006139;GO:0006790
4	GO:0016070;GO:0065003;GO:0009059;GO:0050789
6	GO:0050896;GO:0050789;GO:0032502;GO:0008283;GO:0032501
7	GO:0007154;GO:0006836;GO:0046903;GO:0050789
8	GO:0006793;GO:0032502;GO:0006629;GO:0050789
9	GO:0007155;GO:0050896;GO:0050877
10	GO:0032502;GO:0050896;GO:0050789
11	GO:0050896;GO:0050789
12	GO:0050877
13	GO:0036211
14	GO:0016070;GO:0009059;GO:0006260
15	GO:0006281;GO:0050789
17	GO:0050789;GO:0051276;GO:0032502;GO:0007059;GO:0006281
18	GO:0036211
19	GO:0006914;GO:0050789;GO:0065003;GO:0016050;GO:0051641;GO:0016192;GO:0061024;GO:0048284
20	GO:0036211;GO:0050789
22	GO:0051276;GO:0032502;GO:0009059;GO:0002376;GO:0006281
23	GO:0006281;GO:0006260;GO:0050789
24	GO:0006811;GO:0050789
25	GO:0009059;GO:0006281
26	GO:0016070;GO:0015669;GO:0000375;GO:0050789
27	GO:0008152;GO:0050789
29	GO:0016070;GO:0006396
31	GO:0032502;GO:0006996;GO:0032501
32	GO:0016070;GO:0006396
33	GO:0050789
34	GO:0050789
35	GO:0022607
36	GO:0007005;GO:0050896;GO:0050789
38	GO:0050896;GO:0036211;GO:0050789
39	GO:0050896;GO:0050789
40	GO:0050789;GO:0050896;GO:0002376;GO:0044419
42	GO:0022406;GO:0016192;GO:0051640;GO:0006836
43	GO:0050789;GO:0022607;GO:0000280;GO:0007049;GO:0007059
44	GO:0036211;GO:0050789
45	GO:0050789
46	GO:0006629
47	GO:0050896;GO:0050789
48	GO:0009059;GO:0006260;GO:0006281
49	GO:0006793;GO:0036211;GO:0050789
50	GO:0044085;GO:0050789;GO:0022607;GO:0016192;GO:0061024;GO:0065008;GO:0007155;GO:0007154;GO:0050877
51	GO:0016043
52	GO:0016043;GO:0050789
53	GO:0016043;GO:0050789
54	GO:0050896;GO:0050878
55	GO:0065009;GO:0007049;GO:0050789
56	GO:0050896;GO:0032502;GO:0001775;GO:0002376
57	GO:0050896;GO:0050789
60	GO:0032502
61	GO:0050896
62	GO:0016070;GO:0065008;GO:0009057;GO:0050789
63	GO:0009059;GO:0016043;GO:0006259;GO:0050789
64	GO:0050789
65	GO:0016070;GO:0016043;GO:0006396;GO:0050789
66	GO:0050789
67	GO:0006508;GO:0009057
68	GO:0044238;GO:0006082
69	GO:0050789
70	GO:0006629;GO:0050896;GO:0006066;GO:0050789
71	GO:0006354;GO:0050789
72	GO:0008152;GO:0050789
74	GO:0006520;GO:0006082
75	GO:0050896;GO:0007154;GO:0050789
77	GO:0050896;GO:0050789
80	GO:0065003
81	GO:0006508;GO:0050789;GO:0022414;GO:0009057;GO:0036211;GO:0007049
82	GO:0006260;GO:0006281
84	GO:0007155;GO:0050789
85	GO:0050789
86	GO:0065008;GO:0042440;GO:0016043
87	GO:0032502;GO:0001775;GO:0002376;GO:0050789
88	GO:0007005;GO:0050789
89	GO:0006508;GO:0009057;GO:0050896;GO:0015031
94	GO:0007005;GO:0045333
95	GO:0050789
96	GO:0015931;GO:0051641
97	GO:0006836
98	GO:0036211
99	GO:0048308;GO:0007030
100	GO:0050789
101	GO:0002376;GO:0050789
102	GO:0007005;GO:0015031;GO:0061024
103	GO:0007005;GO:0065003
104	GO:0007031;GO:0006629;GO:0006082;GO:0015031
105	GO:0051604
106	GO:0050789
107	GO:0051641;GO:0016192;GO:0016043;GO:0050789
108	GO:0065008;GO:0006996;GO:0050789
109	GO:0050789
110	GO:0050896;GO:0001775;GO:0002376;GO:0050789
111	GO:0007155;GO:0050789
112	GO:0051641;GO:0050789
113	GO:0006793;GO:0036211;GO:0050789
114	GO:0045229;GO:0043062
115	GO:0032502;GO:0016043
116	GO:0007155;GO:0050789
117	GO:0051604;GO:0050896;GO:0050817;GO:0050878;GO:0007155
119	GO:0022607
120	GO:0016043;GO:0006869;GO:0032501;GO:0050789
121	GO:0050789;GO:0065009;GO:0051641;GO:0016192;GO:0032501
122	GO:0065008;GO:0007154;GO:0050789
123	GO:0007154;GO:0050789
125	GO:0016070;GO:0009059
126	GO:0015849;GO:0006865
127	GO:0050789
128	GO:0006996
129	GO:0006508;GO:0009057
130	GO:0016192
131	GO:0016070;GO:0006520
132	GO:0006508;GO:0009057;GO:0050896
134	GO:0006996
135	GO:0001816;GO:0065009;GO:0050789
136	GO:0002376;GO:0050789
137	GO:0043603;GO:0006629
139	GO:0001816;GO:0050789
140	GO:0065008;GO:0050789
141	GO:0050896
142	GO:0045229;GO:0043062
144	GO:0002376;GO:0051640;GO:0001775;GO:0050789;GO:0016050;GO:0046903;GO:0016192;GO:0048284;GO:0061024;GO:0022406;GO:0007154
145	GO:0043473;GO:0051640;GO:0022607;GO:0006810;GO:0051641;GO:0006996;GO:0032501
146	GO:0006810;GO:0051641
147	GO:0006412;GO:0050789
148	GO:0036211
149	GO:0006996
150	GO:0051179;GO:0006629;GO:0050789
151	GO:0050896;GO:0002376;GO:0050789
152	GO:0050896
153	GO:0005975
154	GO:0006508
156	GO:0032502
157	GO:0006793;GO:0006112;GO:0009057;GO:0005976
158	GO:0032501;GO:0050789
159	GO:0006811;GO:0051606
160	GO:0050896;GO:0032501;GO:0050789
161	GO:0051641;GO:0016192
162	GO:0050896;GO:0050789
163	GO:0051640;GO:0006914;GO:0048753;GO:0050789;GO:0022607;GO:0006810;GO:0051641;GO:0007033
164	GO:0050896;GO:0050789
165	GO:0065003;GO:0016192;GO:0015031;GO:0046903
166	GO:0002376;GO:0051606;GO:0050789
167	GO:0022607
168	GO:0016192;GO:0051180
171	GO:0050896;GO:0050789;GO:0008037;GO:0044419;GO:0002376
172	GO:0008150
173	GO:0007155;GO:0050789
174	GO:0001775;GO:0050789;GO:0032502;GO:0001816;GO:0002376
175	GO:0006508
176	GO:0051604;GO:0050896;GO:0002376;GO:0050789
178	GO:0007049
179	GO:0032502;GO:0001775;GO:0002376
180	GO:0050789
183	GO:0050817;GO:0050878
184	GO:0050789
186	GO:0032501
187	GO:0050789
188	GO:0051258;GO:0031023;GO:0006996;GO:0050789
189	GO:0050896;GO:0050789;GO:0046903;GO:0016192;GO:0002376
190	GO:0065009;GO:0050896;GO:0050789
191	GO:0006996
193	GO:0016050;GO:0009117;GO:0051641;GO:0016192;GO:0061024
196	GO:0022607
199	GO:0016043
200	GO:0051276;GO:0050896;GO:0006259;GO:0050789
203	GO:0050896;GO:0050789
204	GO:0006091;GO:0009117;GO:0006081
205	GO:0050789
206	GO:0016032;GO:0006508;GO:0050789;GO:0022607;GO:0007032;GO:0051641;GO:0016192;GO:0009057;GO:0007033;GO:0061024;GO:0044419;GO:0048284
207	GO:0050789
209	GO:0006412;GO:0050789
210	GO:0050789;GO:0065008;GO:0016043;GO:0007155;GO:0007154
211	GO:0065008;GO:0032501;GO:0050789
212	GO:0016043
213	GO:0050896;GO:0050789;GO:0006811;GO:0006082;GO:0006629
214	GO:0050789
215	GO:0006082;GO:0009117;GO:0005975;GO:0006091
216	GO:0045229;GO:0008152;GO:0043062
217	GO:0016043;GO:0050789
219	GO:0051276;GO:0009059;GO:0006281;GO:0050789
220	GO:0016070;GO:0042254;GO:0006396;GO:0043412
221	GO:0050817;GO:0050878;GO:0050789
222	GO:0045229;GO:0043062
223	GO:0007005;GO:0006914;GO:0006810;GO:0007031;GO:0061024;GO:0065008;GO:0048285
224	GO:0022607;GO:0006914;GO:0050896;GO:0007033
225	GO:0036211
226	GO:0016070;GO:0065008;GO:0009057;GO:0050789
227	GO:0036211
228	GO:0006793;GO:0051604;GO:0006629
229	GO:0006457
230	GO:0006810;GO:0051641
231	GO:0022411
232	GO:0050789
236	GO:0016070;GO:0016043;GO:0000375
237	GO:0051234;GO:0051641;GO:0050896;GO:0050789
238	GO:1902600;GO:0065008;GO:0006914;GO:0050789
