func_module_number	lst
1	GO:0006457;GO:0061077
2	GO:0048008;GO:2000591;GO:1900238;GO:0035793;GO:0048146;GO:0035789;GO:0035788;GO:2000589;GO:0051897;GO:0070374;GO:0035787;GO:0046777;GO:0051896;GO:0001656;GO:0048145;GO:0048144;GO:0043491;GO:0070372;GO:0072239;GO:0070371;GO:0035791;GO:0072224;GO:0043410;GO:0072012;GO:0061437;GO:0010544;GO:0061440
9	GO:0043153;GO:0009648;GO:0042752;GO:0009649;GO:0007623;GO:0048511
12	GO:0006281;GO:0000712;GO:1904431;GO:0006310;GO:0006302;GO:1904429;GO:0006974;GO:0032205;GO:0140527;GO:0007131;GO:0090737;GO:0001325;GO:0090656;GO:0035825;GO:0072429
14	GO:0060070
19	GO:0071356;GO:0034612;GO:0043122;GO:0033209;GO:0007249;GO:0071345;GO:0051092;GO:1901652;GO:0034097;GO:0019221;GO:0070534
22	GO:0006260;GO:1900264;GO:1900262;GO:0006275;GO:0090329;GO:0031570;GO:0000076;GO:0006261;GO:0000075;GO:0000077;GO:0006974;GO:0051052;GO:1901988
31	GO:0006338;GO:0006325;GO:2000819;GO:0070316;GO:0045023;GO:1902459;GO:2000036;GO:0045663;GO:0006289;GO:0000819;GO:2000781;GO:0030071;GO:0045661;GO:1902099;GO:0007091;GO:0044784;GO:0019827;GO:0033045;GO:0098727;GO:0098813;GO:0045445;GO:0033044;GO:0051983;GO:0045582;GO:0045739;GO:2000779
32	GO:0097191;GO:0097190;GO:2001236;GO:2001238
34	GO:0007249;GO:0038061;GO:0006954;GO:1901652;GO:0034097
35	GO:0007178;GO:0030509;GO:0071773;GO:0071772;GO:0141091;GO:0090092;GO:0007167;GO:0071363;GO:0070848;GO:0060395;GO:0045667;GO:0060390;GO:0060391;GO:0030501;GO:0090100;GO:0045778;GO:0070169;GO:0045669;GO:0001649;GO:0030500;GO:0030278;GO:0032924;GO:0070167;GO:0030282;GO:0001503;GO:0031214
36	GO:0048013;GO:0007169;GO:0007167;GO:0097485;GO:0007411;GO:0048667;GO:0000902;GO:0048812;GO:0120039;GO:0048858
40	GO:0031396;GO:0006457;GO:1903320;GO:1901873;GO:0090083;GO:0032434;GO:0070841;GO:0051604;GO:0042026;GO:2000058;GO:0061136;GO:0016567;GO:1903050
52	GO:0006511;GO:0019941;GO:0043632
53	GO:0031589;GO:0034446
54	GO:0007169
55	GO:0019646;GO:0042773;GO:0042775
56	GO:0048013;GO:0007169;GO:0007411;GO:0097485
58	GO:0006086;GO:0006637;GO:0035383;GO:0006085;GO:0006084;GO:0019752;GO:0071616;GO:0035384
62	GO:0006261;GO:0006260;GO:0006270;GO:0032508;GO:0000727;GO:0006268;GO:0032392;GO:0071103;GO:0033260
65	GO:0097009;GO:0048871;GO:0140467
66	GO:0060391;GO:0090100;GO:0060390;GO:0141091;GO:0007178;GO:0060395;GO:0090092;GO:0048729;GO:0071363;GO:0070848;GO:0007179;GO:0071560;GO:0071559;GO:0007167;GO:0003208;GO:0048646;GO:0003231;GO:0055010;GO:0001525;GO:0002009;GO:1905007;GO:1905005;GO:0003206;GO:0035295;GO:0003229;GO:0003007;GO:0048514;GO:0055008;GO:0003205;GO:0001568;GO:0048644;GO:0060415;GO:0010718;GO:0001944;GO:0072359;GO:0061384;GO:0035239;GO:0060317;GO:0060485;GO:0061383;GO:0045597;GO:0001837;GO:0062043
71	GO:1900745;GO:1900744;GO:0038066
77	GO:0070120;GO:0038165;GO:0042531;GO:0042509;GO:0007260;GO:0019221;GO:0071345;GO:0050731;GO:0007259;GO:0034097;GO:1901652;GO:0097696;GO:0002526;GO:0008284
79	GO:0019221;GO:0007259;GO:0060337;GO:0071357;GO:0097696;GO:0034340;GO:0140888
82	GO:0000724;GO:0000725;GO:0006310;GO:0006302;GO:0006281;GO:0140527;GO:0007131;GO:0035825
84	GO:0006388;GO:0000394
85	GO:0006338
91	GO:0019221;GO:0071345;GO:1901652;GO:0034097;GO:0038110;GO:0071352;GO:0070669;GO:0071350;GO:0070672;GO:0035723;GO:0097696;GO:0007259;GO:0007260
92	GO:0043687;GO:0016567;GO:0032446;GO:0010498;GO:0070647
94	GO:1903706;GO:0030097;GO:0006473;GO:0140889
95	GO:0097191;GO:0043068;GO:0097190;GO:0043065;GO:0008625;GO:0070266;GO:0097300;GO:0071260;GO:0071496;GO:0097527;GO:0036462;GO:0009612
99	GO:0060070;GO:0090090
101	GO:0000731;GO:0006261;GO:0006260;GO:0019985;GO:0006301;GO:0042276
106	GO:0006284;GO:0006287;GO:0006266;GO:0006260
108	GO:0007052;GO:1902850;GO:0007051;GO:0000226;GO:0051256;GO:0051255;GO:0000022;GO:0051231;GO:1903047;GO:0140014;GO:0090307;GO:0000278;GO:1903490;GO:1902425;GO:1902423;GO:0032465;GO:1902412;GO:0000280;GO:0010564;GO:0000819;GO:0051987;GO:0007088;GO:0032467;GO:0090267;GO:0051225
110	GO:0001714;GO:0001711;GO:0035019;GO:0060795
111	GO:0097193
116	GO:0007062;GO:0034085;GO:0034087;GO:0051177;GO:0034089;GO:0007064
124	GO:0032731;GO:0032732;GO:0070269;GO:0032611;GO:0032651;GO:0032612;GO:0032652;GO:0002221;GO:0002758;GO:0002218;GO:0031349;GO:0045089;GO:0002833;GO:0032103;GO:0050729;GO:0045088
126	GO:0007179;GO:0071560;GO:0071559;GO:0141091;GO:0030509;GO:0007178;GO:0071772;GO:0071773
130	GO:0006383;GO:0042791;GO:0009303
131	GO:0051092;GO:0051090;GO:0051091;GO:0007249;GO:0043123;GO:0043122;GO:0002757;GO:0002764;GO:0002253;GO:0038061
141	GO:0071816;GO:0045048;GO:0051205;GO:0006620;GO:0007029;GO:0045047;GO:0072599
143	GO:0032729;GO:0032609;GO:0032649;GO:0042088;GO:0050670;GO:0032944;GO:0046634;GO:0070663;GO:0046651;GO:0032943;GO:0050671;GO:0032946;GO:0019221;GO:0070661;GO:0070665;GO:0046635;GO:0046631;GO:0042531;GO:0002825;GO:0002822;GO:0002460;GO:0042509;GO:0007260;GO:2000330;GO:0002819;GO:0071345;GO:0002250;GO:0010455;GO:2000328;GO:1901652;GO:0034097;GO:0002824;GO:0051249;GO:0045622;GO:0002708;GO:0001916;GO:0035722;GO:2000321;GO:0043382;GO:0051135;GO:0002821;GO:0001819;GO:0008284;GO:0043380;GO:0043379;GO:0090715;GO:0002694;GO:0070671;GO:0051133;GO:0071349
144	GO:0031295;GO:0031294;GO:0042102;GO:0050671;GO:0032946;GO:0070665;GO:0042129;GO:0042098;GO:0050776;GO:0050670;GO:0032944;GO:0070663;GO:0050870
145	GO:0046854;GO:0006661;GO:0046488;GO:0046474;GO:0008654;GO:0008286;GO:0045017;GO:0007169;GO:0043491;GO:0006650;GO:0006644;GO:0046486
150	GO:0006260;GO:0006302;GO:0006281;GO:0000723;GO:0032200;GO:0006974;GO:0006261;GO:0051276;GO:0000724
164	GO:2000819;GO:0070316;GO:0045023;GO:0045663;GO:0045661;GO:0006289;GO:0045445;GO:2000781;GO:0045582;GO:0030071
165	GO:0045646;GO:0045165;GO:0030218;GO:0034101;GO:0007517;GO:0000122;GO:0002262
167	GO:0140894;GO:0002221;GO:0002758;GO:0002218;GO:0002224;GO:0045089;GO:0002833;GO:0045088;GO:0002757;GO:0031349;GO:0002764;GO:0002831;GO:0002253;GO:0007249;GO:0032103;GO:0002753;GO:0032481;GO:0050778;GO:0008063
168	GO:0000082;GO:0044843;GO:0044772;GO:0090398
169	GO:0019221;GO:0071358;GO:0038196;GO:0071345;GO:0034342
176	GO:0046425;GO:1904892;GO:0007259;GO:0019221;GO:0097696;GO:0071345;GO:0034097;GO:1901652;GO:0046427;GO:1904894;GO:0042509;GO:0007260;GO:0018108;GO:0018212;GO:0001932;GO:0042325
178	GO:0097039;GO:0016567;GO:0032446
183	GO:0061644;GO:0071459;GO:0045653;GO:0071168;GO:0045652;GO:0034502
184	GO:0036297;GO:0006281;GO:0006974;GO:0071139;GO:0006310
189	GO:0019221;GO:0071345;GO:1901652;GO:0034097
191	GO:0006281;GO:0006974;GO:0016445;GO:0002200;GO:0006298;GO:0006303;GO:0002377;GO:0002520;GO:0006310;GO:0016447
196	GO:0048009;GO:0007169;GO:0043567;GO:0007167;GO:0045725;GO:0070875;GO:0043434;GO:0005979;GO:0010962;GO:0010907;GO:0032868;GO:0070873;GO:0008286;GO:0032885;GO:0032881;GO:0005978;GO:0009250;GO:0043467;GO:1901698;GO:0005977;GO:0000271;GO:0044042
197	GO:0140895;GO:0002752;GO:0002220;GO:0002224;GO:0002221;GO:0002758;GO:0002218;GO:0045089;GO:0002833;GO:0070339;GO:0071221;GO:0071220;GO:0045088;GO:0032493;GO:0002757;GO:0031349;GO:0002764;GO:0002429;GO:0002831;GO:0071219;GO:0002253;GO:0002768;GO:0071216;GO:0032490;GO:0032103;GO:0002237;GO:0050778;GO:0001817
198	GO:0019221;GO:0070498;GO:0071345;GO:0006954
200	GO:0007507;GO:0072359;GO:1905209;GO:0048738;GO:0003208;GO:0003007;GO:1905207;GO:0003231;GO:0003206;GO:0014706;GO:0035051;GO:0060537;GO:0003205;GO:0001944;GO:0010667;GO:0003162;GO:0003281;GO:0048863
201	GO:0072672;GO:0045123
210	GO:1905821;GO:0060623;GO:0051984;GO:1905820;GO:0030261;GO:1905818;GO:0051304
217	GO:0032924;GO:0032927
218	GO:0046886
219	GO:0032467;GO:0051781
226	GO:0007259;GO:0097696;GO:0032727
227	GO:0140467;GO:0072539;GO:0046634;GO:0045622;GO:0072538;GO:0043370;GO:0046631;GO:0045580;GO:0046637
230	GO:0097396;GO:0097398;GO:0097400;GO:2000340;GO:0072566;GO:2000338
239	GO:0016925;GO:0018205;GO:0018193
246	GO:0000226
252	GO:0032355;GO:0030520;GO:0030518
262	GO:0035860
264	GO:0035329
265	GO:0009755;GO:0032870;GO:0009725;GO:0048384;GO:0141193;GO:0042789;GO:0009299;GO:0030522;GO:0000122;GO:0032107;GO:0033993;GO:0070564
270	GO:0016233;GO:0032206;GO:2001252;GO:0032204;GO:0032205;GO:0007004;GO:0006278;GO:0010833;GO:0051276;GO:0000723;GO:0032200;GO:0033044;GO:0071897;GO:0051054;GO:2001251;GO:0051053;GO:0070198;GO:0010638;GO:0051052;GO:0032210;GO:1904356;GO:1904357;GO:2000278
278	GO:0006511;GO:0019941;GO:0043632;GO:0051603
284	GO:1902455;GO:1902459;GO:2000036;GO:0030512;GO:0019827;GO:0098727
